ticker,n_strategies,constraints_met,base_full_avg,base_full_trades,base_full_hit,base_frozen_avg,base_frozen_trades,base_frozen_hit,sel_full_avg,sel_full_trades,sel_full_hit,sel_frozen_avg,sel_frozen_trades,sel_frozen_hit,density_full_req,density_frozen_req
PHPIX,3,True,0.12512594631544743,3736,0.541220556745182,0.3182692242448361,386,0.5777202072538861,0.24903219243502886,1088,0.5689338235294118,0.44890496556206083,97,0.5979381443298969,200,40
PHPSX,3,True,0.1299092329808349,3524,0.5442678774120318,0.2919214882798431,386,0.5751295336787565,0.2260761559537145,866,0.5438799076212472,0.5097905984892034,71,0.5774647887323944,200,40
PMPIX,3,True,0.19919420121133913,4596,0.5230635335073978,0.49680531235706143,391,0.6112531969309463,0.49781828691061875,1073,0.5470643056849953,0.875365546140685,115,0.6260869565217392,200,40
PMPSX,3,True,0.20822863324363636,4643,0.5250915356450571,0.4580914184599301,391,0.6086956521739131,0.46084293842684537,1196,0.5610367892976589,0.9538411160505585,117,0.6666666666666666,200,40
REPIX,3,True,0.12668836513732648,4656,0.5358676975945017,0.07058343384501779,386,0.5518134715025906,0.4308889530399748,753,0.5670650730411687,0.39377136784710365,44,0.7272727272727273,200,40
REPSX,3,True,0.14171778768531815,4529,0.5374254802384633,0.07340036170759676,379,0.5593667546174143,0.43320423773833594,753,0.5670650730411687,0.38938811234976467,44,0.7272727272727273,200,40
RRPIX,1,True,0.2924330411360788,209,0.5645933014354066,0.23577310294234333,33,0.5757575757575758,0.2924330411360788,209,0.5645933014354066,0.23577310294234333,33,0.5757575757575758,120,30
RRPSX,1,True,0.29149180272618985,196,0.5510204081632653,0.23215453645208514,33,0.5757575757575758,0.29149180272618985,196,0.5510204081632653,0.23215453645208514,33,0.5757575757575758,120,30
SGPIX,3,True,0.10303953350269991,2658,0.5338600451467269,0.08686928533607034,306,0.5228758169934641,0.266501021977358,523,0.5793499043977055,0.4972969864110783,74,0.6486486486486487,200,40
SGPSX,3,True,0.11340951502773935,2572,0.5353810264385692,0.09236045921793534,306,0.5261437908496732,0.2542861235348712,516,0.5658914728682171,0.44550071688079995,72,0.6388888888888888,200,40
SLPIX,3,True,0.11898532146788272,2688,0.5383184523809523,0.12950938159362038,310,0.5516129032258065,0.24813510320162038,570,0.5807017543859649,0.4702167538671914,74,0.6216216216216216,200,40
SLPSX,3,True,0.12785581938138418,2753,0.539048310933527,0.14337230922701558,340,0.5529411764705883,0.22939351213405398,882,0.5566893424036281,0.34903397073212944,183,0.6229508196721312,200,40
SMPIX,3,True,0.14546503157798232,5658,0.5268646164722517,0.31662250756871474,394,0.5685279187817259,0.6078220742598847,912,0.5833333333333334,1.1259895852587092,139,0.6187050359712231,200,40
SMPSX,3,True,0.13701283108684226,5693,0.5280168628139821,0.33057322147026613,394,0.5710659898477157,0.6096999732944525,886,0.582392776523702,1.1219062987763517,139,0.6187050359712231,200,40
SNPIX,1,True,0.17609747008191753,509,0.555992141453831,0.32043571798836706,115,0.5652173913043478,0.24384322840746386,218,0.555045871559633,0.5232691111955513,39,0.6410256410256411,160,35
SNPSX,3,True,0.12284763130527863,628,0.5286624203821656,0.23678336064953617,140,0.5285714285714286,0.26547285556120936,328,0.5579268292682927,0.43063572253931476,83,0.5662650602409639,120,30
SPPIX,3,True,0.16841930163824642,847,0.5560802833530106,0.22038745102128496,127,0.5039370078740157,0.2075593257170672,620,0.5564516129032258,0.2825520279486006,103,0.49514563106796117,160,35
SPPSX,3,True,0.19416882374218875,831,0.5547533092659447,0.2805051134509952,131,0.5267175572519084,0.2291132895401059,594,0.5622895622895623,0.31064137018796895,103,0.5339805825242718,120,30
SVPIX,3,True,0.14022473930137744,2485,0.5420523138832998,0.07378950662820914,288,0.5416666666666666,0.25774835303471305,546,0.5641025641025641,0.47246006758611103,72,0.6527777777777778,200,40
SVPSX,3,True,0.13575713664384645,2105,0.5415676959619953,0.08779117343435008,276,0.5507246376811594,0.2766835678972112,501,0.5768463073852296,0.5226519204966864,66,0.6363636363636364,200,40
TEPIX,3,True,0.10368888701760519,5293,0.5441148686945022,0.20269235658912957,395,0.5949367088607594,0.5124903777416074,490,0.6387755102040816,0.8182349128133716,72,0.6666666666666666,200,40
TEPSX,3,True,0.09994647354659773,5202,0.5407535563244906,0.21488731123402474,394,0.5939086294416244,0.5093225291439293,515,0.629126213592233,0.8216391422787859,73,0.6712328767123288,200,40
UAPIX,3,True,0.13963563265465717,5176,0.5367078825347759,0.18128018730941414,392,0.5459183673469388,0.3385896784362323,1608,0.554726368159204,1.0214607745418167,93,0.6451612903225806,200,40
UAPSX,3,True,0.14063673244801433,5146,0.5386708122813836,0.15338531846450076,392,0.5331632653061225,0.2863171488437096,1703,0.546095126247798,0.8457148686917282,93,0.6129032258064516,200,40
UBPIX,3,True,0.13338873144906935,4386,0.5150478796169631,0.33416820853418283,393,0.5674300254452926,0.7015553312205544,410,0.5804878048780487,0.7413473390874519,110,0.5909090909090909,200,40
UBPSX,3,True,0.1213661266769523,4372,0.5139524245196706,0.3264018090273307,393,0.5648854961832062,0.5683768364003381,479,0.5594989561586639,0.7379056260170096,110,0.5909090909090909,200,40
UCPIX,1,True,0.3188250673844444,132,0.553030303030303,0.3119471173971214,33,0.6666666666666666,0.3188250673844444,132,0.553030303030303,0.3119471173971214,33,0.6666666666666666,120,30
UCPSX,2,True,0.27314627834677135,239,0.5564853556485355,0.5827449668738705,80,0.6375,0.27314627834677135,239,0.5564853556485355,0.5827449668738705,80,0.6375,120,30
UDPIX,3,True,0.09782594239458826,5151,0.5383420695010678,0.13029933910529715,393,0.5470737913486005,0.42032553380744253,944,0.5836864406779662,0.4656915777737755,104,0.6153846153846154,200,40
UDPSX,3,True,0.08814877464787761,5093,0.5374042803848419,0.12554944983127497,392,0.5459183673469388,0.4169851425851653,943,0.5821845174973489,0.4620866985359603,104,0.6153846153846154,200,40
UEPIX,3,True,0.19232848998732385,919,0.5712731229597389,0.20406101680439984,201,0.5771144278606966,0.21644304475796158,351,0.5698005698005698,0.3653638738258039,76,0.6052631578947368,200,40
UEPSX,4,True,0.17748213388005862,948,0.5759493670886076,0.22785842596567144,197,0.6040609137055838,0.22112803734176614,377,0.5755968169761273,0.33976224059440086,80,0.6,200,40
UFPIX,2,True,0.18682334948140805,1048,0.5591603053435115,0.18729753138016278,144,0.5625,0.2301335103502891,667,0.5577211394302849,0.23660429036120864,89,0.5617977528089888,200,40
UFPSX,1,True,0.2035719079143445,974,0.5595482546201233,0.2754534984093567,134,0.5746268656716418,0.23775407696753612,435,0.5655172413793104,0.25983883881608066,48,0.5833333333333334,200,40
UGPIX,3,True,0.1330999070222776,4300,0.5274418604651163,0.24258902713758548,385,0.5064935064935064,0.6832685919799864,612,0.553921568627451,1.2218906200577933,69,0.5652173913043478,200,40
UGPSX,3,True,0.1297182882788602,4272,0.5276217228464419,0.29350405416333886,380,0.5184210526315789,0.5639768119095915,737,0.5508819538670285,1.314299000077159,69,0.5797101449275363,200,40
UHPIX,3,True,0.10916342600898213,2624,0.5240091463414634,0.13447139725880572,371,0.5444743935309974,0.445645585472133,701,0.5620542082738944,0.6197504318406618,136,0.6176470588235294,200,40
UHPSX,3,True,0.13275514807991165,2503,0.5165801038753496,0.12837703451299468,370,0.5162162162162162,0.3918601367592623,839,0.5589988081048868,0.5494800175557456,136,0.6029411764705882,200,40
UIPIX,1,True,0.2475880152961724,125,0.552,0.2212616408887753,34,0.6764705882352942,0.2475880152961724,125,0.552,0.2212616408887753,34,0.6764705882352942,120,30
UIPSX,2,True,0.2768327444317929,243,0.551440329218107,0.3329134018053006,65,0.6307692307692307,0.2768327444317929,243,0.551440329218107,0.3329134018053006,65,0.6307692307692307,120,30
UJPIX,3,True,0.15824913523469078,5533,0.5326224471353695,0.3538497568364656,394,0.5532994923857868,0.3674075045865999,1736,0.5650921658986175,0.9251951786657016,125,0.648,200,40
UJPSX,3,True,0.13576301229857013,5468,0.5299926847110461,0.38495789225913957,394,0.5558375634517766,0.3623474242550505,1736,0.5650921658986175,0.9227713024721056,125,0.648,200,40
UKPIX,1,True,0.23563206900047554,699,0.5565092989985694,0.21963041257203963,166,0.5783132530120482,0.2711573753509887,209,0.569377990430622,0.7745293137099802,40,0.6,200,40
UKPSX,1,True,0.22841575999351438,742,0.5714285714285714,0.28772451629132373,185,0.6,0.26375245762189653,261,0.5747126436781609,0.46444997462967413,66,0.6363636363636364,200,40
ULPIX,3,True,0.11436823270423599,5415,0.5399815327793167,0.17157402389175092,392,0.5561224489795918,0.3352799057833572,1416,0.5769774011299436,0.5592879848568306,83,0.6024096385542169,200,40
ULPSX,3,True,0.10725714461168231,5137,0.5392252287327234,0.1645767015123405,392,0.5561224489795918,0.3579150316505212,1294,0.5788253477588872,0.5438764495735998,87,0.6206896551724138,200,40
UMPIX,3,True,0.12693969287786636,4993,0.542759863809333,0.06187277523203499,390,0.5102564102564102,0.47466697903712846,570,0.5807017543859649,0.9750817401425036,74,0.6216216216216216,200,40
UMPSX,3,True,0.1260988660773777,4922,0.5426655830963023,0.08623768648881927,388,0.5231958762886598,0.4703408665721825,570,0.5789473684210527,0.9700131182889445,74,0.6216216216216216,200,40
UNPIX,3,True,0.11711326753663692,4407,0.5346040390288178,0.22885082533922152,390,0.5615384615384615,0.2892687099148293,1766,0.5486976217440543,0.45379247313149085,155,0.5870967741935483,200,40
UNPSX,3,True,0.0836456636937783,4344,0.5313075506445673,0.19795595499777158,389,0.5732647814910026,0.43883534663790463,865,0.5549132947976878,0.6582175957928739,114,0.6140350877192983,200,40
UOPIX,3,True,0.1357594131000589,5895,0.542832909245123,0.18258671464824242,394,0.5736040609137056,0.4416116911502069,993,0.5699899295065458,0.5953632970597237,84,0.5714285714285714,200,40
UOPSX,3,True,0.11283786526323196,5855,0.5388556789069172,0.17737151617839592,394,0.5736040609137056,0.3397459700833444,1817,0.5613648871766649,0.49562546484359893,131,0.5877862595419847,200,40
USPIX,3,True,0.33113671646369675,315,0.5555555555555556,0.6343427643851861,121,0.6115702479338843,0.33113671646369675,315,0.5555555555555556,0.6343427643851861,121,0.6115702479338843,120,30
USPSX,2,True,0.35648255614878716,242,0.5537190082644629,0.8793119539559011,83,0.6506024096385542,0.35648255614878716,242,0.5537190082644629,0.8793119539559011,83,0.6506024096385542,120,30
UTPIX,3,True,0.10969783555505278,4075,0.545521472392638,0.15967208485615522,371,0.5768194070080862,0.20277829040064396,1754,0.5627137970353477,0.23936983368497292,110,0.6,200,40
UTPSX,3,True,0.10704625485899953,3909,0.5428498337170632,0.17200925286108967,363,0.581267217630854,0.24159762723445566,1146,0.5575916230366492,0.29806389034488595,92,0.5543478260869565,200,40
UUPIX,3,True,0.11745426451888152,4554,0.5215195432586737,0.16655405504256574,388,0.5257731958762887,0.3057232643120385,1724,0.546983758700696,0.7537181145269318,128,0.6015625,200,40
UUPSX,3,True,0.13199120137232934,4525,0.521767955801105,0.16177340343542,388,0.5154639175257731,0.3018818467603871,1724,0.5458236658932715,0.7491939242980294,128,0.6015625,200,40
UVPIX,1,True,0.21203674545305803,1374,0.537117903930131,0.29745194763409644,200,0.53,0.20636065118284652,360,0.5638888888888889,0.39088576541437015,40,0.575,200,40
UVPSX,1,True,0.18682361613641155,1707,0.5459871118922085,0.18012207596200688,236,0.5127118644067796,0.21902157469365074,361,0.5706371191135734,0.39277126096982073,40,0.575,200,40
UWPSX,1,True,0.3913202202965446,128,0.5625,0.4397272093760715,41,0.5609756097560976,0.3913202202965446,128,0.5625,0.4397272093760715,41,0.5609756097560976,120,30
UXPSX,1,True,0.2260833878153247,200,0.57,0.2118936056471965,34,0.5882352941176471,0.2260833878153247,200,0.57,0.2118936056471965,34,0.5882352941176471,120,30
WCPIX,3,True,0.14357758566647918,4442,0.5529040972534894,0.05761751494688013,388,0.5489690721649485,0.29394417230720404,1408,0.5838068181818182,0.37549239063949524,120,0.5583333333333333,200,40
WCPSX,3,True,0.13198105163632756,4368,0.5480769230769231,0.09155682006276364,390,0.5538461538461539,0.3457044355841816,673,0.5958395245170877,0.4787039646842279,74,0.5675675675675675,200,40
