Date,Open,High,Low,Close,Adjusted_close
2025-08-18,28.79,28.79,28.79,28.79,28.79
2025-08-19,28.78,28.78,28.78,28.78,28.78
2025-08-20,28.44,28.44,28.44,28.44,28.44
2025-08-21,28.26,28.26,28.26,28.26,28.26
2025-08-22,28.5,28.5,28.5,28.5,28.5
2025-08-25,28.58,28.58,28.58,28.58,28.58
2025-08-26,28.56,28.56,28.56,28.56,28.56
2025-08-27,28.51,28.51,28.51,28.51,28.51
2025-08-28,28.58,28.58,28.58,28.58,28.58
2025-08-29,28.41,28.41,28.41,28.41,28.41
2025-09-01,28.4,28.4,28.4,28.4,28.4
2025-09-02,27.84,27.84,27.84,27.84,27.84
2025-09-03,27.96,27.96,27.96,27.96,27.96
2025-09-04,27.94,27.94,27.94,27.94,27.94
2025-09-05,28.1,28.1,28.1,28.1,28.1
2025-09-08,28.49,28.49,28.49,28.49,28.49
2025-09-09,28.31,28.31,28.31,28.31,28.31
2025-09-10,28.55,28.55,28.55,28.55,28.55
2025-09-11,28.63,28.63,28.63,28.63,28.63
2025-09-12,28.82,28.82,28.82,28.82,28.82
2025-09-15,28.86,28.86,28.86,28.86,28.86
2025-09-16,28.92,28.92,28.92,28.92,28.92
2025-09-17,28.61,28.61,28.61,28.61,28.61
2025-09-18,28.9,28.9,28.9,28.9,28.9
2025-09-19,28.76,28.76,28.76,28.76,28.76
2025-09-22,28.68,28.68,28.68,28.68,28.68
2025-09-23,28.91,28.91,28.91,28.91,28.91
2025-09-24,28.65,28.65,28.65,28.65,28.65
2025-09-25,28.68,28.68,28.68,28.68,28.68
2025-09-26,28.67,28.67,28.67,28.67,28.67
2025-09-29,28.63,28.63,28.63,28.63,28.63
2025-09-30,28.54,28.54,28.54,28.54,28.54
2025-10-01,27.9,27.9,27.9,27.9,27.9
2025-10-02,27.63,27.63,27.63,27.63,27.63
2025-10-03,27.78,27.78,27.78,27.78,27.78
2025-10-06,28.65,28.65,28.65,28.65,28.65
2025-10-07,28.45,28.45,28.45,28.45,28.45
2025-10-08,28.53,28.53,28.53,28.53,28.53
2025-10-09,28.44,28.44,28.44,28.44,28.44
2025-10-10,27.72,27.72,27.72,27.72,27.72
2025-10-14,26.93,26.93,26.93,26.93,26.93
2025-10-15,27.68,27.68,27.68,27.68,27.68
2025-10-16,27.67,27.67,27.67,27.67,27.67
2025-10-17,27.45,27.45,27.45,27.45,27.45
2025-10-20,28.05,28.05,28.05,28.05,28.05
2025-10-21,28.2,28.2,28.2,28.2,28.2
2025-10-22,28.27,28.27,28.27,28.27,28.27
2025-10-23,28.4,28.4,28.4,28.4,28.4
2025-10-24,28.57,28.57,28.57,28.57,28.57
2025-10-27,28.97,28.97,28.97,28.97,28.97
2025-10-28,28.52,28.52,28.52,28.52,28.52
2025-10-29,28.15,28.15,28.15,28.15,28.15
2025-10-30,28.65,28.65,28.65,28.65,28.65
2025-10-31,28.87,28.87,28.87,28.87,28.87
2025-11-03,28.81,28.81,28.81,28.81,28.81
2025-11-04,28.39,28.39,28.39,28.39,28.39
2025-11-05,27.93,27.93,27.93,27.93,27.93
2025-11-06,27.95,27.95,27.95,27.95,27.95
2025-11-07,27.89,27.89,27.89,27.89,27.89
2025-11-10,28.41,28.41,28.41,28.41,28.41
2025-11-11,28.24,28.24,28.24,28.24,28.24
2025-11-12,28.75,28.75,28.75,28.75,28.75
2025-11-13,28.68,28.68,28.68,28.68,28.68
2025-11-14,28.26,28.26,28.26,28.26,28.26
2025-11-17,28.37,28.37,28.37,28.37,28.37
2025-11-18,27.65,27.65,27.65,27.65,27.65
2025-11-19,27.82,27.82,27.82,27.82,27.82
2025-11-20,28.12,28.12,28.12,28.12,28.12
2025-11-21,27.89,27.89,27.89,27.89,27.89
2025-11-25,27.9,27.9,27.9,27.9,27.9
2025-11-26,28.41,28.41,28.41,28.41,28.41
2025-11-27,28.69,28.69,28.69,28.69,28.69
2025-11-28,28.99,28.99,28.99,28.99,28.99
2025-12-01,28.7,28.7,28.7,28.7,28.7
2025-12-02,28.56,28.56,28.56,28.56,28.56
2025-12-03,28.37,28.37,28.37,28.37,28.37
2025-12-04,28.74,28.74,28.74,28.74,28.74
2025-12-05,28.84,28.84,28.84,28.84,28.84
2025-12-08,29.08,29.08,29.08,29.08,29.08
2025-12-09,29.15,29.15,29.15,29.15,29.15
2025-12-10,28.9,28.9,28.9,28.9,28.9
2025-12-11,28.63,28.63,28.63,28.63,28.63
2025-12-12,28.68,28.68,28.68,28.68,28.68
2025-12-15,28.8,28.8,28.8,28.8,28.8
2025-12-16,28.08,28.08,28.08,28.08,28.08
2025-12-17,28.04,28.04,28.04,28.04,28.04
2025-12-18,27.97,27.97,27.97,27.97,27.97
2025-12-19,28.39,28.39,28.39,28.39,28.39
2025-12-22,28.34,28.34,28.34,28.34,28.34
2025-12-23,28.65,28.65,28.65,28.65,28.65
2025-12-29,28.76,28.76,28.76,28.76,28.76
2025-12-30,28.62,28.62,28.62,28.62,28.62
2025-12-31,28.56,28.56,28.56,28.56,28.56
2026-01-02,28.79,28.79,28.79,28.79,28.79
2026-01-05,28.88,28.88,28.88,28.88,28.88
2026-01-06,28.96,28.96,28.96,28.96,28.96
2026-01-07,29.28,29.28,29.28,29.28,29.28
2026-01-08,29.41,29.41,29.41,29.41,29.41
2026-01-09,29.5,29.5,29.5,29.5,29.5
2026-01-13,29.95,29.95,29.95,29.95,29.95
2026-01-14,29.74,29.74,29.74,29.74,29.74
2026-01-15,30.3,30.3,30.3,30.3,30.3
2026-01-16,30.21,30.21,30.21,30.21,30.21
2026-01-19,30.33,30.33,30.33,30.33,30.33
2026-01-20,29.54,29.54,29.54,29.54,29.54
2026-01-21,29.71,29.71,29.71,29.71,29.71
2026-01-22,30.36,30.36,30.36,30.36,30.36
2026-01-23,30.07,30.07,30.07,30.07,30.07
2026-01-26,29.58,29.58,29.58,29.58,29.58
2026-01-27,29.89,29.89,29.89,29.89,29.89
2026-01-28,29.73,29.73,29.73,29.73,29.73
2026-01-29,29.75,29.75,29.75,29.75,29.75
2026-01-30,30.04,30.04,30.04,30.04,30.04
2026-02-02,29.96,29.96,29.96,29.96,29.96
2026-02-03,30.49,30.49,30.49,30.49,30.49
2026-02-04,31.01,31.01,31.01,31.01,31.01
2026-02-05,30.89,30.89,30.89,30.89,30.89
2026-02-06,31.47,31.47,31.47,31.47,31.47
2026-02-09,31.71,31.71,31.71,31.71,31.71
2026-02-10,32.52,32.52,32.52,32.52,32.52
2026-02-11,32.41,32.41,32.41,32.41,32.41
2026-02-12,32.8,32.8,32.8,32.8,32.8
2026-02-13,32.4,32.4,32.4,32.4,32.4
2026-02-16,32.95,32.95,32.95,32.95,32.95
2026-02-17,32.96,32.96,32.96,32.96,32.96
2026-02-18,33.5,33.5,33.5,33.5,33.5
2026-02-19,33.7,33.7,33.7,33.7,33.7
2026-02-20,34.1,34.1,34.1,34.1,34.1
2026-02-24,34.88,34.88,34.88,34.88,34.88
2026-02-25,35.64,35.64,35.64,35.64,35.64
2026-02-26,35.25,35.25,35.25,35.25,35.25
2026-02-27,35.68,35.68,35.68,35.68,35.68
2026-03-02,35.98,35.98,35.98,35.98,35.98
2026-03-03,33.55,33.55,33.55,33.55,33.55
2026-03-04,33.58,33.58,33.58,33.58,33.58
2026-03-05,34.21,34.21,34.21,34.21,34.21
2026-03-06,33.71,33.71,33.71,33.71,33.71
2026-03-09,32.45,32.45,32.45,32.45,32.45
2026-03-10,33.58,33.58,33.58,33.58,33.58
2026-03-11,33.7,33.7,33.7,33.7,33.7
2026-03-12,33.42,33.42,33.42,33.42,33.42
2026-03-13,33.55,33.55,33.55,33.55,33.55
2026-03-16,33.74,33.74,33.74,33.74,33.74
2026-03-17,33.33,33.33,33.33,33.33,33.33
2026-03-18,33.83,33.83,33.83,33.83,33.83
2026-03-19,32.62,32.62,32.62,32.62,32.62
2026-03-20,32.84,32.84,32.84,32.84,32.84
2026-03-23,32.5,32.5,32.5,32.5,32.5
2026-03-24,32.4,32.4,32.4,32.4,32.4
2026-03-25,33.67,33.67,33.67,33.67,33.67
2026-03-26,32.81,32.81,32.81,32.81,32.81
2026-03-27,32.2,32.2,32.2,32.2,32.2
2026-03-30,32.06,32.06,32.06,32.06,32.06
2026-03-31,31.43,31.43,31.43,31.43,31.43
2026-04-01,33.4,33.4,33.4,33.4,33.4
2026-04-02,32.65,32.65,32.65,32.65,32.65
2026-04-07,33.62,33.62,33.62,33.62,33.62
2026-04-08,35.73,35.73,35.73,35.73,35.73
2026-04-09,35.24,35.24,35.24,35.24,35.24
2026-04-10,35.69,35.69,35.69,35.69,35.69
2026-04-13,35.52,35.52,35.52,35.52,35.52
2026-04-14,35.99,35.99,35.99,35.99,35.99
2026-04-15,35.65,35.65,35.65,35.65,35.65
2026-04-16,36.25,36.25,36.25,36.25,36.25
2026-04-17,36.23,36.23,36.23,36.23,36.23
2026-04-20,36.03,36.03,36.03,36.03,36.03
2026-04-21,36.5,36.5,36.5,36.5,36.5
2026-04-22,36.37,36.37,36.37,36.37,36.37
2026-04-23,35.71,35.71,35.71,35.71,35.71
2026-04-24,35.88,35.88,35.88,35.88,35.88
2026-04-27,36.09,36.09,36.09,36.09,36.09
2026-04-28,36.55,36.55,36.55,36.55,36.55
2026-04-29,36.32,36.32,36.32,36.32,36.32
2026-04-30,36.7,36.7,36.7,36.7,36.7
2026-05-04,36.49,36.49,36.49,36.49,36.49
2026-05-05,36.62,36.62,36.62,36.62,36.62
2026-05-06,38.04,38.04,38.04,38.04,38.04
2026-05-07,37.83,37.83,37.83,37.83,37.83
2026-05-08,38.42,38.42,38.42,38.42,38.42
2026-05-11,38.56,38.56,38.56,38.56,38.56
2026-05-12,38.63,38.63,38.63,38.63,38.63
2026-05-13,39.17,39.17,39.17,39.17,39.17
2026-05-15,39.25,39.25,39.25,39.25,39.25
2026-05-18,38.64,38.64,38.64,38.64,38.64
2026-05-19,38.33,38.33,38.33,38.33,38.33
2026-05-20,38,38,38,38,38
2026-05-21,38.11,38.11,38.11,38.11,38.11
