Date,Open,High,Low,Close,Adjusted_close
2025-10-27,23.18,23.18,23.18,23.18,23.18
2025-10-28,23.22,23.22,23.22,23.22,23.22
2025-10-29,23.31,23.31,23.31,23.31,23.31
2025-10-30,23.26,23.26,23.26,23.26,23.26
2025-10-31,23.35,23.35,23.35,23.35,23.35
2025-11-03,23.39,23.39,23.39,23.39,23.39
2025-11-04,23.37,23.37,23.37,23.37,23.37
2025-11-05,23.41,23.41,23.41,23.41,23.41
2025-11-06,23.38,23.38,23.38,23.38,23.38
2025-11-07,23.37,23.37,23.37,23.37,23.37
2025-11-10,23.48,23.48,23.48,23.48,23.48
2025-11-11,23.49,23.49,23.49,23.49,23.49
2025-11-12,23.49,23.49,23.49,23.49,23.49
2025-11-13,23.4,23.4,23.4,23.4,23.4
2025-11-14,23.41,23.41,23.41,23.41,23.41
2025-11-17,23.38,23.38,23.38,23.38,23.38
2025-11-18,23.4,23.4,23.4,23.4,23.4
2025-11-19,23.43,23.43,23.43,23.43,23.43
2025-11-20,23.38,23.38,23.38,23.38,23.38
2025-11-21,23.34,23.34,23.34,23.34,23.34
2025-11-24,23.35,23.35,23.35,23.35,23.35
2025-11-25,23.36,23.36,23.36,23.36,23.36
2025-11-26,23.39,23.39,23.39,23.39,23.39
2025-11-28,23.45,23.45,23.45,23.45,23.45
2025-12-01,23.42,23.42,23.42,23.42,23.42
2025-12-02,23.41,23.41,23.41,23.41,23.41
2025-12-03,23.46,23.46,23.46,23.46,23.46
2025-12-04,23.54,23.54,23.54,23.54,23.54
2025-12-05,23.46,23.46,23.46,23.46,23.46
2025-12-08,23.39,23.39,23.39,23.39,23.39
2025-12-09,23.3,23.3,23.3,23.3,23.3
2025-12-10,23.23,23.23,23.23,23.23,23.23
2025-12-11,23.24,23.24,23.24,23.24,23.24
2025-12-12,23.23,23.23,23.23,23.23,23.23
2025-12-15,23.28,23.28,23.28,23.28,23.28
2025-12-16,23.26,23.26,23.26,23.26,23.26
2025-12-17,23.19,23.19,23.19,23.19,23.19
2025-12-18,23.24,23.24,23.24,23.24,23.24
2025-12-19,23.25,23.25,23.25,23.25,23.25
2025-12-22,23.22,23.22,23.22,23.22,23.22
2025-12-23,23.29,23.29,23.29,23.29,23.29
2025-12-24,23.43,23.43,23.43,23.43,23.43
2025-12-26,23.43,23.43,23.43,23.43,23.43
2025-12-29,23.43,23.43,23.43,23.43,23.43
2025-12-30,23.51,23.51,23.51,23.51,23.51
2025-12-31,23.45,23.45,23.45,23.45,23.45
2026-01-02,23.57,23.57,23.57,23.57,23.57
2026-01-05,23.64,23.64,23.64,23.64,23.64
2026-01-06,23.79,23.79,23.79,23.79,23.79
2026-01-07,23.74,23.74,23.74,23.74,23.74
2026-01-08,23.74,23.74,23.74,23.74,23.74
2026-01-09,23.75,23.75,23.75,23.75,23.75
2026-01-12,23.7,23.7,23.7,23.7,23.7
2026-01-13,23.73,23.73,23.73,23.73,23.73
2026-01-14,23.76,23.76,23.76,23.76,23.76
2026-01-15,23.87,23.87,23.87,23.87,23.87
2026-01-16,23.86,23.86,23.86,23.86,23.86
2026-01-20,23.58,23.58,23.58,23.58,23.58
2026-01-21,23.78,23.78,23.78,23.78,23.78
2026-01-22,23.81,23.81,23.81,23.81,23.81
