Date,Open,High,Low,Close,Adjusted_close
2025-11-10,6.6815,6.6815,6.6815,6.6815,6.6815
2025-11-11,6.7167,6.7167,6.7167,6.7167,6.7167
2025-11-12,6.751,6.751,6.751,6.751,6.751
2025-11-13,6.6607,6.6607,6.6607,6.6607,6.6607
2025-11-14,6.6399,6.6399,6.6399,6.6399,6.6399
2025-11-17,6.5628,6.5628,6.5628,6.5628,6.5628
2025-11-18,6.5354,6.5354,6.5354,6.5354,6.5354
2025-11-19,6.5122,6.5122,6.5122,6.5122,6.5122
2025-11-20,6.4351,6.4351,6.4351,6.4351,6.4351
2025-11-21,6.4955,6.4955,6.4955,6.4955,6.4955
2025-11-24,6.5749,6.5749,6.5749,6.5749,6.5749
2025-11-25,6.6065,6.6065,6.6065,6.6065,6.6065
2025-11-26,6.6391,6.6391,6.6391,6.6391,6.6391
2025-11-28,6.6601,6.6601,6.6601,6.6601,6.6601
2025-12-01,6.6571,6.6571,6.6571,6.6571,6.6571
2025-12-02,6.6732,6.6732,6.6732,6.6732,6.6732
2025-12-03,6.6961,6.6961,6.6961,6.6961,6.6961
2025-12-04,6.7111,6.7111,6.7111,6.7111,6.7111
2025-12-05,6.759,6.759,6.759,6.759,6.759
2025-12-08,6.7315,6.7315,6.7315,6.7315,6.7315
2025-12-09,6.726,6.726,6.726,6.726,6.726
2025-12-10,6.7752,6.7752,6.7752,6.7752,6.7752
2025-12-11,6.8066,6.8066,6.8066,6.8066,6.8066
2025-12-12,6.7764,6.7764,6.7764,6.7764,6.7764
2025-12-15,6.7823,6.7823,6.7823,6.7823,6.7823
2025-12-16,6.7654,6.7654,6.7654,6.7654,6.7654
2025-12-17,6.7236,6.7236,6.7236,6.7236,6.7236
2025-12-18,6.7707,6.7707,6.7707,6.7707,6.7707
2025-12-19,6.8174,6.8174,6.8174,6.8174,6.8174
2025-12-22,6.8627,6.8627,6.8627,6.8627,6.8627
2025-12-23,6.8942,6.8942,6.8942,6.8942,6.8942
2025-12-29,6.8795,6.8795,6.8795,6.8795,6.8795
2025-12-30,6.8679,6.8679,6.8679,6.8679,6.8679
2025-12-31,6.8221,6.8221,6.8221,6.8221,6.8221
2026-01-02,6.8006,6.8006,6.8006,6.8006,6.8006
2026-01-05,6.8453,6.8453,6.8453,6.8453,6.8453
2026-01-06,6.8299,6.8299,6.8299,6.8299,6.8299
2026-01-07,6.8265,6.8265,6.8265,6.8265,6.8265
2026-01-08,6.8169,6.8169,6.8169,6.8169,6.8169
2026-01-09,6.8149,6.8149,6.8149,6.8149,6.8149
2026-01-12,6.7742,6.7742,6.7742,6.7742,6.7742
2026-01-13,6.744,6.744,6.744,6.744,6.744
2026-01-14,6.6875,6.6875,6.6875,6.6875,6.6875
2026-01-15,6.6988,6.6988,6.6988,6.6988,6.6988
2026-01-16,6.6355,6.6355,6.6355,6.6355,6.6355
2026-01-20,6.4797,6.4797,6.4797,6.4797,6.4797
2026-01-21,6.5456,6.5456,6.5456,6.5456,6.5456
2026-01-22,6.586,6.586,6.586,6.586,6.586
2026-01-23,6.6029,6.6029,6.6029,6.6029,6.6029
2026-01-26,6.6828,6.6828,6.6828,6.6828,6.6828
2026-01-27,6.7075,6.7075,6.7075,6.7075,6.7075
2026-01-28,6.6987,6.6987,6.6987,6.6987,6.6987
2026-01-29,6.6931,6.6931,6.6931,6.6931,6.6931
2026-01-30,6.6473,6.6473,6.6473,6.6473,6.6473
2026-02-02,6.7001,6.7001,6.7001,6.7001,6.7001
2026-02-03,6.6033,6.6033,6.6033,6.6033,6.6033
2026-02-04,6.573,6.573,6.573,6.573,6.573
2026-02-05,6.5103,6.5103,6.5103,6.5103,6.5103
2026-02-06,6.6044,6.6044,6.6044,6.6044,6.6044
2026-02-09,6.6585,6.6585,6.6585,6.6585,6.6585
2026-02-10,6.6641,6.6641,6.6641,6.6641,6.6641
2026-02-11,6.6649,6.6649,6.6649,6.6649,6.6649
2026-02-12,6.5303,6.5303,6.5303,6.5303,6.5303
2026-02-13,6.5461,6.5461,6.5461,6.5461,6.5461
2026-02-17,6.5549,6.5549,6.5549,6.5549,6.5549
2026-02-18,6.5781,6.5781,6.5781,6.5781,6.5781
2026-02-19,6.5494,6.5494,6.5494,6.5494,6.5494
2026-02-20,6.6324,6.6324,6.6324,6.6324,6.6324
2026-02-23,6.5442,6.5442,6.5442,6.5442,6.5442
2026-02-24,6.6642,6.6642,6.6642,6.6642,6.6642
2026-02-25,6.7165,6.7165,6.7165,6.7165,6.7165
2026-02-26,6.6876,6.6876,6.6876,6.6876,6.6876
2026-02-27,6.5832,6.5832,6.5832,6.5832,6.5832
2026-03-02,6.5853,6.5853,6.5853,6.5853,6.5853
2026-03-03,6.5222,6.5222,6.5222,6.5222,6.5222
2026-03-04,6.5826,6.5826,6.5826,6.5826,6.5826
2026-03-05,6.5552,6.5552,6.5552,6.5552,6.5552
2026-03-06,6.4953,6.4953,6.4953,6.4953,6.4953
2026-03-09,6.5307,6.5307,6.5307,6.5307,6.5307
2026-03-10,6.5295,6.5295,6.5295,6.5295,6.5295
2026-03-11,6.5292,6.5292,6.5292,6.5292,6.5292
2026-03-12,6.47,6.47,6.47,6.47,6.47
2026-03-13,6.3906,6.3906,6.3906,6.3906,6.3906
2026-03-16,6.462,6.462,6.462,6.462,6.462
2026-03-17,6.511,6.511,6.511,6.511,6.511
2026-03-18,6.4476,6.4476,6.4476,6.4476,6.4476
2026-03-19,6.4233,6.4233,6.4233,6.4233,6.4233
2026-03-20,6.327,6.327,6.327,6.327,6.327
2026-03-23,6.3894,6.3894,6.3894,6.3894,6.3894
2026-03-24,6.3608,6.3608,6.3608,6.3608,6.3608
2026-03-25,6.3919,6.3919,6.3919,6.3919,6.3919
2026-03-26,6.2963,6.2963,6.2963,6.2963,6.2963
2026-03-27,6.18,6.18,6.18,6.18,6.18
2026-03-30,6.1753,6.1753,6.1753,6.1753,6.1753
2026-03-31,6.3638,6.3638,6.3638,6.3638,6.3638
2026-04-01,6.4248,6.4248,6.4248,6.4248,6.4248
2026-04-02,6.4104,6.4104,6.4104,6.4104,6.4104
2026-04-07,6.4483,6.4483,6.4483,6.4483,6.4483
2026-04-08,6.6116,6.6116,6.6116,6.6116,6.6116
2026-04-09,6.6332,6.6332,6.6332,6.6332,6.6332
2026-04-10,6.613,6.613,6.613,6.613,6.613
2026-04-13,6.6671,6.6671,6.6671,6.6671,6.6671
2026-04-14,6.7637,6.7637,6.7637,6.7637,6.7637
2026-04-15,6.8062,6.8062,6.8062,6.8062,6.8062
2026-04-16,6.7996,6.7996,6.7996,6.7996,6.7996
2026-04-17,6.8997,6.8997,6.8997,6.8997,6.8997
2026-04-20,6.8565,6.8565,6.8565,6.8565,6.8565
2026-04-21,6.8405,6.8405,6.8405,6.8405,6.8405
2026-04-22,6.8908,6.8908,6.8908,6.8908,6.8908
2026-04-23,6.843,6.843,6.843,6.843,6.843
2026-04-24,6.907,6.907,6.907,6.907,6.907
2026-04-27,6.9464,6.9464,6.9464,6.9464,6.9464
2026-04-28,6.9241,6.9241,6.9241,6.9241,6.9241
2026-04-29,6.907,6.907,6.907,6.907,6.907
2026-04-30,6.9185,6.9185,6.9185,6.9185,6.9185
2026-05-04,6.9377,6.9377,6.9377,6.9377,6.9377
2026-05-05,7.0004,7.0004,7.0004,7.0004,7.0004
2026-05-06,7.0899,7.0899,7.0899,7.0899,7.0899
2026-05-07,7.0639,7.0639,7.0639,7.0639,7.0639
2026-05-08,7.0951,7.0951,7.0951,7.0951,7.0951
2026-05-11,7.0615,7.0615,7.0615,7.0615,7.0615
2026-05-12,7.0898,7.0898,7.0898,7.0898,7.0898
2026-05-13,7.1174,7.1174,7.1174,7.1174,7.1174
2026-05-15,7.0692,7.0692,7.0692,7.0692,7.0692
2026-05-18,7.0754,7.0754,7.0754,7.0754,7.0754
2026-05-19,7.0607,7.0607,7.0607,7.0607,7.0607
2026-05-20,7.1279,7.1279,7.1279,7.1279,7.1279
2026-05-21,7.1091,7.1091,7.1091,7.1091,7.1091
2026-05-22,7.1332,7.1332,7.1332,7.1332,7.1332
2026-05-26,7.1854,7.1854,7.1854,7.1854,7.1854
2026-05-27,7.2028,7.2028,7.2028,7.2028,7.2028
2026-05-28,7.2507,7.2507,7.2507,7.2507,7.2507
2026-05-29,7.3041,7.3041,7.3041,7.3041,7.3041
2026-06-01,7.36,7.36,7.36,7.36,7.36
2026-06-02,7.3222,7.3222,7.3222,7.3222,7.3222
2026-06-03,7.2993,7.2993,7.2993,7.2993,7.2993
2026-06-04,7.3446,7.3446,7.3446,7.3446,7.3446
2026-06-05,7.1845,7.1845,7.1845,7.1845,7.1845
2026-06-08,7.1927,7.1927,7.1927,7.1927,7.1927
2026-06-09,7.181,7.181,7.181,7.181,7.181
2026-06-10,7.0426,7.0426,7.0426,7.0426,7.0426
2026-06-11,7.1602,7.1602,7.1602,7.1602,7.1602
2026-06-12,7.1953,7.1953,7.1953,7.1953,7.1953
2026-06-15,7.3014,7.3014,7.3014,7.3014,7.3014
2026-06-16,7.2805,7.2805,7.2805,7.2805,7.2805
2026-06-17,7.1542,7.1542,7.1542,7.1542,7.1542
2026-06-18,7.2245,7.2245,7.2245,7.2245,7.2245
2026-06-22,7.2478,7.2478,7.2478,7.2478,7.2478
2026-06-24,7.1395,7.1395,7.1395,7.1395,7.1395
2026-06-25,7.1515,7.1515,7.1515,7.1515,7.1515
2026-06-26,7.151,7.151,7.151,7.151,7.151
2026-06-29,7.2353,7.2353,7.2353,7.2353,7.2353
2026-06-30,7.2582,7.2582,7.2582,7.2582,7.2582
2026-07-01,7.2756,7.2756,7.2756,7.2756,7.2756
2026-07-02,7.2995,7.2995,7.2995,7.2995,7.2995
2026-07-06,7.3891,7.3891,7.3891,7.3891,7.3891
2026-07-07,7.3591,7.3591,7.3591,7.3591,7.3591
2026-07-08,7.3615,7.3615,7.3615,7.3615,7.3615
2026-07-09,7.4358,7.4358,7.4358,7.4358,7.4358
2026-07-10,7.4825,7.4825,7.4825,7.4825,7.4825
2026-07-13,7.4461,7.4461,7.4461,7.4461,7.4461
2026-07-14,7.471,7.471,7.471,7.471,7.471
2026-07-15,7.5353,7.5353,7.5353,7.5353,7.5353
2026-07-16,7.5037,7.5037,7.5037,7.5037,7.5037
2026-07-17,7.4366,7.4366,7.4366,7.4366,7.4366
2026-07-20,7.4459,7.4459,7.4459,7.4459,7.4459
2026-07-21,7.5083,7.5083,7.5083,7.5083,7.5083
2026-07-22,7.513,7.513,7.513,7.513,7.513
2026-07-23,7.3687,7.3687,7.3687,7.3687,7.3687
2026-07-24,7.4226,7.4226,7.4226,7.4226,7.4226
2026-07-27,7.4333,7.4333,7.4333,7.4333,7.4333
2026-07-28,7.5064,7.5064,7.5064,7.5064,7.5064
2026-07-29,7.4084,7.4084,7.4084,7.4084,7.4084
2026-07-30,7.5715,7.5715,7.5715,7.5715,7.5715
2026-07-31,7.5676,7.5676,7.5676,7.5676,7.5676
2026-08-03,7.6499,7.6499,7.6499,7.6499,7.6499
2026-08-04,7.7691,7.7691,7.7691,7.7691,7.7691
2026-08-05,7.7687,7.7687,7.7687,7.7687,7.7687
2026-08-06,7.75,7.75,7.75,7.75,7.75
2026-08-07,7.7943,7.7943,7.7943,7.7943,7.7943
2026-08-10,7.8155,7.8155,7.8155,7.8155,7.8155
2026-08-11,7.7679,7.7679,7.7679,7.7679,7.7679
2026-08-12,7.7884,7.7884,7.7884,7.7884,7.7884
2026-08-13,7.8537,7.8537,7.8537,7.8537,7.8537
