Date,Open,High,Low,Close,Adjusted_close
2026-01-05,80.18,80.18,80.18,80.18,80.18
2026-01-06,81.22,81.22,81.22,81.22,81.22
2026-01-07,80.46,80.46,80.46,80.46,80.46
2026-01-08,81.04,81.04,81.04,81.04,81.04
2026-01-09,81.45,81.45,81.45,81.45,81.45
2026-01-12,81.59,81.59,81.59,81.59,81.59
2026-01-13,81.37,81.37,81.37,81.37,81.37
2026-01-14,82.68,82.68,82.68,82.68,82.68
2026-01-15,83.17,83.17,83.17,83.17,83.17
2026-01-16,82.89,82.89,82.89,82.89,82.89
2026-01-20,83.27,83.27,83.27,83.27,83.27
2026-01-21,86.14,86.14,86.14,86.14,86.14
2026-01-22,87.96,87.96,87.96,87.96,87.96
2026-01-23,88.93,88.93,88.93,88.93,88.93
2026-01-26,89.17,89.17,89.17,89.17,89.17
2026-01-27,91.67,91.67,91.67,91.67,91.67
2026-01-28,92.95,92.95,92.95,92.95,92.95
2026-01-29,92.65,92.65,92.65,92.65,92.65
2026-01-30,90.04,90.04,90.04,90.04,90.04
2026-02-02,90.97,90.97,90.97,90.97,90.97
2026-02-03,93.11,93.11,93.11,93.11,93.11
2026-02-04,91.08,91.08,91.08,91.08,91.08
2026-02-05,91.01,91.01,91.01,91.01,91.01
2026-02-06,93.21,93.21,93.21,93.21,93.21
2026-02-09,94.71,94.71,94.71,94.71,94.71
2026-02-10,94.75,94.75,94.75,94.75,94.75
2026-02-11,96.05,96.05,96.05,96.05,96.05
2026-02-12,94.71,94.71,94.71,94.71,94.71
2026-02-13,94.25,94.25,94.25,94.25,94.25
2026-02-17,94.07,94.07,94.07,94.07,94.07
2026-02-18,93.78,93.78,93.78,93.78,93.78
2026-02-19,94.83,94.83,94.83,94.83,94.83
2026-02-20,96.42,96.42,96.42,96.42,96.42
2026-02-23,95.33,95.33,95.33,95.33,95.33
2026-02-24,96.67,96.67,96.67,96.67,96.67
2026-02-25,97.1,97.1,97.1,97.1,97.1
2026-02-26,96.83,96.83,96.83,96.83,96.83
2026-02-27,95.77,95.77,95.77,95.77,95.77
2026-03-02,95.12,95.12,95.12,95.12,95.12
2026-03-03,90.61,90.61,90.61,90.61,90.61
2026-03-04,92.92,92.92,92.92,92.92,92.92
2026-03-05,89.97,89.97,89.97,89.97,89.97
2026-03-06,89.34,89.34,89.34,89.34,89.34
2026-03-09,90.85,90.85,90.85,90.85,90.85
2026-03-10,92.63,92.63,92.63,92.63,92.63
2026-03-11,92.76,92.76,92.76,92.76,92.76
2026-03-12,89.45,89.45,89.45,89.45,89.45
2026-03-13,87.91,87.91,87.91,87.91,87.91
2026-03-16,90.76,90.76,90.76,90.76,90.76
2026-03-17,90.82,90.82,90.82,90.82,90.82
2026-03-18,89.39,89.39,89.39,89.39,89.39
2026-03-19,89.6,89.6,89.6,89.6,89.6
2026-03-20,86.45,86.45,86.45,86.45,86.45
2026-03-23,89.64,89.64,89.64,89.64,89.64
2026-03-24,89.89,89.89,89.89,89.89,89.89
2026-03-25,92.08,92.08,92.08,92.08,92.08
2026-03-26,90.05,90.05,90.05,90.05,90.05
2026-03-27,89.58,89.58,89.58,89.58,89.58
2026-03-30,89.7,89.7,89.7,89.7,89.7
2026-03-31,93.09,93.09,93.09,93.09,93.09
2026-04-01,94.1,94.1,94.1,94.1,94.1
2026-04-02,93.9,93.9,93.9,93.9,93.9
2026-04-06,93.91,93.91,93.91,93.91,93.91
2026-04-07,93.48,93.48,93.48,93.48,93.48
2026-04-08,96.37,96.37,96.37,96.37,96.37
2026-04-09,97.6,97.6,97.6,97.6,97.6
2026-04-10,98.73,98.73,98.73,98.73,98.73
2026-04-13,99.2,99.2,99.2,99.2,99.2
2026-04-14,99.7,99.7,99.7,99.7,99.7
2026-04-15,99.42,99.42,99.42,99.42,99.42
2026-04-16,99.42,99.42,99.42,99.42,99.42
2026-04-17,98.94,98.94,98.94,98.94,98.94
2026-04-20,99.14,99.14,99.14,99.14,99.14
2026-04-21,98.55,98.55,98.55,98.55,98.55
2026-04-22,97.6,97.6,97.6,97.6,97.6
2026-04-23,96.22,96.22,96.22,96.22,96.22
2026-04-24,96.38,96.38,96.38,96.38,96.38
2026-04-27,95.74,95.74,95.74,95.74,95.74
2026-04-28,95.28,95.28,95.28,95.28,95.28
2026-04-29,93.5,93.5,93.5,93.5,93.5
2026-04-30,95.22,95.22,95.22,95.22,95.22
2026-05-01,94.86,94.86,94.86,94.86,94.86
2026-05-04,94.07,94.07,94.07,94.07,94.07
2026-05-05,95.84,95.84,95.84,95.84,95.84
2026-05-06,96.79,96.79,96.79,96.79,96.79
2026-05-07,95.03,95.03,95.03,95.03,95.03
2026-05-08,96.28,96.28,96.28,96.28,96.28
2026-05-11,95.33,95.33,95.33,95.33,95.33
2026-05-12,94.57,94.57,94.57,94.57,94.57
2026-05-13,91.96,91.96,91.96,91.96,91.96
2026-05-14,92.12,92.12,92.12,92.12,92.12
2026-05-15,90.12,90.12,90.12,90.12,90.12
2026-05-18,91.21,91.21,91.21,91.21,91.21
2026-05-19,89.96,89.96,89.96,89.96,89.96
2026-05-20,91.93,91.93,91.93,91.93,91.93
2026-05-21,91.94,91.94,91.94,91.94,91.94
2026-05-22,90.73,90.73,90.73,90.73,90.73
2026-05-26,91.43,91.43,91.43,91.43,91.43
2026-05-27,90.92,90.92,90.92,90.92,90.92
2026-05-28,90.64,90.64,90.64,90.64,90.64
2026-05-29,89.98,89.98,89.98,89.98,89.98
2026-06-01,89.8,89.8,89.8,89.8,89.8
2026-06-02,90.97,90.97,90.97,90.97,90.97
2026-06-03,88.49,88.49,88.49,88.49,88.49
2026-06-04,88.3,88.3,88.3,88.3,88.3
2026-06-05,85.87,85.87,85.87,85.87,85.87
2026-06-08,85.22,85.22,85.22,85.22,85.22
2026-06-09,86.03,86.03,86.03,86.03,86.03
2026-06-10,85.57,85.57,85.57,85.57,85.57
2026-06-11,88.73,88.73,88.73,88.73,88.73
2026-06-12,89.53,89.53,89.53,89.53,89.53
2026-06-15,89.16,89.16,89.16,89.16,89.16
2026-06-16,89.14,89.14,89.14,89.14,89.14
2026-06-17,88.45,88.45,88.45,88.45,88.45
2026-06-18,87.31,87.31,87.31,87.31,87.31
2026-06-22,87.85,87.85,87.85,87.85,87.85
2026-06-23,87.22,87.22,87.22,87.22,87.22
2026-06-24,86.41,86.41,86.41,86.41,86.41
2026-06-25,87.81,87.81,87.81,87.81,87.81
2026-06-26,88.25,88.25,88.25,88.25,88.25
2026-06-29,88.22,88.22,88.22,88.22,88.22
2026-06-30,87.9,87.9,87.9,87.9,87.9
2026-07-01,87.45,87.45,87.45,87.45,87.45
2026-07-02,87.82,87.82,87.82,87.82,87.82
2026-07-06,88.7,88.7,88.7,88.7,88.7
2026-07-07,87.69,87.69,87.69,87.69,87.69
2026-07-08,87.15,87.15,87.15,87.15,87.15
2026-07-09,87.84,87.84,87.84,87.84,87.84
2026-07-10,89.89,89.89,89.89,89.89,89.89
2026-07-13,88.59,88.59,88.59,88.59,88.59
2026-07-14,89.91,89.91,89.91,89.91,89.91
