Date,Open,High,Low,Close,Adjusted_close
2025-11-04,17.18,17.18,17.18,17.18,17.18
2025-11-05,17.15,17.15,17.15,17.15,17.15
2025-11-06,17.15,17.15,17.15,17.15,17.15
2025-11-07,17.13,17.13,17.13,17.13,17.13
2025-11-10,17.16,17.16,17.16,17.16,17.16
2025-11-11,17.19,17.19,17.19,17.19,17.19
2025-11-12,17.19,17.19,17.19,17.19,17.19
2025-11-13,17.18,17.18,17.18,17.18,17.18
2025-11-14,17.14,17.14,17.14,17.14,17.14
2025-11-17,17.13,17.13,17.13,17.13,17.13
2025-11-18,17.14,17.14,17.14,17.14,17.14
2025-11-19,17.12,17.12,17.12,17.12,17.12
2025-11-20,17.12,17.12,17.12,17.12,17.12
2025-11-21,17.13,17.13,17.13,17.13,17.13
2025-11-24,17.14,17.14,17.14,17.14,17.14
2025-11-25,17.16,17.16,17.16,17.16,17.16
2025-11-26,17.18,17.18,17.18,17.18,17.18
2025-11-27,17.2,17.2,17.2,17.2,17.2
2025-11-28,17.21,17.21,17.21,17.21,17.21
2025-12-01,17.13,17.13,17.13,17.13,17.13
2025-12-02,17.14,17.14,17.14,17.14,17.14
2025-12-03,17.17,17.17,17.17,17.17,17.17
2025-12-04,17.18,17.18,17.18,17.18,17.18
2025-12-05,17.18,17.18,17.18,17.18,17.18
2025-12-08,17.11,17.11,17.11,17.11,17.11
2025-12-09,17.12,17.12,17.12,17.12,17.12
2025-12-10,17.09,17.09,17.09,17.09,17.09
2025-12-11,17.16,17.16,17.16,17.16,17.16
2025-12-12,17.11,17.11,17.11,17.11,17.11
2025-12-15,17.14,17.14,17.14,17.14,17.14
2025-12-16,17.11,17.11,17.11,17.11,17.11
2025-12-17,17.11,17.11,17.11,17.11,17.11
2025-12-18,17.12,17.12,17.12,17.12,17.12
2025-12-19,17.1,17.1,17.1,17.1,17.1
2025-12-22,17.08,17.08,17.08,17.08,17.08
2025-12-23,17.07,17.07,17.07,17.07,17.07
2025-12-29,17.13,17.13,17.13,17.13,17.13
2025-12-30,17.12,17.12,17.12,17.12,17.12
2025-12-31,17.13,17.13,17.13,17.13,17.13
2026-01-02,17.1,17.1,17.1,17.1,17.1
2026-01-05,17.1,17.1,17.1,17.1,17.1
2026-01-06,17.14,17.14,17.14,17.14,17.14
2026-01-07,17.16,17.16,17.16,17.16,17.16
2026-01-08,17.16,17.16,17.16,17.16,17.16
2026-01-09,17.18,17.18,17.18,17.18,17.18
2026-01-12,17.2,17.2,17.2,17.2,17.2
2026-01-13,17.21,17.21,17.21,17.21,17.21
2026-01-14,17.22,17.22,17.22,17.22,17.22
2026-01-15,17.23,17.23,17.23,17.23,17.23
2026-01-16,17.22,17.22,17.22,17.22,17.22
2026-01-19,17.21,17.21,17.21,17.21,17.21
2026-01-20,17.18,17.18,17.18,17.18,17.18
2026-01-21,17.18,17.18,17.18,17.18,17.18
2026-01-22,17.19,17.19,17.19,17.19,17.19
2026-01-23,17.2,17.2,17.2,17.2,17.2
2026-01-26,17.23,17.23,17.23,17.23,17.23
2026-01-27,17.25,17.25,17.25,17.25,17.25
2026-01-28,17.26,17.26,17.26,17.26,17.26
2026-01-29,17.28,17.28,17.28,17.28,17.28
2026-01-30,17.28,17.28,17.28,17.28,17.28
2026-02-02,17.25,17.25,17.25,17.25,17.25
2026-02-03,17.22,17.22,17.22,17.22,17.22
2026-02-04,17.22,17.22,17.22,17.22,17.22
2026-02-05,17.23,17.23,17.23,17.23,17.23
2026-02-06,17.24,17.24,17.24,17.24,17.24
2026-02-09,17.24,17.24,17.24,17.24,17.24
2026-02-10,17.3,17.3,17.3,17.3,17.3
2026-02-11,17.28,17.28,17.28,17.28,17.28
2026-02-12,17.32,17.32,17.32,17.32,17.32
2026-02-13,17.35,17.35,17.35,17.35,17.35
2026-02-16,17.36,17.36,17.36,17.36,17.36
2026-02-17,17.36,17.36,17.36,17.36,17.36
2026-02-18,17.35,17.35,17.35,17.35,17.35
2026-02-19,17.36,17.36,17.36,17.36,17.36
2026-02-20,17.37,17.37,17.37,17.37,17.37
2026-02-23,17.39,17.39,17.39,17.39,17.39
2026-02-24,17.39,17.39,17.39,17.39,17.39
2026-02-25,17.39,17.39,17.39,17.39,17.39
2026-02-26,17.43,17.43,17.43,17.43,17.43
2026-02-27,17.48,17.48,17.48,17.48,17.48
2026-03-02,17.45,17.45,17.45,17.45,17.45
2026-03-03,17.38,17.38,17.38,17.38,17.38
2026-03-04,17.41,17.41,17.41,17.41,17.41
2026-03-05,17.35,17.35,17.35,17.35,17.35
2026-03-06,17.37,17.37,17.37,17.37,17.37
2026-03-09,17.4,17.4,17.4,17.4,17.4
2026-03-10,17.4,17.4,17.4,17.4,17.4
2026-03-11,17.36,17.36,17.36,17.36,17.36
2026-03-12,17.35,17.35,17.35,17.35,17.35
2026-03-13,17.31,17.31,17.31,17.31,17.31
2026-03-16,17.34,17.34,17.34,17.34,17.34
2026-03-17,17.39,17.39,17.39,17.39,17.39
2026-03-18,17.41,17.41,17.41,17.41,17.41
2026-03-19,17.36,17.36,17.36,17.36,17.36
2026-03-20,17.22,17.22,17.22,17.22,17.22
2026-03-23,17.24,17.24,17.24,17.24,17.24
2026-03-24,17.18,17.18,17.18,17.18,17.18
2026-03-25,17.2,17.2,17.2,17.2,17.2
2026-03-26,17.16,17.16,17.16,17.16,17.16
2026-03-27,17.11,17.11,17.11,17.11,17.11
2026-03-30,17.22,17.22,17.22,17.22,17.22
2026-03-31,17.26,17.26,17.26,17.26,17.26
2026-04-01,17.25,17.25,17.25,17.25,17.25
2026-04-02,17.26,17.26,17.26,17.26,17.26
2026-04-07,17.26,17.26,17.26,17.26,17.26
2026-04-08,17.35,17.35,17.35,17.35,17.35
2026-04-09,17.3,17.3,17.3,17.3,17.3
2026-04-10,17.3,17.3,17.3,17.3,17.3
2026-04-13,17.33,17.33,17.33,17.33,17.33
2026-04-14,17.35,17.35,17.35,17.35,17.35
2026-04-15,17.38,17.38,17.38,17.38,17.38
2026-04-16,17.37,17.37,17.37,17.37,17.37
2026-04-17,17.38,17.38,17.38,17.38,17.38
2026-04-20,17.37,17.37,17.37,17.37,17.37
2026-04-21,17.35,17.35,17.35,17.35,17.35
2026-04-22,17.36,17.36,17.36,17.36,17.36
2026-04-23,17.36,17.36,17.36,17.36,17.36
2026-04-24,17.36,17.36,17.36,17.36,17.36
2026-04-27,17.41,17.41,17.41,17.41,17.41
2026-04-28,17.39,17.39,17.39,17.39,17.39
2026-04-29,17.37,17.37,17.37,17.37,17.37
2026-04-30,17.38,17.38,17.38,17.38,17.38
2026-05-04,17.41,17.41,17.41,17.41,17.41
2026-05-05,17.39,17.39,17.39,17.39,17.39
2026-05-06,17.43,17.43,17.43,17.43,17.43
2026-05-07,17.41,17.41,17.41,17.41,17.41
2026-05-08,17.44,17.44,17.44,17.44,17.44
2026-05-11,17.42,17.42,17.42,17.42,17.42
2026-05-12,17.39,17.39,17.39,17.39,17.39
2026-05-13,17.4,17.4,17.4,17.4,17.4
2026-05-15,17.31,17.31,17.31,17.31,17.31
2026-05-18,17.36,17.36,17.36,17.36,17.36
2026-05-19,17.31,17.31,17.31,17.31,17.31
2026-05-20,17.32,17.32,17.32,17.32,17.32
2026-05-21,17.36,17.36,17.36,17.36,17.36
2026-05-22,17.37,17.37,17.37,17.37,17.37
2026-05-26,17.41,17.41,17.41,17.41,17.41
2026-05-27,17.43,17.43,17.43,17.43,17.43
2026-05-28,17.44,17.44,17.44,17.44,17.44
2026-05-29,17.44,17.44,17.44,17.44,17.44
2026-06-01,17.42,17.42,17.42,17.42,17.42
2026-06-02,17.46,17.46,17.46,17.46,17.46
2026-06-03,17.43,17.43,17.43,17.43,17.43
2026-06-04,17.42,17.42,17.42,17.42,17.42
2026-06-05,17.36,17.36,17.36,17.36,17.36
2026-06-08,17.37,17.37,17.37,17.37,17.37
2026-06-09,17.36,17.36,17.36,17.36,17.36
2026-06-10,17.37,17.37,17.37,17.37,17.37
2026-06-11,17.38,17.38,17.38,17.38,17.38
2026-06-12,17.38,17.38,17.38,17.38,17.38
2026-06-15,17.42,17.42,17.42,17.42,17.42
2026-06-16,17.43,17.43,17.43,17.43,17.43
2026-06-17,17.43,17.43,17.43,17.43,17.43
2026-06-18,17.36,17.36,17.36,17.36,17.36
2026-06-19,17.35,17.35,17.35,17.35,17.35
2026-06-22,17.34,17.34,17.34,17.34,17.34
2026-06-24,17.37,17.37,17.37,17.37,17.37
2026-06-25,17.41,17.41,17.41,17.41,17.41
2026-06-26,17.4,17.4,17.4,17.4,17.4
2026-06-29,17.42,17.42,17.42,17.42,17.42
2026-06-30,17.42,17.42,17.42,17.42,17.42
2026-07-01,17.39,17.39,17.39,17.39,17.39
2026-07-02,17.37,17.37,17.37,17.37,17.37
2026-07-03,17.36,17.36,17.36,17.36,17.36
2026-07-06,17.38,17.38,17.38,17.38,17.38
2026-07-07,17.37,17.37,17.37,17.37,17.37
2026-07-08,17.31,17.31,17.31,17.31,17.31
2026-07-09,17.33,17.33,17.33,17.33,17.33
2026-07-10,17.33,17.33,17.33,17.33,17.33
2026-07-13,17.33,17.33,17.33,17.33,17.33
2026-07-14,17.33,17.33,17.33,17.33,17.33
2026-07-15,17.34,17.34,17.34,17.34,17.34
2026-07-16,17.32,17.32,17.32,17.32,17.32
2026-07-17,17.36,17.36,17.36,17.36,17.36
2026-07-20,17.34,17.34,17.34,17.34,17.34
2026-07-21,17.3,17.3,17.3,17.3,17.3
2026-07-22,17.3,17.3,17.3,17.3,17.3
2026-07-23,17.26,17.26,17.26,17.26,17.26
2026-07-24,17.26,17.26,17.26,17.26,17.26
2026-07-27,17.26,17.26,17.26,17.26,17.26
2026-07-28,17.27,17.27,17.27,17.27,17.27
2026-07-29,17.27,17.27,17.27,17.27,17.27
2026-07-30,17.28,17.28,17.28,17.28,17.28
2026-07-31,17.25,17.25,17.25,17.25,17.25
2026-08-03,17.28,17.28,17.28,17.28,17.28
2026-08-04,17.32,17.32,17.32,17.32,17.32
2026-08-05,17.31,17.31,17.31,17.31,17.31
2026-08-06,17.3,17.3,17.3,17.3,17.3
2026-08-07,17.32,17.32,17.32,17.32,17.32
2026-08-10,17.3,17.3,17.3,17.3,17.3
2026-08-11,17.31,17.31,17.31,17.31,17.31
2026-08-12,17.33,17.33,17.33,17.33,17.33
2026-08-13,17.35,17.35,17.35,17.35,17.35
2026-08-14,17.33,17.33,17.33,17.33,17.33
