Date,Open,High,Low,Close,Adjusted_close
2026-03-30,134.1642,134.1642,134.1642,134.1642,134.1642
2026-03-31,137.4756,137.4756,137.4756,137.4756,137.4756
2026-04-01,137.4358,137.4358,137.4358,137.4358,137.4358
2026-04-02,138.3836,138.3836,138.3836,138.3836,138.3836
2026-04-07,139.1516,139.1516,139.1516,139.1516,139.1516
2026-04-08,141.3563,141.3563,141.3563,141.3563,141.3563
2026-04-09,142.4488,142.4488,142.4488,142.4488,142.4488
2026-04-10,141.8322,141.8322,141.8322,141.8322,141.8322
2026-04-13,143.4845,143.4845,143.4845,143.4845,143.4845
2026-04-14,144.2534,144.2534,144.2534,144.2534,144.2534
2026-04-15,145.6191,145.6191,145.6191,145.6191,145.6191
2026-04-16,145.8654,145.8654,145.8654,145.8654,145.8654
2026-04-17,147.103,147.103,147.103,147.103,147.103
2026-04-20,147.2026,147.2026,147.2026,147.2026,147.2026
2026-04-21,146.7028,146.7028,146.7028,146.7028,146.7028
2026-04-22,148.5894,148.5894,148.5894,148.5894,148.5894
2026-04-23,147.765,147.765,147.765,147.765,147.765
2026-04-24,148.9899,148.9899,148.9899,148.9899,148.9899
2026-04-27,148.9581,148.9581,148.9581,148.9581,148.9581
2026-04-28,148.4445,148.4445,148.4445,148.4445,148.4445
2026-04-29,148.2186,148.2186,148.2186,148.2186,148.2186
2026-04-30,148.9994,148.9994,148.9994,148.9994,148.9994
2026-05-04,149.3422,149.3422,149.3422,149.3422,149.3422
2026-05-05,150.4776,150.4776,150.4776,150.4776,150.4776
2026-05-06,151.8407,151.8407,151.8407,151.8407,151.8407
2026-05-07,151.0602,151.0602,151.0602,151.0602,151.0602
2026-05-08,152.2049,152.2049,152.2049,152.2049,152.2049
2026-05-11,152.2005,152.2005,152.2005,152.2005,152.2005
2026-05-12,152.8941,152.8941,152.8941,152.8941,152.8941
2026-05-13,154.5629,154.5629,154.5629,154.5629,154.5629
2026-05-15,155.3848,155.3848,155.3848,155.3848,155.3848
2026-05-18,155.0305,155.0305,155.0305,155.0305,155.0305
2026-05-19,154.5695,154.5695,154.5695,154.5695,154.5695
2026-05-20,156.2187,156.2187,156.2187,156.2187,156.2187
2026-05-21,156.6957,156.6957,156.6957,156.6957,156.6957
2026-05-22,156.5722,156.5722,156.5722,156.5722,156.5722
2026-05-26,157.2888,157.2888,157.2888,157.2888,157.2888
2026-05-27,157.3159,157.3159,157.3159,157.3159,157.3159
2026-05-28,158.0536,158.0536,158.0536,158.0536,158.0536
2026-05-29,158.3382,158.3382,158.3382,158.3382,158.3382
2026-06-01,160.5245,160.5245,160.5245,160.5245,160.5245
2026-06-02,160.5813,160.5813,160.5813,160.5813,160.5813
2026-06-03,159.9476,159.9476,159.9476,159.9476,159.9476
2026-06-04,160.6061,160.6061,160.6061,160.6061,160.6061
2026-06-05,156.8133,156.8133,156.8133,156.8133,156.8133
2026-06-08,157.7843,157.7843,157.7843,157.7843,157.7843
2026-06-09,157.465,157.465,157.465,157.465,157.465
2026-06-10,154.8642,154.8642,154.8642,154.8642,154.8642
2026-06-11,158.1887,158.1887,158.1887,158.1887,158.1887
2026-06-12,157.7864,157.7864,157.7864,157.7864,157.7864
2026-06-15,160.4889,160.4889,160.4889,160.4889,160.4889
2026-06-16,159.596,159.596,159.596,159.596,159.596
2026-06-17,158.2414,158.2414,158.2414,158.2414,158.2414
2026-06-18,161.5926,161.5926,161.5926,161.5926,161.5926
2026-06-22,161.4372,161.4372,161.4372,161.4372,161.4372
2026-06-24,159.9805,159.9805,159.9805,159.9805,159.9805
2026-06-25,159.7134,159.7134,159.7134,159.7134,159.7134
2026-06-26,158.9665,158.9665,158.9665,158.9665,158.9665
2026-06-29,160.7974,160.7974,160.7974,160.7974,160.7974
2026-06-30,161.3761,161.3761,161.3761,161.3761,161.3761
2026-07-01,161.6572,161.6572,161.6572,161.6572,161.6572
2026-07-02,161.0633,161.0633,161.0633,161.0633,161.0633
2026-07-06,162.5494,162.5494,162.5494,162.5494,162.5494
2026-07-07,161.9313,161.9313,161.9313,161.9313,161.9313
2026-07-08,162.0178,162.0178,162.0178,162.0178,162.0178
2026-07-09,163.1762,163.1762,163.1762,163.1762,163.1762
2026-07-10,163.9297,163.9297,163.9297,163.9297,163.9297
2026-07-13,162.7692,162.7692,162.7692,162.7692,162.7692
2026-07-14,163.5448,163.5448,163.5448,163.5448,163.5448
2026-07-15,164.428,164.428,164.428,164.428,164.428
2026-07-16,162.7512,162.7512,162.7512,162.7512,162.7512
2026-07-17,160.939,160.939,160.939,160.939,160.939
2026-07-20,161.3429,161.3429,161.3429,161.3429,161.3429
2026-07-21,162.919,162.919,162.919,162.919,162.919
2026-07-22,162.6144,162.6144,162.6144,162.6144,162.6144
2026-07-23,161.3887,161.3887,161.3887,161.3887,161.3887
2026-07-24,160.8558,160.8558,160.8558,160.8558,160.8558
2026-07-27,160.6677,160.6677,160.6677,160.6677,160.6677
2026-07-28,160.644,160.644,160.644,160.644,160.644
2026-07-29,157.9391,157.9391,157.9391,157.9391,157.9391
2026-07-30,159.6842,159.6842,159.6842,159.6842,159.6842
2026-07-31,161.6792,161.6792,161.6792,161.6792,161.6792
2026-08-03,164.0675,164.0675,164.0675,164.0675,164.0675
2026-08-04,166.3385,166.3385,166.3385,166.3385,166.3385
2026-08-05,165.5974,165.5974,165.5974,165.5974,165.5974
2026-08-06,166.2743,166.2743,166.2743,166.2743,166.2743
2026-08-07,167.2994,167.2994,167.2994,167.2994,167.2994
2026-08-10,167.4645,167.4645,167.4645,167.4645,167.4645
2026-08-11,167.0098,167.0098,167.0098,167.0098,167.0098
2026-08-12,167.4726,167.4726,167.4726,167.4726,167.4726
2026-08-13,167.9217,167.9217,167.9217,167.9217,167.9217
