Date,Open,High,Low,Close,Adjusted_close
2025-11-04,138.73,138.73,138.73,138.73,138.73
2025-11-05,139.02,139.02,139.02,139.02,139.02
2025-11-06,139.93,139.93,139.93,139.93,139.93
2025-11-07,138.23,138.23,138.23,138.23,138.23
2025-11-10,140.93,140.93,140.93,140.93,140.93
2025-11-11,140.6,140.6,140.6,140.6,140.6
2025-11-12,141.58,141.58,141.58,141.58,141.58
2025-11-13,140.31,140.31,140.31,140.31,140.31
2025-11-14,136.1,136.1,136.1,136.1,136.1
2025-11-17,136.91,136.91,136.91,136.91,136.91
2025-11-18,133.89,133.89,133.89,133.89,133.89
2025-11-19,133.67,133.67,133.67,133.67,133.67
2025-11-20,134.49,134.49,134.49,134.49,134.49
2025-11-21,131.53,131.53,131.53,131.53,131.53
2025-11-24,134.13,134.13,134.13,134.13,134.13
2025-11-25,134.43,134.43,134.43,134.43,134.43
2025-11-26,137.25,137.25,137.25,137.25,137.25
2025-11-27,138.01,138.01,138.01,138.01,138.01
2025-11-28,138.04,138.04,138.04,138.04,138.04
2025-12-01,137.65,137.65,137.65,137.65,137.65
2025-12-02,137.78,137.78,137.78,137.78,137.78
2025-12-03,137.72,137.72,137.72,137.72,137.72
2025-12-04,139.29,139.29,139.29,139.29,139.29
2025-12-05,140.38,140.38,140.38,140.38,140.38
2025-12-08,140.21,140.21,140.21,140.21,140.21
2025-12-09,140,140,140,140,140
2025-12-10,139.51,139.51,139.51,139.51,139.51
2025-12-11,140.98,140.98,140.98,140.98,140.98
2025-12-12,142.12,142.12,142.12,142.12,142.12
2025-12-15,141.77,141.77,141.77,141.77,141.77
2025-12-16,141.05,141.05,141.05,141.05,141.05
2025-12-17,141.19,141.19,141.19,141.19,141.19
2025-12-18,140.96,140.96,140.96,140.96,140.96
2025-12-19,141.52,141.52,141.52,141.52,141.52
2025-12-22,142.1,142.1,142.1,142.1,142.1
2025-12-23,142.96,142.96,142.96,142.96,142.96
2025-12-29,142.86,142.86,142.86,142.86,142.86
2025-12-30,142.79,142.79,142.79,142.79,142.79
2025-12-31,142.26,142.26,142.26,142.26,142.26
2026-01-02,142.64,142.64,142.64,142.64,142.64
2026-01-05,143.62,143.62,143.62,143.62,143.62
2026-01-06,145.37,145.37,145.37,145.37,145.37
2026-01-07,146.2,146.2,146.2,146.2,146.2
2026-01-08,143.7,143.7,143.7,143.7,143.7
2026-01-09,145.56,145.56,145.56,145.56,145.56
2026-01-12,145.61,145.61,145.61,145.61,145.61
2026-01-13,146.24,146.24,146.24,146.24,146.24
2026-01-14,145.37,145.37,145.37,145.37,145.37
2026-01-15,146.48,146.48,146.48,146.48,146.48
2026-01-16,146.65,146.65,146.65,146.65,146.65
2026-01-19,145.11,145.11,145.11,145.11,145.11
2026-01-20,144.02,144.02,144.02,144.02,144.02
2026-01-21,142.94,142.94,142.94,142.94,142.94
2026-01-22,145.36,145.36,145.36,145.36,145.36
2026-01-23,145.32,145.32,145.32,145.32,145.32
2026-01-26,144.95,144.95,144.95,144.95,144.95
2026-01-27,146.06,146.06,146.06,146.06,146.06
2026-01-28,146.79,146.79,146.79,146.79,146.79
2026-01-29,146.95,146.95,146.95,146.95,146.95
2026-01-30,146.91,146.91,146.91,146.91,146.91
2026-02-02,144.94,144.94,144.94,144.94,144.94
2026-02-03,146.26,146.26,146.26,146.26,146.26
2026-02-04,146.27,146.27,146.27,146.27,146.27
2026-02-05,147.21,147.21,147.21,147.21,147.21
2026-02-06,146.66,146.66,146.66,146.66,146.66
2026-02-09,148.84,148.84,148.84,148.84,148.84
2026-02-10,149.5,149.5,149.5,149.5,149.5
2026-02-11,150.21,150.21,150.21,150.21,150.21
2026-02-12,150.82,150.82,150.82,150.82,150.82
2026-02-13,148.51,148.51,148.51,148.51,148.51
2026-02-16,150.41,150.41,150.41,150.41,150.41
2026-02-17,149.49,149.49,149.49,149.49,149.49
2026-02-18,150.39,150.39,150.39,150.39,150.39
2026-02-19,150.2,150.2,150.2,150.2,150.2
2026-02-20,150.15,150.15,150.15,150.15,150.15
2026-02-23,150.6,150.6,150.6,150.6,150.6
2026-02-24,149.41,149.41,149.41,149.41,149.41
2026-02-25,149.29,149.29,149.29,149.29,149.29
2026-02-26,149.24,149.24,149.24,149.24,149.24
2026-02-27,149.54,149.54,149.54,149.54,149.54
2026-03-02,148.27,148.27,148.27,148.27,148.27
2026-03-03,145.26,145.26,145.26,145.26,145.26
2026-03-04,146.02,146.02,146.02,146.02,146.02
2026-03-05,146.14,146.14,146.14,146.14,146.14
2026-03-06,143.29,143.29,143.29,143.29,143.29
2026-03-09,139.91,139.91,139.91,139.91,139.91
2026-03-10,142.9,142.9,142.9,142.9,142.9
2026-03-11,142.32,142.32,142.32,142.32,142.32
2026-03-12,141.56,141.56,141.56,141.56,141.56
2026-03-13,139.61,139.61,139.61,139.61,139.61
2026-03-16,139.92,139.92,139.92,139.92,139.92
2026-03-17,140.46,140.46,140.46,140.46,140.46
2026-03-18,141.48,141.48,141.48,141.48,141.48
2026-03-19,136.61,136.61,136.61,136.61,136.61
2026-03-20,137.33,137.33,137.33,137.33,137.33
2026-03-23,135.65,135.65,135.65,135.65,135.65
2026-03-24,136.98,136.98,136.98,136.98,136.98
2026-03-25,139.39,139.39,139.39,139.39,139.39
2026-03-26,137.29,137.29,137.29,137.29,137.29
2026-03-27,135.29,135.29,135.29,135.29,135.29
2026-03-30,134.55,134.55,134.55,134.55,134.55
2026-03-31,134.6,134.6,134.6,134.6,134.6
2026-04-01,138.8,138.8,138.8,138.8,138.8
2026-04-02,137.04,137.04,137.04,137.04,137.04
2026-04-07,139.4,139.4,139.4,139.4,139.4
2026-04-08,144.81,144.81,144.81,144.81,144.81
2026-04-09,144.64,144.64,144.64,144.64,144.64
2026-04-10,145.99,145.99,145.99,145.99,145.99
2026-04-13,144.87,144.87,144.87,144.87,144.87
2026-04-14,147.9,147.9,147.9,147.9,147.9
2026-04-15,148.96,148.96,148.96,148.96,148.96
2026-04-16,149.39,149.39,149.39,149.39,149.39
2026-04-17,150.58,150.58,150.58,150.58,150.58
2026-04-20,151.76,151.76,151.76,151.76,151.76
