full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,ticker,fund_group,source,condition,horizon,original_pass,strict_pass,frozen_pass
0.21758197322296716,707,0.5926449787835927,0.3669189674322366,72,0.5833333333333334,TEPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.20431531812194142,707,0.5898161244695899,0.36329776942521996,72,0.5833333333333334,TEPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.2374052780243374,634,0.5646687697160884,0.6032233146762712,72,0.6111111111111112,UAPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.2319491078393741,634,0.5630914826498423,0.5993110205256205,72,0.6111111111111112,UAPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.20538021040378796,576,0.6024305555555556,0.31355654244824954,72,0.5972222222222222,UDPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.21304914830525432,753,0.5869853917662683,0.4000146630728497,72,0.5555555555555556,UJPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.2118771646827639,753,0.5869853917662683,0.40107472074316075,72,0.5555555555555556,UJPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.22525671974826697,582,0.6065292096219931,0.3772250930154666,72,0.5972222222222222,ULPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.22146042798268856,580,0.603448275862069,0.3736557933756603,72,0.5972222222222222,ULPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.2401118400969838,669,0.5724962630792227,0.5191200925947683,72,0.6111111111111112,UMPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.23577493389155513,669,0.5739910313901345,0.5143456998467397,72,0.5972222222222222,UMPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.26032997567301375,274,0.6021897810218978,0.3083707842238451,72,0.6388888888888888,UNPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.27993640182986257,277,0.6064981949458483,0.3054346859186936,72,0.6388888888888888,UNPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.2527428609670577,707,0.5898161244695899,0.43887799598663824,72,0.6111111111111112,UOPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.2630870775929346,718,0.5974930362116991,0.4365293750302098,72,0.6111111111111112,UOPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,2,True,True,True
0.2880844577260891,627,0.6012759170653907,0.3588459601771297,72,0.6805555555555556,SMPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.2997288995219161,613,0.601957585644372,0.35742897464937173,72,0.6805555555555556,SMPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.21286988248166422,753,0.6294820717131474,0.22601057032116748,72,0.6388888888888888,TEPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.20349679958526393,753,0.6254980079681275,0.22275725068008903,72,0.6388888888888888,TEPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.2182924208561606,698,0.6031518624641834,0.45793374743232884,72,0.625,UAPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.2147768456235645,698,0.6017191977077364,0.4536337102028367,72,0.625,UAPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.2941297963836178,402,0.5771144278606966,0.5575248190823506,72,0.6527777777777778,UBPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.2898191411098369,402,0.5746268656716418,0.553322568706737,72,0.6527777777777778,UBPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.21870740353727275,714,0.5980392156862745,0.3469058708585289,72,0.625,UMPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.2140533911003145,714,0.5952380952380952,0.34222017032477897,72,0.625,UMPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.28688595932239946,753,0.6387782204515272,0.30988297643955864,72,0.6666666666666666,UOPIX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.2832032337287787,753,0.6387782204515272,0.30722234455683606,72,0.6666666666666666,UOPSX,pair_scan,pair_scan_original19,EEM_down_GDX_up,3,True,True,True
0.6809775080867108,123,0.6341463414634146,0.6773470154284889,122,0.6311475409836066,BITIX,pair_scan,pair_scan_original19,EEM_up_GLD_up,1,True,True,True
0.6888051730993984,67,0.6119402985074627,0.5853264792551176,13,0.6923076923076923,BTCFX,pair_scan,pair_scan_original19,EEM_up_GLD_down,1,True,True,True
0.26483830178732776,626,0.5543130990415336,0.6468807777297274,76,0.6447368421052632,SMPIX,pair_scan,pair_scan_original19,EEM_up_GLD_down,1,True,True,True
0.20000871580388135,1031,0.5518913676042677,0.3305413866320118,76,0.6710526315789473,TEPIX,pair_scan,pair_scan_original19,EEM_up_GLD_down,1,True,True,True
0.8238706919479662,56,0.6607142857142857,0.2470510330150611,10,0.6,BTCFX,pair_scan,pair_scan_original19,EEM_up_GLD_down,2,True,True,True
0.28735195951274767,469,0.6012793176972282,0.40288628525646114,83,0.6385542168674698,CYPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.2706395476397975,442,0.5995475113122172,0.3981308144507559,83,0.6265060240963856,CYPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.2189284105435131,522,0.5727969348659003,0.3506176996341871,83,0.6024096385542169,IDPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.20735617790509817,522,0.5689655172413793,0.34495246749987357,83,0.6024096385542169,IDPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.27359169373162345,657,0.5859969558599696,0.35393411271300623,83,0.6024096385542169,TEPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.254591890744967,657,0.5814307458143074,0.3481112041032086,83,0.6024096385542169,TEPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.2364082475933736,1036,0.5608108108108109,0.42853007320649605,83,0.6024096385542169,ULPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.23332989962530565,1036,0.5598455598455598,0.4244841659048017,83,0.6024096385542169,ULPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.2323341795739615,659,0.5523520485584219,0.3785564294793791,83,0.5542168674698795,UMPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.2473329119524717,119,0.5546218487394958,0.3335062698510444,83,0.5662650602409639,UNPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.3417230100366433,641,0.592823712948518,0.531433016291988,83,0.6144578313253012,UOPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.33502939990762964,639,0.5915492957746479,0.5275727095013433,83,0.6144578313253012,UOPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.2100927259735564,352,0.5710227272727273,0.38253843599327503,83,0.5903614457831325,WCPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.20325573739525338,350,0.5685714285714286,0.3759368251182168,83,0.5903614457831325,WCPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,1,True,True,True
0.28622575711598397,811,0.5709001233045623,0.43604964436933463,83,0.5903614457831325,SMPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,2,True,True,True
0.2866896083311904,811,0.5709001233045623,0.43458849766270125,83,0.5903614457831325,SMPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,2,True,True,True
0.21678700017054978,723,0.5905947441217151,0.29976608367656543,83,0.5662650602409639,TEPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,2,True,True,True
0.2237785008348398,737,0.587516960651289,0.29444386732220146,83,0.5662650602409639,TEPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,2,True,True,True
0.3082229245332316,889,0.5545556805399325,0.6168736304093944,83,0.5903614457831325,UGPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,2,True,True,True
0.3038118377524817,889,0.5545556805399325,0.6127526917052922,83,0.5903614457831325,UGPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,2,True,True,True
0.22851456335328604,770,0.5974025974025974,0.29098471459933656,83,0.5662650602409639,ULPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,2,True,True,True
0.22701915008455803,761,0.5939553219448095,0.287456076219218,83,0.5662650602409639,ULPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,2,True,True,True
0.2501640999890706,795,0.5811320754716981,0.37020922651177596,83,0.5783132530120482,UOPIX,pair_scan,pair_scan_original19,EEM_down_GLD_up,2,True,True,True
0.24746549548963126,798,0.5827067669172933,0.36750506786996995,83,0.5783132530120482,UOPSX,pair_scan,pair_scan_original19,EEM_down_GLD_up,2,True,True,True
0.47318223201844234,138,0.5869565217391305,0.5209108179024204,135,0.6,BITIX,pair_scan,pair_scan_original19,EEM_up_HYG_up,1,True,True,True
0.250081260811007,1130,0.5584070796460177,0.8139043327798934,114,0.631578947368421,SMPIX,pair_scan,pair_scan_original19,EEM_down_HYG_down,2,True,True,True
0.2441156309439242,1157,0.5592048401037165,0.8117388876689564,114,0.631578947368421,SMPSX,pair_scan,pair_scan_original19,EEM_down_HYG_down,2,True,True,True
0.21136809654251792,1236,0.5655339805825242,0.5505902790966254,114,0.631578947368421,SMPIX,pair_scan,pair_scan_original19,EEM_down_HYG_down,3,True,True,True
0.2198083114640742,1174,0.5664395229982965,0.54769832932119,114,0.631578947368421,SMPSX,pair_scan,pair_scan_original19,EEM_down_HYG_down,3,True,True,True
0.23429881356540952,813,0.5571955719557196,0.5595256838772519,124,0.5887096774193549,TEPIX,pair_scan,pair_scan_original19,EEM_down_IWM_down,1,True,True,True
0.2699579510104818,773,0.5640362225097024,0.5563759088214811,124,0.5887096774193549,TEPSX,pair_scan,pair_scan_original19,EEM_down_IWM_down,1,True,True,True
0.23355614440885783,1662,0.5667870036101083,0.7548249417901841,124,0.6290322580645161,SMPIX,pair_scan,pair_scan_original19,EEM_down_IWM_down,2,True,True,True
0.2304562009900546,1662,0.5673886883273165,0.75221560344231,124,0.6290322580645161,SMPSX,pair_scan,pair_scan_original19,EEM_down_IWM_down,2,True,True,True
0.2012077172585943,1710,0.5590643274853802,0.5032911432299801,124,0.6451612903225806,SMPIX,pair_scan,pair_scan_original19,EEM_down_IWM_down,3,True,True,True
0.20473748031223793,1626,0.559040590405904,0.5012047682817012,124,0.6451612903225806,SMPSX,pair_scan,pair_scan_original19,EEM_down_IWM_down,3,True,True,True
0.2016945627233951,529,0.5519848771266541,0.3777270216970812,54,0.5740740740740741,ENPSX,pair_scan,pair_scan_original19,EEM_up_IWM_down,2,True,True,True
0.26939065143253005,173,0.5722543352601156,0.5824148128825212,142,0.6197183098591549,BITIX,pair_scan,pair_scan_original19,EEM_up_JNK_up,1,True,True,True
0.23182307107907088,641,0.5507020280811232,0.6176261456612384,115,0.6260869565217392,TEPIX,pair_scan,pair_scan_original19,EEM_down_JNK_down,1,True,True,True
0.20103334055853345,434,0.5529953917050692,0.8644759844894879,115,0.6347826086956522,UJPIX,pair_scan,pair_scan_original19,EEM_down_JNK_down,1,True,True,True
0.23393531080514166,1285,0.5610894941634241,0.7660224841402402,115,0.6347826086956522,SMPIX,pair_scan,pair_scan_original19,EEM_down_JNK_down,2,True,True,True
0.2303349017013857,1285,0.5610894941634241,0.7639545652080411,115,0.6347826086956522,SMPSX,pair_scan,pair_scan_original19,EEM_down_JNK_down,2,True,True,True
0.20802427928820383,1213,0.5647155812036274,0.482269365855903,115,0.6260869565217392,SMPIX,pair_scan,pair_scan_original19,EEM_down_JNK_down,3,True,True,True
0.20487803082222186,1213,0.5638911788953009,0.47928517896245715,115,0.6260869565217392,SMPSX,pair_scan,pair_scan_original19,EEM_down_JNK_down,3,True,True,True
0.30082404317777894,135,0.562962962962963,0.3579208372467786,124,0.5645161290322581,BITIX,pair_scan,pair_scan_original19,EEM_up_LQD_up,1,True,True,True
0.3205035041029137,56,0.6071428571428571,0.3205035041029137,56,0.6071428571428571,UDPIX,pair_scan,pair_scan_original19,EEM_up_LQD_up,1,True,True,True
13.788755247907583,63,0.5873015873015873,0.4058974631167998,41,0.6097560975609756,BITIX,pair_scan,pair_scan_original19,EEM_up_LQD_down,1,True,True,True
0.22659475000622614,705,0.5659574468085107,0.33809980058735,79,0.6329113924050633,SMPIX,pair_scan,pair_scan_original19,EEM_down_LQD_up,3,True,True,True
0.2496066541876295,650,0.5707692307692308,0.3350237822652635,79,0.6329113924050633,SMPSX,pair_scan,pair_scan_original19,EEM_down_LQD_up,3,True,True,True
0.27066006605283566,761,0.5781865965834428,0.5522689710838242,128,0.6171875,TEPIX,pair_scan,pair_scan_original19,EEM_down_QQQ_down,1,True,True,True
0.25421739421517653,761,0.5716162943495401,0.5479948087577922,128,0.6171875,TEPSX,pair_scan,pair_scan_original19,EEM_down_QQQ_down,1,True,True,True
0.2341596900220878,1095,0.5552511415525114,0.6366118052181912,128,0.6015625,UOPIX,pair_scan,pair_scan_original19,EEM_down_QQQ_down,1,True,True,True
0.22979366804562154,936,0.5608974358974359,0.6330224099126582,128,0.6015625,UOPSX,pair_scan,pair_scan_original19,EEM_down_QQQ_down,1,True,True,True
0.2451224855387944,1737,0.5676453655728267,0.7352433689698328,128,0.640625,SMPIX,pair_scan,pair_scan_original19,EEM_down_QQQ_down,2,True,True,True
0.2434406981653203,1737,0.5682210708117443,0.7328161830037678,128,0.640625,SMPSX,pair_scan,pair_scan_original19,EEM_down_QQQ_down,2,True,True,True
0.2484402313415563,1429,0.5731280615815255,0.49858300935204886,128,0.65625,SMPIX,pair_scan,pair_scan_original19,EEM_down_QQQ_down,3,True,True,True
0.24692083831428205,1411,0.5747696669029058,0.4954662694924878,128,0.65625,SMPSX,pair_scan,pair_scan_original19,EEM_down_QQQ_down,3,True,True,True
0.3107278079654516,171,0.5906432748538012,0.20254596164694255,43,0.5581395348837209,FNPIX,pair_scan,pair_scan_original19,EEM_up_QQQ_down,1,True,True,True
0.39438521511496505,201,0.572139303482587,-0.4782702722012214,43,0.5581395348837209,SMPIX,pair_scan,pair_scan_original19,EEM_up_QQQ_down,1,True,True,True
0.3902526682335575,201,0.572139303482587,-0.48004652261846487,43,0.5581395348837209,SMPSX,pair_scan,pair_scan_original19,EEM_up_QQQ_down,1,True,True,True
0.24443304986821696,463,0.5874730021598272,0.25612651832582073,43,0.627906976744186,OEPIX,pair_scan,pair_scan_original19,EEM_up_QQQ_down,3,True,True,True
0.23897724659544,463,0.5896328293736501,0.2516205692985599,43,0.627906976744186,OEPSX,pair_scan,pair_scan_original19,EEM_up_QQQ_down,3,True,True,True
0.2015479918733866,1311,0.5644546147978642,0.4363162038340571,104,0.6057692307692307,SMPIX,pair_scan,pair_scan_original19,EEM_down_SLV_down,2,True,True,True
0.20086799840935446,832,0.5612980769230769,0.3274598266563763,60,0.6666666666666666,TEPIX,pair_scan,pair_scan_original19,EEM_up_SLV_down,1,True,True,True
0.2301706861186106,372,0.5779569892473119,0.33773763283179586,69,0.6376811594202898,IDPIX,pair_scan,pair_scan_original19,EEM_down_SLV_up,1,True,True,True
0.21617655483688178,372,0.5752688172043011,0.33241452841098573,69,0.6376811594202898,IDPSX,pair_scan,pair_scan_original19,EEM_down_SLV_up,1,True,True,True
0.21112775568961878,671,0.5588673621460507,0.29741458274930765,69,0.5942028985507246,ULPIX,pair_scan,pair_scan_original19,EEM_down_SLV_up,1,True,True,True
0.2116219591419076,634,0.556782334384858,0.2932592360691024,69,0.5942028985507246,ULPSX,pair_scan,pair_scan_original19,EEM_down_SLV_up,1,True,True,True
0.23112464365098476,553,0.5804701627486437,0.3934041793920658,69,0.6376811594202898,UOPIX,pair_scan,pair_scan_original19,EEM_down_SLV_up,1,True,True,True
0.20345319408532841,545,0.5761467889908257,0.38966348910524357,69,0.6376811594202898,UOPSX,pair_scan,pair_scan_original19,EEM_down_SLV_up,1,True,True,True
0.4129805651095965,115,0.5652173913043478,0.458098836431522,69,0.5507246376811594,BTCFX,pair_scan,pair_scan_original19,EEM_down_SLV_up,2,True,True,True
0.22108909077770866,632,0.569620253164557,0.35844194811393104,69,0.6666666666666666,SMPIX,pair_scan,pair_scan_original19,EEM_down_SLV_up,3,True,True,True
