full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,ticker,fund_group,source,condition,horizon,dual_pass
0.24875883907046253,271,0.5830258302583026,0.4321539253388065,41,0.6097560975609756,LGPIX,long,main,XLK_bin_lt-2,1,True
0.2725491268898158,543,0.5543278084714549,0.4656294579371166,29,0.5517241379310345,ULPIX,ultra_long,main,TLT_big_up,1,True
0.26851915609353516,543,0.5543278084714549,0.46231265162092106,29,0.5517241379310345,ULPSX,inverse,main,TLT_big_up,1,True
0.21255303751493654,428,0.5794392523364486,0.2235991420846407,29,0.5517241379310345,REPIX,long,main,TLT_bin_1_2,1,True
0.25393475195445964,811,0.5647348951911221,0.3499945955382739,44,0.6363636363636364,UDPSX,inverse,main,XLF_big_down,1,True
0.21412380106148918,569,0.5606326889279437,0.7268425529838819,36,0.5833333333333334,UUPIX,ultra_long,main,SLV_bin_-0.5_0,1,True
0.21195400315675467,573,0.5619546247818499,0.7235504013431108,36,0.5833333333333334,UUPSX,inverse,main,SLV_bin_-0.5_0,1,True
0.20879789158428616,532,0.5864661654135338,0.8042880699455444,29,0.7241379310344828,TEPSX,inverse,main,TLT_big_up,1,True
0.39296767842922353,863,0.7879490150637312,0.27732758293030246,78,0.8333333333333334,AFBIX,long,sparse,ext_vix_chg_le-5,1,True
0.3887531937627287,863,0.7775202780996524,0.2706352631731451,78,0.8205128205128205,AFBSX,inverse,sparse,ext_vix_chg_le-5,1,True
0.3343790922889203,135,0.5777777777777777,0.27505271517009533,17,0.5882352941176471,CNPIX,long,sparse,FXY_big_up,1,True
0.31267897141271844,141,0.574468085106383,0.26850930509194115,17,0.5882352941176471,CNPSX,inverse,sparse,FXY_big_up,1,True
0.39155406130666975,183,0.6174863387978142,0.6544093975461401,33,0.7272727272727273,ENPIX,long,sparse,SPY_bin_-1_-0.5,1,True
0.3855293215400593,106,0.6226415094339622,0.8425948186927669,29,0.7241379310344828,ENPIX,long,sparse,GLD_bin_lt-2,1,True
0.37761956880464786,178,0.6179775280898876,0.6455844040065545,33,0.7272727272727273,ENPSX,inverse,sparse,SPY_bin_-1_-0.5,1,True
0.38028355582572393,106,0.6226415094339622,0.8358595048432914,29,0.7241379310344828,ENPSX,inverse,sparse,GLD_bin_lt-2,1,True
0.3139592015267064,990,0.793939393939394,0.27771209447715833,89,0.8539325842696629,FYAIX,long,sparse,ext_vix_chg_ge5,1,True
0.31506795708281854,990,0.7919191919191919,0.2758473334963046,89,0.8539325842696629,FYASX,inverse,sparse,ext_vix_chg_ge5,1,True
0.2916015591935244,365,0.5698630136986301,1.5545367355999937,24,0.6666666666666666,IDPIX,long,sparse,self_3down,1,True
0.5124480175628428,144,0.625,0.9177201028267976,17,0.5882352941176471,INPIX,long,sparse,FXY_big_up,1,True
0.30400307031656887,278,0.579136690647482,0.6876697404547767,21,0.6190476190476191,LGPIX,long,sparse,IWM_bin_lt-2,1,True
0.24875883907046253,271,0.5830258302583026,0.4321539253388065,41,0.6097560975609756,LGPIX,long,sparse,XLK_bin_lt-2,1,True
0.2992544771251379,278,0.579136690647482,0.6797539817365928,21,0.6190476190476191,LGPSX,inverse,sparse,IWM_bin_lt-2,1,True
0.24446391683503585,271,0.5830258302583026,0.4275894898214412,41,0.6097560975609756,LGPSX,inverse,sparse,XLK_bin_lt-2,1,True
0.23798829697246482,593,0.5750421585160203,0.555595800563112,51,0.6274509803921569,LGPSX,inverse,sparse,XLV_big_down,1,True
2.164058383389845,990,0.7555555555555555,2.1027748331979916,89,0.7640449438202247,OEPIX,long,sparse,ext_vix_chg_ge5,1,True
1.0880388655303914,937,0.6403415154749199,1.0981808702009872,79,0.6835443037974683,OEPIX,long,sparse,ext_vix5d_ge10,1,True
2.154299956414191,990,0.7555555555555555,2.0997177345278972,89,0.7752808988764045,OEPSX,inverse,sparse,ext_vix_chg_ge5,1,True
1.0836406607104438,937,0.6403415154749199,1.094485616056569,79,0.6962025316455697,OEPSX,inverse,sparse,ext_vix5d_ge10,1,True
0.3636263701715437,146,0.6301369863013698,0.8535784094394995,17,0.7647058823529411,OTPIX,long,sparse,FXY_big_up,1,True
0.35940963967946327,146,0.6301369863013698,0.8543038521330365,17,0.7647058823529411,OTPSX,inverse,sparse,FXY_big_up,1,True
0.39529029178487196,96,0.6041666666666666,0.5624614629306097,66,0.6363636363636364,PHPIX,long,sparse,XLV_up_SPY_down,2,True
0.6375868845628665,106,0.5754716981132075,1.4033737403989155,29,0.6551724137931034,PMPIX,long,sparse,GLD_bin_lt-2,1,True
0.5528646462174654,106,0.5660377358490566,1.399287660431038,29,0.6551724137931034,PMPSX,inverse,sparse,GLD_bin_lt-2,1,True
0.27240277529864265,448,0.5848214285714286,0.2235991420846407,29,0.5517241379310345,REPIX,long,sparse,TLT_bin_1_2,1,True
0.2632205803678687,448,0.5803571428571429,0.2218080263088007,29,0.5517241379310345,REPSX,inverse,sparse,TLT_bin_1_2,1,True
1.1799002117073651,863,0.7508690614136733,0.5525462109700733,78,0.6538461538461539,SRPIX,long,sparse,ext_vix_chg_le-5,1,True
0.49646539985682525,146,0.6027397260273972,1.4319135998005386,17,0.7647058823529411,TEPIX,long,sparse,FXY_big_up,1,True
0.23529968683762248,543,0.5893186003683242,0.8042880699455444,29,0.7241379310344828,TEPSX,inverse,sparse,TLT_big_up,1,True
0.3338640292586904,543,0.5580110497237569,0.5970038255899938,29,0.5517241379310345,UAPIX,ultra_long,sparse,TLT_big_up,1,True
0.24139532956163048,448,0.5580357142857143,0.5970038255899938,29,0.5517241379310345,UAPIX,ultra_long,sparse,TLT_bin_1_2,1,True
0.3310803229349509,543,0.5598526703499079,0.5899498529995388,29,0.5517241379310345,UAPSX,inverse,sparse,TLT_big_up,1,True
0.2394065928881425,448,0.5602678571428571,0.5899498529995388,29,0.5517241379310345,UAPSX,inverse,sparse,TLT_bin_1_2,1,True
0.2142845920782482,241,0.6016597510373444,0.5394854722804026,20,0.7,UBPIX,ultra_long,sparse,EEM_bin_lt-2,5,True
0.20975395435050787,241,0.5975103734439834,0.538306514349973,20,0.7,UBPSX,inverse,sparse,EEM_bin_lt-2,5,True
0.3647317956224875,595,0.5529411764705883,0.765858434837354,51,0.5686274509803921,UDPIX,ultra_long,sparse,XLV_big_down,1,True
0.26912068341750833,860,0.5662790697674419,0.35587476564802567,44,0.6363636363636364,UDPIX,ultra_long,sparse,XLF_big_down,1,True
0.3617694254109393,593,0.5531197301854974,0.7625998202125447,51,0.5686274509803921,UDPSX,inverse,sparse,XLV_big_down,1,True
0.27377038893455313,861,0.5679442508710801,0.3499945955382739,44,0.6363636363636364,UDPSX,inverse,sparse,XLF_big_down,1,True
0.4833329753299899,245,0.5551020408163265,1.1924886552923972,15,0.6,UGPIX,ultra_long,sparse,XLF_bin_lt-2,1,True
0.49501736981042443,245,0.5591836734693878,1.1920167969231417,15,0.6,UGPSX,inverse,sparse,XLF_bin_lt-2,1,True
0.5758692293572448,172,0.5813953488372093,0.5766317016519247,57,0.631578947368421,UJPIX,ultra_long,sparse,IWM_bin_-1_-0.5,1,True
0.35232885637350747,537,0.553072625698324,1.059520438919609,35,0.6857142857142857,UJPIX,ultra_long,sparse,XLK_bin_-1_-0.5,1,True
0.38892375416862546,130,0.5923076923076923,1.0248029708536293,52,0.7115384615384616,UJPIX,ultra_long,sparse,XLE_bin_-2_-1,1,True
1.0882555646956635,90,0.6111111111111112,1.5298425725059879,47,0.6170212765957447,UJPIX,ultra_long,sparse,QQQ_bin_-2_-1,1,True
0.35154591018725273,542,0.551660516605166,1.0577631342304576,35,0.6857142857142857,UJPSX,inverse,sparse,XLK_bin_-1_-0.5,1,True
0.6331747277152138,131,0.5877862595419847,0.5750577086649948,57,0.631578947368421,UJPSX,inverse,sparse,IWM_bin_-1_-0.5,1,True
0.49119808130729875,146,0.5958904109589042,1.1539635256497522,17,0.5882352941176471,ULPIX,ultra_long,sparse,FXY_big_up,1,True
