ticker,strategy_no,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,density_full,density_frozen
UBPIX,2,pair_scan,QQQ_down_XLV_down,2,0.20180983647248377,1315,0.5543726235741445,0.4106255364741029,90,0.6333333333333333,200,40
UBPIX,3,condition_expansion,combo_GDX_up__ext_vix_5dchg_up,3,0.21587479147510188,923,0.5785482123510293,0.6017791697513685,101,0.6336633663366337,200,40
UBPSX,1,pair_scan,GDX_up_XLC_down,1,0.8211538002248276,302,0.5827814569536424,0.747293947340909,93,0.5913978494623656,200,40
UBPSX,2,pair_scan,QQQ_down_XLV_down,2,0.20040972788744135,1315,0.5574144486692015,0.4084363658993297,90,0.6444444444444445,200,40
UBPSX,3,condition_expansion,combo_GDX_up__ext_sect_rotation_down,3,0.21072024920738863,879,0.5563139931740614,0.536078460510558,81,0.6419753086419753,200,40
UCPIX,1,triple_scan,JNK_up_down_up_LQD_XLC,2,0.3188250673844444,132,0.553030303030303,0.3119471173971214,33,0.6666666666666666,120,30
UCPSX,1,triple_scan,GDX_down_up_up_XLC_XLF,1,0.3837824191168044,124,0.5645161290322581,0.5944559487177534,58,0.603448275862069,120,30
UDPIX,1,condition_expansion,combo_XLV_big_down__self_down,1,0.49485764227744494,530,0.5584905660377358,0.820920737742773,42,0.5952380952380952,200,40
UDPIX,2,condition_expansion,combo_XLK_down__self_down,1,0.2158274676793612,1883,0.5549654806160382,0.4575876298589796,114,0.631578947368421,200,40
UDPIX,3,condition_expansion,ext_vix_5dchg_le-10,2,0.20106882417431296,727,0.6079779917469051,0.41503386642962026,75,0.7466666666666667,200,40
UDPSX,1,condition_expansion,combo_XLV_big_down__self_down,1,0.491111348745088,529,0.55765595463138,0.8174210226725458,42,0.5952380952380952,120,30
UEPIX,1,triple_scan,GDX_up_down_down_QQQ_XLK,1,0.24364208965038178,290,0.5827586206896552,0.4283462799886055,71,0.6338028169014085,200,40
UEPIX,2,triple_scan,QQQ_down_up_down_TIP_XLC,1,0.22034643273479118,225,0.5866666666666667,0.2872715382441462,50,0.66,200,40
UEPIX,3,triple_scan,GDX_up_down_down_QQQ_SPY,1,0.23638454518973276,296,0.5878378378378378,0.43760609397311834,66,0.6212121212121212,200,40
UEPIX,4,triple_scan,GDX_up_up_down_GLD_QQQ,1,0.21179534154088442,285,0.5719298245614035,0.3330080804348738,69,0.5507246376811594,200,40
UEPSX,1,triple_scan,GDX_up_down_down_SPY_XLK,1,0.2708744152375847,224,0.6071428571428571,0.5065351596547129,63,0.6666666666666666,200,40
UEPSX,2,triple_scan,QQQ_down_up_down_TIP_XLC,1,0.21500945302226745,225,0.5911111111111111,0.28224549513673025,50,0.66,200,40
UEPSX,3,triple_scan,GDX_up_down_down_QQQ_SPY,1,0.21970230539314564,306,0.5915032679738562,0.43044419177767074,66,0.6212121212121212,200,40
UEPSX,4,triple_scan,GDX_up_up_down_GLD_QQQ,1,0.21859153585164143,276,0.5833333333333334,0.3258242668250386,69,0.5652173913043478,200,40
UEPSX,5,triple_scan,GDX_up_down_down_IWM_XLK,1,0.21400676165284538,227,0.5594713656387665,0.4867048349551237,54,0.6481481481481481,200,40
UFPIX,1,triple_scan,LQD_down_down_down_SLV_XLF,3,0.24212589430949344,435,0.5609195402298851,0.26210362829664585,48,0.5625,160,35
UFPIX,2,triple_scan,JNK_down_down_up_LQD_XLV,2,0.2860321091131218,303,0.5808580858085809,0.4795577502657645,38,0.5526315789473685,160,35
UFPIX,3,triple_scan,SLV_up_down_up_XLK_XLV,2,0.20764779042678094,232,0.5517241379310345,0.2067514069245994,41,0.5609756097560976,160,35
UFPSX,1,triple_scan,LQD_down_down_down_SLV_XLF,3,0.23775407696753612,435,0.5655172413793104,0.25983883881608066,48,0.5833333333333334,120,30
UFPSX,2,triple_scan,JNK_down_down_up_TIP_XLV,3,0.2345694364552725,306,0.5588235294117647,0.3533449172769558,34,0.5882352941176471,120,30
