Date,Open,High,Low,Close,Volume,Adj Close
2019-01-02,316.333893,316.333893,316.333893,316.333893,0.000000,316.333893
2019-01-03,315.175995,315.175995,315.175995,315.175995,0.000000,315.175995
2019-01-04,320.249908,320.249908,320.249908,320.249908,0.000000,320.249908
2019-01-07,322.939789,322.939789,322.939789,322.939789,0.000000,322.939789
2019-01-08,323.942200,323.942200,323.942200,323.942200,0.000000,323.942200
2019-01-09,326.801086,326.801086,326.801086,326.801086,0.000000,326.801086
2019-01-10,327.413513,327.413513,327.413513,327.413513,0.000000,327.413513
2019-01-11,327.295502,327.295502,327.295502,327.295502,0.000000,327.295502
2019-01-14,326.266602,326.266602,326.266602,326.266602,0.000000,326.266602
2019-01-15,327.277893,327.277893,327.277893,327.277893,0.000000,327.277893
2019-01-16,328.338104,328.338104,328.338104,328.338104,0.000000,328.338104
2019-01-17,328.860992,328.860992,328.860992,328.860992,0.000000,328.860992
2019-01-18,331.161987,331.161987,331.161987,331.161987,0.000000,331.161987
2019-01-22,328.853699,328.853699,328.853699,328.853699,0.000000,328.853699
2019-01-23,328.969604,328.969604,328.969604,328.969604,0.000000,328.969604
2019-01-24,329.870697,329.870697,329.870697,329.870697,0.000000,329.870697
2019-01-25,332.672607,332.672607,332.672607,332.672607,0.000000,332.672607
2019-01-28,331.524994,331.524994,331.524994,331.524994,0.000000,331.524994
2019-01-29,331.903412,331.903412,331.903412,331.903412,0.000000,331.903412
2019-01-30,333.132812,333.132812,333.132812,333.132812,0.000000,333.132812
2019-01-31,335.823486,335.823486,335.823486,335.823486,0.000000,335.823486
2019-02-01,336.000488,336.000488,336.000488,336.000488,0.000000,336.000488
2019-02-04,336.665314,336.665314,336.665314,336.665314,0.000000,336.665314
2019-02-05,337.494690,337.494690,337.494690,337.494690,0.000000,337.494690
2019-02-06,337.558289,337.558289,337.558289,337.558289,0.000000,337.558289
2019-02-07,335.461700,335.461700,335.461700,335.461700,0.000000,335.461700
2019-02-08,334.052887,334.052887,334.052887,334.052887,0.000000,334.052887
2019-02-11,334.200104,334.200104,334.200104,334.200104,0.000000,334.200104
2019-02-12,336.592102,336.592102,336.592102,336.592102,0.000000,336.592102
2019-02-13,337.174500,337.174500,337.174500,337.174500,0.000000,337.174500
2019-02-14,337.280212,337.280212,337.280212,337.280212,0.000000,337.280212
2019-02-15,338.758606,338.758606,338.758606,338.758606,0.000000,338.758606
2019-02-19,340.648010,340.648010,340.648010,340.648010,0.000000,340.648010
2019-02-20,341.982086,341.982086,341.982086,341.982086,0.000000,341.982086
2019-02-21,341.034912,341.034912,341.034912,341.034912,0.000000,341.034912
2019-02-22,342.564514,342.564514,342.564514,342.564514,0.000000,342.564514
2019-02-25,344.696198,344.696198,344.696198,344.696198,0.000000,344.696198
2019-02-26,343.982513,343.982513,343.982513,343.982513,0.000000,343.982513
2019-02-27,344.731903,344.731903,344.731903,344.731903,0.000000,344.731903
2019-02-28,343.320496,343.320496,343.320496,343.320496,0.000000,343.320496
2019-03-01,343.996796,343.996796,343.996796,343.996796,0.000000,343.996796
2019-03-04,343.192993,343.192993,343.192993,343.192993,0.000000,343.192993
2019-03-05,342.437988,342.437988,342.437988,342.437988,0.000000,342.437988
2019-03-06,341.362000,341.362000,341.362000,341.362000,0.000000,341.362000
2019-03-07,338.406586,338.406586,338.406586,338.406586,0.000000,338.406586
2019-03-08,336.537415,336.537415,336.537415,336.537415,0.000000,336.537415
2019-03-11,339.427704,339.427704,339.427704,339.427704,0.000000,339.427704
2019-03-12,340.477112,340.477112,340.477112,340.477112,0.000000,340.477112
2019-03-13,341.625610,341.625610,341.625610,341.625610,0.000000,341.625610
2019-03-14,341.354309,341.354309,341.354309,341.354309,0.000000,341.354309
2019-03-15,342.703186,342.703186,342.703186,342.703186,0.000000,342.703186
2019-03-18,,,,,,
2019-03-19,344.905701,344.905701,344.905701,344.905701,0.000000,344.905701
2019-03-20,343.182404,343.182404,343.182404,343.182404,0.000000,343.182404
2019-03-21,344.057587,344.057587,344.057587,344.057587,0.000000,344.057587
2019-03-22,339.732605,339.732605,339.732605,339.732605,0.000000,339.732605
2019-03-25,338.589691,338.589691,338.589691,338.589691,0.000000,338.589691
2019-03-26,340.020203,340.020203,340.020203,340.020203,0.000000,340.020203
2019-03-27,338.873505,338.873505,338.873505,338.873505,0.000000,338.873505
2019-03-28,339.337708,339.337708,339.337708,339.337708,0.000000,339.337708
2019-03-29,341.637695,341.637695,341.637695,341.637695,0.000000,341.637695
2019-04-01,345.384491,345.384491,345.384491,345.384491,0.000000,345.384491
2019-04-02,344.857788,344.857788,344.857788,344.857788,0.000000,344.857788
2019-04-03,347.075500,347.075500,347.075500,347.075500,0.000000,347.075500
2019-04-04,347.085999,347.085999,347.085999,347.085999,0.000000,347.085999
2019-04-05,348.101288,348.101288,348.101288,348.101288,0.000000,348.101288
2019-04-08,348.642090,348.642090,348.642090,348.642090,0.000000,348.642090
2019-04-09,348.091705,348.091705,348.091705,348.091705,0.000000,348.091705
2019-04-10,349.336487,349.336487,349.336487,349.336487,0.000000,349.336487
2019-04-11,348.630707,348.630707,348.630707,348.630707,0.000000,348.630707
2019-04-12,349.868011,349.868011,349.868011,349.868011,0.000000,349.868011
2019-04-15,349.971893,349.971893,349.971893,349.971893,0.000000,349.971893
2019-04-16,351.381592,351.381592,351.381592,351.381592,0.000000,351.381592
2019-04-17,350.878204,350.878204,350.878204,350.878204,0.000000,350.878204
2019-04-18,349.847809,349.847809,349.847809,349.847809,0.000000,349.847809
2019-04-22,,,,,,
2019-04-23,349.973999,349.973999,349.973999,349.973999,0.000000,349.973999
