Date,Open,High,Low,Close,Volume,Adj Close
2019-01-02,13.250000,13.250000,13.250000,13.250000,0.000000,10.909089
2019-01-03,13.290000,13.290000,13.290000,13.290000,0.000000,10.942021
2019-01-04,13.260000,13.260000,13.260000,13.260000,0.000000,10.917320
2019-01-07,13.270000,13.270000,13.270000,13.270000,0.000000,10.925554
2019-01-08,13.260000,13.260000,13.260000,13.260000,0.000000,10.917320
2019-01-09,13.290000,13.290000,13.290000,13.290000,0.000000,10.942021
2019-01-10,13.290000,13.290000,13.290000,13.290000,0.000000,10.942021
2019-01-11,13.320000,13.320000,13.320000,13.320000,0.000000,10.966723
2019-01-14,13.310000,13.310000,13.310000,13.310000,0.000000,10.958489
2019-01-15,13.320000,13.320000,13.320000,13.320000,0.000000,10.966723
2019-01-16,13.330000,13.330000,13.330000,13.330000,0.000000,10.974956
2019-01-17,13.330000,13.330000,13.330000,13.330000,0.000000,10.974956
2019-01-18,13.340000,13.340000,13.340000,13.340000,0.000000,10.983190
2019-01-22,13.360000,13.360000,13.360000,13.360000,0.000000,10.999657
2019-01-23,13.360000,13.360000,13.360000,13.360000,0.000000,10.999657
2019-01-24,13.400000,13.400000,13.400000,13.400000,0.000000,11.032583
2019-01-25,13.400000,13.400000,13.400000,13.400000,0.000000,11.032583
2019-01-28,13.400000,13.400000,13.400000,13.400000,0.000000,11.032583
2019-01-29,13.420000,13.420000,13.420000,13.420000,0.000000,11.049052
2019-01-30,13.440000,13.440000,13.440000,13.440000,0.000000,11.065523
2019-01-31,13.500000,13.500000,13.500000,13.500000,0.000000,11.114920
2019-02-01,13.490000,13.490000,13.490000,13.490000,0.000000,11.106688
2019-02-04,13.480000,13.480000,13.480000,13.480000,0.000000,11.098454
2019-02-05,13.510000,13.510000,13.510000,13.510000,0.000000,11.123153
2019-02-06,13.510000,13.510000,13.510000,13.510000,0.000000,11.123153
2019-02-07,13.530000,13.530000,13.530000,13.530000,0.000000,11.139622
2019-02-08,13.540000,13.540000,13.540000,13.540000,0.000000,11.147854
2019-02-11,13.530000,13.530000,13.530000,13.530000,0.000000,11.139622
2019-02-12,13.530000,13.530000,13.530000,13.530000,0.000000,11.139622
2019-02-13,13.520000,13.520000,13.520000,13.520000,0.000000,11.131391
2019-02-14,13.540000,13.540000,13.540000,13.540000,0.000000,11.147854
2019-02-15,13.550000,13.550000,13.550000,13.550000,0.000000,11.156088
2019-02-19,13.570000,13.570000,13.570000,13.570000,0.000000,11.172553
2019-02-20,13.570000,13.570000,13.570000,13.570000,0.000000,11.172553
2019-02-21,13.560000,13.560000,13.560000,13.560000,0.000000,11.164322
2019-02-22,13.590000,13.590000,13.590000,13.590000,0.000000,11.189020
2019-02-25,13.590000,13.590000,13.590000,13.590000,0.000000,11.189020
2019-02-26,13.610000,13.610000,13.610000,13.610000,0.000000,11.205485
2019-02-27,13.590000,13.590000,13.590000,13.590000,0.000000,11.189020
2019-02-28,13.590000,13.590000,13.590000,13.590000,0.000000,11.189020
2019-03-01,13.580000,13.580000,13.580000,13.580000,0.000000,11.180788
2019-03-04,13.600000,13.600000,13.600000,13.600000,0.000000,11.197252
2019-03-05,13.600000,13.600000,13.600000,13.600000,0.000000,11.197252
2019-03-06,13.620000,13.620000,13.620000,13.620000,0.000000,11.213720
2019-03-07,13.640000,13.640000,13.640000,13.640000,0.000000,11.230187
2019-03-08,13.640000,13.640000,13.640000,13.640000,0.000000,11.230187
2019-03-11,13.650000,13.650000,13.650000,13.650000,0.000000,11.238420
2019-03-12,13.680000,13.680000,13.680000,13.680000,0.000000,11.263121
2019-03-13,13.680000,13.680000,13.680000,13.680000,0.000000,11.263121
2019-03-14,13.680000,13.680000,13.680000,13.680000,0.000000,11.263121
2019-03-15,13.700000,13.700000,13.700000,13.700000,0.000000,11.279586
2019-03-18,13.710000,13.710000,13.710000,13.710000,0.000000,11.287820
2019-03-19,13.710000,13.710000,13.710000,13.710000,0.000000,11.287820
2019-03-20,13.740000,13.740000,13.740000,13.740000,0.000000,11.312518
2019-03-21,13.760000,13.760000,13.760000,13.760000,0.000000,11.328984
2019-03-22,13.800000,13.800000,13.800000,13.800000,0.000000,11.361918
2019-03-25,13.810000,13.810000,13.810000,13.810000,0.000000,11.370152
2019-03-26,13.820000,13.820000,13.820000,13.820000,0.000000,11.378385
2019-03-27,13.850000,13.850000,13.850000,13.850000,0.000000,11.403083
2019-03-28,13.760000,13.760000,13.760000,13.760000,0.000000,11.402783
2019-03-29,13.750000,13.750000,13.750000,13.750000,0.000000,11.394495
2019-04-01,13.720000,13.720000,13.720000,13.720000,0.000000,11.369636
2019-04-02,13.740000,13.740000,13.740000,13.740000,0.000000,11.386210
2019-04-03,13.720000,13.720000,13.720000,13.720000,0.000000,11.369636
2019-04-04,13.730000,13.730000,13.730000,13.730000,0.000000,11.377923
2019-04-05,13.750000,13.750000,13.750000,13.750000,0.000000,11.394495
2019-04-08,13.750000,13.750000,13.750000,13.750000,0.000000,11.394495
2019-04-09,13.760000,13.760000,13.760000,13.760000,0.000000,11.402783
2019-04-10,13.790000,13.790000,13.790000,13.790000,0.000000,11.427647
2019-04-11,13.780000,13.780000,13.780000,13.780000,0.000000,11.419360
2019-04-12,13.760000,13.760000,13.760000,13.760000,0.000000,11.402783
2019-04-15,13.770000,13.770000,13.770000,13.770000,0.000000,11.411072
2019-04-16,13.750000,13.750000,13.750000,13.750000,0.000000,11.394495
2019-04-17,13.760000,13.760000,13.760000,13.760000,0.000000,11.402783
2019-04-18,13.790000,13.790000,13.790000,13.790000,0.000000,11.427647
2019-04-22,13.770000,13.770000,13.770000,13.770000,0.000000,11.411072
2019-04-23,13.780000,13.780000,13.780000,13.780000,0.000000,11.419360
2019-04-24,13.820000,13.820000,13.820000,13.820000,0.000000,11.452505
2019-04-25,13.810000,13.810000,13.810000,13.810000,0.000000,11.444221
2019-04-26,13.840000,13.840000,13.840000,13.840000,0.000000,11.469080
2019-04-29,13.820000,13.820000,13.820000,13.820000,0.000000,11.452505
2019-04-30,13.840000,13.840000,13.840000,13.840000,0.000000,11.469080
2019-05-01,13.840000,13.840000,13.840000,13.840000,0.000000,11.469080
2019-05-02,13.820000,13.820000,13.820000,13.820000,0.000000,11.452505
2019-05-03,13.840000,13.840000,13.840000,13.840000,0.000000,11.469080
2019-05-06,13.840000,13.840000,13.840000,13.840000,0.000000,11.469080
2019-05-07,13.860000,13.860000,13.860000,13.860000,0.000000,11.485654
2019-05-08,13.840000,13.840000,13.840000,13.840000,0.000000,11.469080
2019-05-09,13.840000,13.840000,13.840000,13.840000,0.000000,11.469080
2019-05-10,13.850000,13.850000,13.850000,13.850000,0.000000,11.477366
2019-05-13,13.860000,13.860000,13.860000,13.860000,0.000000,11.485654
2019-05-14,13.860000,13.860000,13.860000,13.860000,0.000000,11.485654
2019-05-15,13.880000,13.880000,13.880000,13.880000,0.000000,11.502227
2019-05-16,13.870000,13.870000,13.870000,13.870000,0.000000,11.493940
2019-05-17,13.880000,13.880000,13.880000,13.880000,0.000000,11.502227
2019-05-20,13.860000,13.860000,13.860000,13.860000,0.000000,11.485654
2019-05-21,13.850000,13.850000,13.850000,13.850000,0.000000,11.477366
2019-05-22,13.860000,13.860000,13.860000,13.860000,0.000000,11.485654
2019-05-23,13.890000,13.890000,13.890000,13.890000,0.000000,11.510517
2019-05-24,13.890000,13.890000,13.890000,13.890000,0.000000,11.510517
2019-05-28,13.910000,13.910000,13.910000,13.910000,0.000000,11.527089
2019-05-29,13.910000,13.910000,13.910000,13.910000,0.000000,11.527089
2019-05-30,13.930000,13.930000,13.930000,13.930000,0.000000,11.543661
2019-05-31,13.960000,13.960000,13.960000,13.960000,0.000000,11.568523
2019-06-03,13.980000,13.980000,13.980000,13.980000,0.000000,11.585096
2019-06-04,13.980000,13.980000,13.980000,13.980000,0.000000,11.585096
2019-06-05,13.990000,13.990000,13.990000,13.990000,0.000000,11.593382
2019-06-06,14.000000,14.000000,14.000000,14.000000,0.000000,11.601670
2019-06-07,14.040000,14.040000,14.040000,14.040000,0.000000,11.634818
2019-06-10,14.030000,14.030000,14.030000,14.030000,0.000000,11.626532
2019-06-11,14.040000,14.040000,14.040000,14.040000,0.000000,11.634818
2019-06-12,14.040000,14.040000,14.040000,14.040000,0.000000,11.634818
2019-06-13,14.050000,14.050000,14.050000,14.050000,0.000000,11.643106
2019-06-14,14.060000,14.060000,14.060000,14.060000,0.000000,11.651391
2019-06-17,14.060000,14.060000,14.060000,14.060000,0.000000,11.651391
2019-06-18,14.100000,14.100000,14.100000,14.100000,0.000000,11.684541
2019-06-19,14.130000,14.130000,14.130000,14.130000,0.000000,11.709399
2019-06-20,14.180000,14.180000,14.180000,14.180000,0.000000,11.750834
2019-06-21,14.150000,14.150000,14.150000,14.150000,0.000000,11.725975
2019-06-24,14.190000,14.190000,14.190000,14.190000,0.000000,11.759119
2019-06-25,14.190000,14.190000,14.190000,14.190000,0.000000,11.759119
2019-06-26,14.170000,14.170000,14.170000,14.170000,0.000000,11.742548
2019-06-27,14.110000,14.110000,14.110000,14.110000,0.000000,11.771284
2019-06-28,14.130000,14.130000,14.130000,14.130000,0.000000,11.787968
2019-07-01,14.130000,14.130000,14.130000,14.130000,0.000000,11.787968
2019-07-02,14.160000,14.160000,14.160000,14.160000,0.000000,11.812995
2019-07-03,14.190000,14.190000,14.190000,14.190000,0.000000,11.838021
2019-07-05,14.140000,14.140000,14.140000,14.140000,0.000000,11.796308
2019-07-08,14.150000,14.150000,14.150000,14.150000,0.000000,11.804650
2019-07-09,14.130000,14.130000,14.130000,14.130000,0.000000,11.787968
2019-07-10,14.130000,14.130000,14.130000,14.130000,0.000000,11.787968
2019-07-11,14.090000,14.090000,14.090000,14.090000,0.000000,11.754597
2019-07-12,14.100000,14.100000,14.100000,14.100000,0.000000,11.762939
2019-07-15,14.120000,14.120000,14.120000,14.120000,0.000000,11.779623
2019-07-16,14.100000,14.100000,14.100000,14.100000,0.000000,11.762939
2019-07-17,14.140000,14.140000,14.140000,14.140000,0.000000,11.796308
2019-07-18,14.150000,14.150000,14.150000,14.150000,0.000000,11.804650
2019-07-19,14.160000,14.160000,14.160000,14.160000,0.000000,11.812995
2019-07-22,14.170000,14.170000,14.170000,14.170000,0.000000,11.821338
2019-07-23,14.160000,14.160000,14.160000,14.160000,0.000000,11.812995
2019-07-24,14.190000,14.190000,14.190000,14.190000,0.000000,11.838021
2019-07-25,14.180000,14.180000,14.180000,14.180000,0.000000,11.829678
2019-07-26,14.180000,14.180000,14.180000,14.180000,0.000000,11.829678
2019-07-29,14.190000,14.190000,14.190000,14.190000,0.000000,11.838021
2019-07-30,14.180000,14.180000,14.180000,14.180000,0.000000,11.829678
2019-07-31,14.210000,14.210000,14.210000,14.210000,0.000000,11.854707
2019-08-01,14.270000,14.270000,14.270000,14.270000,0.000000,11.904760
2019-08-02,14.280000,14.280000,14.280000,14.280000,0.000000,11.913105
2019-08-05,14.300000,14.300000,14.300000,14.300000,0.000000,11.929790
2019-08-06,14.310000,14.310000,14.310000,14.310000,0.000000,11.938132
2019-08-07,14.350000,14.350000,14.350000,14.350000,0.000000,11.971500
2019-08-08,14.330000,14.330000,14.330000,14.330000,0.000000,11.954816
2019-08-09,14.330000,14.330000,14.330000,14.330000,0.000000,11.954816
2019-08-12,14.380000,14.380000,14.380000,14.380000,0.000000,11.996529
2019-08-13,14.350000,14.350000,14.350000,14.350000,0.000000,11.971500
2019-08-14,14.390000,14.390000,14.390000,14.390000,0.000000,12.004869
2019-08-15,14.420000,14.420000,14.420000,14.420000,0.000000,12.029899
2019-08-16,14.430000,14.430000,14.430000,14.430000,0.000000,12.038244
2019-08-19,14.390000,14.390000,14.390000,14.390000,0.000000,12.004869
2019-08-20,14.430000,14.430000,14.430000,14.430000,0.000000,12.038244
2019-08-21,14.430000,14.430000,14.430000,14.430000,0.000000,12.038244
2019-08-22,14.410000,14.410000,14.410000,14.410000,0.000000,12.021554
2019-08-23,14.460000,14.460000,14.460000,14.460000,0.000000,12.063272
2019-08-26,14.440000,14.440000,14.440000,14.440000,0.000000,12.046586
2019-08-27,14.490000,14.490000,14.490000,14.490000,0.000000,12.088297
2019-08-28,14.500000,14.500000,14.500000,14.500000,0.000000,12.096641
2019-08-29,14.480000,14.480000,14.480000,14.480000,0.000000,12.079955
2019-08-30,14.490000,14.490000,14.490000,14.490000,0.000000,12.088297
2019-09-03,14.510000,14.510000,14.510000,14.510000,0.000000,12.104982
2019-09-04,14.510000,14.510000,14.510000,14.510000,0.000000,12.104982
2019-09-05,14.450000,14.450000,14.450000,14.450000,0.000000,12.054928
2019-09-06,14.480000,14.480000,14.480000,14.480000,0.000000,12.079955
2019-09-09,14.430000,14.430000,14.430000,14.430000,0.000000,12.038244
2019-09-10,14.370000,14.370000,14.370000,14.370000,0.000000,11.988187
2019-09-11,14.360000,14.360000,14.360000,14.360000,0.000000,11.979843
2019-09-12,14.350000,14.350000,14.350000,14.350000,0.000000,11.971500
2019-09-13,14.280000,14.280000,14.280000,14.280000,0.000000,11.913105
2019-09-16,14.320000,14.320000,14.320000,14.320000,0.000000,11.946474
2019-09-17,14.320000,14.320000,14.320000,14.320000,0.000000,11.946474
2019-09-18,14.350000,14.350000,14.350000,14.350000,0.000000,11.971500
2019-09-19,14.360000,14.360000,14.360000,14.360000,0.000000,11.979843
2019-09-20,14.380000,14.380000,14.380000,14.380000,0.000000,11.996529
2019-09-23,14.430000,14.430000,14.430000,14.430000,0.000000,12.038244
2019-09-24,14.460000,14.460000,14.460000,14.460000,0.000000,12.063272
2019-09-25,14.390000,14.390000,14.390000,14.390000,0.000000,12.004869
2019-09-26,14.420000,14.420000,14.420000,14.420000,0.000000,12.029899
2019-09-27,14.350000,14.350000,14.350000,14.350000,0.000000,12.042705
2019-09-30,14.350000,14.350000,14.350000,14.350000,0.000000,12.042705
2019-10-01,14.370000,14.370000,14.370000,14.370000,0.000000,12.059491
2019-10-02,14.370000,14.370000,14.370000,14.370000,0.000000,12.059491
2019-10-03,14.410000,14.410000,14.410000,14.410000,0.000000,12.093057
2019-10-04,14.440000,14.440000,14.440000,14.440000,0.000000,12.118237
2019-10-07,14.410000,14.410000,14.410000,14.410000,0.000000,12.093057
2019-10-08,14.420000,14.420000,14.420000,14.420000,0.000000,12.101450
2019-10-09,14.390000,14.390000,14.390000,14.390000,0.000000,12.076274
2019-10-10,14.340000,14.340000,14.340000,14.340000,0.000000,12.034314
2019-10-11,14.310000,14.310000,14.310000,14.310000,0.000000,12.009139
2019-10-14,14.340000,14.340000,14.340000,14.340000,0.000000,12.034314
2019-10-15,14.310000,14.310000,14.310000,14.310000,0.000000,12.009139
2019-10-16,14.320000,14.320000,14.320000,14.320000,0.000000,12.017529
2019-10-17,14.320000,14.320000,14.320000,14.320000,0.000000,12.017529
2019-10-18,14.340000,14.340000,14.340000,14.340000,0.000000,12.034314
2019-10-21,14.320000,14.320000,14.320000,14.320000,0.000000,12.017529
2019-10-22,14.340000,14.340000,14.340000,14.340000,0.000000,12.034314
2019-10-23,14.350000,14.350000,14.350000,14.350000,0.000000,12.042705
2019-10-24,14.360000,14.360000,14.360000,14.360000,0.000000,12.051097
2019-10-25,14.340000,14.340000,14.340000,14.340000,0.000000,12.034314
2019-10-28,14.310000,14.310000,14.310000,14.310000,0.000000,12.009139
2019-10-29,14.330000,14.330000,14.330000,14.330000,0.000000,12.025923
2019-10-30,14.350000,14.350000,14.350000,14.350000,0.000000,12.042705
2019-10-31,14.410000,14.410000,14.410000,14.410000,0.000000,12.093057
2019-11-01,14.410000,14.410000,14.410000,14.410000,0.000000,12.093057
2019-11-04,14.380000,14.380000,14.380000,14.380000,0.000000,12.067883
2019-11-05,14.330000,14.330000,14.330000,14.330000,0.000000,12.025923
2019-11-06,14.360000,14.360000,14.360000,14.360000,0.000000,12.051097
2019-11-07,14.300000,14.300000,14.300000,14.300000,0.000000,12.000746
2019-11-08,14.290000,14.290000,14.290000,14.290000,0.000000,11.992352
2019-11-11,14.290000,14.290000,14.290000,14.290000,0.000000,11.992352
2019-11-12,14.300000,14.300000,14.300000,14.300000,0.000000,12.000746
2019-11-13,14.320000,14.320000,14.320000,14.320000,0.000000,12.017529
2019-11-14,14.360000,14.360000,14.360000,14.360000,0.000000,12.051097
2019-11-15,14.350000,14.350000,14.350000,14.350000,0.000000,12.042705
2019-11-18,14.370000,14.370000,14.370000,14.370000,0.000000,12.059491
2019-11-19,14.380000,14.380000,14.380000,14.380000,0.000000,12.067883
2019-11-20,14.400000,14.400000,14.400000,14.400000,0.000000,12.084667
2019-11-21,14.380000,14.380000,14.380000,14.380000,0.000000,12.067883
2019-11-22,14.390000,14.390000,14.390000,14.390000,0.000000,12.076274
2019-11-25,14.410000,14.410000,14.410000,14.410000,0.000000,12.093057
2019-11-26,14.430000,14.430000,14.430000,14.430000,0.000000,12.109845
2019-11-27,14.420000,14.420000,14.420000,14.420000,0.000000,12.101450
2019-11-29,14.420000,14.420000,14.420000,14.420000,0.000000,12.101450
2019-12-02,14.370000,14.370000,14.370000,14.370000,0.000000,12.059491
2019-12-03,14.450000,14.450000,14.450000,14.450000,0.000000,12.126629
2019-12-04,14.420000,14.420000,14.420000,14.420000,0.000000,12.101450
2019-12-05,14.410000,14.410000,14.410000,14.410000,0.000000,12.093057
2019-12-06,14.410000,14.410000,14.410000,14.410000,0.000000,12.093057
2019-12-09,14.430000,14.430000,14.430000,14.430000,0.000000,12.109845
2019-12-10,14.430000,14.430000,14.430000,14.430000,0.000000,12.109845
2019-12-11,14.460000,14.460000,14.460000,14.460000,0.000000,12.135021
2019-12-12,14.400000,14.400000,14.400000,14.400000,0.000000,12.084667
2019-12-13,14.470000,14.470000,14.470000,14.470000,0.000000,12.143410
2019-12-16,14.450000,14.450000,14.450000,14.450000,0.000000,12.126629
2019-12-17,14.460000,14.460000,14.460000,14.460000,0.000000,12.135021
2019-12-18,14.440000,14.440000,14.440000,14.440000,0.000000,12.118237
2019-12-19,14.450000,14.450000,14.450000,14.450000,0.000000,12.126629
2019-12-20,14.450000,14.450000,14.450000,14.450000,0.000000,12.126629
2019-12-23,14.450000,14.450000,14.450000,14.450000,0.000000,12.126629
2019-12-24,14.460000,14.460000,14.460000,14.460000,0.000000,12.135021
2019-12-26,,,,,,
2019-12-27,14.500000,14.500000,14.500000,14.500000,0.000000,12.168589
2019-12-30,14.390000,14.390000,14.390000,14.390000,0.000000,12.147809
2019-12-31,14.390000,14.390000,14.390000,14.390000,0.000000,12.147809
2020-01-02,14.420000,14.420000,14.420000,14.420000,0.000000,12.173136
2020-01-03,14.480000,14.480000,14.480000,14.480000,0.000000,12.223786
2020-01-06,14.460000,14.460000,14.460000,14.460000,0.000000,12.206902
2020-01-07,14.440000,14.440000,14.440000,14.440000,0.000000,12.190019
2020-01-08,14.420000,14.420000,14.420000,14.420000,0.000000,12.173136
2020-01-09,14.430000,14.430000,14.430000,14.430000,0.000000,12.181577
2020-01-10,14.470000,14.470000,14.470000,14.470000,0.000000,12.215344
2020-01-13,14.450000,14.450000,14.450000,14.450000,0.000000,12.198461
2020-01-14,14.470000,14.470000,14.470000,14.470000,0.000000,12.215344
2020-01-15,14.500000,14.500000,14.500000,14.500000,0.000000,12.240671
2020-01-16,14.490000,14.490000,14.490000,14.490000,0.000000,12.232229
2020-01-17,14.490000,14.490000,14.490000,14.490000,0.000000,12.232229
2020-01-21,14.530000,14.530000,14.530000,14.530000,0.000000,12.265997
2020-01-22,14.540000,14.540000,14.540000,14.540000,0.000000,12.274437
2020-01-23,14.570000,14.570000,14.570000,14.570000,0.000000,12.299763
2020-01-24,14.600000,14.600000,14.600000,14.600000,0.000000,12.325091
2020-01-27,14.620000,14.620000,14.620000,14.620000,0.000000,12.341974
2020-01-28,14.600000,14.600000,14.600000,14.600000,0.000000,12.325091
2020-01-29,14.640000,14.640000,14.640000,14.640000,0.000000,12.358857
2020-01-30,14.650000,14.650000,14.650000,14.650000,0.000000,12.367296
2020-01-31,14.660000,14.660000,14.660000,14.660000,0.000000,12.375741
2020-02-03,14.670000,14.670000,14.670000,14.670000,0.000000,12.384182
2020-02-04,14.630000,14.630000,14.630000,14.630000,0.000000,12.350415
2020-02-05,14.610000,14.610000,14.610000,14.610000,0.000000,12.333529
2020-02-06,14.630000,14.630000,14.630000,14.630000,0.000000,12.350415
2020-02-07,14.670000,14.670000,14.670000,14.670000,0.000000,12.384182
2020-02-10,14.690000,14.690000,14.690000,14.690000,0.000000,12.401063
2020-02-11,14.680000,14.680000,14.680000,14.680000,0.000000,12.392625
2020-02-12,14.660000,14.660000,14.660000,14.660000,0.000000,12.375741
2020-02-13,14.670000,14.670000,14.670000,14.670000,0.000000,12.384182
2020-02-14,14.700000,14.700000,14.700000,14.700000,0.000000,12.409506
2020-02-18,14.710000,14.710000,14.710000,14.710000,0.000000,12.417949
2020-02-19,14.710000,14.710000,14.710000,14.710000,0.000000,12.417949
2020-02-20,14.730000,14.730000,14.730000,14.730000,0.000000,12.434831
2020-02-21,14.760000,14.760000,14.760000,14.760000,0.000000,12.460157
2020-02-24,14.770000,14.770000,14.770000,14.770000,0.000000,12.468600
2020-02-25,14.780000,14.780000,14.780000,14.780000,0.000000,12.477042
2020-02-26,14.760000,14.760000,14.760000,14.760000,0.000000,12.460157
2020-02-27,14.720000,14.720000,14.720000,14.720000,0.000000,12.426393
