Date,Open,High,Low,Close,Volume,Adj Close
2022-03-07,8.971000,8.971000,8.971000,8.971000,0.000000,8.971000
2022-03-08,8.911000,8.911000,8.911000,8.911000,0.000000,8.911000
2022-03-09,9.215000,9.215000,9.215000,9.215000,0.000000,9.215000
2022-03-10,9.107000,9.107000,9.107000,9.107000,0.000000,9.107000
2022-03-11,9.153000,9.153000,9.153000,9.153000,0.000000,9.153000
2022-03-14,9.236000,9.236000,9.236000,9.236000,0.000000,9.236000
2022-03-15,9.239000,9.239000,9.239000,9.239000,0.000000,9.239000
2022-03-16,9.401000,9.401000,9.401000,9.401000,0.000000,9.401000
2022-03-17,9.544000,9.544000,9.544000,9.544000,0.000000,9.544000
2022-03-18,9.526000,9.526000,9.526000,9.526000,0.000000,9.526000
2022-03-21,9.514000,9.514000,9.514000,9.514000,0.000000,9.514000
2022-03-22,9.558000,9.558000,9.558000,9.558000,0.000000,9.558000
2022-03-23,9.475000,9.475000,9.475000,9.475000,0.000000,9.475000
2022-03-24,9.453000,9.453000,9.453000,9.453000,0.000000,9.453000
2022-03-25,9.465000,9.465000,9.465000,9.465000,0.000000,9.465000
2022-03-28,9.477000,9.477000,9.477000,9.477000,0.000000,9.477000
2022-03-29,9.679000,9.679000,9.679000,9.679000,0.000000,9.679000
2022-03-30,9.677000,9.677000,9.677000,9.677000,0.000000,9.677000
2022-03-31,9.617000,9.617000,9.617000,9.617000,0.000000,9.617000
2022-04-01,9.568000,9.568000,9.568000,9.568000,0.000000,9.568000
2022-04-04,9.600000,9.600000,9.600000,9.600000,0.000000,9.600000
2022-04-05,9.585000,9.585000,9.585000,9.585000,0.000000,9.585000
2022-04-06,9.517000,9.517000,9.517000,9.517000,0.000000,9.517000
2022-04-07,9.519000,9.519000,9.519000,9.519000,0.000000,9.519000
2022-04-08,9.601000,9.601000,9.601000,9.601000,0.000000,9.601000
2022-04-11,9.563000,9.563000,9.563000,9.563000,0.000000,9.563000
2022-04-12,9.523000,9.523000,9.523000,9.523000,0.000000,9.523000
2022-04-13,9.508000,9.508000,9.508000,9.508000,0.000000,9.508000
2022-04-14,9.496000,9.496000,9.496000,9.496000,0.000000,9.496000
2022-04-18,9.449000,9.449000,9.449000,9.449000,0.000000,9.449000
2022-04-19,9.422000,9.422000,9.422000,9.422000,0.000000,9.422000
2022-04-20,9.552000,9.552000,9.552000,9.552000,0.000000,9.552000
2022-04-21,9.581000,9.581000,9.581000,9.581000,0.000000,9.581000
2022-04-22,9.441000,9.441000,9.441000,9.441000,0.000000,9.441000
2022-04-25,9.319000,9.319000,9.319000,9.319000,0.000000,9.319000
2022-04-26,9.266000,9.266000,9.266000,9.266000,0.000000,9.266000
2022-04-27,9.221000,9.221000,9.221000,9.221000,0.000000,9.221000
2022-04-28,9.219000,9.219000,9.219000,9.219000,0.000000,9.219000
2022-04-29,9.275000,9.275000,9.275000,9.275000,0.000000,9.275000
2022-05-02,9.154000,9.154000,9.154000,9.154000,0.000000,9.154000
2022-05-03,9.216000,9.216000,9.216000,9.216000,0.000000,9.216000
2022-05-04,9.158000,9.158000,9.158000,9.158000,0.000000,9.158000
2022-05-05,9.097000,9.097000,9.097000,9.097000,0.000000,9.097000
2022-05-06,9.037000,9.037000,9.037000,9.037000,0.000000,9.037000
2022-05-09,8.926000,8.926000,8.926000,8.926000,0.000000,8.926000
2022-05-10,8.961000,8.961000,8.961000,8.961000,0.000000,8.961000
2022-05-11,9.017000,9.017000,9.017000,9.017000,0.000000,9.017000
2022-05-12,8.862000,8.862000,8.862000,8.862000,0.000000,8.862000
2022-05-13,8.970000,8.970000,8.970000,8.970000,0.000000,8.970000
2022-05-16,8.987000,8.987000,8.987000,8.987000,0.000000,8.987000
2022-05-17,9.121000,9.121000,9.121000,9.121000,0.000000,9.121000
2022-05-18,9.049000,9.049000,9.049000,9.049000,0.000000,9.049000
2022-05-19,8.950000,8.950000,8.950000,8.950000,0.000000,8.950000
2022-05-20,8.974000,8.974000,8.974000,8.974000,0.000000,8.974000
2022-05-23,9.147000,9.147000,9.147000,9.147000,0.000000,9.147000
2022-05-24,9.125000,9.125000,9.125000,9.125000,0.000000,9.125000
