Date,Open,High,Low,Close,Volume,Adj Close
2022-03-08,176.9199981689453,176.9199981689453,176.9199981689453,176.9199981689453,0.0,176.9199981689453
2022-03-09,174.9199981689453,174.9199981689453,174.9199981689453,174.9199981689453,0.0,174.9199981689453
2022-03-10,178.35000610351562,178.35000610351562,178.35000610351562,178.35000610351562,0.0,178.35000610351562
2022-03-11,179.39999389648438,179.39999389648438,179.39999389648438,179.39999389648438,0.0,179.39999389648438
2022-03-14,175.16000366210938,175.16000366210938,175.16000366210938,175.16000366210938,0.0,175.16000366210938
2022-03-15,174.36000061035156,174.36000061035156,174.36000061035156,174.36000061035156,0.0,174.36000061035156
2022-03-16,179.7899932861328,179.7899932861328,179.7899932861328,179.7899932861328,0.0,179.7899932861328
2022-03-17,181.63999938964844,181.63999938964844,181.63999938964844,181.63999938964844,0.0,181.63999938964844
2022-03-18,185.13999938964844,185.13999938964844,185.13999938964844,185.13999938964844,0.0,185.13999938964844
2022-03-21,187.08999633789062,187.08999633789062,187.08999633789062,187.08999633789062,0.0,187.08999633789062
2022-03-22,186.07000732421875,186.07000732421875,186.07000732421875,186.07000732421875,0.0,186.07000732421875
2022-03-23,186.83999633789062,186.83999633789062,186.83999633789062,186.83999633789062,0.0,186.83999633789062
2022-03-24,,,,,,
2022-03-25,185.69000244140625,185.69000244140625,185.69000244140625,185.69000244140625,0.0,185.69000244140625
2022-03-28,185.97000122070312,185.97000122070312,185.97000122070312,185.97000122070312,0.0,185.97000122070312
2022-03-29,187.5800018310547,187.5800018310547,187.5800018310547,187.5800018310547,0.0,187.5800018310547
2022-03-30,189.69000244140625,189.69000244140625,189.69000244140625,189.69000244140625,0.0,189.69000244140625
2022-03-31,189.8000030517578,189.8000030517578,189.8000030517578,189.8000030517578,0.0,189.8000030517578
2022-04-01,187.91000366210938,187.91000366210938,187.91000366210938,187.91000366210938,0.0,187.91000366210938
2022-04-04,190.16000366210938,190.16000366210938,190.16000366210938,190.16000366210938,0.0,190.16000366210938
2022-04-05,188.86000061035156,188.86000061035156,188.86000061035156,188.86000061035156,0.0,188.86000061035156
2022-04-06,188.6699981689453,188.6699981689453,188.6699981689453,188.6699981689453,0.0,188.6699981689453
2022-04-07,190.55999755859375,190.55999755859375,190.55999755859375,190.55999755859375,0.0,190.55999755859375
2022-04-08,194.0399932861328,194.0399932861328,194.0399932861328,194.0399932861328,0.0,194.0399932861328
2022-04-11,194.44000244140625,194.44000244140625,194.44000244140625,194.44000244140625,0.0,194.44000244140625
2022-04-12,190.08999633789062,190.08999633789062,190.08999633789062,190.08999633789062,0.0,190.08999633789062
2022-04-13,188.02999877929688,188.02999877929688,188.02999877929688,188.02999877929688,0.0,188.02999877929688
2022-04-14,189.27999877929688,189.27999877929688,189.27999877929688,189.27999877929688,0.0,189.27999877929688
2022-04-18,,,,,,
2022-04-19,185.39999389648438,185.39999389648438,185.39999389648438,185.39999389648438,0.0,185.39999389648438
2022-04-20,187.49000549316406,187.49000549316406,187.49000549316406,187.49000549316406,0.0,187.49000549316406
2022-04-21,190.10000610351562,190.10000610351562,190.10000610351562,190.10000610351562,0.0,190.10000610351562
2022-04-22,186.4600067138672,186.4600067138672,186.4600067138672,186.4600067138672,0.0,186.4600067138672
2022-04-25,177.8800048828125,177.8800048828125,177.8800048828125,177.8800048828125,0.0,177.8800048828125
2022-04-26,178.74000549316406,178.74000549316406,178.74000549316406,178.74000549316406,0.0,178.74000549316406
2022-04-27,176.19000244140625,176.19000244140625,176.19000244140625,176.19000244140625,0.0,176.19000244140625
2022-04-28,176.33999633789062,176.33999633789062,176.33999633789062,176.33999633789062,0.0,176.33999633789062
2022-04-29,176.30999755859375,176.30999755859375,176.30999755859375,176.30999755859375,0.0,176.30999755859375
2022-05-02,172.33999633789062,172.33999633789062,172.33999633789062,172.33999633789062,0.0,172.33999633789062
2022-05-03,171.6300048828125,171.6300048828125,171.6300048828125,171.6300048828125,0.0,171.6300048828125
2022-05-04,171.8300018310547,171.8300018310547,171.8300018310547,171.8300018310547,0.0,171.8300018310547
2022-05-05,175.25999450683594,175.25999450683594,175.25999450683594,175.25999450683594,0.0,175.25999450683594
2022-05-06,170.75,170.75,170.75,170.75,0.0,170.75
2022-05-09,,,,,,
2022-05-10,162.22000122070312,162.22000122070312,162.22000122070312,162.22000122070312,0.0,162.22000122070312
2022-05-11,164.89999389648438,164.89999389648438,164.89999389648438,164.89999389648438,0.0,164.89999389648438
2022-05-12,161.82000732421875,161.82000732421875,161.82000732421875,161.82000732421875,0.0,161.82000732421875
2022-05-13,164.52000427246094,164.52000427246094,164.52000427246094,164.52000427246094,0.0,164.52000427246094
2022-05-16,166.47000122070312,166.47000122070312,166.47000122070312,166.47000122070312,0.0,166.47000122070312
2022-05-17,168.8300018310547,168.8300018310547,168.8300018310547,168.8300018310547,0.0,168.8300018310547
2022-05-18,169.6999969482422,169.6999969482422,169.6999969482422,169.6999969482422,0.0,169.6999969482422
2022-05-19,164.49000549316406,164.49000549316406,164.49000549316406,164.49000549316406,0.0,164.49000549316406
2022-05-20,165.5800018310547,165.5800018310547,165.5800018310547,165.5800018310547,0.0,165.5800018310547
2022-05-23,168.77999877929688,168.77999877929688,168.77999877929688,168.77999877929688,0.0,168.77999877929688
2022-05-24,167.6300048828125,167.6300048828125,167.6300048828125,167.6300048828125,0.0,167.6300048828125
2022-05-25,168.5,168.5,168.5,168.5,0.0,168.5
2022-05-26,,,,,,
2022-05-27,170.42999267578125,170.42999267578125,170.42999267578125,170.42999267578125,0.0,170.42999267578125
2022-05-31,174.3699951171875,174.3699951171875,174.3699951171875,174.3699951171875,0.0,174.3699951171875
