Date,Open,High,Low,Close,Volume,Adj Close
2022-03-08,74.459999,74.459999,74.459999,74.459999,0.000000,74.459999
2022-03-09,75.959999,75.959999,75.959999,75.959999,0.000000,75.959999
2022-03-10,78.349998,78.349998,78.349998,78.349998,0.000000,78.349998
2022-03-11,78.489998,78.489998,78.489998,78.489998,0.000000,78.489998
2022-03-14,75.209999,75.209999,75.209999,75.209999,0.000000,75.209999
2022-03-15,73.110001,73.110001,73.110001,73.110001,0.000000,73.110001
2022-03-16,76.739998,76.739998,76.739998,76.739998,0.000000,76.739998
2022-03-17,79.800003,79.800003,79.800003,79.800003,0.000000,79.800003
2022-03-18,80.470001,80.470001,80.470001,80.470001,0.000000,80.470001
2022-03-21,81.800003,81.800003,81.800003,81.800003,0.000000,81.800003
2022-03-22,80.360001,80.360001,80.360001,80.360001,0.000000,80.360001
2022-03-23,81.970001,81.970001,81.970001,81.970001,0.000000,81.970001
2022-03-24,,,,,,
2022-03-25,81.500000,81.500000,81.500000,81.500000,0.000000,81.500000
2022-03-28,80.820000,80.820000,80.820000,80.820000,0.000000,80.820000
2022-03-29,81.540001,81.540001,81.540001,81.540001,0.000000,81.540001
2022-03-30,83.910004,83.910004,83.910004,83.910004,0.000000,83.910004
2022-03-31,82.070000,82.070000,82.070000,82.070000,0.000000,82.070000
2022-04-01,80.980003,80.980003,80.980003,80.980003,0.000000,80.980003
2022-04-04,80.839996,80.839996,80.839996,80.839996,0.000000,80.839996
2022-04-05,82.349998,82.349998,82.349998,82.349998,0.000000,82.349998
2022-04-06,80.099998,80.099998,80.099998,80.099998,0.000000,80.099998
2022-04-07,77.930000,77.930000,77.930000,77.930000,0.000000,77.930000
2022-04-08,77.019997,77.019997,77.019997,77.019997,0.000000,77.019997
2022-04-11,76.000000,76.000000,76.000000,76.000000,0.000000,76.000000
2022-04-12,75.309998,75.309998,75.309998,75.309998,0.000000,75.309998
2022-04-13,75.180000,75.180000,75.180000,75.180000,0.000000,75.180000
2022-04-14,76.800003,76.800003,76.800003,76.800003,0.000000,76.800003
2022-04-18,,,,,,
2022-04-19,75.029999,75.029999,75.029999,75.029999,0.000000,75.029999
2022-04-20,76.989998,76.989998,76.989998,76.989998,0.000000,76.989998
2022-04-21,76.129997,76.129997,76.129997,76.129997,0.000000,76.129997
2022-04-22,74.370003,74.370003,74.370003,74.370003,0.000000,74.370003
2022-04-25,72.980003,72.980003,72.980003,72.980003,0.000000,72.980003
2022-04-26,73.870003,73.870003,73.870003,73.870003,0.000000,73.870003
2022-04-27,73.040001,73.040001,73.040001,73.040001,0.000000,73.040001
2022-04-28,73.650002,73.650002,73.650002,73.650002,0.000000,73.650002
2022-04-29,73.389999,73.389999,73.389999,73.389999,0.000000,73.389999
2022-05-02,70.970001,70.970001,70.970001,70.970001,0.000000,70.970001
2022-05-03,71.669998,71.669998,71.669998,71.669998,0.000000,71.669998
2022-05-04,70.940002,70.940002,70.940002,70.940002,0.000000,70.940002
2022-05-05,72.269997,72.269997,72.269997,72.269997,0.000000,72.269997
2022-05-06,69.070000,69.070000,69.070000,69.070000,0.000000,69.070000
2022-05-09,,,,,,
2022-05-10,64.599998,64.599998,64.599998,64.599998,0.000000,64.599998
2022-05-11,65.500000,65.500000,65.500000,65.500000,0.000000,65.500000
2022-05-12,63.259998,63.259998,63.259998,63.259998,0.000000,63.259998
2022-05-13,65.070000,65.070000,65.070000,65.070000,0.000000,65.070000
2022-05-16,66.430000,66.430000,66.430000,66.430000,0.000000,66.430000
2022-05-17,67.059998,67.059998,67.059998,67.059998,0.000000,67.059998
2022-05-18,67.419998,67.419998,67.419998,67.419998,0.000000,67.419998
2022-05-19,64.430000,64.430000,64.430000,64.430000,0.000000,64.430000
2022-05-20,65.110001,65.110001,65.110001,65.110001,0.000000,65.110001
2022-05-23,65.199997,65.199997,65.199997,65.199997,0.000000,65.199997
