Date,Open,High,Low,Close,Volume,Adj Close
2022-03-07,12.500000,12.500000,12.500000,12.500000,0.000000,12.500000
2022-03-08,12.440000,12.440000,12.440000,12.440000,0.000000,12.440000
2022-03-09,12.430000,12.430000,12.430000,12.430000,0.000000,12.430000
2022-03-10,12.420000,12.420000,12.420000,12.420000,0.000000,12.420000
2022-03-11,12.410000,12.410000,12.410000,12.410000,0.000000,12.410000
2022-03-14,12.350000,12.350000,12.350000,12.350000,0.000000,12.350000
2022-03-15,12.320000,12.320000,12.320000,12.320000,0.000000,12.320000
2022-03-16,12.360000,12.360000,12.360000,12.360000,0.000000,12.360000
2022-03-17,12.400000,12.400000,12.400000,12.400000,0.000000,12.400000
2022-03-18,12.430000,12.430000,12.430000,12.430000,0.000000,12.430000
2022-03-21,12.410000,12.410000,12.410000,12.410000,0.000000,12.410000
2022-03-22,12.380000,12.380000,12.380000,12.380000,0.000000,12.380000
2022-03-23,12.410000,12.410000,12.410000,12.410000,0.000000,12.410000
2022-03-24,12.400000,12.400000,12.400000,12.400000,0.000000,12.400000
2022-03-25,12.360000,12.360000,12.360000,12.360000,0.000000,12.360000
2022-03-28,12.370000,12.370000,12.370000,12.370000,0.000000,12.370000
2022-03-29,12.420000,12.420000,12.420000,12.420000,0.000000,12.420000
2022-03-30,12.460000,12.460000,12.460000,12.460000,0.000000,12.460000
2022-03-31,12.470000,12.470000,12.470000,12.470000,0.000000,12.470000
2022-04-01,12.450000,12.450000,12.450000,12.450000,0.000000,12.450000
2022-04-04,12.470000,12.470000,12.470000,12.470000,0.000000,12.470000
2022-04-05,12.440000,12.440000,12.440000,12.440000,0.000000,12.440000
2022-04-06,12.410000,12.410000,12.410000,12.410000,0.000000,12.410000
2022-04-07,12.390000,12.390000,12.390000,12.390000,0.000000,12.390000
2022-04-08,12.360000,12.360000,12.360000,12.360000,0.000000,12.360000
2022-04-11,12.310000,12.310000,12.310000,12.310000,0.000000,12.310000
2022-04-12,12.330000,12.330000,12.330000,12.330000,0.000000,12.330000
2022-04-13,12.330000,12.330000,12.330000,12.330000,0.000000,12.330000
2022-04-14,12.300000,12.300000,12.300000,12.300000,0.000000,12.300000
2022-04-18,12.290000,12.290000,12.290000,12.290000,0.000000,12.290000
2022-04-19,12.260000,12.260000,12.260000,12.260000,0.000000,12.260000
2022-04-20,12.260000,12.260000,12.260000,12.260000,0.000000,12.260000
2022-04-21,12.230000,12.230000,12.230000,12.230000,0.000000,12.230000
2022-04-22,12.210000,12.210000,12.210000,12.210000,0.000000,12.210000
2022-04-25,12.210000,12.210000,12.210000,12.210000,0.000000,12.210000
2022-04-26,12.220000,12.220000,12.220000,12.220000,0.000000,12.220000
2022-04-27,12.190000,12.190000,12.190000,12.190000,0.000000,12.190000
2022-04-28,12.170000,12.170000,12.170000,12.170000,0.000000,12.170000
2022-04-29,12.150000,12.150000,12.150000,12.150000,0.000000,12.150000
2022-05-02,12.110000,12.110000,12.110000,12.110000,0.000000,12.110000
2022-05-03,12.090000,12.090000,12.090000,12.090000,0.000000,12.090000
2022-05-04,12.100000,12.100000,12.100000,12.100000,0.000000,12.100000
2022-05-05,12.100000,12.100000,12.100000,12.100000,0.000000,12.100000
2022-05-06,12.070000,12.070000,12.070000,12.070000,0.000000,12.070000
2022-05-09,12.010000,12.010000,12.010000,12.010000,0.000000,12.010000
2022-05-10,12.030000,12.030000,12.030000,12.030000,0.000000,12.030000
2022-05-11,12.040000,12.040000,12.040000,12.040000,0.000000,12.040000
2022-05-12,12.050000,12.050000,12.050000,12.050000,0.000000,12.050000
2022-05-13,12.040000,12.040000,12.040000,12.040000,0.000000,12.040000
2022-05-16,12.050000,12.050000,12.050000,12.050000,0.000000,12.050000
2022-05-17,12.030000,12.030000,12.030000,12.030000,0.000000,12.030000
2022-05-18,12.010000,12.010000,12.010000,12.010000,0.000000,12.010000
2022-05-19,12.000000,12.000000,12.000000,12.000000,0.000000,12.000000
2022-05-20,12.010000,12.010000,12.010000,12.010000,0.000000,12.010000
