Date,Adj Close
2019-01-02,0.88346
2019-01-03,0.88346
2019-01-04,0.88518
2019-01-07,0.8886
2019-01-08,0.89289
2019-01-09,0.89374
2019-01-10,0.89717
2019-01-11,0.89974
2019-01-14,0.90146
2019-01-15,0.89974
2019-01-16,0.9006
2019-01-17,0.90231
2019-01-18,0.90488
2019-01-22,0.90917
2019-01-23,0.90917
2019-01-24,0.90746
2019-01-25,0.91003
2019-01-28,0.91174
2019-01-29,0.91088
2019-01-30,0.91174
2019-01-31,0.91517
2019-02-01,0.91859
2019-02-04,0.91945
2019-02-05,0.92031
2019-02-06,0.92202
2019-02-07,0.92117
2019-02-08,0.92031
2019-02-11,0.91859
2019-02-12,0.91945
2019-02-13,0.92374
2019-02-14,0.92374
2019-02-15,0.92374
2019-02-19,0.92716
2019-02-20,0.92888
2019-02-21,0.93145
2019-02-22,0.93059
2019-02-25,0.93316
2019-02-26,0.93402
2019-02-27,0.93402
2019-02-28,0.93402
2019-03-01,0.93231
2019-03-04,0.93231
2019-03-05,0.93231
2019-03-06,0.93059
2019-03-07,0.92973
2019-03-08,0.92716
2019-03-11,0.92545
2019-03-12,0.92888
2019-03-13,0.93316
2019-03-14,0.93402
2019-03-15,0.93488
2019-03-18,0.93745
2019-03-19,0.94002
2019-03-20,0.94002
2019-03-21,0.9383
2019-03-22,0.94002
2019-03-25,0.93745
2019-03-26,0.93573
2019-03-27,0.9383
2019-03-28,0.93659
2019-03-29,0.93745
2019-04-01,0.94002
2019-04-02,0.94259
2019-04-03,0.94516
2019-04-04,0.94602
2019-04-05,0.94687
2019-04-08,0.94773
2019-04-09,0.94859
2019-04-10,0.94773
2019-04-11,0.94859
2019-04-12,0.94859
2019-04-15,0.94859
2019-04-16,0.9503
2019-04-17,0.94944
2019-04-18,0.94859
2019-04-23,0.94859
2019-04-24,0.94944
2019-04-25,0.94944
2019-04-26,0.94859
2019-04-29,0.9503
2019-04-30,0.95116
2019-05-01,0.95201
2019-05-02,0.95201
2019-05-03,0.94944
2019-05-07,0.9503
2019-05-08,0.94602
2019-05-09,0.94259
2019-05-10,0.94173
2019-05-13,0.94087
2019-05-14,0.9383
2019-05-15,0.93745
2019-05-16,0.93916
2019-05-17,0.94002
2019-05-20,0.94002
2019-05-21,0.93916
2019-05-22,0.94002
2019-05-23,0.93916
2019-05-24,0.9383
2019-05-28,0.93916
2019-05-29,0.93659
2019-05-30,0.93488
2019-05-31,0.93402
2019-06-03,0.93402
2019-06-04,0.93659
2019-06-05,0.94087
2019-06-06,0.94344
2019-06-07,0.94602
2019-06-10,0.94773
2019-06-11,0.95116
2019-06-12,0.95287
2019-06-13,0.95201
2019-06-14,0.95201
2019-06-17,0.95116
2019-06-18,0.95116
2019-06-19,0.95373
2019-06-20,0.95973
2019-06-21,0.96144
2019-06-24,0.9623
2019-06-25,0.9623
2019-06-26,0.95973
2019-06-27,0.95801
2019-06-28,0.95887
2019-07-01,0.96144
2019-07-02,0.96315
2019-07-03,0.96487
2019-07-05,0.96915
2019-07-08,0.96658
2019-07-09,0.96315
2019-07-10,0.96144
2019-07-11,0.96401
2019-07-12,0.96572
2019-07-15,0.96658
2019-07-16,0.96572
2019-07-17,0.96658
2019-07-18,0.96572
2019-07-19,0.96658
2019-07-22,0.96572
2019-07-23,0.96572
2019-07-24,0.96744
2019-07-25,0.96915
2019-07-26,0.96744
2019-07-29,0.96658
2019-07-30,0.96572
2019-07-31,0.96572
2019-08-01,0.96144
2019-08-02,0.95973
2019-08-05,0.95458
2019-08-06,0.94944
2019-08-07,0.94773
2019-08-08,0.94944
2019-08-09,0.95201
2019-08-12,0.95201
2019-08-13,0.9503
2019-08-14,0.94944
2019-08-15,0.94687
2019-08-16,0.94602
2019-08-19,0.9503
2019-08-20,0.95287
2019-08-21,0.95373
2019-08-22,0.95458
2019-08-23,0.95544
2019-08-27,0.95373
2019-08-28,0.95116
2019-08-29,0.95458
2019-08-30,0.9563
2019-09-03,0.9563
2019-09-04,0.95887
2019-09-05,0.96315
2019-09-06,0.96401
2019-09-09,0.96658
2019-09-10,0.96572
2019-09-11,0.96487
2019-09-12,0.96744
2019-09-13,0.97001
2019-09-16,0.96915
2019-09-17,0.96744
2019-09-18,0.96744
2019-09-19,0.96829
2019-09-20,0.96915
2019-09-23,0.96915
2019-09-24,0.96915
2019-09-25,0.96744
2019-09-26,0.96572
2019-09-27,0.96658
2019-09-30,0.96658
2019-10-01,0.96572
2019-10-02,0.9623
2019-10-03,0.95801
2019-10-04,0.95801
2019-10-07,0.96144
2019-10-08,0.95973
2019-10-09,0.95973
2019-10-10,0.95887
2019-10-11,0.96401
2019-10-14,0.96572
2019-10-15,0.96744
2019-10-16,0.97001
2019-10-17,0.97258
2019-10-18,0.97344
2019-10-21,0.97429
2019-10-22,0.97344
2019-10-23,0.97429
2019-10-24,0.97429
2019-10-25,0.97515
2019-10-28,0.97601
2019-10-29,0.97601
2019-10-30,0.97772
2019-10-31,0.97858
2019-11-01,0.97943
2019-11-04,0.98201
2019-11-05,0.98372
2019-11-06,0.98286
2019-11-07,0.98372
2019-11-08,0.98286
2019-11-11,0.98115
2019-11-12,0.98029
2019-11-13,0.98029
2019-11-14,0.97943
2019-11-15,0.98115
2019-11-18,0.98286
2019-11-19,0.98372
2019-11-20,0.98372
2019-11-21,0.98201
2019-11-22,0.98029
2019-11-25,0.98115
2019-11-26,0.98286
2019-11-27,0.98372
2019-11-29,0.98458
2019-12-02,0.98372
2019-12-03,0.98201
2019-12-04,0.98115
2019-12-05,0.98286
2019-12-06,0.98458
2019-12-09,0.98629
2019-12-10,0.98715
2019-12-11,0.98629
2019-12-12,0.98715
2019-12-13,0.99229
2019-12-16,0.99486
2019-12-17,0.99572
2019-12-18,0.99657
2019-12-19,0.99657
2019-12-20,0.99572
2019-12-23,0.99743
