Date,Adj Close
2019-01-02,13.017257
2019-01-03,13.105321
2019-01-04,13.08931
2019-01-07,13.113327
2019-01-08,13.105321
2019-01-09,13.153358
2019-01-10,13.145352
2019-01-11,13.153358
2019-01-14,13.145352
2019-01-15,13.145352
2019-01-16,13.105321
2019-01-17,13.009256
2019-01-18,13.009256
2019-01-22,13.025263
2019-01-23,13.041277
2019-01-24,13.081306
2019-01-25,13.057289
2019-01-28,13.073298
2019-01-29,13.097316
2019-01-30,13.137345
2019-01-31,13.185377
2019-02-01,13.177373
2019-02-04,13.161361
2019-02-05,13.177373
2019-02-06,13.201391
2019-02-07,13.225406
2019-02-08,13.233412
2019-02-11,13.225406
2019-02-12,13.201391
2019-02-13,13.185377
2019-02-14,13.233412
2019-02-15,13.233412
2019-02-19,13.241422
2019-02-20,13.25743
2019-02-21,13.241422
2019-02-22,13.289454
2019-02-25,13.25743
2019-02-26,13.209394
2019-02-27,13.145352
2019-02-28,13.153358
2019-03-01,13.169367
2019-03-04,13.217401
2019-03-05,13.217401
2019-03-06,13.297462
2019-03-07,13.369513
2019-03-08,13.313469
2019-03-11,13.337485
2019-03-12,13.369513
2019-03-13,13.353499
2019-03-14,13.409539
2019-03-15,13.401531
2019-03-18,13.425548
2019-03-19,13.425548
2019-03-20,13.521616
2019-03-21,13.633698
2019-03-22,13.721759
2019-03-25,13.705749
2019-03-26,13.60968
2019-03-27,13.59367
2019-03-28,13.553639
2019-03-29,13.545637
2019-04-01,13.513611
2019-04-02,13.569651
2019-04-03,13.513611
2019-04-04,13.521616
2019-04-05,13.521616
2019-04-08,13.537628
2019-04-09,13.553639
2019-04-10,13.577657
2019-04-11,13.497601
2019-04-12,13.441565
2019-04-15,13.449565
2019-04-16,13.417544
2019-04-17,13.409539
2019-04-18,13.45757
2019-04-22,13.449565
2019-04-23,13.441565
2019-04-24,13.497601
2019-04-25,13.50561
2019-04-26,13.513611
2019-04-29,13.521616
2019-04-30,13.545637
2019-05-01,13.569651
2019-05-02,13.521616
2019-05-03,13.497601
2019-05-06,13.50561
2019-05-07,13.561646
2019-05-08,13.577657
2019-05-09,13.569651
2019-05-10,13.561646
2019-05-13,13.585665
2019-05-14,13.601677
2019-05-15,13.60968
2019-05-16,13.60968
2019-05-17,13.633698
2019-05-20,13.617685
2019-05-21,13.601677
2019-05-22,13.641703
2019-05-23,13.689738
2019-05-24,13.721759
2019-05-28,13.745776
2019-05-29,13.801817
2019-05-30,13.825836
2019-05-31,13.841845
2019-06-03,13.897884
2019-06-04,13.857856
2019-06-05,13.897884
2019-06-06,13.929908
2019-06-07,13.993951
2019-06-10,13.953926
2019-06-11,13.921905
2019-06-12,13.857856
2019-06-13,13.889879
2019-06-14,13.865864
2019-06-17,13.83384
2019-06-18,13.937914
2019-06-19,13.969938
2019-06-20,14.058001
2019-06-21,13.97794
2019-06-24,14.009965
2019-06-25,14.001959
2019-06-26,13.969938
2019-06-27,13.967102
2019-06-28,13.951012
2019-07-01,13.991241
2019-07-02,14.047556
2019-07-03,14.095832
2019-07-05,14.023418
2019-07-08,14.063647
2019-07-09,14.063647
2019-07-10,14.055603
2019-07-11,13.983194
2019-07-12,13.999286
2019-07-15,14.047556
2019-07-16,14.03147
2019-07-17,14.103882
2019-07-18,14.087787
2019-07-19,14.119967
2019-07-22,14.136057
2019-07-23,14.136057
2019-07-24,14.152152
2019-07-25,14.095832
2019-07-26,14.119967
2019-07-29,14.136057
2019-07-30,14.136057
2019-07-31,14.22456
2019-08-01,14.272833
2019-08-02,14.264788
2019-08-05,14.329146
2019-08-06,14.35329
2019-08-07,14.393516
2019-08-08,14.337197
2019-08-09,14.313063
2019-08-12,14.35329
2019-08-13,14.369382
2019-08-14,14.441793
2019-08-15,14.546381
2019-08-16,14.506155
2019-08-19,14.46593
2019-08-20,14.506155
2019-08-21,14.530293
2019-08-22,14.482016
2019-08-23,14.514201
2019-08-26,14.498106
2019-08-27,14.594657
2019-08-28,14.650974
2019-08-29,14.667061
2019-08-30,14.554433
2019-09-03,14.650974
2019-09-04,14.473972
2019-09-05,14.329146
2019-09-06,14.441793
2019-09-09,14.337197
2019-09-10,14.313063
2019-09-11,14.345247
2019-09-12,14.369382
2019-09-13,14.184333
2019-09-16,14.329146
2019-09-17,14.296972
2019-09-18,14.313063
2019-09-19,14.329146
2019-09-20,14.345247
2019-09-23,14.473972
2019-09-24,14.514201
2019-09-25,14.457884
2019-09-26,14.490066
