Date,Adj Close
2019-01-02,10.727062
2019-01-03,10.564392
2019-01-04,10.787078
2019-01-07,10.774872
2019-01-08,10.844211
2019-01-09,10.909653
2019-01-10,10.951779
2019-01-11,10.959579
2019-01-14,10.899989
2019-01-15,10.972549
2019-01-16,10.962714
2019-01-17,11.003657
2019-01-18,11.185485
2019-01-22,11.12157
2019-01-23,11.152678
2019-01-24,11.091306
2019-01-25,11.129369
2019-01-28,11.086562
2019-01-29,11.175313
2019-01-30,11.263981
2019-01-31,11.359596
2019-02-01,11.416475
2019-02-04,11.40215
2019-02-05,11.479373
2019-02-06,11.459028
2019-02-07,11.360103
2019-02-08,11.360699
2019-02-11,11.389263
2019-02-12,11.49319
2019-02-13,11.556001
2019-02-14,11.537608
2019-02-15,11.632887
2019-02-19,11.649076
2019-02-20,11.724521
2019-02-21,11.714519
2019-02-22,11.758088
2019-02-25,11.7647
2019-02-26,11.768345
2019-02-27,11.748339
2019-02-28,11.732574
2019-03-01,11.774872
2019-03-04,11.754189
2019-03-05,11.766311
2019-03-06,11.759785
2019-03-07,11.736811
2019-03-08,11.64001
2019-03-11,11.729607
2019-03-12,11.770804
2019-03-13,11.832852
2019-03-14,11.878375
2019-03-15,11.99459
2019-03-19,12.084273
2019-03-20,12.044349
2019-03-21,12.092666
2019-03-22,11.926688
2019-03-25,11.873711
2019-03-26,11.962547
2019-03-27,11.950171
2019-03-28,11.954664
2019-03-29,12.046551
2019-04-01,12.145304
2019-04-02,12.119452
2019-04-03,12.168701
2019-04-04,12.145985
2019-04-05,12.155987
2019-04-08,12.188539
2019-04-09,12.162852
2019-04-10,12.180908
2019-04-11,12.175229
2019-04-12,12.241178
2019-04-15,12.253045
2019-04-16,12.303482
2019-04-17,12.291276
2019-04-18,12.297379
2019-04-23,12.347561
2019-04-24,12.33739
2019-04-25,12.299414
2019-04-26,12.370787
2019-04-29,12.386553
2019-04-30,12.430464
2019-05-01,12.382401
2019-05-02,12.304245
2019-05-03,12.396301
2019-05-07,12.215069
2019-05-08,12.200319
2019-05-09,12.142425
2019-05-10,12.177433
2019-05-13,12.017476
2019-05-14,12.05079
2019-05-15,12.09597
2019-05-16,12.184809
2019-05-17,12.119281
2019-05-20,12.074609
2019-05-21,12.128777
2019-05-22,12.106483
2019-05-23,11.967126
2019-05-24,12.030616
2019-05-28,11.920333
2019-05-29,11.796405
2019-05-30,11.808864
2019-05-31,11.734691
2019-06-04,11.927114
2019-06-05,12.039347
2019-06-06,12.113518
2019-06-07,12.246095
2019-06-10,12.288308
2019-06-11,12.337133
2019-06-12,12.330098
2019-06-13,12.31162
2019-06-14,12.225749
2019-06-17,12.158867
2019-06-18,12.271272
2019-06-19,12.341457
2019-06-20,12.44852
2019-06-21,12.405542
2019-06-24,12.454963
2019-06-25,12.344
2019-06-26,12.256436
2019-06-27,12.294072
2019-06-28,12.343916
2019-07-01,12.436696
2019-07-02,12.495936
2019-07-03,12.554658
2019-07-05,12.459636
2019-07-08,12.410482
2019-07-09,12.318047
2019-07-10,12.355126
2019-07-11,12.388756
2019-07-12,12.434024
2019-07-15,12.450837
2019-07-16,12.434972
2019-07-17,12.380822
2019-07-18,12.435836
2019-07-19,12.447649
2019-07-22,12.459892
2019-07-23,12.51025
2019-07-24,12.537413
2019-07-25,12.520253
2019-07-26,12.511114
2019-07-29,12.527754
2019-07-30,12.457219
2019-07-31,12.370992
2019-08-01,12.333224
2019-08-02,12.185513
2019-08-06,11.946575
2019-08-07,11.999866
2019-08-08,12.190516
2019-08-09,12.15818
2019-08-12,12.096785
2019-08-13,12.143696
2019-08-14,11.935713
2019-08-15,11.87992
2019-08-16,12.028665
2019-08-19,12.154127
2019-08-20,12.10463
2019-08-21,12.21104
2019-08-22,12.159645
2019-08-23,11.987103
2019-08-26,11.998745
2019-08-27,12.039875
2019-08-28,12.054965
2019-08-29,12.177583
2019-08-30,12.219834
2019-09-03,12.160768
2019-09-04,12.284331
2019-09-05,12.399533
2019-09-06,12.460928
2019-09-09,12.402553
2019-09-10,12.410053
2019-09-11,12.492399
2019-09-12,12.538878
2019-09-13,12.550862
2019-09-16,12.434281
2019-09-17,12.531722
2019-09-18,12.568971
2019-09-19,12.567506
2019-09-20,12.51301
2019-09-23,12.492399
2019-09-24,12.46067
2019-09-25,12.429713
2019-09-26,12.44213
2019-09-27,12.459289
2019-09-30,12.480329
2019-10-01,12.360988
2019-10-02,12.143608
2019-10-03,12.206985
2019-10-04,12.340036
2019-10-07,12.352712
2019-10-08,12.204311
2019-10-09,12.270796
