Date,Adj Close
2019-01-02,0.893707
2019-01-03,0.887337
2019-01-04,0.901898
2019-01-07,0.913729
2019-01-08,0.911909
2019-01-09,0.928291
2019-01-10,0.931021
2019-01-11,0.934661
2019-01-14,0.927381
2019-01-15,0.938302
2019-01-16,0.941942
2019-01-17,0.941942
2019-01-18,0.951043
2019-01-22,0.943762
2019-01-23,0.944672
2019-01-24,0.951953
2019-01-25,0.961964
2019-01-28,0.961054
2019-01-29,0.961054
2019-01-30,0.966515
2019-01-31,0.977436
2019-02-01,0.980166
2019-02-04,0.980166
2019-02-05,0.983806
2019-02-06,0.981076
2019-02-07,0.974705
2019-02-08,0.970155
2019-02-11,0.969245
2019-02-12,0.979256
2019-02-13,0.979256
2019-02-14,0.977436
2019-02-15,0.970155
2019-02-19,0.977436
2019-02-20,0.987446
2019-02-21,0.988357
2019-02-22,0.994727
2019-02-25,1.002918
2019-02-26,0.998367
2019-02-27,0.995637
2019-02-28,0.987446
2019-03-01,0.988751
2019-03-04,0.988751
2019-03-05,0.988751
2019-03-06,0.988751
2019-03-07,0.977815
2019-03-08,0.967791
2019-03-11,0.975992
2019-03-12,0.985105
2019-03-13,0.985105
2019-03-14,0.985105
2019-03-15,0.994218
2019-03-19,1.006065
2019-03-20,1.004243
2019-03-21,1.006976
2019-03-22,0.997863
2019-03-25,0.987839
2019-03-26,0.992396
2019-03-27,0.987839
2019-03-28,0.988751
2019-03-29,0.998775
2019-04-01,1.014267
2019-04-02,1.011533
2019-04-03,1.022468
2019-04-04,1.021557
2019-04-05,1.026113
2019-04-08,1.02338
2019-04-09,1.029759
2019-04-10,1.033404
2019-04-11,1.027936
2019-04-12,1.029759
2019-04-15,1.03067
2019-04-16,1.034315
2019-04-17,1.037049
2019-04-18,1.033404
2019-04-23,1.032493
2019-04-24,1.02338
2019-04-25,1.022468
2019-04-26,1.020645
2019-04-29,1.024291
2019-04-30,1.020645
2019-05-01,1.020645
2019-05-02,1.019734
2019-05-03,1.022468
2019-05-07,1.000597
2019-05-08,0.995129
2019-05-09,0.975081
2019-05-10,0.979638
2019-05-13,0.964146
2019-05-14,0.962323
2019-05-15,0.960501
2019-05-16,0.959589
2019-05-17,0.948654
2019-05-20,0.946831
2019-05-21,0.949565
2019-05-22,0.951388
2019-05-23,0.939541
2019-05-24,0.943186
2019-05-28,0.946831
2019-05-29,0.943186
2019-05-30,0.950476
2019-05-31,0.950476
2019-06-04,0.954122
2019-06-05,0.957767
2019-06-06,0.955944
2019-06-07,0.960501
2019-06-10,0.972347
2019-06-11,0.980549
2019-06-12,0.973258
2019-06-13,0.969613
2019-06-14,0.963235
2019-06-17,0.961412
2019-06-18,0.971436
2019-06-19,0.986017
2019-06-20,1.000597
2019-06-21,0.998775
2019-06-24,1.001508
2019-06-25,0.994218
2019-06-26,0.996952
2019-06-27,1.004243
2019-06-28,1.005154
2019-07-01,1.013355
2019-07-02,1.015178
2019-07-03,1.011533
2019-07-05,1.011533
2019-07-08,0.998775
2019-07-09,0.995129
2019-07-10,1.00242
2019-07-11,1.008799
2019-07-12,1.006976
2019-07-15,1.012444
2019-07-16,1.014267
2019-07-17,1.00971
2019-07-18,1.00971
2019-07-19,1.017
2019-07-22,1.013355
2019-07-23,1.014267
2019-07-24,1.014267
2019-07-25,1.014267
2019-07-26,1.00971
2019-07-29,1.005154
2019-07-30,1.004243
2019-07-31,0.997863
2019-08-01,0.987839
2019-08-02,0.965968
2019-08-06,0.940452
2019-08-07,0.939541
2019-08-08,0.951388
2019-08-09,0.948654
2019-08-12,0.941363
2019-08-13,0.934984
2019-08-14,0.929517
2019-08-15,0.928605
2019-08-16,0.936807
2019-08-19,0.943186
2019-08-20,0.945009
2019-08-21,0.948654
2019-08-22,0.942275
2019-08-23,0.93863
2019-08-27,0.929517
2019-08-28,0.930428
2019-08-29,0.934984
2019-08-30,0.95755
2019-09-03,0.937314
2019-09-04,0.955711
2019-09-05,0.967669
2019-09-06,0.973187
2019-09-09,0.975027
2019-09-10,0.973187
2019-09-11,0.983306
2019-09-12,0.987905
2019-09-13,0.992504
2019-09-16,0.990665
2019-09-17,0.982386
2019-09-18,0.986065
2019-09-19,0.982386
2019-09-20,0.983306
2019-09-23,0.979627
2019-09-24,0.977787
2019-09-25,0.970428
2019-09-26,0.973187
2019-09-27,0.968588
2019-09-30,0.966749
2019-10-01,0.964909
2019-10-02,0.955711
2019-10-03,0.95755
2019-10-04,0.95939
2019-10-07,0.95755
2019-10-08,0.956631
2019-10-09,0.955711
2019-10-10,0.95755
2019-10-11,0.973187
2019-10-14,0.977787
2019-10-15,0.980546
2019-10-16,0.984226
2019-10-17,0.988825
2019-10-18,0.985145
2019-10-21,0.988825
2019-10-22,0.994344
2019-10-23,0.991585
2019-10-24,0.997104
2019-10-25,0.997104
2019-10-29,1.005382
2019-10-30,1.002622
2019-10-31,1.004462
2019-11-01,1.01274
2019-11-04,1.025618
2019-11-05,1.030217
2019-11-06,1.029297
2019-11-07,1.033897
2019-11-08,1.026538
2019-11-11,1.01366
2019-11-12,1.01734
2019-11-13,1.003542
2019-11-14,1.005382
2019-11-15,1.01366
2019-11-18,1.01734
2019-11-19,1.021019
2019-11-20,1.01458
2019-11-21,1.008142
2019-11-22,1.01274
2019-11-25,1.01826
2019-11-26,1.0155
2019-11-27,1.020099
2019-11-29,1.008142
2019-12-02,1.007656
2019-12-03,1.003051
2019-12-04,1.00213
2019-12-05,1.009498
2019-12-06,1.015946
2019-12-09,1.017788
2019-12-10,1.015946
2019-12-11,1.023314
2019-12-12,1.038051
2019-12-13,1.056473
2019-12-16,1.057394
2019-12-17,1.069368
2019-12-18,1.073052
2019-12-19,1.070289
2019-12-20,1.070289
2019-12-23,1.073052
2019-12-30,1.084105
2020-01-02,1.092395
2020-01-03,1.086868
2020-01-06,1.075816
2020-01-07,1.078579
2020-01-08,1.076736
2020-01-09,1.093316
2020-01-10,1.098843
2020-01-13,1.107132
2020-01-14,1.108053
2020-01-15,1.101606
2020-01-16,1.10529
2020-01-17,1.109895
2020-01-21,1.091474
