Date,Adj Close
2020-06-19,100.0
2020-06-22,99.160004
2020-06-24,98.699997
2020-06-25,97.849998
2020-06-26,98.809998
2020-06-29,98.379997
2020-06-30,98.580002
2020-07-01,98.120003
2020-07-02,99.120003
2020-07-06,100.540001
2020-07-07,99.870003
2020-07-08,99.519997
2020-07-09,99.260002
2020-07-10,98.830002
2020-07-13,100.389999
2020-07-14,100.220001
2020-07-15,101.510002
2020-07-16,101.040001
2020-07-17,101.440002
2020-07-20,101.050003
2020-07-21,101.620003
2020-07-22,101.120003
2020-07-23,101.449997
2020-07-24,100.25
2020-07-27,99.93
2020-07-28,99.940002
2020-07-29,99.510002
2020-07-30,98.400002
2020-07-31,97.260002
2020-08-04,98.809998
2020-08-05,99.330002
2020-08-06,99.0
2020-08-07,99.519997
2020-08-10,99.739998
2020-08-11,100.360001
2020-08-12,100.809998
2020-08-13,100.959999
2020-08-14,100.769997
2020-08-17,101.099998
2020-08-18,100.580002
2020-08-19,100.610001
2020-08-20,100.029999
2020-08-21,100.050003
2020-08-24,101.220001
2020-08-25,101.410004
2020-08-26,101.269997
2020-08-27,101.309998
2020-08-28,100.720001
2020-08-31,100.410004
2020-09-01,100.080002
2020-09-02,101.279999
2020-09-03,101.599998
2020-09-04,99.910004
2020-09-08,100.279999
2020-09-09,100.779999
2020-09-10,101.709999
2020-09-11,102.290001
2020-09-14,102.529999
2020-09-15,103.059998
2020-09-16,102.800003
2020-09-17,101.68
2020-09-18,101.779999
2020-09-21,100.07
2020-09-22,100.489998
2020-09-23,101.290001
2020-09-24,99.660004
2020-09-25,99.400002
2020-09-28,100.730003
2020-09-29,100.849998
2020-09-30,100.489998
2020-10-01,101.099998
2020-10-02,100.029999
2020-10-05,100.769997
2020-10-06,101.510002
2020-10-07,101.709999
2020-10-08,102.480003
2020-10-09,102.790001
2020-10-12,103.089996
2020-10-13,103.139999
2020-10-14,103.050003
2020-10-15,101.910004
2020-10-16,102.690002
2020-10-19,102.459999
2020-10-20,102.129997
2020-10-21,100.980003
2020-10-22,100.68
2020-10-23,101.559998
2020-10-27,100.099998
2020-10-28,98.550003
2020-10-29,97.879997
2020-10-30,97.470001
2020-11-02,99.010002
2020-11-03,99.690002
2020-11-04,101.129997
2020-11-05,102.940002
2020-11-06,102.620003
2020-11-09,105.690002
2020-11-10,104.610001
2020-11-11,105.519997
2020-11-12,106.160004
2020-11-13,105.900002
2020-11-16,107.139999
2020-11-17,106.870003
2020-11-18,106.82
2020-11-19,106.160004
2020-11-20,106.330002
2020-11-23,106.230003
2020-11-24,107.209999
2020-11-25,107.459999
2020-11-27,107.970001
2020-11-30,107.110001
2020-12-01,107.879997
2020-12-02,108.440002
2020-12-03,108.160004
2020-12-04,108.690002
2020-12-07,109.980003
2020-12-08,109.300003
2020-12-09,109.290001
2020-12-10,110.260002
2020-12-11,110.0
2020-12-14,109.5
2020-12-15,108.910004
2020-12-16,109.089996
2020-12-17,109.040001
2020-12-18,109.459999
2020-12-21,108.779999
2020-12-22,108.839996
2020-12-23,108.470001
2020-12-29,110.339996
2020-12-30,109.68
2020-12-31,109.059998
2021-01-04,110.010002
2021-01-05,109.93
2021-01-06,111.18
2021-01-07,112.110001
2021-01-08,113.139999
2021-01-11,113.519997
2021-01-12,112.480003
2021-01-13,112.360001
2021-01-14,112.669998
2021-01-15,112.230003
2021-01-19,112.169998
2021-01-20,112.389999
2021-01-21,112.540001
2021-01-22,112.160004
2021-01-25,112.120003
2021-01-26,112.059998
2021-01-27,110.730003
2021-01-28,110.050003
2021-01-29,108.489998
2021-02-01,109.339996
2021-02-02,110.800003
2021-02-03,111.239998
2021-02-04,111.18
2021-02-05,111.620003
2021-02-08,112.050003
2021-02-09,112.0
2021-02-10,111.970001
2021-02-11,112.18
2021-02-12,112.339996
2021-02-16,112.93
2021-02-17,112.910004
2021-02-18,111.580002
2021-02-19,111.370003
2021-02-22,110.470001
2021-02-23,109.980003
2021-02-24,109.940002
2021-02-25,110.290001
2021-02-26,108.769997
2021-03-01,110.199997
2021-03-02,110.419998
2021-03-03,110.519997
2021-03-04,109.400002
2021-03-05,109.43
2021-03-08,110.489998
2021-03-09,110.699997
2021-03-10,110.919998
2021-03-11,111.669998
2021-03-12,111.940002
2021-03-15,112.260002
2021-03-16,112.800003
2021-03-18,112.43
2021-03-19,112.099998
2021-03-22,112.239998
2021-03-23,112.360001
2021-03-24,112.18
2021-03-25,111.599998
2021-03-26,112.32
2021-03-29,112.870003
2021-03-30,113.470001
2021-03-31,112.779999
2021-04-01,113.07
2021-04-06,114.43
2021-04-07,114.919998
2021-04-08,115.5
2021-04-09,115.559998
2021-04-12,115.519997
2021-04-13,115.809998
2021-04-14,116.110001
2021-04-15,116.580002
2021-04-16,116.82
2021-04-19,115.919998
2021-04-20,114.870003
2021-04-21,114.860001
2021-04-22,116.110001
2021-04-23,116.050003
2021-04-26,116.239998
2021-04-27,115.830002
2021-04-28,116.139999
2021-04-29,115.959999
2021-04-30,115.830002
2021-05-04,115.43
2021-05-05,115.690002
2021-05-06,116.389999
2021-05-07,116.980003
2021-05-10,116.370003
2021-05-11,114.150002
2021-05-12,113.650002
2021-05-14,114.589996
2021-05-17,114.540001
2021-05-18,114.589996
2021-05-19,113.489998
2021-05-20,114.290001
2021-05-21,114.68
2021-05-25,115.529999
2021-05-26,115.519997
2021-05-27,115.199997
2021-05-28,115.580002
2021-06-01,116.18
2021-06-02,116.400002
2021-06-03,116.32
2021-06-04,116.449997
2021-06-08,116.709999
2021-06-09,116.779999
2021-06-10,116.940002
2021-06-11,117.099998
2021-06-14,117.339996
2021-06-15,117.730003
2021-06-16,117.519997
2021-06-17,117.650002
2021-06-18,117.290001
2021-06-21,116.650002
2021-06-22,117.43
2021-06-24,118.010002
