ticker,n_strategies,constraints_met,base_full_avg,base_full_trades,base_full_hit,base_frozen_avg,base_frozen_trades,base_frozen_hit,sel_full_avg,sel_full_trades,sel_full_hit,sel_frozen_avg,sel_frozen_trades,sel_frozen_hit,density_full_req,density_frozen_req
UOPSX,3,True,0.11283786526323196,5855,0.5388556789069172,0.17737151617839592,394,0.5736040609137056,0.3469854731723972,2319,0.5666235446313066,0.6996071026852468,170,0.6411764705882353,200,40
USPIX,1,True,0.33113671646369675,315,0.5555555555555556,0.6343427643851861,121,0.6115702479338843,0.49747529425272285,136,0.5661764705882353,0.6852998567451373,61,0.5901639344262295,120,30
USPSX,1,True,0.35648255614878716,242,0.5537190082644629,0.8793119539559011,83,0.6506024096385542,0.48663813708408077,121,0.5537190082644629,0.9778102094410872,46,0.6739130434782609,120,30
UTPIX,3,True,0.10969783555505278,4075,0.545521472392638,0.15967208485615522,371,0.5768194070080862,0.219495247365813,1879,0.571048430015966,0.30496527108083843,132,0.6136363636363636,200,40
UTPSX,3,True,0.10704625485899953,3909,0.5428498337170632,0.17200925286108967,363,0.581267217630854,0.32128441504468974,930,0.5795698924731183,0.3783212283503074,97,0.5979381443298969,160,35
UUPIX,3,True,0.11745426451888152,4554,0.5215195432586737,0.16655405504256574,388,0.5257731958762887,0.24768278639913455,2048,0.55078125,0.539601628929414,155,0.5935483870967742,200,40
UUPSX,3,True,0.13199120137232934,4525,0.521767955801105,0.16177340343542,388,0.5154639175257731,0.25125498887974496,2047,0.5495847581827064,0.5353961547097607,155,0.5935483870967742,200,40
UVPIX,3,True,0.21203674545305803,1374,0.537117903930131,0.29745194763409644,200,0.53,0.2866232669617339,596,0.5822147651006712,0.3991520632712284,96,0.5833333333333334,160,35
UVPSX,3,True,0.18682361613641155,1707,0.5459871118922085,0.18012207596200688,236,0.5127118644067796,0.3351063633320657,695,0.5640287769784172,0.382836565591066,103,0.5631067961165048,120,30
UWPSX,1,True,0.3913202202965446,128,0.5625,0.4397272093760715,41,0.5609756097560976,0.3913202202965446,128,0.5625,0.4397272093760715,41,0.5609756097560976,120,30
UXPSX,1,True,0.2260833878153247,200,0.57,0.2118936056471965,34,0.5882352941176471,0.2260833878153247,200,0.57,0.2118936056471965,34,0.5882352941176471,120,30
WCPIX,3,True,0.14357758566647918,4442,0.5529040972534894,0.05761751494688013,388,0.5489690721649485,0.272499204837476,1622,0.5900123304562269,0.27268964326294115,129,0.5891472868217055,200,40
WCPSX,3,True,0.13198105163632756,4368,0.5480769230769231,0.09155682006276364,390,0.5538461538461539,0.3341297694777732,1200,0.6158333333333333,0.3744936814539527,116,0.6206896551724138,200,40
