ticker,strategy_no,condition,horizon,trades,winner_days,overridden_days,exclusive_days,swallowed_ratio,exclusive_ratio
UAPSX,3,EEM_down_down_down_SPY_XLF,1,1568,209,1359,209,0.8667091836734694,0.13329081632653061
UBPIX,1,GDX_up_XLC_down,1,302,146,156,146,0.5165562913907285,0.48344370860927155
UBPIX,2,GDX_up_down_down_IWM_XLK,1,251,251,0,21,0.0,0.08366533864541832
UBPIX,3,GDX_up_down_down_IWM_QQQ,1,240,13,227,8,0.9458333333333333,0.03333333333333333
UBPSX,1,GDX_up_XLC_down,1,302,302,0,146,0.0,0.48344370860927155
UBPSX,2,GDX_up_down_down_IWM_QQQ,1,249,96,153,5,0.6144578313253012,0.020080321285140562
UBPSX,3,GDX_up_down_down_IWM_XLK,1,323,81,242,81,0.7492260061919505,0.25077399380804954
UCPIX,1,JNK_up_down_up_LQD_XLC,2,132,132,0,132,0.0,1.0
UCPSX,1,GDX_down_up_up_XLC_XLF,1,124,124,0,96,0.0,0.7741935483870968
UCPSX,2,TLT_down_down_up_UUP_XLC,2,143,115,28,115,0.1958041958041958,0.8041958041958042
UDPIX,1,combo_XLV_big_down__self_down,1,530,446,84,436,0.15849056603773584,0.8226415094339623
UDPIX,2,GDX_up_XLK_down,1,489,62,427,62,0.8732106339468303,0.12678936605316973
UDPIX,3,GDX_up_up_down_GLD_XLK,1,436,436,0,13,0.0,0.02981651376146789
UDPSX,1,combo_XLV_big_down__self_down,1,529,445,84,435,0.15879017013232513,0.8223062381852552
UDPSX,2,GDX_up_XLK_down,1,489,62,427,62,0.8732106339468303,0.12678936605316973
UDPSX,3,GDX_up_up_down_GLD_XLK,1,436,436,0,13,0.0,0.02981651376146789
UEPIX,1,GDX_up_down_down_QQQ_XLK,1,290,77,213,44,0.7344827586206897,0.15172413793103448
UEPIX,2,GDX_up_down_down_QQQ_SPY,1,296,50,246,50,0.831081081081081,0.16891891891891891
UEPIX,3,GDX_up_down_down_SPY_XLK,1,224,224,0,11,0.0,0.049107142857142856
UEPSX,1,GDX_up_down_down_SPY_XLK,1,224,224,0,11,0.0,0.049107142857142856
UEPSX,2,GDX_up_down_down_QQQ_SPY,1,306,67,239,49,0.7810457516339869,0.16013071895424835
UEPSX,3,GDX_up_down_down_QQQ_XLK,1,282,69,213,11,0.7553191489361702,0.03900709219858156
UEPSX,4,GDX_up_up_down_GLD_QQQ,1,276,17,259,17,0.9384057971014492,0.06159420289855073
UFPIX,1,LQD_down_down_down_SLV_XLF,3,435,435,0,435,0.0,1.0
UFPIX,2,SLV_up_down_up_XLK_XLV,2,232,232,0,232,0.0,1.0
UFPSX,1,LQD_down_down_down_SLV_XLF,3,435,435,0,435,0.0,1.0
UGPIX,1,FXY_up_up_down_GDX_QQQ,1,474,364,110,364,0.2320675105485232,0.7679324894514767
UGPIX,2,IWM_down_down_down_UUP_XLK,1,227,227,0,13,0.0,0.05726872246696035
UGPIX,3,IWM_down_down_down_QQQ_UUP,1,235,21,214,9,0.9106382978723404,0.03829787234042553
UGPSX,1,IWM_down_down_down_UUP_XLK,1,243,243,0,5,0.0,0.0205761316872428
UGPSX,2,FXY_up_up_down_GLD_XLK,1,622,486,136,486,0.21864951768488747,0.7813504823151125
UGPSX,3,IWM_down_down_down_QQQ_UUP,1,235,8,227,7,0.9659574468085106,0.029787234042553193
UHPIX,1,UUP_up_down_up_XLF_XLK,2,256,256,0,174,0.0,0.6796875
UHPIX,2,FXY_down_up_down_UUP_XLC,2,273,223,50,207,0.18315018315018314,0.7582417582417582
UHPIX,3,FXY_down_up_down_IWM_XLE,2,277,222,55,222,0.19855595667870035,0.8014440433212996
UHPSX,1,FXY_down_up_down_IWM_XLE,2,277,277,0,211,0.0,0.7617328519855595
UHPSX,2,FXY_down_up_down_UUP_XLC,2,273,250,23,43,0.08424908424908426,0.1575091575091575
UHPSX,3,FXY_down_down_up_JNK_UUP,2,577,312,265,312,0.4592720970537262,0.5407279029462738
UIPIX,1,combo_XLC_big_up__ext_usd_gold_ratio_down,2,125,125,0,125,0.0,1.0
UIPSX,1,FXY_down_up_up_GLD_XLC,2,153,118,35,118,0.22875816993464052,0.7712418300653595
UIPSX,2,combo_XLC_big_up__ext_usd_gold_ratio_down,2,125,125,0,90,0.0,0.72
UJPIX,1,GDX_up_down_down_SPY_XLK,1,400,400,0,211,0.0,0.5275
UJPIX,2,EEM_down_down_down_SPY_XLV,1,1442,123,1319,123,0.9147018030513177,0.08529819694868239
UJPIX,3,EEM_down_down_down_IWM_XLV,1,1378,1213,165,83,0.11973875181422351,0.0602322206095791
UJPSX,1,EEM_down_down_down_SPY_XLV,1,1442,123,1319,123,0.9147018030513177,0.08529819694868239
UJPSX,2,GDX_up_down_down_SPY_XLK,1,398,398,0,211,0.0,0.5301507537688442
UJPSX,3,EEM_down_down_down_IWM_XLV,1,1378,1215,163,83,0.11828737300435414,0.0602322206095791
UKPIX,1,QQQ_up_up_down_SPY_TIP,2,209,209,0,209,0.0,1.0
UKPSX,1,GLD_up_up_up_XLC_XLE,2,261,261,0,261,0.0,1.0
ULPIX,1,combo_XLF_big_down__self_down,1,793,793,0,423,0.0,0.5334174022698613
ULPIX,2,GLD_up_down_down_XLK_XLV,1,732,410,322,225,0.43989071038251365,0.3073770491803279
ULPIX,3,EEM_down_up_down_GLD_XLF,1,731,213,518,213,0.7086183310533516,0.2913816689466484
ULPSX,1,combo_XLF_big_down__self_down,1,819,303,516,206,0.63003663003663,0.2515262515262515
ULPSX,2,EEM_down_up_down_GLD_XLF,1,731,366,365,366,0.4993160054719562,0.5006839945280438
ULPSX,3,combo_XLK_down__self_big_down,1,625,625,0,76,0.0,0.1216
UMPIX,1,GDX_up_down_down_SPY_XLK,1,423,108,315,108,0.7446808510638298,0.2553191489361702
UMPIX,2,GDX_up_down_down_SPY_XLF,1,425,126,299,126,0.7035294117647058,0.2964705882352941
UMPIX,3,GDX_up_down_down_XLF_XLK,1,336,336,0,16,0.0,0.047619047619047616
UMPSX,1,GDX_up_down_down_SPY_XLK,1,423,108,315,108,0.7446808510638298,0.2553191489361702
UMPSX,2,GDX_up_down_down_SPY_XLF,1,425,126,299,126,0.7035294117647058,0.2964705882352941
UMPSX,3,GDX_up_down_down_XLF_XLK,1,336,336,0,16,0.0,0.047619047619047616
UNPIX,1,combo_XLE_down__self_down,1,1511,940,571,940,0.37789543348775645,0.6221045665122436
UNPIX,2,combo_ext_vix_chg_up__self_big_down,1,583,537,46,64,0.07890222984562607,0.1097770154373928
UNPIX,3,GDX_up_SPY_down,1,289,289,0,178,0.0,0.615916955017301
UNPSX,1,combo_ext_vix_chg_up__self_big_down,1,581,537,44,22,0.0757314974182444,0.0378657487091222
UNPSX,2,combo_IWM_down__self_big_down,1,613,50,563,50,0.9184339314845025,0.08156606851549755
UNPSX,3,GDX_up_SPY_down,1,278,278,0,228,0.0,0.8201438848920863
UOPIX,1,combo_ext_vix_chg_up__self_big_down,1,638,638,0,239,0.0,0.37460815047021945
UOPIX,2,combo_XLF_big_down__ext_vix_20dvol_up,1,753,354,399,0,0.5298804780876494,0.0
UOPIX,3,combo_XLF_big_down__ext_tnx_yield_up,1,754,1,753,1,0.9986737400530504,0.001326259946949602
UOPSX,1,GLD_up_down_down_XLF_XLK,1,392,392,0,108,0.0,0.2755102040816326
UOPSX,2,combo_ext_vix_chg_up__self_big_down,1,641,503,138,70,0.21528861154446177,0.10920436817472699
UOPSX,3,combo_XLV_down__self_down,1,1617,922,695,922,0.4298082869511441,0.5701917130488559
USPIX,1,EEM_up_up_up_SLV_XLV,1,136,136,0,73,0.0,0.5367647058823529
USPIX,2,EEM_up_up_up_GLD_HYG,1,121,58,63,58,0.5206611570247934,0.4793388429752066
USPIX,3,GLD_down_down_down_TIP_XLC,1,121,121,0,121,0.0,1.0
USPSX,1,EEM_up_up_up_GLD_HYG,1,121,121,0,121,0.0,1.0
USPSX,2,GLD_down_down_down_TIP_XLC,1,121,121,0,121,0.0,1.0
UTPIX,1,EEM_down_down_down_SPY_XLV,1,1429,1212,217,210,0.15185444366689993,0.1469559132260322
UTPIX,2,GDX_up_up_down_TIP_XLK,1,505,505,0,280,0.0,0.5544554455445545
UTPIX,3,EEM_down_down_down_XLK_XLV,1,1264,37,1227,37,0.9707278481012658,0.029272151898734177
UTPSX,1,GDX_up_up_down_TIP_XLK,1,505,505,0,154,0.0,0.30495049504950494
UTPSX,2,FXY_up_up_down_GDX_IWM,1,512,226,286,150,0.55859375,0.29296875
UTPSX,3,EEM_down_up_down_GLD_XLF,1,730,415,315,415,0.4315068493150685,0.5684931506849316
UUPIX,1,SPY_down_down_down_XLK_XLV,1,1299,827,472,183,0.36335642802155504,0.14087759815242495
UUPIX,2,combo_SPY_big_down__self_down,1,506,506,0,5,0.0,0.009881422924901186
UUPIX,3,combo_XLK_down__ext_vix_chg_up,1,1516,391,1125,391,0.7420844327176781,0.2579155672823219
UUPSX,1,SPY_down_down_down_XLK_XLV,1,1299,827,472,183,0.36335642802155504,0.14087759815242495
UUPSX,2,combo_SPY_big_down__self_down,1,506,506,0,5,0.0,0.009881422924901186
UUPSX,3,combo_XLK_down__ext_vix_chg_up,1,1516,391,1125,391,0.7420844327176781,0.2579155672823219
UVPIX,1,HYG_down_down_up_LQD_XLV,2,360,360,0,360,0.0,1.0
UVPSX,1,HYG_down_down_up_LQD_XLV,2,361,361,0,361,0.0,1.0
UWPSX,1,XLV_up_XLC_down,1,128,128,0,128,0.0,1.0
UXPSX,1,SLV_up_down_down_TIP_TLT,2,200,200,0,200,0.0,1.0
WCPIX,1,GLD_up_down_down_XLK_XLV,2,528,335,193,335,0.36553030303030304,0.634469696969697
WCPIX,2,GDX_up_down_down_SPY_XLK,1,332,332,0,132,0.0,0.39759036144578314
WCPIX,3,GLD_down_up_up_IWM_XLE,2,748,741,7,741,0.009358288770053475,0.9906417112299465
