ticker,strategy_no,condition,horizon,trades,winner_days,overridden_days,exclusive_days,swallowed_ratio,exclusive_ratio
INPSX,2,JNK_up_up_up_TIP_XLV,2,762,734,28,667,0.03674540682414698,0.8753280839895013
INPSX,3,GDX_up_QQQ_down,3,779,580,199,580,0.2554557124518614,0.7445442875481386
LGPIX,1,combo_GDX_up__self_down,1,786,779,7,775,0.008905852417302799,0.9860050890585241
LGPIX,2,combo_QQQ_up__ext_vix_5dchg_down,1,238,190,48,190,0.20168067226890757,0.7983193277310925
LGPIX,3,GLD_down_up_up_JNK_TIP,1,200,200,0,149,0.0,0.745
LGPSX,1,XLV_big_down,1,593,593,0,583,0.0,0.9831365935919055
LGPSX,2,GLD_down_up_up_TIP_XLF,1,351,294,57,294,0.1623931623931624,0.8376068376068376
LGPSX,3,EEM_down_up_up_TIP_XLV,1,201,201,0,154,0.0,0.7661691542288557
LVPIX,1,combo_XLV_down__ext_usd_gold_ratio_le-1,1,184,184,0,184,0.0,1.0
LVPSX,1,GDX_up_XLK_down,1,499,499,0,314,0.0,0.6292585170340681
LVPSX,2,GDX_up_up_down_GLD_XLC,1,239,64,175,60,0.7322175732217573,0.2510460251046025
LVPSX,3,FXY_up_up_up_GDX_TLT,1,208,175,33,70,0.15865384615384615,0.33653846153846156
LVPSX,4,FXY_up_up_up_GDX_TIP,1,208,50,158,50,0.7596153846153846,0.2403846153846154
MDPIX,1,GDX_up_down_down_SPY_XLF,1,393,393,0,39,0.0,0.09923664122137404
MDPIX,2,GDX_up_down_down_IWM_XLF,1,383,84,299,84,0.7806788511749347,0.2193211488250653
MDPIX,3,GDX_up_down_down_QQQ_XLF,1,295,19,276,15,0.9355932203389831,0.05084745762711865
MDPSX,1,GDX_up_down_down_IWM_XLF,1,387,387,0,93,0.0,0.24031007751937986
MDPSX,2,QQQ_down_up_up_SLV_XLE,1,236,143,93,143,0.3940677966101695,0.6059322033898306
MDPSX,3,GDX_up_down_down_SPY_XLF,1,379,88,291,57,0.7678100263852242,0.1503957783641161
MGPIX,1,GDX_up_down_down_XLF_XLK,1,400,400,0,343,0.0,0.8575
MGPIX,2,combo_IWM_down__self_3down,1,341,286,55,0,0.16129032258064516,0.0
MGPIX,3,self_3down,1,374,31,343,31,0.9171122994652406,0.08288770053475936
MGPSX,1,GDX_up_down_down_XLF_XLK,1,400,400,0,344,0.0,0.86
MGPSX,2,combo_QQQ_down__self_3down,1,286,230,56,230,0.1958041958041958,0.8041958041958042
MGPSX,3,GLD_down_up_up_LQD_XLC,1,124,121,3,118,0.024193548387096774,0.9516129032258065
MLPIX,1,GDX_up_down_down_SPY_XLF,1,216,216,0,32,0.0,0.14814814814814814
MLPIX,2,GDX_up_down_down_SPY_XLK,1,387,228,159,79,0.4108527131782946,0.2041343669250646
MLPIX,3,GDX_up_up_down_SLV_SPY,1,352,47,305,47,0.8664772727272727,0.13352272727272727
MLPSX,1,GDX_up_down_down_SPY_XLF,1,219,219,0,29,0.0,0.1324200913242009
MLPSX,2,GDX_up_down_down_XLF_XLK,1,317,157,160,152,0.5047318611987381,0.4794952681388013
MLPSX,3,GDX_up_down_down_XLF_XLV,1,200,55,145,55,0.725,0.275
OEPIX,1,combo_XLU_big_down__ext_vix_close_up,3,519,519,0,328,0.0,0.6319845857418112
OEPIX,2,XLE_up_XLU_down,2,781,612,169,532,0.21638924455825864,0.6811779769526248
OEPIX,3,GLD_down_UUP_down,2,584,464,120,464,0.2054794520547945,0.7945205479452054
OEPSX,1,combo_XLU_big_down__ext_vix_20dvol_up,3,532,510,22,352,0.041353383458646614,0.6616541353383458
OEPSX,2,XLE_up_XLU_down,2,780,560,220,560,0.28205128205128205,0.717948717948718
OEPSX,3,GLD_down_up_up_SPY_XLC,2,278,278,0,212,0.0,0.762589928057554
OTPIX,1,FXY_up_up_down_GDX_QQQ,1,508,508,0,266,0.0,0.5236220472440944
OTPIX,2,EEM_down_up_down_GLD_XLF,2,560,353,207,350,0.36964285714285716,0.625
OTPIX,3,FXY_up_up_up_IWM_TIP,1,241,202,39,202,0.16182572614107885,0.8381742738589212
OTPSX,1,combo_IWM_down__ext_usd_gold_ratio_le-1,1,300,300,0,266,0.0,0.8866666666666667
OTPSX,2,GLD_down_up_up_TIP_XLF,1,351,351,0,284,0.0,0.8091168091168092
OTPSX,3,TIP_up_down_up_XLE_XLV,1,344,243,101,243,0.2936046511627907,0.7063953488372093
PHPIX,1,FXY_up_up_down_GDX_QQQ,1,468,468,0,30,0.0,0.0641025641025641
PHPIX,2,combo_QQQ_down__ext_usd_gold_ratio_down,2,953,408,545,408,0.5718782791185729,0.4281217208814271
PHPIX,3,EEM_down_down_up_SPY_TIP,1,610,401,209,274,0.34262295081967215,0.4491803278688525
PHPSX,1,FXY_up_up_down_GDX_QQQ,1,462,462,0,294,0.0,0.6363636363636364
PHPSX,2,combo_JNK_up__ext_sect_rotation_le-0_5,2,372,329,43,304,0.11559139784946236,0.8172043010752689
PHPSX,3,combo_SLV_big_up__self_down,3,438,279,159,279,0.363013698630137,0.636986301369863
PMPIX,1,combo_ext_sect_rotation_up__self_big_down,1,521,521,0,308,0.0,0.5911708253358925
PMPIX,2,LQD_up_UUP_up,2,921,621,300,621,0.3257328990228013,0.6742671009771987
PMPIX,3,IWM_up_down_up_SLV_SPY,2,794,688,106,520,0.13350125944584382,0.654911838790932
PMPSX,1,combo_ext_sect_rotation_up__self_big_down,1,525,525,0,183,0.0,0.3485714285714286
PMPSX,2,QQQ_up_SLV_down,2,1051,849,202,685,0.192197906755471,0.6517602283539486
PMPSX,3,combo_UUP_up__ext_credit_spread_down,10,1041,674,367,674,0.3525456292026897,0.6474543707973103
REPIX,1,combo_XLF_big_down__ext_tnx_yield_ge1,1,696,696,0,404,0.0,0.5804597701149425
REPIX,2,GDX_up_LQD_up,1,601,492,109,492,0.18136439267886856,0.8186356073211315
REPIX,3,GLD_up_down_down_XLK_XLV,3,731,468,263,416,0.359781121751026,0.5690834473324213
REPSX,1,combo_XLF_big_down__ext_tnx_yield_ge1,1,696,696,0,309,0.0,0.44396551724137934
REPSX,2,TLT_up_down_down_XLK_XLV,3,893,453,440,453,0.49272116461366183,0.5072788353863382
REPSX,3,combo_JNK_up__ext_sect_rotation_le-0_5,2,485,482,3,428,0.006185567010309278,0.8824742268041237
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,1,209,209,0,209,0.0,1.0
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,1,196,196,0,196,0.0,1.0
SGPIX,1,GDX_up_down_down_SPY_XLF,1,326,150,176,129,0.5398773006134969,0.39570552147239263
SGPIX,2,combo_ext_vix_close_up__self_3down,1,349,285,64,285,0.1833810888252149,0.8166189111747851
SGPIX,3,GDX_up_down_up_SPY_TIP,1,281,281,0,88,0.0,0.31316725978647686
SGPSX,1,GDX_up_down_down_SPY_XLK,1,390,223,167,223,0.4282051282051282,0.5717948717948718
SGPSX,2,GDX_up_down_down_SPY_XLF,1,272,272,0,76,0.0,0.27941176470588236
SGPSX,3,JNK_down_up_down_SLV_XLF,1,214,83,131,83,0.6121495327102804,0.3878504672897196
SLPIX,1,GDX_up_down_down_XLF_XLK,1,366,366,0,129,0.0,0.3524590163934426
SLPIX,2,QQQ_down_up_up_SLV_XLE,1,225,132,93,79,0.41333333333333333,0.3511111111111111
SLPIX,3,GDX_up_down_up_QQQ_TIP,1,356,96,260,96,0.7303370786516854,0.2696629213483146
SLPSX,1,GDX_up_down_down_XLF_XLK,1,331,331,0,217,0.0,0.6555891238670695
SLPSX,2,QQQ_down_up_up_SLV_XLE,1,225,132,93,117,0.41333333333333333,0.52
SLPSX,3,FXY_up_up_up_GDX_LQD,1,293,246,47,246,0.16040955631399317,0.8395904436860068
SMPIX,1,combo_QQQ_down__ext_vix_5dchg_up,1,591,591,0,258,0.0,0.4365482233502538
SMPIX,2,combo_FXY_up__ext_usd_gold_ratio_down,2,1332,977,355,977,0.26651651651651653,0.7334834834834835
SMPIX,3,combo_SLV_down__ext_yld_curve_proxy_up,2,1086,922,164,775,0.15101289134438306,0.7136279926335175
SMPSX,1,GDX_up_down_down_SPY_XLK,1,441,441,0,55,0.0,0.12471655328798185
SMPSX,2,combo_SPY_down__ext_vix_chg_up,2,1645,1300,345,1003,0.20972644376899696,0.609726443768997
SMPSX,3,ext_stk_bon_corr_up,10,1245,811,434,811,0.3485943775100402,0.6514056224899598
SNPIX,1,QQQ_up_up_up_XLC_XLV,1,158,158,0,158,0.0,1.0
SNPSX,1,SPY_up_up_up_XLC_XLK,1,147,147,0,17,0.0,0.11564625850340136
SNPSX,2,QQQ_up_up_up_XLC_XLV,1,158,78,80,71,0.5063291139240507,0.44936708860759494
SNPSX,3,XLK_up_XLC_up,1,157,26,131,26,0.8343949044585988,0.16560509554140126
SPPIX,1,GLD_up_up_down_XLE_XLV,1,421,350,71,234,0.16864608076009502,0.5558194774346793
SPPIX,2,EEM_up_up_down_GLD_IWM,1,290,290,0,162,0.0,0.5586206896551724
SPPIX,3,GLD_up_down_up_IWM_XLE,1,302,58,244,58,0.8079470198675497,0.19205298013245034
SPPSX,1,GLD_up_up_down_XLE_XLV,1,421,421,0,421,0.0,1.0
SVPIX,1,GDX_up_down_down_SPY_XLK,1,394,394,0,35,0.0,0.08883248730964467
SVPIX,2,QQQ_down_up_up_SLV_XLE,1,243,100,143,100,0.588477366255144,0.411522633744856
SVPIX,3,GDX_up_down_down_IWM_XLK,1,392,83,309,74,0.7882653061224489,0.18877551020408162
SVPSX,1,GDX_up_down_down_SPY_XLK,1,406,406,0,38,0.0,0.09359605911330049
SVPSX,2,QQQ_down_up_up_SLV_XLE,1,243,100,143,100,0.588477366255144,0.411522633744856
SVPSX,3,GDX_up_down_down_IWM_XLK,1,405,87,318,79,0.7851851851851852,0.19506172839506172
TEPIX,1,GLD_up_down_down_XLF_XLK,1,345,345,0,291,0.0,0.8434782608695652
TEPIX,2,EEM_up_GLD_down,1,1031,834,197,834,0.19107662463627545,0.8089233753637245
TEPIX,3,combo_SLV_down__ext_yld_curve_proxy_up,1,973,919,54,722,0.05549845837615622,0.7420349434737924
TEPSX,1,GLD_up_down_down_XLF_XLK,1,345,345,0,239,0.0,0.6927536231884058
TEPSX,2,FXY_up_HYG_up,1,1073,845,228,845,0.2124883504193849,0.7875116495806151
TEPSX,3,combo_SLV_down__ext_yld_curve_proxy_up,1,1009,955,54,785,0.053518334985133795,0.777998017839445
UAPIX,1,EEM_down_down_down_XLE_XLF,1,1177,1177,0,316,0.0,0.26847918436703483
UAPIX,2,combo_XLU_down__ext_sect_rotation_down,3,949,452,497,452,0.523709167544784,0.47629083245521603
UAPIX,3,combo_XLK_down__ext_vix_chg_up,3,1515,679,836,432,0.5518151815181518,0.2851485148514851
UAPSX,1,EEM_down_down_down_XLE_XLF,1,1178,1178,0,205,0.0,0.17402376910016978
UAPSX,2,combo_XLK_down__ext_vix_chg_up,3,1515,679,836,471,0.5518151815181518,0.3108910891089109
UAPSX,3,combo_XLV_down__ext_yld_curve_proxy_up,2,1258,388,870,388,0.6915739268680445,0.30842607313195547
UBPIX,1,GDX_up_XLC_down,1,302,302,0,176,0.0,0.5827814569536424
UBPIX,2,combo_FXY_up__ext_vix_5dchg_up,3,1003,912,91,824,0.09072781655034895,0.8215353938185443
UBPIX,3,combo_GDX_big_up__self_big_up,2,481,347,134,347,0.2785862785862786,0.7214137214137214
UBPSX,1,GDX_up_XLC_down,1,302,302,0,176,0.0,0.5827814569536424
UBPSX,2,combo_FXY_up__ext_vix_5dchg_up,3,1003,912,91,821,0.09072781655034895,0.8185443668993021
UBPSX,3,combo_GDX_big_up__self_big_up,2,488,351,137,351,0.2807377049180328,0.7192622950819673
UCPIX,1,JNK_up_down_up_LQD_XLC,2,132,132,0,132,0.0,1.0
UCPSX,1,GDX_down_up_up_XLC_XLF,1,124,124,0,124,0.0,1.0
UDPIX,1,combo_XLV_big_down__self_down,1,530,530,0,392,0.0,0.7396226415094339
UDPIX,2,XLE_up_XLK_down,1,598,549,49,549,0.08193979933110368,0.9180602006688964
UDPIX,3,GDX_up_up_down_TIP_XLE,1,512,423,89,423,0.173828125,0.826171875
UDPSX,1,combo_XLV_big_down__self_down,1,529,529,0,451,0.0,0.8525519848771267
UDPSX,2,combo_GDX_up__ext_credit_spread_down,1,584,520,64,457,0.1095890410958904,0.7825342465753424
UDPSX,3,combo_JNK_up__ext_sect_rotation_le-0_5,3,519,440,79,440,0.15221579961464354,0.8477842003853564
UEPIX,1,GDX_up_SPY_down,1,128,128,0,81,0.0,0.6328125
UEPIX,2,GDX_up_down_down_XLK_XLV,1,196,154,42,154,0.21428571428571427,0.7857142857142857
UEPIX,3,LQD_up_down_up_SLV_XLC,1,135,129,6,129,0.044444444444444446,0.9555555555555556
UEPSX,1,GDX_up_down_down_SPY_XLK,1,224,84,140,42,0.625,0.1875
UEPSX,2,GDX_up_down_down_SPY_XLC,1,180,17,163,17,0.9055555555555556,0.09444444444444444
UEPSX,3,GDX_up_down_down_QQQ_XLF,1,170,170,0,27,0.0,0.1588235294117647
UFPIX,1,LQD_down_down_down_SLV_XLF,3,435,371,64,368,0.1471264367816092,0.8459770114942529
UFPIX,2,JNK_down_down_up_TIP_XLV,3,306,60,246,60,0.803921568627451,0.19607843137254902
UFPIX,3,JNK_down_down_up_LQD_XLV,2,303,303,0,46,0.0,0.15181518151815182
UFPSX,1,LQD_down_down_down_SLV_XLF,3,435,371,64,368,0.1471264367816092,0.8459770114942529
UFPSX,2,JNK_down_down_up_TIP_XLV,3,306,60,246,60,0.803921568627451,0.19607843137254902
UFPSX,3,JNK_down_down_up_LQD_XLV,2,303,303,0,46,0.0,0.15181518151815182
UGPIX,1,FXY_up_up_down_GDX_QQQ,1,474,474,0,110,0.0,0.2320675105485232
UGPIX,2,combo_TIP_up__ext_sect_rotation_down,2,917,576,341,576,0.3718647764449291,0.6281352235550709
UGPIX,3,EEM_down_GLD_up,2,889,610,279,471,0.3138357705286839,0.5298087739032621
UGPSX,1,IWM_down_down_down_UUP_XLK,1,243,243,0,75,0.0,0.30864197530864196
UGPSX,2,QQQ_down_XLV_down,3,1333,1175,158,1159,0.11852963240810202,0.8694673668417104
UGPSX,3,FXY_up_up_down_SPY_UUP,2,526,498,28,498,0.053231939163498096,0.9467680608365019
UHPIX,1,UUP_up_down_up_XLF_XLK,2,256,256,0,164,0.0,0.640625
UHPIX,2,FXY_down_down_down_JNK_LQD,3,639,559,80,559,0.12519561815336464,0.8748043818466353
UHPIX,3,HYG_up_up_up_SLV_XLC,1,285,271,14,270,0.04912280701754386,0.9473684210526315
UHPSX,1,FXY_down_up_down_IWM_XLE,2,277,277,0,182,0.0,0.6570397111913358
UHPSX,2,FXY_down_down_down_JNK_LQD,3,639,570,69,570,0.107981220657277,0.892018779342723
UHPSX,3,HYG_up_up_up_SLV_XLC,1,279,251,28,249,0.1003584229390681,0.8924731182795699
UIPIX,1,combo_XLC_big_up__ext_usd_gold_ratio_down,2,125,125,0,125,0.0,1.0
UIPSX,1,FXY_down_up_up_GLD_XLC,2,153,153,0,153,0.0,1.0
UJPIX,1,GDX_up_down_down_SPY_XLK,1,400,400,0,166,0.0,0.415
UJPIX,2,EEM_down_down_down_IWM_SPY,1,1643,1415,228,1337,0.13877054169202677,0.8137553256238588
UJPIX,3,GLD_down_HYG_up,2,833,744,89,744,0.10684273709483794,0.8931572629051621
UJPSX,1,EEM_down_down_down_SPY_XLV,1,1442,1442,0,649,0.0,0.4500693481276006
UJPSX,2,GLD_down_HYG_up,2,839,767,72,712,0.08581644815256258,0.8486293206197855
UJPSX,3,QQQ_down_SPY_down,3,1314,492,822,492,0.6255707762557078,0.3744292237442922
UKPIX,1,FXY_down_up_up_GLD_XLC,2,145,145,0,145,0.0,1.0
UKPIX,2,combo_XLC_down__ext_credit_spread_up,2,134,134,0,57,0.0,0.4253731343283582
UKPIX,3,LQD_down_down_down_TIP_XLC,2,127,50,77,50,0.6062992125984252,0.3937007874015748
UKPSX,1,QQQ_up_up_down_SPY_TIP,2,181,181,0,175,0.0,0.9668508287292817
UKPSX,2,TLT_up_up_up_XLC_XLE,2,176,170,6,166,0.03409090909090909,0.9431818181818182
UKPSX,3,IWM_down_down_up_SPY_XLV,3,137,133,4,133,0.029197080291970802,0.9708029197080292
ULPIX,1,combo_XLF_big_down__self_down,1,793,793,0,518,0.0,0.6532156368221942
ULPIX,2,combo_QQQ_down__ext_usd_gold_ratio_down,1,953,686,267,614,0.2801678908709339,0.6442812172088143
ULPIX,3,combo_TIP_up__ext_jnk_spread_up,2,539,453,86,453,0.15955473098330242,0.8404452690166976
ULPSX,1,combo_XLF_big_down__self_down,1,819,819,0,447,0.0,0.5457875457875457
ULPSX,2,HYG_up_up_up_JNK_TIP,1,622,573,49,573,0.07877813504823152,0.9212218649517685
ULPSX,3,GLD_up_down_down_QQQ_XLF,1,802,444,358,415,0.4463840399002494,0.5174563591022444
UMPIX,1,GDX_up_down_down_SPY_XLK,1,423,423,0,310,0.0,0.7328605200945626
UMPIX,2,combo_XLF_big_down__ext_tnx_yield_ge1,1,697,571,126,571,0.18077474892395984,0.8192252510760402
UMPIX,3,GLD_down_up_up_QQQ_TIP,1,410,407,3,391,0.007317073170731708,0.9536585365853658
UMPSX,1,GDX_up_down_down_SPY_XLK,1,423,423,0,186,0.0,0.4397163120567376
UMPSX,2,combo_XLF_big_down__ext_tnx_yield_ge1,1,697,587,110,577,0.15781922525107603,0.8278335724533716
UMPSX,3,combo_GDX_big_up__ext_sect_rotation_down,3,536,371,165,371,0.30783582089552236,0.6921641791044776
UNPIX,1,combo_XLE_down__self_down,1,1511,1511,0,1077,0.0,0.7127729980145598
UNPIX,2,combo_XLV_down__ext_sect_rotation_down,2,918,384,534,384,0.5816993464052288,0.41830065359477125
UNPIX,3,combo_HYG_up__ext_sect_rotation_le-0_5,2,492,454,38,338,0.07723577235772358,0.6869918699186992
UNPSX,1,combo_ext_vix_chg_up__self_big_down,1,581,581,0,395,0.0,0.6798623063683304
UNPSX,2,combo_ext_usd_gold_ratio_down__self_down,1,757,532,225,532,0.29722589167767505,0.702774108322325
UNPSX,3,combo_HYG_up__ext_sect_rotation_le-0_5,2,492,485,7,442,0.014227642276422764,0.8983739837398373
UOPIX,1,combo_ext_vix_chg_up__self_big_down,1,638,638,0,177,0.0,0.2774294670846395
UOPIX,2,FXY_up_HYG_up,1,1072,1025,47,792,0.043843283582089554,0.7388059701492538
UOPIX,3,combo_XLF_down__ext_credit_spread_down,1,1421,744,677,744,0.47642505277973257,0.5235749472202674
UOPSX,1,GLD_up_down_down_XLF_XLK,1,392,392,0,54,0.0,0.1377551020408163
UOPSX,2,combo_XLV_down__self_down,1,1617,1355,262,1355,0.16202844774273345,0.8379715522572665
UOPSX,3,TIP_up_XLV_up,2,1003,927,76,927,0.07577268195413758,0.9242273180458624
USPIX,1,EEM_up_up_up_SLV_XLV,1,136,136,0,136,0.0,1.0
USPSX,1,EEM_up_up_up_GLD_HYG,1,121,121,0,121,0.0,1.0
UTPIX,1,EEM_down_down_down_SPY_XLV,1,1429,949,480,949,0.3358992302309307,0.6641007697690693
UTPIX,2,FXY_up_up_down_LQD_XLK,1,683,558,125,271,0.18301610541727673,0.3967789165446559
UTPIX,3,GDX_up_down_down_HYG_IWM,1,394,394,0,148,0.0,0.3756345177664975
UTPSX,1,GDX_up_up_down_TIP_XLK,1,505,505,0,197,0.0,0.3900990099009901
UTPSX,2,combo_TLT_down__ext_sect_rotation_le-0_5,2,394,352,42,352,0.1065989847715736,0.8934010152284264
UTPSX,3,FXY_up_up_down_GDX_IWM,1,512,226,286,209,0.55859375,0.408203125
UUPIX,1,SPY_down_down_down_XLK_XLV,1,1299,1299,0,519,0.0,0.3995381062355658
UUPIX,2,combo_FXY_up__ext_sect_rotation_down,3,884,549,335,435,0.37895927601809953,0.4920814479638009
UUPIX,3,combo_TIP_up__ext_vix_chg_up,1,1169,429,740,429,0.6330196749358425,0.3669803250641574
UUPSX,1,SPY_down_down_down_XLK_XLV,1,1299,1299,0,519,0.0,0.3995381062355658
