ticker,rule,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit
BIPIX,R4_strongest,0.29769985384650477,1632,0.5814950980392157,0.4847366948406512,134,0.6119402985074627
BIPIX,majority_vote,0.29769985384650477,1632,0.5814950980392157,0.4847366948406512,134,0.6119402985074627
BIPIX,priority_score,0.29769985384650477,1632,0.5814950980392157,0.4847366948406512,134,0.6119402985074627
BIPIX,weighted,0.29769985384650477,1632,0.5814950980392157,0.4847366948406512,134,0.6119402985074627
BIPSX,R4_strongest,0.317546312502449,1666,0.5696278511404562,0.5561957504493447,187,0.6417112299465241
BIPSX,majority_vote,0.317546312502449,1666,0.5696278511404562,0.5561957504493447,187,0.6417112299465241
BIPSX,priority_score,0.317546312502449,1666,0.5696278511404562,0.5561957504493447,187,0.6417112299465241
BIPSX,weighted,0.317546312502449,1666,0.5696278511404562,0.5561957504493447,187,0.6417112299465241
BITIX,R4_strongest,0.22008654951088705,383,0.5430809399477807,0.3121541757300891,210,0.5523809523809524
BITIX,majority_vote,0.22008654951088705,383,0.5430809399477807,0.3121541757300891,210,0.5523809523809524
BITIX,priority_score,0.22008654951088705,383,0.5430809399477807,0.3121541757300891,210,0.5523809523809524
BITIX,weighted,0.22008654951088705,383,0.5430809399477807,0.3121541757300891,210,0.5523809523809524
BKPIX,R4_strongest,0.26164831282683265,1889,0.5569084171519323,0.48699524784812437,160,0.60625
BKPIX,majority_vote,0.26164831282683265,1889,0.5569084171519323,0.48699524784812437,160,0.60625
BKPIX,priority_score,0.26164831282683265,1889,0.5569084171519323,0.48699524784812437,160,0.60625
BKPIX,weighted,0.26164831282683265,1889,0.5569084171519323,0.48699524784812437,160,0.60625
BKPSX,R4_strongest,0.26674705633838064,1727,0.5628257093225246,0.36857977666809627,148,0.5945945945945946
BKPSX,majority_vote,0.26674705633838064,1727,0.5628257093225246,0.36857977666809627,148,0.5945945945945946
BKPSX,priority_score,0.26674705633838064,1727,0.5628257093225246,0.36857977666809627,148,0.5945945945945946
BKPSX,weighted,0.26674705633838064,1727,0.5628257093225246,0.36857977666809627,148,0.5945945945945946
BLPIX,R4_strongest,0.252011376547519,825,0.5878787878787879,0.3796689965563995,85,0.6588235294117647
BLPIX,majority_vote,0.252011376547519,825,0.5878787878787879,0.3796689965563995,85,0.6588235294117647
BLPIX,priority_score,0.252011376547519,825,0.5878787878787879,0.3796689965563995,85,0.6588235294117647
BLPIX,weighted,0.252011376547519,825,0.5878787878787879,0.3796689965563995,85,0.6588235294117647
BLPSX,R4_strongest,0.29731313340227233,449,0.621380846325167,0.27391240840457465,147,0.6462585034013606
BLPSX,majority_vote,0.29731313340227233,449,0.621380846325167,0.27391240840457465,147,0.6462585034013606
