ticker,fund_group,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass,abs_full_avg
SMPSX,inverse,triple_scan,GLD_up_down_up_HYG_TIP,1,0.5356371464377041,273,0.5787545787545788,0.5642040589417148,37,0.6216216216216216,True,0.5356371464377041
UJPIX,ultra_long,triple_scan,GDX_down_down_up_QQQ_XLE,2,0.5355870504013674,194,0.654639175257732,0.5647632094908516,50,0.72,True,0.5355870504013674
SMPIX,long,triple_scan,IWM_down_up_down_LQD_QQQ,2,0.5354788167288936,204,0.6127450980392157,0.7082473646193185,51,0.6470588235294118,True,0.5354788167288936
WCPIX,long,triple_scan,GLD_up_up_up_SPY_XLE,2,0.5354687214750777,153,0.5620915032679739,0.21310109012680173,51,0.5686274509803921,True,0.5354687214750777
UGPSX,inverse,triple_scan,FXY_up_up_up_GDX_XLU,3,0.535287205169545,659,0.5569044006069803,0.43081220148510946,79,0.569620253164557,True,0.535287205169545
ULPSX,inverse,triple_scan,EEM_down_up_down_GDX_LQD,1,0.5351847539014232,162,0.5740740740740741,0.9219773238180142,34,0.6470588235294118,True,0.5351847539014232
UDPIX,ultra_long,triple_scan,GDX_up_down_down_XLK_XLV,1,0.5350756195019863,413,0.5980629539951574,1.3131532907365853,36,0.6944444444444444,True,0.5350756195019863
SMPSX,pair_scan,pair_scan,IWM_down_XLV_down,3,0.5350347653522864,248,0.6088709677419355,0.761546173281711,109,0.6788990825688074,,0.5350347653522864
UJPIX,ultra_long,triple_scan,GDX_down_up_down_XLE_XLK,2,0.5350026509721266,182,0.6538461538461539,0.6376122638027832,40,0.7,True,0.5350026509721266
UJPIX,ultra_long,triple_scan,SLV_up_down_up_SPY_TIP,1,0.5349081830413803,238,0.6008403361344538,1.529513318565068,39,0.717948717948718,True,0.5349081830413803
UGPSX,inverse,triple_scan,FXY_up_up_up_JNK_TIP,3,0.5349038891433685,681,0.5580029368575624,0.3519754008976598,84,0.5714285714285714,True,0.5349038891433685
