condition,horizon,eligible_funds,pass_signals
EEM_up_up_down_SLV_XLF,3,126,2
EEM_up_down_up_SLV_XLF,1,126,0
EEM_up_down_up_SLV_XLF,2,126,0
EEM_up_down_up_SLV_XLF,3,126,0
EEM_down_up_up_SLV_XLF,1,0,0
EEM_down_up_up_SLV_XLF,2,0,0
EEM_down_up_up_SLV_XLF,3,0,0
EEM_down_down_up_SLV_XLF,1,126,0
EEM_down_down_up_SLV_XLF,2,126,0
EEM_down_down_up_SLV_XLF,3,126,0
EEM_down_up_down_SLV_XLF,1,126,22
EEM_down_up_down_SLV_XLF,2,126,11
EEM_down_up_down_SLV_XLF,3,126,8
EEM_up_down_down_SLV_XLF,1,0,0
EEM_up_down_down_SLV_XLF,2,0,0
EEM_up_down_down_SLV_XLF,3,0,0
EEM_up_up_up_SLV_XLK,1,128,0
EEM_up_up_up_SLV_XLK,2,128,1
EEM_up_up_up_SLV_XLK,3,128,0
EEM_down_down_down_SLV_XLK,1,127,0
EEM_down_down_down_SLV_XLK,2,127,2
EEM_down_down_down_SLV_XLK,3,127,2
EEM_up_up_down_SLV_XLK,1,0,0
EEM_up_up_down_SLV_XLK,2,0,0
EEM_up_up_down_SLV_XLK,3,0,0
EEM_up_down_up_SLV_XLK,1,126,0
EEM_up_down_up_SLV_XLK,2,126,0
EEM_up_down_up_SLV_XLK,3,126,0
EEM_down_up_up_SLV_XLK,1,0,0
EEM_down_up_up_SLV_XLK,2,0,0
EEM_down_up_up_SLV_XLK,3,0,0
EEM_down_down_up_SLV_XLK,1,126,0
EEM_down_down_up_SLV_XLK,2,126,0
EEM_down_down_up_SLV_XLK,3,126,0
EEM_down_up_down_SLV_XLK,1,126,16
EEM_down_up_down_SLV_XLK,2,126,12
EEM_down_up_down_SLV_XLK,3,126,8
EEM_up_down_down_SLV_XLK,1,0,0
EEM_up_down_down_SLV_XLK,2,0,0
EEM_up_down_down_SLV_XLK,3,0,0
EEM_up_up_up_SLV_XLU,1,128,0
EEM_up_up_up_SLV_XLU,2,128,0
EEM_up_up_up_SLV_XLU,3,128,0
EEM_down_down_down_SLV_XLU,1,127,0
EEM_down_down_down_SLV_XLU,2,127,4
EEM_down_down_down_SLV_XLU,3,127,0
EEM_up_up_down_SLV_XLU,1,126,0
EEM_up_up_down_SLV_XLU,2,126,0
EEM_up_up_down_SLV_XLU,3,126,0
EEM_up_down_up_SLV_XLU,1,126,0
EEM_up_down_up_SLV_XLU,2,126,0
EEM_up_down_up_SLV_XLU,3,126,0
EEM_down_up_up_SLV_XLU,1,126,12
EEM_down_up_up_SLV_XLU,2,126,8
EEM_down_up_up_SLV_XLU,3,126,8
EEM_down_down_up_SLV_XLU,1,126,0
EEM_down_down_up_SLV_XLU,2,126,0
EEM_down_down_up_SLV_XLU,3,126,0
EEM_down_up_down_SLV_XLU,1,126,0
EEM_down_up_down_SLV_XLU,2,126,5
EEM_down_up_down_SLV_XLU,3,126,20
EEM_up_down_down_SLV_XLU,1,0,0
EEM_up_down_down_SLV_XLU,2,0,0
EEM_up_down_down_SLV_XLU,3,0,0
EEM_up_up_up_SLV_XLV,1,128,1
EEM_up_up_up_SLV_XLV,2,128,1
EEM_up_up_up_SLV_XLV,3,128,0
EEM_down_down_down_SLV_XLV,1,127,1
EEM_down_down_down_SLV_XLV,2,127,2
EEM_down_down_down_SLV_XLV,3,127,2
EEM_up_up_down_SLV_XLV,1,126,0
EEM_up_up_down_SLV_XLV,2,126,1
EEM_up_up_down_SLV_XLV,3,126,2
EEM_up_down_up_SLV_XLV,1,126,0
EEM_up_down_up_SLV_XLV,2,126,0
EEM_up_down_up_SLV_XLV,3,126,0
EEM_down_up_up_SLV_XLV,1,126,3
EEM_down_up_up_SLV_XLV,2,126,0
EEM_down_up_up_SLV_XLV,3,126,0
EEM_down_down_up_SLV_XLV,1,126,0
EEM_down_down_up_SLV_XLV,2,126,2
EEM_down_down_up_SLV_XLV,3,126,0
EEM_down_up_down_SLV_XLV,1,126,12
EEM_down_up_down_SLV_XLV,2,126,16
EEM_down_up_down_SLV_XLV,3,126,19
EEM_up_down_down_SLV_XLV,1,0,0
EEM_up_down_down_SLV_XLV,2,0,0
EEM_up_down_down_SLV_XLV,3,0,0
EEM_up_up_up_SPY_TIP,1,128,2
EEM_up_up_up_SPY_TIP,2,128,0
EEM_up_up_up_SPY_TIP,3,128,0
EEM_down_down_down_SPY_TIP,1,127,0
EEM_down_down_down_SPY_TIP,2,127,0
EEM_down_down_down_SPY_TIP,3,127,0
EEM_up_up_down_SPY_TIP,1,126,0
EEM_up_up_down_SPY_TIP,2,126,0
EEM_up_up_down_SPY_TIP,3,126,0
EEM_up_down_up_SPY_TIP,1,0,0
EEM_up_down_up_SPY_TIP,2,0,0
EEM_up_down_up_SPY_TIP,3,0,0
EEM_down_up_up_SPY_TIP,1,126,0
EEM_down_up_up_SPY_TIP,2,126,0
EEM_down_up_up_SPY_TIP,3,126,0
EEM_down_down_up_SPY_TIP,1,126,29
EEM_down_down_up_SPY_TIP,2,126,9
EEM_down_down_up_SPY_TIP,3,126,6
EEM_down_up_down_SPY_TIP,1,0,0
EEM_down_up_down_SPY_TIP,2,0,0
EEM_down_up_down_SPY_TIP,3,0,0
EEM_up_down_down_SPY_TIP,1,0,0
EEM_up_down_down_SPY_TIP,2,0,0
EEM_up_down_down_SPY_TIP,3,0,0
EEM_up_up_up_SPY_TLT,1,128,0
EEM_up_up_up_SPY_TLT,2,128,0
EEM_up_up_up_SPY_TLT,3,128,0
EEM_down_down_down_SPY_TLT,1,127,0
EEM_down_down_down_SPY_TLT,2,127,2
EEM_down_down_down_SPY_TLT,3,127,0
EEM_up_up_down_SPY_TLT,1,127,0
EEM_up_up_down_SPY_TLT,2,127,0
EEM_up_up_down_SPY_TLT,3,127,0
EEM_up_down_up_SPY_TLT,1,0,0
EEM_up_down_up_SPY_TLT,2,0,0
EEM_up_down_up_SPY_TLT,3,0,0
EEM_down_up_up_SPY_TLT,1,0,0
EEM_down_up_up_SPY_TLT,2,0,0
EEM_down_up_up_SPY_TLT,3,0,0
EEM_down_down_up_SPY_TLT,1,126,12
EEM_down_down_up_SPY_TLT,2,126,6
EEM_down_down_up_SPY_TLT,3,126,0
EEM_down_up_down_SPY_TLT,1,0,0
EEM_down_up_down_SPY_TLT,2,0,0
EEM_down_up_down_SPY_TLT,3,0,0
EEM_up_down_down_SPY_TLT,1,0,0
EEM_up_down_down_SPY_TLT,2,0,0
EEM_up_down_down_SPY_TLT,3,0,0
EEM_up_up_up_SPY_UUP,1,126,0
EEM_up_up_up_SPY_UUP,2,126,0
EEM_up_up_up_SPY_UUP,3,126,0
EEM_down_down_down_SPY_UUP,1,126,18
EEM_down_down_down_SPY_UUP,2,126,12
EEM_down_down_down_SPY_UUP,3,126,8
EEM_up_up_down_SPY_UUP,1,128,0
EEM_up_up_down_SPY_UUP,2,128,0
EEM_up_up_down_SPY_UUP,3,128,0
EEM_up_down_up_SPY_UUP,1,0,0
EEM_up_down_up_SPY_UUP,2,0,0
EEM_up_down_up_SPY_UUP,3,0,0
EEM_down_up_up_SPY_UUP,1,126,0
EEM_down_up_up_SPY_UUP,2,126,0
EEM_down_up_up_SPY_UUP,3,126,0
EEM_down_down_up_SPY_UUP,1,128,0
EEM_down_down_up_SPY_UUP,2,128,2
EEM_down_down_up_SPY_UUP,3,128,2
EEM_down_up_down_SPY_UUP,1,0,0
EEM_down_up_down_SPY_UUP,2,0,0
EEM_down_up_down_SPY_UUP,3,0,0
EEM_up_down_down_SPY_UUP,1,0,0
EEM_up_down_down_SPY_UUP,2,0,0
EEM_up_down_down_SPY_UUP,3,0,0
EEM_up_up_up_SPY_XLE,1,128,0
EEM_up_up_up_SPY_XLE,2,128,0
EEM_up_up_up_SPY_XLE,3,128,0
EEM_down_down_down_SPY_XLE,1,127,12
EEM_down_down_down_SPY_XLE,2,127,6
EEM_down_down_down_SPY_XLE,3,127,2
EEM_up_up_down_SPY_XLE,1,126,0
EEM_up_up_down_SPY_XLE,2,126,0
EEM_up_up_down_SPY_XLE,3,126,0
EEM_up_down_up_SPY_XLE,1,0,0
EEM_up_down_up_SPY_XLE,2,0,0
EEM_up_down_up_SPY_XLE,3,0,0
EEM_down_up_up_SPY_XLE,1,0,0
EEM_down_up_up_SPY_XLE,2,0,0
EEM_down_up_up_SPY_XLE,3,0,0
EEM_down_down_up_SPY_XLE,1,126,0
EEM_down_down_up_SPY_XLE,2,126,5
EEM_down_down_up_SPY_XLE,3,126,2
EEM_down_up_down_SPY_XLE,1,0,0
EEM_down_up_down_SPY_XLE,2,0,0
EEM_down_up_down_SPY_XLE,3,0,0
EEM_up_down_down_SPY_XLE,1,0,0
EEM_up_down_down_SPY_XLE,2,0,0
EEM_up_down_down_SPY_XLE,3,0,0
EEM_up_up_up_SPY_XLF,1,128,0
EEM_up_up_up_SPY_XLF,2,128,0
EEM_up_up_up_SPY_XLF,3,128,0
EEM_down_down_down_SPY_XLF,1,128,10
EEM_down_down_down_SPY_XLF,2,128,6
EEM_down_down_down_SPY_XLF,3,128,2
EEM_up_up_down_SPY_XLF,1,126,4
EEM_up_up_down_SPY_XLF,2,126,0
EEM_up_up_down_SPY_XLF,3,126,0
EEM_up_down_up_SPY_XLF,1,0,0
EEM_up_down_up_SPY_XLF,2,0,0
EEM_up_down_up_SPY_XLF,3,0,0
EEM_down_up_up_SPY_XLF,1,126,0
EEM_down_up_up_SPY_XLF,2,126,0
EEM_down_up_up_SPY_XLF,3,126,0
EEM_down_down_up_SPY_XLF,1,126,0
EEM_down_down_up_SPY_XLF,2,126,8
EEM_down_down_up_SPY_XLF,3,126,0
EEM_down_up_down_SPY_XLF,1,0,0
EEM_down_up_down_SPY_XLF,2,0,0
EEM_down_up_down_SPY_XLF,3,0,0
EEM_up_down_down_SPY_XLF,1,126,0
EEM_up_down_down_SPY_XLF,2,126,0
EEM_up_down_down_SPY_XLF,3,126,2
EEM_up_up_up_SPY_XLK,1,128,0
EEM_up_up_up_SPY_XLK,2,128,0
EEM_up_up_up_SPY_XLK,3,128,0
EEM_down_down_down_SPY_XLK,1,128,7
EEM_down_down_down_SPY_XLK,2,128,4
EEM_down_down_down_SPY_XLK,3,128,2
EEM_up_up_down_SPY_XLK,1,0,0
EEM_up_up_down_SPY_XLK,2,0,0
EEM_up_up_down_SPY_XLK,3,0,0
EEM_up_down_up_SPY_XLK,1,0,0
EEM_up_down_up_SPY_XLK,2,0,0
EEM_up_down_up_SPY_XLK,3,0,0
EEM_down_up_up_SPY_XLK,1,126,0
EEM_down_up_up_SPY_XLK,2,126,0
EEM_down_up_up_SPY_XLK,3,126,0
EEM_down_down_up_SPY_XLK,1,0,0
EEM_down_down_up_SPY_XLK,2,0,0
EEM_down_down_up_SPY_XLK,3,0,0
EEM_down_up_down_SPY_XLK,1,0,0
EEM_down_up_down_SPY_XLK,2,0,0
EEM_down_up_down_SPY_XLK,3,0,0
EEM_up_down_down_SPY_XLK,1,0,0
EEM_up_down_down_SPY_XLK,2,0,0
EEM_up_down_down_SPY_XLK,3,0,0
EEM_up_up_up_SPY_XLU,1,128,0
EEM_up_up_up_SPY_XLU,2,128,0
EEM_up_up_up_SPY_XLU,3,128,0
EEM_down_down_down_SPY_XLU,1,127,6
EEM_down_down_down_SPY_XLU,2,127,6
EEM_down_down_down_SPY_XLU,3,127,6
EEM_up_up_down_SPY_XLU,1,126,0
EEM_up_up_down_SPY_XLU,2,126,0
EEM_up_up_down_SPY_XLU,3,126,0
EEM_up_down_up_SPY_XLU,1,0,0
EEM_up_down_up_SPY_XLU,2,0,0
EEM_up_down_up_SPY_XLU,3,0,0
EEM_down_up_up_SPY_XLU,1,0,0
EEM_down_up_up_SPY_XLU,2,0,0
EEM_down_up_up_SPY_XLU,3,0,0
EEM_down_down_up_SPY_XLU,1,126,6
EEM_down_down_up_SPY_XLU,2,126,2
EEM_down_down_up_SPY_XLU,3,126,0
EEM_down_up_down_SPY_XLU,1,0,0
EEM_down_up_down_SPY_XLU,2,0,0
EEM_down_up_down_SPY_XLU,3,0,0
EEM_up_down_down_SPY_XLU,1,0,0
EEM_up_down_down_SPY_XLU,2,0,0
EEM_up_down_down_SPY_XLU,3,0,0
EEM_up_up_up_SPY_XLV,1,128,0
EEM_up_up_up_SPY_XLV,2,128,0
EEM_up_up_up_SPY_XLV,3,128,0
EEM_down_down_down_SPY_XLV,1,128,6
EEM_down_down_down_SPY_XLV,2,128,8
EEM_down_down_down_SPY_XLV,3,128,7
EEM_up_up_down_SPY_XLV,1,126,0
EEM_up_up_down_SPY_XLV,2,126,0
EEM_up_up_down_SPY_XLV,3,126,0
EEM_up_down_up_SPY_XLV,1,0,0
EEM_up_down_up_SPY_XLV,2,0,0
EEM_up_down_up_SPY_XLV,3,0,0
EEM_down_up_up_SPY_XLV,1,0,0
EEM_down_up_up_SPY_XLV,2,0,0
EEM_down_up_up_SPY_XLV,3,0,0
EEM_down_down_up_SPY_XLV,1,126,0
EEM_down_down_up_SPY_XLV,2,126,2
EEM_down_down_up_SPY_XLV,3,126,1
EEM_down_up_down_SPY_XLV,1,0,0
EEM_down_up_down_SPY_XLV,2,0,0
EEM_down_up_down_SPY_XLV,3,0,0
EEM_up_down_down_SPY_XLV,1,0,0
EEM_up_down_down_SPY_XLV,2,0,0
EEM_up_down_down_SPY_XLV,3,0,0
EEM_up_up_up_TIP_TLT,1,128,2
EEM_up_up_up_TIP_TLT,2,128,0
EEM_up_up_up_TIP_TLT,3,128,0
EEM_down_down_down_TIP_TLT,1,128,0
EEM_down_down_down_TIP_TLT,2,128,0
EEM_down_down_down_TIP_TLT,3,128,0
EEM_up_up_down_TIP_TLT,1,0,0
EEM_up_up_down_TIP_TLT,2,0,0
EEM_up_up_down_TIP_TLT,3,0,0
EEM_up_down_up_TIP_TLT,1,0,0
EEM_up_down_up_TIP_TLT,2,0,0
EEM_up_down_up_TIP_TLT,3,0,0
EEM_down_up_up_TIP_TLT,1,127,3
EEM_down_up_up_TIP_TLT,2,127,5
EEM_down_up_up_TIP_TLT,3,127,0
EEM_down_down_up_TIP_TLT,1,0,0
EEM_down_down_up_TIP_TLT,2,0,0
EEM_down_down_up_TIP_TLT,3,0,0
EEM_down_up_down_TIP_TLT,1,0,0
EEM_down_up_down_TIP_TLT,2,0,0
EEM_down_up_down_TIP_TLT,3,0,0
EEM_up_down_down_TIP_TLT,1,127,0
EEM_up_down_down_TIP_TLT,2,127,0
EEM_up_down_down_TIP_TLT,3,127,0
EEM_up_up_up_TIP_UUP,1,126,0
EEM_up_up_up_TIP_UUP,2,126,0
EEM_up_up_up_TIP_UUP,3,126,0
EEM_down_down_down_TIP_UUP,1,0,0
EEM_down_down_down_TIP_UUP,2,0,0
EEM_down_down_down_TIP_UUP,3,0,0
EEM_up_up_down_TIP_UUP,1,128,10
EEM_up_up_down_TIP_UUP,2,128,4
EEM_up_up_down_TIP_UUP,3,128,0
EEM_up_down_up_TIP_UUP,1,126,0
EEM_up_down_up_TIP_UUP,2,126,0
EEM_up_down_up_TIP_UUP,3,126,0
EEM_down_up_up_TIP_UUP,1,126,8
EEM_down_up_up_TIP_UUP,2,126,5
EEM_down_up_up_TIP_UUP,3,126,2
EEM_down_down_up_TIP_UUP,1,127,1
EEM_down_down_up_TIP_UUP,2,127,0
EEM_down_down_up_TIP_UUP,3,127,0
EEM_down_up_down_TIP_UUP,1,126,7
EEM_down_up_down_TIP_UUP,2,126,4
EEM_down_up_down_TIP_UUP,3,126,6
EEM_up_down_down_TIP_UUP,1,126,0
EEM_up_down_down_TIP_UUP,2,126,0
EEM_up_down_down_TIP_UUP,3,126,4
EEM_up_up_up_TIP_XLE,1,127,0
EEM_up_up_up_TIP_XLE,2,127,0
EEM_up_up_up_TIP_XLE,3,127,0
EEM_down_down_down_TIP_XLE,1,126,0
EEM_down_down_down_TIP_XLE,2,126,0
EEM_down_down_down_TIP_XLE,3,126,0
EEM_up_up_down_TIP_XLE,1,126,1
EEM_up_up_down_TIP_XLE,2,126,2
EEM_up_up_down_TIP_XLE,3,126,4
EEM_up_down_up_TIP_XLE,1,126,0
EEM_up_down_up_TIP_XLE,2,126,0
EEM_up_down_up_TIP_XLE,3,126,0
EEM_down_up_up_TIP_XLE,1,126,1
EEM_down_up_up_TIP_XLE,2,126,4
EEM_down_up_up_TIP_XLE,3,126,2
EEM_down_down_up_TIP_XLE,1,126,0
EEM_down_down_up_TIP_XLE,2,126,2
EEM_down_down_up_TIP_XLE,3,126,2
EEM_down_up_down_TIP_XLE,1,126,9
EEM_down_up_down_TIP_XLE,2,126,5
EEM_down_up_down_TIP_XLE,3,126,4
EEM_up_down_down_TIP_XLE,1,0,0
EEM_up_down_down_TIP_XLE,2,0,0
EEM_up_down_down_TIP_XLE,3,0,0
EEM_up_up_up_TIP_XLF,1,127,0
EEM_up_up_up_TIP_XLF,2,127,0
EEM_up_up_up_TIP_XLF,3,127,0
EEM_down_down_down_TIP_XLF,1,126,0
EEM_down_down_down_TIP_XLF,2,126,0
EEM_down_down_down_TIP_XLF,3,126,0
EEM_up_up_down_TIP_XLF,1,126,5
EEM_up_up_down_TIP_XLF,2,126,0
EEM_up_up_down_TIP_XLF,3,126,0
EEM_up_down_up_TIP_XLF,1,126,0
EEM_up_down_up_TIP_XLF,2,126,0
EEM_up_down_up_TIP_XLF,3,126,0
EEM_down_up_up_TIP_XLF,1,126,7
EEM_down_up_up_TIP_XLF,2,126,4
EEM_down_up_up_TIP_XLF,3,126,0
EEM_down_down_up_TIP_XLF,1,126,0
EEM_down_down_up_TIP_XLF,2,126,0
EEM_down_down_up_TIP_XLF,3,126,0
EEM_down_up_down_TIP_XLF,1,126,12
EEM_down_up_down_TIP_XLF,2,126,4
EEM_down_up_down_TIP_XLF,3,126,4
EEM_up_down_down_TIP_XLF,1,126,0
EEM_up_down_down_TIP_XLF,2,126,0
EEM_up_down_down_TIP_XLF,3,126,0
EEM_up_up_up_TIP_XLK,1,128,1
EEM_up_up_up_TIP_XLK,2,128,1
EEM_up_up_up_TIP_XLK,3,128,0
EEM_down_down_down_TIP_XLK,1,127,0
EEM_down_down_down_TIP_XLK,2,127,0
EEM_down_down_down_TIP_XLK,3,127,0
EEM_up_up_down_TIP_XLK,1,0,0
EEM_up_up_down_TIP_XLK,2,0,0
EEM_up_up_down_TIP_XLK,3,0,0
EEM_up_down_up_TIP_XLK,1,126,0
EEM_up_down_up_TIP_XLK,2,126,0
EEM_up_down_up_TIP_XLK,3,126,0
EEM_down_up_up_TIP_XLK,1,0,0
EEM_down_up_up_TIP_XLK,2,0,0
EEM_down_up_up_TIP_XLK,3,0,0
EEM_down_down_up_TIP_XLK,1,0,0
EEM_down_down_up_TIP_XLK,2,0,0
EEM_down_down_up_TIP_XLK,3,0,0
EEM_down_up_down_TIP_XLK,1,126,22
EEM_down_up_down_TIP_XLK,2,126,14
EEM_down_up_down_TIP_XLK,3,126,6
EEM_up_down_down_TIP_XLK,1,0,0
EEM_up_down_down_TIP_XLK,2,0,0
EEM_up_down_down_TIP_XLK,3,0,0
EEM_up_up_up_TIP_XLU,1,127,2
EEM_up_up_up_TIP_XLU,2,127,0
EEM_up_up_up_TIP_XLU,3,127,0
EEM_down_down_down_TIP_XLU,1,126,0
EEM_down_down_down_TIP_XLU,2,126,0
EEM_down_down_down_TIP_XLU,3,126,0
EEM_up_up_down_TIP_XLU,1,126,0
EEM_up_up_down_TIP_XLU,2,126,0
EEM_up_up_down_TIP_XLU,3,126,0
EEM_up_down_up_TIP_XLU,1,126,0
EEM_up_down_up_TIP_XLU,2,126,1
EEM_up_down_up_TIP_XLU,3,126,0
EEM_down_up_up_TIP_XLU,1,126,20
EEM_down_up_up_TIP_XLU,2,126,8
EEM_down_up_up_TIP_XLU,3,126,6
EEM_down_down_up_TIP_XLU,1,126,0
EEM_down_down_up_TIP_XLU,2,126,0
EEM_down_down_up_TIP_XLU,3,126,0
EEM_down_up_down_TIP_XLU,1,126,3
EEM_down_up_down_TIP_XLU,2,126,2
EEM_down_up_down_TIP_XLU,3,126,3
EEM_up_down_down_TIP_XLU,1,126,0
EEM_up_down_down_TIP_XLU,2,126,3
EEM_up_down_down_TIP_XLU,3,126,2
EEM_up_up_up_TIP_XLV,1,127,0
EEM_up_up_up_TIP_XLV,2,127,2
EEM_up_up_up_TIP_XLV,3,127,0
EEM_down_down_down_TIP_XLV,1,127,0
EEM_down_down_down_TIP_XLV,2,127,4
EEM_down_down_down_TIP_XLV,3,127,2
EEM_up_up_down_TIP_XLV,1,126,3
EEM_up_up_down_TIP_XLV,2,126,0
EEM_up_up_down_TIP_XLV,3,126,0
EEM_up_down_up_TIP_XLV,1,126,0
EEM_up_down_up_TIP_XLV,2,126,0
EEM_up_down_up_TIP_XLV,3,126,0
EEM_down_up_up_TIP_XLV,1,126,19
EEM_down_up_up_TIP_XLV,2,126,6
EEM_down_up_up_TIP_XLV,3,126,3
EEM_down_down_up_TIP_XLV,1,0,0
EEM_down_down_up_TIP_XLV,2,0,0
EEM_down_down_up_TIP_XLV,3,0,0
EEM_down_up_down_TIP_XLV,1,126,2
EEM_down_up_down_TIP_XLV,2,126,7
EEM_down_up_down_TIP_XLV,3,126,4
EEM_up_down_down_TIP_XLV,1,126,0
EEM_up_down_down_TIP_XLV,2,126,4
EEM_up_down_down_TIP_XLV,3,126,6
EEM_up_up_up_TLT_UUP,1,126,0
EEM_up_up_up_TLT_UUP,2,126,0
EEM_up_up_up_TLT_UUP,3,126,0
EEM_down_down_down_TLT_UUP,1,0,0
EEM_down_down_down_TLT_UUP,2,0,0
EEM_down_down_down_TLT_UUP,3,0,0
EEM_up_up_down_TLT_UUP,1,127,1
EEM_up_up_down_TLT_UUP,2,127,2
EEM_up_up_down_TLT_UUP,3,127,0
EEM_up_down_up_TLT_UUP,1,126,0
EEM_up_down_up_TLT_UUP,2,126,0
EEM_up_down_up_TLT_UUP,3,126,0
EEM_down_up_up_TLT_UUP,1,126,0
EEM_down_up_up_TLT_UUP,2,126,3
EEM_down_up_up_TLT_UUP,3,126,0
EEM_down_down_up_TLT_UUP,1,127,0
EEM_down_down_up_TLT_UUP,2,127,0
EEM_down_down_up_TLT_UUP,3,127,0
EEM_down_up_down_TLT_UUP,1,0,0
EEM_down_up_down_TLT_UUP,2,0,0
EEM_down_up_down_TLT_UUP,3,0,0
EEM_up_down_down_TLT_UUP,1,126,0
EEM_up_down_down_TLT_UUP,2,126,0
EEM_up_down_down_TLT_UUP,3,126,2
EEM_up_up_up_TLT_XLE,1,126,0
EEM_up_up_up_TLT_XLE,2,126,1
EEM_up_up_up_TLT_XLE,3,126,0
EEM_down_down_down_TLT_XLE,1,126,0
EEM_down_down_down_TLT_XLE,2,126,0
EEM_down_down_down_TLT_XLE,3,126,0
EEM_up_up_down_TLT_XLE,1,126,0
EEM_up_up_down_TLT_XLE,2,126,1
EEM_up_up_down_TLT_XLE,3,126,0
EEM_up_down_up_TLT_XLE,1,126,0
EEM_up_down_up_TLT_XLE,2,126,0
EEM_up_down_up_TLT_XLE,3,126,0
EEM_down_up_up_TLT_XLE,1,126,0
EEM_down_up_up_TLT_XLE,2,126,2
EEM_down_up_up_TLT_XLE,3,126,0
EEM_down_down_up_TLT_XLE,1,126,0
EEM_down_down_up_TLT_XLE,2,126,2
EEM_down_down_up_TLT_XLE,3,126,0
EEM_down_up_down_TLT_XLE,1,126,6
EEM_down_up_down_TLT_XLE,2,126,0
EEM_down_up_down_TLT_XLE,3,126,2
EEM_up_down_down_TLT_XLE,1,126,0
EEM_up_down_down_TLT_XLE,2,126,2
EEM_up_down_down_TLT_XLE,3,126,0
EEM_up_up_up_TLT_XLF,1,127,0
EEM_up_up_up_TLT_XLF,2,127,0
EEM_up_up_up_TLT_XLF,3,127,0
EEM_down_down_down_TLT_XLF,1,126,1
EEM_down_down_down_TLT_XLF,2,126,0
EEM_down_down_down_TLT_XLF,3,126,0
EEM_up_up_down_TLT_XLF,1,126,3
EEM_up_up_down_TLT_XLF,2,126,0
EEM_up_up_down_TLT_XLF,3,126,0
EEM_up_down_up_TLT_XLF,1,126,0
EEM_up_down_up_TLT_XLF,2,126,0
EEM_up_down_up_TLT_XLF,3,126,0
EEM_down_up_up_TLT_XLF,1,126,0
EEM_down_up_up_TLT_XLF,2,126,0
EEM_down_up_up_TLT_XLF,3,126,0
EEM_down_down_up_TLT_XLF,1,126,0
EEM_down_down_up_TLT_XLF,2,126,1
EEM_down_down_up_TLT_XLF,3,126,0
EEM_down_up_down_TLT_XLF,1,126,4
EEM_down_up_down_TLT_XLF,2,126,4
EEM_down_up_down_TLT_XLF,3,126,4
EEM_up_down_down_TLT_XLF,1,126,0
EEM_up_down_down_TLT_XLF,2,126,0
EEM_up_down_down_TLT_XLF,3,126,0
EEM_up_up_up_TLT_XLK,1,128,0
EEM_up_up_up_TLT_XLK,2,128,0
EEM_up_up_up_TLT_XLK,3,128,0
EEM_down_down_down_TLT_XLK,1,126,0
EEM_down_down_down_TLT_XLK,2,126,0
EEM_down_down_down_TLT_XLK,3,126,0
EEM_up_up_down_TLT_XLK,1,0,0
EEM_up_up_down_TLT_XLK,2,0,0
EEM_up_up_down_TLT_XLK,3,0,0
EEM_up_down_up_TLT_XLK,1,127,0
EEM_up_down_up_TLT_XLK,2,127,0
EEM_up_down_up_TLT_XLK,3,127,0
EEM_down_up_up_TLT_XLK,1,0,0
EEM_down_up_up_TLT_XLK,2,0,0
EEM_down_up_up_TLT_XLK,3,0,0
EEM_down_down_up_TLT_XLK,1,126,0
EEM_down_down_up_TLT_XLK,2,126,1
EEM_down_down_up_TLT_XLK,3,126,0
EEM_down_up_down_TLT_XLK,1,126,8
EEM_down_up_down_TLT_XLK,2,126,5
EEM_down_up_down_TLT_XLK,3,126,0
EEM_up_down_down_TLT_XLK,1,0,0
EEM_up_down_down_TLT_XLK,2,0,0
EEM_up_down_down_TLT_XLK,3,0,0
EEM_up_up_up_TLT_XLU,1,127,0
EEM_up_up_up_TLT_XLU,2,127,0
EEM_up_up_up_TLT_XLU,3,127,0
EEM_down_down_down_TLT_XLU,1,126,0
EEM_down_down_down_TLT_XLU,2,126,2
EEM_down_down_down_TLT_XLU,3,126,0
EEM_up_up_down_TLT_XLU,1,126,0
EEM_up_up_down_TLT_XLU,2,126,2
EEM_up_up_down_TLT_XLU,3,126,2
EEM_up_down_up_TLT_XLU,1,126,0
EEM_up_down_up_TLT_XLU,2,126,0
EEM_up_down_up_TLT_XLU,3,126,0
EEM_down_up_up_TLT_XLU,1,126,4
EEM_down_up_up_TLT_XLU,2,126,6
EEM_down_up_up_TLT_XLU,3,126,0
EEM_down_down_up_TLT_XLU,1,126,0
EEM_down_down_up_TLT_XLU,2,126,0
EEM_down_down_up_TLT_XLU,3,126,0
EEM_down_up_down_TLT_XLU,1,0,0
EEM_down_up_down_TLT_XLU,2,0,0
EEM_down_up_down_TLT_XLU,3,0,0
EEM_up_down_down_TLT_XLU,1,126,0
EEM_up_down_down_TLT_XLU,2,126,2
EEM_up_down_down_TLT_XLU,3,126,0
EEM_up_up_up_TLT_XLV,1,127,0
EEM_up_up_up_TLT_XLV,2,127,1
EEM_up_up_up_TLT_XLV,3,127,0
EEM_down_down_down_TLT_XLV,1,126,0
EEM_down_down_down_TLT_XLV,2,126,2
EEM_down_down_down_TLT_XLV,3,126,2
EEM_up_up_down_TLT_XLV,1,126,3
EEM_up_up_down_TLT_XLV,2,126,0
EEM_up_up_down_TLT_XLV,3,126,0
EEM_up_down_up_TLT_XLV,1,126,0
EEM_up_down_up_TLT_XLV,2,126,0
EEM_up_down_up_TLT_XLV,3,126,0
EEM_down_up_up_TLT_XLV,1,126,4
EEM_down_up_up_TLT_XLV,2,126,2
