ticker,fund_group,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,abs_full_avg
UGPIX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.7273583766661345,362,0.56353591160221,0.7906808842029133,55,0.5818181818181818,0.7273583766661345
SMPIX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.7048603203035182,473,0.6131078224101479,0.9549726823133228,76,0.6578947368421053,0.7048603203035182
SMPSX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.7024733889017561,502,0.6155378486055777,0.7254816304855002,80,0.6375,0.7024733889017561
SMPSX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.6994645559542295,469,0.6098081023454158,0.9534737177031726,76,0.6578947368421053,0.6994645559542295
BITIX,pair_scan,pair_scan,EEM_up_GLD_up,1,0.6809775080867108,123,0.6341463414634146,0.6773470154284889,122,0.6311475409836066,0.6809775080867108
SMPIX,pair_scan,pair_scan,GDX_up_XLK_down,1,0.6733505242831203,482,0.6037344398340249,0.8211682473193797,75,0.6266666666666667,0.6733505242831203
SMPSX,pair_scan,pair_scan,GDX_up_XLK_down,1,0.6625057570154694,476,0.5987394957983193,0.8210538599252513,75,0.6266666666666667,0.6625057570154694
BITIX,pair_scan,pair_scan,FXY_down_JNK_up,1,0.6516629117965496,159,0.5723270440251572,0.4673080441480837,101,0.5841584158415841,0.6516629117965496
UJPIX,pair_scan,pair_scan,XLF_down_XLV_down,1,0.6470135782457886,141,0.5886524822695035,0.7831209154297809,119,0.6050420168067226,0.6470135782457886
SMPIX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.645317161802318,532,0.6090225563909775,0.7264765406309193,80,0.6375,0.645317161802318
SMPSX,pair_scan,pair_scan,GLD_up_QQQ_down,1,0.6410515544057703,436,0.591743119266055,0.6199674620370038,94,0.6063829787234043,0.6410515544057703
UJPSX,inverse,sparse,IWM_bin_-1_-0.5,1,0.6331747277152138,131,0.5877862595419847,0.5750577086649948,57,0.631578947368421,0.6331747277152138
UNPSX,pair_scan,pair_scan,HYG_down_XLE_down,2,0.6306695275747989,154,0.6233766233766234,0.4674082068212107,76,0.6578947368421053,0.6306695275747989
SMPIX,pair_scan,pair_scan,UUP_down_XLK_down,1,0.616406298696901,373,0.6005361930294906,0.5864413164149949,63,0.6031746031746031,0.616406298696901
SMPSX,pair_scan,pair_scan,UUP_down_XLK_down,1,0.6129265494180827,373,0.6005361930294906,0.5869984572296755,63,0.6031746031746031,0.6129265494180827
SMPSX,pair_scan,pair_scan,QQQ_down_TIP_up,1,0.5986276292106728,456,0.5833333333333334,0.4723060457340998,78,0.5897435897435898,0.5986276292106728
SMPIX,pair_scan,pair_scan,GLD_up_JNK_down,1,0.5970056769536298,304,0.5822368421052632,0.8388272999230529,86,0.627906976744186,0.5970056769536298
SMPIX,pair_scan,pair_scan,QQQ_down_TIP_up,1,0.5921772885499513,461,0.5835140997830802,0.4741748246242737,78,0.5897435897435898,0.5921772885499513
SMPSX,pair_scan,pair_scan,IWM_down_XLV_down,3,0.5849405714001394,248,0.6088709677419355,0.761546173281711,109,0.6788990825688074,0.5849405714001394
SMPSX,pair_scan,pair_scan,GLD_up_JNK_down,1,0.5849292078561178,315,0.580952380952381,0.837287703555745,86,0.627906976744186,0.5849292078561178
UBPIX,pair_scan,pair_scan,GDX_up_IWM_down,1,0.5839281350391494,227,0.5594713656387665,0.9167723297177539,82,0.6219512195121951,0.5839281350391494
SMPIX,pair_scan,pair_scan,GDX_up_XLF_down,1,0.5835794208332886,561,0.5882352941176471,0.8794124207089572,93,0.6451612903225806,0.5835794208332886
SMPSX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.5824263702614191,386,0.5751295336787565,0.7158658692850839,72,0.6111111111111112,0.5824263702614191
UNPSX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.5790467968357292,278,0.5755395683453237,0.8308319775356313,76,0.6052631578947368,0.5790467968357292
SMPIX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.5765528242876783,385,0.5818181818181818,0.7182330719440732,72,0.6111111111111112,0.5765528242876783
UJPIX,ultra_long,sparse,IWM_bin_-1_-0.5,1,0.5758692293572448,172,0.5813953488372093,0.5766317016519247,57,0.631578947368421,0.5758692293572448
UNPIX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.575086579355873,289,0.5778546712802768,0.8380881821413348,76,0.618421052631579,0.575086579355873
SMPSX,pair_scan,pair_scan,GDX_up_XLF_down,1,0.5750356092935779,549,0.581056466302368,0.8777289167390121,93,0.6451612903225806,0.5750356092935779
SMPIX,pair_scan,pair_scan,TIP_up_XLK_down,1,0.5731831795258201,373,0.5710455764075067,0.34590773376734174,75,0.56,0.5731831795258201
SMPIX,pair_scan,pair_scan,FXY_up_XLK_down,1,0.5682224283375872,455,0.5714285714285714,1.1293897183413995,64,0.59375,0.5682224283375872
SMPIX,pair_scan,pair_scan,SPY_down_TIP_up,1,0.5654541105574445,428,0.5677570093457944,0.5854436840543226,75,0.6,0.5654541105574445
SMPSX,pair_scan,pair_scan,TIP_up_XLK_down,1,0.5572620318098884,365,0.5726027397260274,0.3438594193606922,75,0.56,0.5572620318098884
SMPIX,pair_scan,pair_scan,GLD_up_QQQ_down,1,0.5527455944418226,486,0.5761316872427984,0.6222026753756822,94,0.6063829787234043,0.5527455944418226
INPIX,pair_scan,pair_scan,TIP_up_TLT_down,1,0.5498677457477297,172,0.622093023255814,0.4403106787005474,42,0.5952380952380952,0.5498677457477297
SMPIX,pair_scan,pair_scan,GLD_up_SPY_down,1,0.5497018202542283,312,0.5801282051282052,0.8207905882700024,90,0.6333333333333333,0.5497018202542283
BLPIX,long,gap_extra,ext_vix_chg_ge5,2,0.5470023122052953,990,0.8212121212121212,0.5125598185710467,89,0.8314606741573034,0.5470023122052953
INPSX,pair_scan,pair_scan,TIP_up_TLT_down,1,0.5453034361223891,172,0.6162790697674418,0.43674952402770273,42,0.5714285714285714,0.5453034361223891
SMPSX,pair_scan,pair_scan,TLT_up_XLV_up,2,0.5441756343796391,208,0.6009615384615384,0.5942702892122902,120,0.6333333333333333,0.5441756343796391
BLPSX,inverse,gap_extra,ext_vix_chg_ge5,2,0.5427135422042637,990,0.8181818181818182,0.5081715227801711,89,0.8202247191011236,0.5427135422042637
SMPSX,pair_scan,pair_scan,SPY_down_TIP_up,1,0.5421575227263796,383,0.5639686684073107,0.5818814870907587,75,0.6,0.5421575227263796
SMPIX,pair_scan,pair_scan,HYG_down_UUP_down,1,0.5418180479725179,175,0.5657142857142857,1.0873236020422603,58,0.6379310344827587,0.5418180479725179
UJPSX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.5326507230908402,452,0.5796460176991151,1.0941929943444235,76,0.6447368421052632,0.5326507230908402
SMPSX,pair_scan,pair_scan,SPY_down_XLV_down,3,0.527704323954242,252,0.6031746031746031,0.7728600635699175,103,0.6504854368932039,0.527704323954242
BLPIX,long,gap_extra,ext_vix5d_ge10,3,0.5267805170988414,938,0.906183368869936,0.564014205281225,79,0.8860759493670886,0.5267805170988414
BLPIX,long,gap_extra,ext_vix5d_ge10,1,0.5261303105746352,937,0.6905016008537886,0.5615641999705959,79,0.6962025316455697,0.5261303105746352
UJPIX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.5248112416899127,469,0.582089552238806,1.0968477660378426,76,0.6447368421052632,0.5248112416899127
SMPSX,pair_scan,pair_scan,GLD_down_TIP_up,1,0.5247861061019938,224,0.5580357142857143,0.8235484144317088,73,0.6164383561643836,0.5247861061019938
UAPIX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.5246904434964945,509,0.5658153241650294,0.8357865074836875,76,0.5921052631578947,0.5246904434964945
BLPSX,inverse,gap_extra,ext_vix5d_ge10,3,0.5227274945976008,938,0.906183368869936,0.5597471580056366,79,0.8860759493670886,0.5227274945976008
BLPSX,inverse,gap_extra,ext_vix5d_ge10,1,0.5224090925628907,937,0.6894343649946638,0.5576520157797392,79,0.6962025316455697,0.5224090925628907
SMPSX,pair_scan,pair_scan,GLD_up_SPY_down,1,0.5218846140965562,303,0.570957095709571,0.8184798270126887,90,0.6333333333333333,0.5218846140965562
BLPIX,long,gap_extra,ext_vix5d_ge10,2,0.5217547253774008,937,0.8185699039487727,0.5430273070734041,79,0.759493670886076,0.5217547253774008
SMPSX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.5199401520929705,322,0.5869565217391305,0.9242966823803337,55,0.6181818181818182,0.5199401520929705
SMPSX,pair_scan,pair_scan,FXY_up_XLK_down,1,0.5199099903821828,433,0.5635103926096998,1.1281018340678874,64,0.59375,0.5199099903821828
BLPSX,inverse,gap_extra,ext_vix5d_ge10,2,0.5176156244411696,937,0.816435432230523,0.5387311073647172,79,0.759493670886076,0.5176156244411696
UJPSX,pair_scan,pair_scan,IWM_down_XLU_down,2,0.516758319312234,225,0.6,0.6964885708662267,103,0.6116504854368932,0.516758319312234
SMPIX,pair_scan,pair_scan,GDX_up_JNK_down,1,0.5165685878447734,144,0.5972222222222222,1.0680509509987348,70,0.6714285714285714,0.5165685878447734
SMPSX,pair_scan,pair_scan,GDX_up_JNK_down,1,0.5144626011684909,144,0.5972222222222222,1.0679183983179394,70,0.6714285714285714,0.5144626011684909
BITIX,pair_scan,pair_scan,GLD_up_XLK_up,1,0.5135212379532641,139,0.6115107913669064,0.6515143645294977,128,0.625,0.5135212379532641
SMPIX,pair_scan,pair_scan,SPY_down_UUP_down,1,0.5128487640398579,412,0.6067961165048543,0.8001210395417983,67,0.6417910447761194,0.5128487640398579
SMPSX,pair_scan,pair_scan,SPY_down_UUP_down,1,0.5096942438420321,412,0.6043689320388349,0.7991751474723148,67,0.6417910447761194,0.5096942438420321
UJPSX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.5088459738620309,439,0.5945330296127562,0.9097000142047197,80,0.65,0.5088459738620309
SMPSX,pair_scan,pair_scan,GLD_up_XLK_down,1,0.50854282012209,344,0.5813953488372093,0.6034566897599305,89,0.5955056179775281,0.50854282012209
LVPIX,long,gap_extra,ext_vix_chg_ge5,2,0.5052919566825923,990,0.7878787878787878,0.3837193971511743,89,0.8202247191011236,0.5052919566825923
UJPIX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.5009152376244812,454,0.5969162995594713,0.912001590950069,80,0.65,0.5009152376244812
LVPSX,inverse,gap_extra,ext_vix_chg_ge5,2,0.4999233924566524,990,0.7878787878787878,0.3798712291955616,89,0.8202247191011236,0.4999233924566524
SMPIX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.49982363768255,322,0.5838509316770186,0.9251205703704924,55,0.6181818181818182,0.49982363768255
UMPIX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.498642170744366,381,0.5564304461942258,0.6471930464082101,72,0.5833333333333334,0.498642170744366
SMPIX,pair_scan,pair_scan,GLD_up_XLF_down,1,0.4984955047862617,396,0.5732323232323232,0.62014021382709,100,0.6,0.4984955047862617
SMPSX,pair_scan,pair_scan,GDX_up_XLV_down,1,0.4983497229451649,492,0.5853658536585366,0.7217632457776165,96,0.59375,0.4983497229451649
SMPIX,pair_scan,pair_scan,TIP_up_XLF_down,1,0.4973535106279041,591,0.5803722504230119,0.49237181699064575,89,0.5842696629213483,0.4973535106279041
SMPIX,pair_scan,pair_scan,LQD_up_QQQ_down,2,0.4964089713570001,293,0.6143344709897611,0.4359276802869847,75,0.6,0.4964089713570001
SMPIX,pair_scan,pair_scan,TLT_up_XLV_up,2,0.49593953206568564,229,0.5938864628820961,0.5959907465021864,120,0.6333333333333333,0.49593953206568564
SMPSX,pair_scan,pair_scan,TIP_up_XLF_down,1,0.4955458203806543,588,0.5782312925170068,0.49432575256463357,89,0.5842696629213483,0.4955458203806543
LVPIX,long,gap_extra,ext_vix5d_ge10,1,0.4952478913209573,937,0.6862326574172892,0.4148010525322963,79,0.7088607594936709,0.4952478913209573
SMPIX,pair_scan,pair_scan,GLD_up_XLK_down,1,0.49502546860688273,359,0.5821727019498607,0.6050133278390913,89,0.5955056179775281,0.49502546860688273
SMPIX,pair_scan,pair_scan,GDX_up_XLV_down,1,0.4948390479067417,503,0.5825049701789264,0.7237745395632879,96,0.59375,0.4948390479067417
UAPSX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.49171332060252154,525,0.56,0.8296399782611107,76,0.5921052631578947,0.49171332060252154
UAPIX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.49048694407947935,368,0.5706521739130435,0.5854067247737716,72,0.5694444444444444,0.49048694407947935
LVPSX,inverse,gap_extra,ext_vix5d_ge10,1,0.4890692186546205,937,0.6819637139807898,0.4107047745473577,79,0.7088607594936709,0.4890692186546205
LVPIX,long,gap_extra,ext_vix5d_ge10,3,0.48839312211248265,938,0.9008528784648188,0.40112371050467455,79,0.9113924050632911,0.48839312211248265
UMPIX,pair_scan,pair_scan,GDX_up_XLK_down,1,0.48761894018012336,503,0.5964214711729622,0.8286423919463701,75,0.6533333333333333,0.48761894018012336
SMPSX,pair_scan,pair_scan,GLD_up_XLF_down,1,0.4859338562128419,389,0.570694087403599,0.6180032317901687,100,0.6,0.4859338562128419
SMPIX,pair_scan,pair_scan,IWM_down_XLV_down,3,0.48541023545153555,363,0.581267217630854,0.7634173941046477,109,0.6788990825688074,0.48541023545153555
UDPIX,pair_scan,pair_scan,GDX_up_XLK_down,1,0.48536655416918445,489,0.623721881390593,0.6342509338350351,75,0.6533333333333333,0.48536655416918445
LVPIX,long,gap_extra,ext_vix5d_ge10,2,0.48514341822509266,937,0.7982924226254002,0.39146938451841273,79,0.7848101265822784,0.48514341822509266
UAPIX,pair_scan,pair_scan,GDX_up_XLK_down,1,0.4848018346284949,490,0.5775510204081633,0.7438485565791908,75,0.6133333333333333,0.4848018346284949
UBPSX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.48424806221276206,368,0.5516304347826086,0.8405940824332644,80,0.625,0.48424806221276206
UMPSX,pair_scan,pair_scan,GDX_up_XLK_down,1,0.48328699732419295,503,0.5944333996023857,0.8243648388251604,75,0.6533333333333333,0.48328699732419295
SMPSX,pair_scan,pair_scan,XLF_down_XLV_down,3,0.48265089493241303,268,0.6156716417910447,0.5192970621733185,125,0.648,0.48265089493241303
UDPSX,pair_scan,pair_scan,GDX_up_XLK_down,1,0.4822800108306488,489,0.621676891615542,0.6306027071383289,75,0.6533333333333333,0.4822800108306488
LVPSX,inverse,gap_extra,ext_vix5d_ge10,3,0.48225011733776013,938,0.8987206823027718,0.397359013765148,79,0.9113924050632911,0.48225011733776013
SMPSX,pair_scan,pair_scan,IWM_down_XLE_down,3,0.482045790572386,149,0.5637583892617449,0.507831769784122,83,0.5903614457831325,0.482045790572386
UAPSX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.4816956512385538,368,0.5652173913043478,0.5799096087137805,72,0.5555555555555556,0.4816956512385538
UJPIX,pair_scan,pair_scan,XLF_down_XLU_down,2,0.481458089819621,156,0.5705128205128205,0.5817851662949052,93,0.6021505376344086,0.481458089819621
UJPSX,pair_scan,pair_scan,XLF_down_XLU_down,2,0.480204486569226,156,0.5705128205128205,0.5822850312128088,93,0.6021505376344086,0.480204486569226
LVPSX,inverse,gap_extra,ext_vix5d_ge10,2,0.47932602802306085,937,0.7950907150480256,0.3876418580764597,79,0.7848101265822784,0.47932602802306085
FNPSX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.47810347128399855,307,0.5895765472312704,0.3247718867950551,72,0.6111111111111112,0.47810347128399855
UBPIX,pair_scan,pair_scan,GDX_up_QQQ_down,1,0.47806546499592406,364,0.554945054945055,0.8435721820105041,80,0.625,0.47806546499592406
UAPSX,pair_scan,pair_scan,GDX_up_XLK_down,1,0.4775025508515132,490,0.573469387755102,0.7370666300387835,75,0.6133333333333333,0.4775025508515132
UMPSX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.4763591226348533,365,0.5534246575342465,0.6404220583541215,72,0.5833333333333334,0.4763591226348533
SMPSX,pair_scan,pair_scan,QQQ_down_SLV_up,1,0.4757853440770158,470,0.5914893617021276,0.36623069555520577,80,0.6125,0.4757853440770158
SMPIX,pair_scan,pair_scan,FXY_up_XLF_down,1,0.4746162626085932,498,0.5742971887550201,1.13250976697473,69,0.6231884057971014,0.4746162626085932
UJPIX,pair_scan,pair_scan,GDX_up_XLK_down,1,0.4735529327728008,367,0.5831062670299727,1.0292252360785814,75,0.68,0.4735529327728008
BITIX,pair_scan,pair_scan,EEM_up_HYG_up,1,0.47318223201844234,138,0.5869565217391305,0.5209108179024204,135,0.6,0.47318223201844234
SMPSX,pair_scan,pair_scan,QQQ_down_TLT_up,2,0.4723747460818597,397,0.6045340050377834,0.48740705453335437,82,0.6097560975609756,0.4723747460818597
SMPSX,pair_scan,pair_scan,FXY_up_GDX_up,1,0.4717330989088951,565,0.5787610619469027,0.8190932700715957,118,0.6186440677966102,0.4717330989088951
SMPIX,pair_scan,pair_scan,FXY_up_QQQ_down,1,0.471630413667112,578,0.5726643598615917,0.9847663293959906,69,0.6086956521739131,0.471630413667112
SMPSX,pair_scan,pair_scan,FXY_up_QQQ_down,1,0.4715775792485789,569,0.5746924428822495,0.9834727879417794,69,0.6086956521739131,0.4715775792485789
FNPIX,pair_scan,pair_scan,EEM_down_GDX_up,1,0.4704235674630244,299,0.5919732441471572,0.3330518083082811,72,0.6111111111111112,0.4704235674630244
UAPSX,pair_scan,pair_scan,TLT_down_XLK_down,1,0.47041390194151916,150,0.5666666666666667,0.6466284363645277,77,0.6233766233766234,0.47041390194151916
SMPSX,pair_scan,pair_scan,FXY_up_SPY_down,1,0.4703706990596671,494,0.5668016194331984,1.2160738813496883,68,0.6176470588235294,0.4703706990596671
UMPIX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.4701158416935924,519,0.5703275529865125,0.8841819435018623,76,0.6052631578947368,0.4701158416935924
UUPIX,ultra_long,sparse,SPY_big_down,1,0.4685234235308566,534,0.552434456928839,0.9439101770668664,46,0.5652173913043478,0.4685234235308566
SMPSX,pair_scan,pair_scan,FXY_up_XLF_down,1,0.4681329205005594,495,0.5717171717171717,1.136166092303408,69,0.6231884057971014,0.4681329205005594
SMPIX,pair_scan,pair_scan,FXY_up_GDX_up,1,0.46787706364103526,548,0.5766423357664233,0.8230773743799914,118,0.6186440677966102,0.46787706364103526
SMPSX,pair_scan,pair_scan,XLE_down_XLK_down,3,0.4672729993082691,144,0.5625,0.5637204271928781,66,0.5757575757575758,0.4672729993082691
SMPIX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.4672598088068463,436,0.5986238532110092,0.5015693890850249,77,0.6103896103896104,0.4672598088068463
SMPIX,pair_scan,pair_scan,SLV_up_XLF_down,1,0.4666672948690461,475,0.5747368421052632,0.4923120165966328,99,0.6161616161616161,0.4666672948690461
SMPSX,pair_scan,pair_scan,LQD_up_XLK_down,2,0.4665490045931498,323,0.6068111455108359,0.3637182118988476,71,0.5774647887323944,0.4665490045931498
BITIX,pair_scan,pair_scan,QQQ_up_SLV_up,1,0.4658795027557713,134,0.5597014925373134,0.5113035647634471,121,0.5619834710743802,0.4658795027557713
UMPSX,pair_scan,pair_scan,GDX_up_SPY_down,1,0.46575953883387056,519,0.5684007707129094,0.8791075119951233,76,0.6052631578947368,0.46575953883387056
SMPSX,pair_scan,pair_scan,JNK_down_QQQ_down,1,0.46575279122974667,745,0.5503355704697986,0.9260675251206716,125,0.6,0.46575279122974667
UUPSX,inverse,sparse,SPY_big_down,1,0.4634352745263497,534,0.5543071161048689,0.9399705831739934,46,0.5652173913043478,0.4634352745263497
SMPSX,pair_scan,pair_scan,LQD_up_QQQ_down,2,0.46306536635911094,288,0.6076388888888888,0.43239345151290715,75,0.6,0.46306536635911094
SMPSX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.4626335497040789,402,0.599502487562189,0.49785814584353033,77,0.6103896103896104,0.4626335497040789
UJPIX,pair_scan,pair_scan,IWM_down_XLU_down,2,0.4611610350884298,235,0.5829787234042553,0.6964684190505936,103,0.6116504854368932,0.4611610350884298
SMPIX,pair_scan,pair_scan,QQQ_down_SLV_up,1,0.46090320911744187,483,0.5921325051759835,0.367273081793131,80,0.6125,0.46090320911744187
UOPIX,ultra_long,sparse,XLV_bin_-2_-1,1,0.4598985329663603,251,0.5537848605577689,1.1887610936519846,42,0.5714285714285714,0.4598985329663603
UJPIX,pair_scan,pair_scan,GDX_up_XLV_down,1,0.4588404732343702,482,0.5518672199170125,0.8393646654230146,96,0.5729166666666666,0.4588404732343702
UJPIX,pair_scan,pair_scan,HYG_down_LQD_up,1,0.45618941764542303,157,0.6050955414012739,1.064885779203959,45,0.6666666666666666,0.45618941764542303
SMPIX,pair_scan,pair_scan,UUP_down_XLV_down,1,0.4556132108099314,391,0.5754475703324808,0.8519187781137013,76,0.5789473684210527,0.4556132108099314
UOPIX,pair_scan,pair_scan,GLD_up_XLF_down,1,0.4548928188570241,597,0.6164154103852596,0.43710596236703714,100,0.57,0.4548928188570241
UJPIX,pair_scan,pair_scan,LQD_up_SPY_down,1,0.4537189751570714,235,0.6127659574468085,0.7545055293991003,71,0.647887323943662,0.4537189751570714
SMPIX,pair_scan,pair_scan,GLD_up_HYG_down,1,0.4533772639869859,174,0.5517241379310345,0.6666291284618671,81,0.6049382716049383,0.4533772639869859
SMPSX,pair_scan,pair_scan,UUP_down_XLV_down,1,0.45251352145948426,391,0.5754475703324808,0.8497086117918542,76,0.5789473684210527,0.45251352145948426
SMPIX,pair_scan,pair_scan,IWM_down_TLT_up,2,0.4523184751140721,574,0.6027874564459931,0.5719553412468587,78,0.6282051282051282,0.4523184751140721
SMPSX,pair_scan,pair_scan,SPY_down_XLU_up,2,0.45129100678909007,317,0.5615141955835962,0.6905736294379193,79,0.6075949367088608,0.45129100678909007
BKPIX,pair_scan,pair_scan,GDX_up_SPY_down,2,0.450697378957913,249,0.5863453815261044,0.44734671314074864,76,0.6447368421052632,0.450697378957913
SMPSX,pair_scan,pair_scan,SLV_up_SPY_down,1,0.4505240764386181,460,0.5869565217391305,0.6702992424982239,80,0.6625,0.4505240764386181
SMPSX,pair_scan,pair_scan,QQQ_down_UUP_down,1,0.4490071384516988,651,0.5698924731182796,0.551981938698444,68,0.6029411764705882,0.4490071384516988
SMPIX,pair_scan,pair_scan,IWM_down_XLE_down,3,0.44819067813607905,160,0.55625,0.5110246090866797,83,0.5903614457831325,0.44819067813607905
SMPIX,pair_scan,pair_scan,FXY_up_XLE_up,1,0.44805234779606584,300,0.58,0.2578825702379469,96,0.5520833333333334,0.44805234779606584
SMPIX,pair_scan,pair_scan,FXY_up_SPY_down,1,0.4474138970249548,506,0.5652173913043478,1.2187044410452794,68,0.6176470588235294,0.4474138970249548
SMPSX,pair_scan,pair_scan,FXY_up_XLE_up,1,0.44721073906188774,308,0.577922077922078,0.25309549752936655,96,0.5520833333333334,0.44721073906188774
UOPSX,pair_scan,pair_scan,GLD_up_XLF_down,1,0.44718286812587654,593,0.612141652613828,0.4338716423902659,100,0.57,0.44718286812587654
SMPIX,pair_scan,pair_scan,QQQ_down_TLT_up,2,0.4467734972192887,420,0.5976190476190476,0.4908533210858481,82,0.6097560975609756,0.4467734972192887
SMPSX,pair_scan,pair_scan,FXY_up_LQD_up,1,0.44614201688423194,420,0.580952380952381,0.796159293702645,115,0.6521739130434783,0.44614201688423194
SMPIX,pair_scan,pair_scan,SLV_up_SPY_down,1,0.4459681785300203,466,0.5879828326180258,0.6713923009686322,80,0.6625,0.4459681785300203
SMPSX,pair_scan,pair_scan,IWM_down_TLT_up,2,0.4457232644440319,569,0.6010544815465729,0.567815104104903,78,0.6282051282051282,0.4457232644440319
UBPSX,pair_scan,pair_scan,GDX_up_GLD_down,3,0.4454411249886479,139,0.5899280575539568,0.5969784607025154,34,0.6764705882352942,0.4454411249886479
SMPIX,pair_scan,pair_scan,QQQ_down_UUP_down,1,0.44422434688765716,651,0.5698924731182796,0.5511230781221232,68,0.6029411764705882,0.44422434688765716
UOPIX,pair_scan,pair_scan,GLD_up_HYG_down,1,0.4438805274243745,334,0.5898203592814372,0.6114320450862294,85,0.5882352941176471,0.4438805274243745
