ticker,strategy_no,condition,own_avg,new_dates,marginal_avg
UJPIX,1,GDX_up_down_down_SPY_XLK,0.6828532559756567,400,0.6828532559756568
UJPIX,2,combo_SPY_down__self_big_down,0.38719148218936694,775,0.36076472195483
UJPIX,3,GLD_down_up_down_QQQ_XLU,0.32553052731755094,395,0.30161524931532674
UJPSX,1,EEM_down_down_down_SPY_XLV,0.35318658940474507,1442,0.35318658940474507
UJPSX,2,GLD_down_XLU_down,0.24943058476934568,612,0.3086580503945519
UJPSX,3,QQQ_down_XLK_down,0.2620525272837704,350,0.3025912320405732
UKPIX,1,FXY_down_up_up_GLD_XLC,0.45634821538516296,145,0.456348215385163
UKPIX,2,combo_XLC_down__ext_credit_spread_up,0.30285234110751164,134,0.30285234110751175
UKPIX,3,LQD_down_down_down_TIP_XLC,0.2474548801219136,50,0.33148190123234783
UKPSX,1,QQQ_up_up_down_SPY_TIP,0.3899149966596362,181,0.38991499665963636
ULPIX,1,combo_XLF_big_down__self_down,0.4081670433984077,793,0.4081670433984077
ULPIX,2,FXY_up_GDX_up,0.3186799862485826,467,0.32203337150551686
ULPIX,3,GDX_up_XLC_down,0.5109957793628107,108,0.34165190813084084
ULPSX,1,combo_XLF_big_down__self_down,0.3993959391223978,819,0.39939593912239785
ULPSX,2,FXY_up_GDX_up,0.2721505423189867,450,0.3023117751526525
ULPSX,3,FXY_up_down_up_XLK_XLU,0.35153069052067293,246,0.34610207300264584
UMPIX,1,GDX_up_down_down_SPY_XLK,0.558741227734537,423,0.5587412277345373
UMPIX,2,combo_TIP_up__ext_vix_5dchg_ge10,0.34732665961422077,357,0.3124964994672237
UMPIX,3,combo_ext_vix_close_up__self_3down,0.2362455245692109,197,0.3233208214818605
UMPSX,1,GDX_up_down_down_SPY_XLK,0.5540857560275064,423,0.5540857560275063
UMPSX,2,combo_TIP_up__ext_vix_5dchg_ge10,0.34295064699857264,357,0.3082173347105254
UMPSX,3,combo_ext_vix_close_up__self_3down,0.23011350001415243,195,0.3175620172812838
UNPIX,1,combo_XLE_down__self_down,0.2849042012024237,1511,0.2849042012024237
