ticker,n_strategies,constraints_met,base_full_avg,base_full_trades,base_full_hit,base_frozen_avg,base_frozen_trades,base_frozen_hit,sel_full_avg,sel_full_trades,sel_full_hit,sel_frozen_avg,sel_frozen_trades,sel_frozen_hit,density_full_req,density_frozen_req
IDPSX,3,True,0.0953007056683486,4376,0.5397623400365631,0.15992798231589364,396,0.547979797979798,0.23804643540091042,691,0.5861070911722142,0.4718491545914149,86,0.6744186046511628,200,40
INPIX,3,True,0.11564909332194329,5034,0.5536352800953516,0.09365515307525156,396,0.5378787878787878,0.35446212700938656,1051,0.6051379638439581,0.7001095604989405,153,0.6339869281045751,200,40
INPSX,3,True,0.12303876798241109,4960,0.5536290322580645,0.09800937096271928,396,0.5328282828282829,0.3872889356987163,833,0.6158463385354142,0.42678444952137295,140,0.5857142857142857,200,40
LGPIX,1,True,0.0977175201814206,3408,0.5613262910798122,0.13611611058440748,383,0.5796344647519582,0.4525320198282627,193,0.6632124352331606,0.5220552663904051,50,0.64,120,30
LGPSX,1,True,0.08977150160554868,3292,0.5577156743620899,0.10657831262470026,359,0.5710306406685237,0.4481961876690473,193,0.6632124352331606,0.5162568231335469,50,0.64,120,30
LVPIX,1,True,0.11001746888923258,1669,0.5566207309766327,0.10758078372332894,266,0.6015037593984962,0.44511963354951023,186,0.6344086021505376,0.3861065340849544,50,0.66,120,30
LVPSX,1,True,0.12545029185666134,1548,0.5581395348837209,0.12176790261295205,238,0.6050420168067226,0.4386915466404039,170,0.6352941176470588,0.3810326181666535,50,0.66,120,30
MDPIX,1,True,0.1425768280663698,2057,0.5542051531356345,0.12456129904046385,285,0.5543859649122806,0.2931349460820169,393,0.5928753180661578,0.5774339628416361,60,0.6833333333333333,120,30
MDPSX,1,True,0.13657239669374946,2027,0.5540207202762704,0.13651992434119573,263,0.5437262357414449,0.2805766926817632,387,0.5891472868217055,0.5764150046266961,57,0.6666666666666666,120,30
MGPIX,1,True,0.12338151133544313,2219,0.5651194231635872,0.13701421186330875,310,0.5451612903225806,0.27589538516662093,400,0.64,0.7139340254663638,49,0.7551020408163265,120,30
MGPSX,1,True,0.12381010830685756,2186,0.5649588289112535,0.1701996113696343,315,0.5619047619047619,0.2712729139570114,400,0.635,0.7078731296997836,49,0.7551020408163265,120,30
MLPIX,1,True,0.1196760316937851,1655,0.5359516616314199,0.08398409751266817,257,0.5019455252918288,0.42021209828572176,216,0.6018518518518519,0.5588510809221118,60,0.65,120,30
