Date,Open,High,Low,Close,Volume,Adj Close
2022-03-07,1466.3800048828125,1466.3800048828125,1466.3800048828125,1466.3800048828125,0.0,1466.3800048828125
2022-03-08,1464.25,1464.25,1464.25,1464.25,0.0,1464.25
2022-03-09,1527.3800048828125,1527.3800048828125,1527.3800048828125,1527.3800048828125,0.0,1527.3800048828125
2022-03-10,1502.18994140625,1502.18994140625,1502.18994140625,1502.18994140625,0.0,1502.18994140625
2022-03-11,1467.9000244140625,1467.9000244140625,1467.9000244140625,1467.9000244140625,0.0,1467.9000244140625
2022-03-14,1441.449951171875,1441.449951171875,1441.449951171875,1441.449951171875,0.0,1441.449951171875
2022-03-15,1483.77001953125,1483.77001953125,1483.77001953125,1483.77001953125,0.0,1483.77001953125
2022-03-16,1563.0999755859375,1563.0999755859375,1563.0999755859375,1563.0999755859375,0.0,1563.0999755859375
2022-03-17,1588.18994140625,1588.18994140625,1588.18994140625,1588.18994140625,0.0,1588.18994140625
2022-03-18,1627.3499755859375,1627.3499755859375,1627.3499755859375,1627.3499755859375,0.0,1627.3499755859375
2022-03-21,1614.97998046875,1614.97998046875,1614.97998046875,1614.97998046875,0.0,1614.97998046875
2022-03-22,1640.47998046875,1640.47998046875,1640.47998046875,1640.47998046875,0.0,1640.47998046875
2022-03-23,1608.989990234375,1608.989990234375,1608.989990234375,1608.989990234375,0.0,1608.989990234375
2022-03-24,1641.530029296875,1641.530029296875,1641.530029296875,1641.530029296875,0.0,1641.530029296875
2022-03-25,1624.6099853515625,1624.6099853515625,1624.6099853515625,1624.6099853515625,0.0,1624.6099853515625
2022-03-28,1646.0,1646.0,1646.0,1646.0,0.0,1646.0
2022-03-29,1690.06005859375,1690.06005859375,1690.06005859375,1690.06005859375,0.0,1690.06005859375
2022-03-30,1655.72998046875,1655.72998046875,1655.72998046875,1655.72998046875,0.0,1655.72998046875
2022-03-31,1634.1099853515625,1634.1099853515625,1634.1099853515625,1634.1099853515625,0.0,1634.1099853515625
2022-04-01,1627.2099609375,1627.2099609375,1627.2099609375,1627.2099609375,0.0,1627.2099609375
2022-04-04,1654.739990234375,1654.739990234375,1654.739990234375,1654.739990234375,0.0,1654.739990234375
2022-04-05,1610.72998046875,1610.72998046875,1610.72998046875,1610.72998046875,0.0,1610.72998046875
2022-04-06,1569.0999755859375,1569.0999755859375,1569.0999755859375,1569.0999755859375,0.0,1569.0999755859375
2022-04-07,1571.31005859375,1571.31005859375,1571.31005859375,1571.31005859375,0.0,1571.31005859375
2022-04-08,1551.1099853515625,1551.1099853515625,1551.1099853515625,1551.1099853515625,0.0,1551.1099853515625
2022-04-11,1513.739990234375,1513.739990234375,1513.739990234375,1513.739990234375,0.0,1513.739990234375
2022-04-12,1500.52001953125,1500.52001953125,1500.52001953125,1500.52001953125,0.0,1500.52001953125
2022-04-13,1526.4200439453125,1526.4200439453125,1526.4200439453125,1526.4200439453125,0.0,1526.4200439453125
2022-04-14,1484.68994140625,1484.68994140625,1484.68994140625,1484.68994140625,0.0,1484.68994140625
2022-04-19,1519.5799560546875,1519.5799560546875,1519.5799560546875,1519.5799560546875,0.0,1519.5799560546875
