ticker,strategy_no,source,condition,horizon,full_trades,full_avg,full_hit,full_std,full_ann_vol,full_downside_std,full_avg_std,full_median,full_p10,full_p90,full_max,full_min,full_tstat,train_trades,train_avg,train_hit,train_std,train_ann_vol,train_downside_std,train_avg_std,train_median,train_p10,train_p90,train_max,train_min,train_tstat,test_trades,test_avg,test_hit,test_std,test_ann_vol,test_downside_std,test_avg_std,test_median,test_p10,test_p90,test_max,test_min,test_tstat,std,avg_std,flag_std_high,flag_avgstd_low,flag_test_std_high
BMPSX,1,triple_scan,GDX_up_JNK_down_XLF_down,1,210,0.590684872767363,0.5714285714285714,2.610236779305698,41.4362242862224,1.4888078502757898,0.2262955136677219,0.40638887739924,-2.017769530378313,3.496714885009115,13.71683757004989,-12.23661667588901,3.27933354453142,152,0.5251679293955384,0.5592105263157895,2.6693821179819905,42.37512743029935,1.6600949316206892,0.1967376367204245,0.3585802388985249,-2.014668149622435,3.777622039639108,9.8247563021824,-12.23661667588901,2.425544485420817,58,0.7623844485004209,0.603448275862069,2.46255878886967,39.09190886535336,0.8961232933192474,0.3095903545313369,0.43746541264982,-1.794340813538116,3.227362932484505,13.71683757004989,-2.83155356527728,2.3577698958746285,2.3482047301853712,0.02260692655793649,0,0,0
BMPSX,2,triple_scan,GDX_up_UUP_down_XLK_down,1,222,0.5202748199791134,0.5720720720720721,2.684621555401961,42.617045999502,1.2552179894976754,0.1937981980857685,0.41823645373106,-2.3519135789730425,2.779528875149479,18.05770986656105,-5.47292476317707,2.887528117793237,182,0.4589411514069804,0.5659340659340659,2.647514500368872,42.027989762480736,1.2912136774748346,0.1733479274024891,0.398160447184235,-2.3519135789730425,2.653993050364872,18.05770986656105,-5.47292476317707,2.338591395717181,40,0.7993430119823185,0.6,2.8658043052141835,45.49323298664984,1.0763441152084496,0.2789244926905703,0.5228541450928801,-2.083948600126173,3.4786447204353377,13.71683757004989,-2.95562022553655,1.7640733842183782,2.3482047301853712,0.02260692655793649,0,0,0
BMPSX,3,triple_scan,GDX_up_GLD_up_JNK_down,1,224,0.4518012356936388,0.5580357142857143,2.2492377932821457,35.70554304283358,1.225383281830119,0.2008685951494523,0.391763522408785,-2.064716967006995,3.0420932484052305,13.71683757004989,-6.502509153438529,3.00632585124741,156,0.3979095945176294,0.5576923076923077,2.2048455270854745,35.00083766388776,1.337056976405368,0.1804705089900857,0.400527388158205,-2.3079146180511403,3.0277559362084148,7.77293734496331,-6.502509153438529,2.2540759348260506,67,0.6091645279010606,0.5671641791044776,2.3612680164121267,37.483967701183616,0.9029677173858406,0.257981950234801,0.38089657193085,-1.717873159952524,3.074985742382224,13.71683757004989,-2.95562022553655,2.111673271447489,2.3482047301853712,0.02260692655793649,0,0,0
BTCFX,1,triple_scan,QQQ_down_XLK_down_XLV_down,1,224,0.6871886717226696,0.5714285714285714,3.552707646727481,56.39748548495058,1.906594973992252,0.193426743783903,0.41991930800608,-2.976839622080226,4.99876181230947,22.192546917851192,-14.48375385258319,2.894946418714685,149,0.713307124387399,0.5771812080536913,3.815562029285722,60.57016944858582,2.0425765647891088,0.1869468033575464,0.37056319480599,-3.002473682462442,5.12948238086776,22.192546917851192,-14.48375385258319,2.281976552367523,75,0.6353000124287406,0.56,2.985737635602496,47.39711558334117,1.602571475332224,0.2127782444288821,0.65065065065064,-2.8479204892966377,4.497843107914533,10.16949152542372,-7.2324065587127,1.8427136504806667,3.4614729877752994,0.02117586307756032,0,0,0
BTCFX,2,condition_expansion,combo_EEM_down__ext_credit_spread_down,2,204,0.4141622869720578,0.5637254901960784,2.5697658276500084,40.79376784580396,1.4868177330493997,0.1611673260325045,0.2979945816824074,-2.3286372289816453,2.8099221686501377,12.805236345825982,-7.905201733157445,2.3019298477615244,118,0.5378956963285888,0.5677966101694916,2.889196899073469,45.86457890188429,1.5366983324817778,0.1861748143579572,0.3555137765979475,-2.528860066245437,3.862940415361285,12.805236345825982,-7.905201733157445,2.0223761413604397,86,0.2443885392503061,0.5581395348837209,2.056874662102412,32.65187300371797,1.4155193552236676,0.1188154746388421,0.1904003373396774,-2.1253250747346,2.6451905489279026,5.565514993481084,-5.93409763486074,1.101849383161867,3.4614729877752994,0.02117586307756032,0,0,0
BTCFX,3,triple_scan,EEM_down_IWM_down_SPY_down,2,249,0.4606384579276509,0.5662650602409639,2.443710481035562,38.79270125437272,1.413718528557229,0.1884996039843672,0.40930682818578,-2.0906417828174377,3.1023427964125254,12.805236345825982,-7.905201733157445,2.9744735794529342,139,0.5985669501061954,0.5683453237410072,2.714125985584546,43.085414308528726,1.4446298829742708,0.220537643899121,0.432846054493145,-1.984115620720952,3.846556282753586,12.805236345825982,-7.905201733157445,2.6001004750478383,110,0.2863469996293082,0.5636363636363636,2.050792341264017,32.55531915372297,1.3736633340609683,0.1396274960988086,0.331321039568185,-2.094337114250321,2.6325550560644406,5.565514993481084,-5.93409763486074,1.4644255335627387,3.4614729877752994,0.02117586307756032,0,0,0
CNPIX,1,condition_expansion,combo_XLV_down__ext_usd_gold_ratio_le-1,1,179,0.5153039450834003,0.6312849162011173,2.163577799337634,34.34573279512672,1.1171042871509251,0.2381721356362398,0.29863627232888,-1.475713406112538,2.3516575037567704,12.11684577151426,-7.52428965805355,3.1865259999945725,129,0.6315281260246358,0.627906976744186,2.275597778293639,36.12399483225639,1.049757669995252,0.2775218591126364,0.3324912487397,-1.26621604778117,2.502785490467138,12.11684577151426,-7.52428965805355,3.152042403713517,50,0.2154455582550128,0.64,1.830377338695522,29.05633946157956,1.274528740682742,0.1177055428409953,0.262283392196745,-1.7399710753761848,1.9219884338257616,5.768018234750881,-6.46723247450714,0.8323038752611148,1.4951377208467689,0.02825542650623352,0,0,0
CNPIX,2,triple_scan,JNK_up_QQQ_down_XLK_down,1,287,0.3487410055118108,0.5993031358885017,1.621453982687587,25.739784003159507,0.8737823661135702,0.2150791877138362,0.2598275177545,-1.4928078038831698,2.065779243511044,11.754496032546651,-4.14170497885053,3.6436725093583417,248,0.2946391455416133,0.592741935483871,1.613729447801168,25.617160813340867,0.889689804598828,0.1825827408324748,0.26131993730872,-1.5067064416675855,1.9801269220897648,11.754496032546651,-4.14170497885053,2.875315877947129,39,0.6927733458351178,0.6410256410256411,1.6492912199394858,26.18168644489328,0.7649258836401579,0.4200430690830552,0.25795356835771,-1.1376916957633398,2.6642986947754146,4.18962203715567,-2.98212325976146,2.6231681256648,1.4951377208467689,0.02825542650623352,0,0,0
CNPIX,3,pair_scan,JNK_up_QQQ_down,1,195,0.4034706711432366,0.5897435897435898,1.7537512515940357,27.83993803911652,0.9017519628792872,0.2300615157232306,0.3455101872018999,-1.618267760038286,2.2048675668056057,11.754496032546651,-4.14170497885053,3.212634230392515,148,0.3623301894667819,0.581081081081081,1.809567086489768,28.725986949237807,0.9430945965403548,0.2002303159534343,0.40986787260098,-1.667387613512852,2.100055321370899,11.754496032546651,-4.14170497885053,2.435906926622649,47,0.5330194219542004,0.6170212765957447,1.5761757634308946,25.02101455539313,0.756957510697325,0.3381725784147105,0.24656112120424,-1.287703354787666,2.487237443366836,4.18962203715567,-2.98212325976146,2.3183943929382926,1.4951377208467689,0.02825542650623352,0,0,0
CNPSX,1,triple_scan,GDX_up_TIP_up_XLK_down,1,509,0.2993846892805182,0.5834970530451866,1.5706035668321363,24.932558676653088,0.8604350054865105,0.1906176043419847,0.2556915854016799,-1.322163235990712,1.99612647740366,12.1005525333941,-5.010423330395271,4.3005291746835566,468,0.2885562910946264,0.5854700854700855,1.578487775203656,25.05771660446701,0.8707232592103447,0.1828055279410681,0.257017057044535,-1.324171533646698,1.9151563959128224,12.1005525333941,-5.010423330395271,3.9546882265787167,41,0.4229868929633824,0.5609756097560976,1.4904919183934062,23.66082568332319,0.732834884216328,0.2837901284425063,0.16533894483692,-1.31810193321617,2.1917007597896,4.09486166007906,-2.17477263740609,1.8171434497743937,1.4946874235291565,0.026688739462858727,0,0,0
