ticker,direction,streak_days,n,avg,hit,std
LGPIX,down,3,416,0.30103386969174895,0.6009615384615384,1.5824021409210154
LGPIX,up,3,841,-0.04706112065958429,0.4982164090368609,0.9249472941061593
LGPIX,down,4,156,0.24322064577490912,0.6217948717948718,1.8210543834718904
LGPIX,up,4,418,-0.04100516029009596,0.48564593301435405,0.8528544051166792
LGPIX,down,5,55,0.41457235015486943,0.5818181818181818,2.4313392791424184
LGPIX,up,5,203,-0.005441577819529557,0.4630541871921182,0.7763476755342198
LGPSX,down,1,2615,0.11639824239127777,0.5598470363288719,1.3755581181546968
LGPSX,up,1,3195,-0.032250792542183764,0.5023474178403756,1.3707454325080777
LGPSX,down,2,1060,0.18352380960898346,0.5754716981132075,1.5043343232024242
LGPSX,up,2,1603,0.0005088737452316899,0.5046787273861509,0.9515460184011796
LGPSX,down,3,419,0.2810918472625735,0.5823389021479713,1.5852746380477183
LGPSX,up,3,807,-0.05629223669945769,0.4882280049566295,0.9269295910846701
LGPSX,down,4,161,0.21111978054688757,0.5962732919254659,1.8011466325586862
LGPSX,up,4,393,-0.04900230225374782,0.48091603053435117,0.8463795621808443
LGPSX,down,5,61,0.37360668403106573,0.5409836065573771,2.3203179860360437
LGPSX,up,5,189,0.006900184512762069,0.4603174603174603,0.750645327412489
LVPIX,down,1,2672,0.09057868586219038,0.5464071856287425,1.2673822013106326
LVPIX,up,1,3143,-0.0018335714552212008,0.49984091632198535,1.0758578917837305
LVPIX,down,2,1116,0.1120739181710429,0.5519713261648745,1.3917432309066327
LVPIX,up,2,1570,-0.009853406691481038,0.489171974522293,0.9815288761493763
LVPIX,down,3,463,0.1682309087479256,0.5442764578833693,1.493998646945785
LVPIX,up,3,768,-0.02010889333274699,0.4752604166666667,0.9324014633253708
LVPIX,down,4,195,0.19247596238077222,0.5538461538461539,1.6734861913565493
LVPIX,up,4,365,-0.09947570415545931,0.4465753424657534,0.8170863826580698
LVPIX,down,5,80,0.2169572242898754,0.5875,1.8139448287672881
LVPIX,up,5,163,-0.02120680953425158,0.44785276073619634,0.7505701408634271
LVPSX,down,1,2687,0.08842269175064002,0.5433569036099739,1.2698424298724797
LVPSX,up,1,3127,-0.01041161289426785,0.4963223536936361,1.0753297754251476
LVPSX,down,2,1129,0.11303247222652195,0.550044286979628,1.3989181304190248
LVPSX,up,2,1551,-0.018422210223295318,0.48549323017408125,0.9800996196659614
LVPSX,down,3,470,0.17542139845014243,0.551063829787234,1.4901201768888523
LVPSX,up,3,753,-0.026770229610817573,0.4714475431606906,0.9342475965408165
LVPSX,down,4,197,0.19165450346522858,0.5634517766497462,1.6647613283207532
LVPSX,up,4,355,-0.1074834551151518,0.4450704225352113,0.8252961543715795
LVPSX,down,5,80,0.2082339221119324,0.5875,1.8134860076739285
LVPSX,up,5,158,-0.02515502278327278,0.4430379746835443,0.7566388732700384
MDPIX,down,1,2760,0.05591955187869025,0.5253623188405797,1.40657711655211
MDPIX,up,1,3216,0.04121605264074456,0.5143034825870647,1.1628679987378854
MDPIX,down,2,1217,0.05519209758328539,0.543138866064092,1.549771665722716
MDPIX,up,2,1652,0.013528366412459109,0.4891041162227603,1.0693763920020667
MDPIX,down,3,521,0.18086388565457398,0.5873320537428023,1.7357082870164209
MDPIX,up,3,807,0.016117556300961237,0.48079306071871125,1.0309833776009867
MDPIX,down,4,202,0.10258584447514746,0.594059405940594,1.9151939688045272
MDPIX,up,4,388,-0.0021692599836147883,0.4587628865979381,0.916399514904448
MDPIX,down,5,75,0.46200760257490286,0.6133333333333333,2.0535460002765693
MDPIX,up,5,178,0.028449625343553272,0.4550561797752809,0.9323106005231839
MDPSX,down,1,2764,0.05523752217271964,0.5249638205499276,1.4066516449515982
MDPSX,up,1,3205,0.038120751877895646,0.5113884555382215,1.1610932704909942
MDPSX,down,2,1218,0.05270499096223374,0.5394088669950738,1.5461736724088315
MDPSX,up,2,1637,0.011874065284934922,0.4868662186927306,1.0711081194097074
MDPSX,down,3,524,0.18041127752895023,0.5820610687022901,1.7243396766260124
MDPSX,up,3,796,0.008452674077674974,0.47361809045226133,1.035481646039661
MDPSX,down,4,203,0.11514509893202601,0.5911330049261084,1.9220772379600912
MDPSX,up,4,377,-0.006854453053926362,0.4535809018567639,0.9257006725270859
MDPSX,down,5,75,0.4551922252624238,0.6133333333333333,2.005010798990028
MDPSX,up,5,171,0.028353838477234383,0.45614035087719296,0.9455239346624406
MGPIX,down,1,2724,0.06884623309648448,0.5356093979441997,1.4362413831506948
MGPIX,up,1,3237,0.02952164316708335,0.5103490886623416,1.1590894399331664
MGPIX,down,2,1161,0.08478762045372733,0.5521102497846684,1.5835706690011722
MGPIX,up,2,1650,0.007185969229858731,0.49272727272727274,1.0750014243751747
MGPIX,down,3,474,0.21361125738273157,0.5864978902953587,1.8277454114472784
MGPIX,up,3,812,-0.015879069751376203,0.4852216748768473,1.0354376271148436
MGPIX,down,4,182,0.19054797727458256,0.5879120879120879,2.1074173306790813
MGPIX,up,4,394,-0.014513757747612946,0.46954314720812185,0.9193032009256535
MGPIX,down,5,71,0.6769877052040972,0.6619718309859155,2.367662053255667
MGPIX,up,5,185,0.005871473346413761,0.4864864864864865,0.9671943861798216
MGPSX,down,1,2733,0.06682223810183048,0.5386022685693377,1.435384951738149
MGPSX,up,1,3238,0.029295066253308764,0.509882643607165,1.1636439573129198
MGPSX,down,2,1171,0.08629808218838315,0.555935098206661,1.5821166921659657
MGPSX,up,2,1649,0.010772885318081068,0.49363250454821106,1.0804719902528188
MGPSX,down,3,480,0.20774600194257625,0.5833333333333334,1.8179954873698267
MGPSX,up,3,813,-0.01972876951146137,0.48462484624846247,1.0401700127778222
MGPSX,down,4,185,0.2021460032901434,0.5891891891891892,2.103213174681454
MGPSX,up,4,394,-0.025281544230556778,0.467005076142132,0.928479433190275
MGPSX,down,5,73,0.7117422337688308,0.6712328767123288,2.354767252800747
MGPSX,up,5,184,0.004118635194535231,0.4891304347826087,0.9676299494801177
MLPIX,down,1,2776,0.06988388212250053,0.5255763688760807,1.464039996108336
MLPIX,up,1,3197,0.03142013096533532,0.5060994682514858,1.2310740670752578
MLPIX,down,2,1230,0.05847898575289233,0.5308943089430894,1.5740960769119126
MLPIX,up,2,1617,0.02315606089679265,0.49103277674706247,1.1084183445363343
MLPIX,down,3,537,0.11453572037922126,0.5623836126629422,1.6932432892884153
MLPIX,up,3,794,0.014555518445980065,0.4811083123425693,1.071901809540585
MLPIX,down,4,221,0.0858053289997022,0.5927601809954751,1.9271290833368397
MLPIX,up,4,382,-0.006743324984372416,0.45549738219895286,0.9669305048154232
MLPIX,down,5,85,0.5335828903138107,0.6,2.1545436814022416
MLPIX,up,5,174,0.04451578656433168,0.4482758620689655,0.969229095155702
MLPSX,down,1,2780,0.06379680615596044,0.5233812949640287,1.4628157371811155
MLPSX,up,1,3184,0.036841952391138015,0.5069095477386935,1.2082794979863891
MLPSX,down,2,1226,0.05166974218099428,0.5309951060358891,1.580914092578548
MLPSX,up,2,1613,0.02034724779784343,0.48915065096094235,1.1069759191244828
MLPSX,down,3,536,0.12383289619149995,0.5559701492537313,1.7514677663969993
MLPSX,up,3,789,0.008730235135240273,0.4752851711026616,1.0708018711842882
MLPSX,down,4,222,0.0740397866799532,0.5765765765765766,1.9203494970063295
MLPSX,up,4,375,-0.015451216394273578,0.44533333333333336,0.9531545656337262
MLPSX,down,5,86,0.5058940543804723,0.5813953488372093,2.1421670941201683
MLPSX,up,5,167,0.04510853132336102,0.4431137724550898,0.9356803328561891
MPIXX,down,1,0,,,
MPIXX,up,1,67,0.025578269088418506,0.07462686567164178,0.09115714454214122
MPIXX,down,2,0,,,
MPIXX,up,2,5,0.0,0.0,0.0
MPIXX,down,3,0,,,
MPIXX,up,3,0,,,
MPIXX,down,4,0,,,
MPIXX,up,4,0,,,
MPIXX,down,5,0,,,
MPIXX,up,5,0,,,
MPSXX,down,1,0,,,
MPSXX,up,1,68,0.01916829665502309,0.07352941176470588,0.06915969794401028
MPSXX,down,2,0,,,
MPSXX,up,2,5,0.0,0.0,0.0
MPSXX,down,3,0,,,
MPSXX,up,3,0,,,
MPSXX,down,4,0,,,
MPSXX,up,4,0,,,
MPSXX,down,5,0,,,
MPSXX,up,5,0,,,
OEPIX,down,1,2459,0.04203173124482038,0.5030500203334689,3.871039769371965
OEPIX,up,1,2542,0.05452628144201718,0.4901652242328875,3.311748954127667
OEPIX,down,2,1156,0.006863548847132435,0.5025951557093425,3.926768841041014
OEPIX,up,2,1245,-0.028936943439595207,0.4835341365461847,3.20894864226789
OEPIX,down,3,543,-0.22978300047344286,0.48250460405156537,4.294768168859113
OEPIX,up,3,601,-0.02172830725656066,0.480865224625624,3.072764342085773
OEPIX,down,4,263,-0.4102146856375751,0.46387832699619774,4.874675543880591
OEPIX,up,4,288,-0.09988939222403909,0.4513888888888889,3.100443297670266
OEPIX,down,5,136,0.00914936054038937,0.5073529411764706,3.967433567409729
OEPIX,up,5,130,-0.171338490351748,0.46153846153846156,2.9840938890342152
OEPSX,down,1,2457,0.036971758254198454,0.5014245014245015,3.8699264749497058
OEPSX,up,1,2535,0.054084572340436336,0.48994082840236686,3.314034658495937
OEPSX,down,2,1153,-0.002054397350239967,0.5021682567215958,3.926477480145778
OEPSX,up,2,1241,-0.026953435521252112,0.48509266720386784,3.197446014981022
OEPSX,down,3,537,-0.2327567914332466,0.4823091247672253,4.317446170084707
OEPSX,up,3,601,-0.023220030267606384,0.4841930116472546,3.0661867506038814
OEPSX,down,4,257,-0.4057267856953585,0.4669260700389105,4.9309512712596515
OEPSX,up,4,290,-0.09470776642750435,0.45517241379310347,3.081844729925818
OEPSX,down,5,130,0.05505205187979545,0.5230769230769231,4.045753549217108
OEPSX,up,5,132,-0.21222815019793362,0.4621212121212121,2.9763552011461654
OTPIX,down,1,2776,0.1269828669817583,0.5410662824207493,1.8852901821363273
OTPIX,up,1,3375,-0.009985430600501484,0.5191111111111111,1.8149079066755835
OTPIX,down,2,1159,0.18300112330142027,0.5625539257981018,1.6892098129764297
OTPIX,up,2,1750,0.01029476509055069,0.5285714285714286,1.6598175092163518
OTPIX,down,3,468,0.24080444498723894,0.5854700854700855,1.6497101547107635
OTPIX,up,3,923,0.0073253890998764525,0.5308775731310943,1.9732371786103944
OTPIX,down,4,178,0.05970648054084393,0.550561797752809,1.7171709183539305
OTPIX,up,4,489,0.029289288052658423,0.5439672801635992,0.9665749951739802
OTPIX,down,5,73,0.12492093899933362,0.547945205479452,1.9700953240570667
OTPIX,up,5,266,0.05920972361905534,0.5451127819548872,0.8527285852421904
OTPSX,down,1,2789,0.08601643309842556,0.5396199354607386,1.8917001622563556
OTPSX,up,1,3367,-0.01588024493770862,0.5152955152955153,1.8240969976456856
OTPSX,down,2,1168,0.17598359168585115,0.5582191780821918,1.683226076929575
OTPSX,up,2,1733,0.0076695081023308255,0.5245239469128679,1.68482385355559
OTPSX,down,3,475,0.25505983471149113,0.5789473684210527,1.5899640239871544
OTPSX,up,3,907,-0.012737660676837008,0.5181918412348401,1.9800334866541085
OTPSX,down,4,181,0.15057191993289465,0.5580110497237569,1.5496675143684546
OTPSX,up,4,469,0.030366041044736936,0.5373134328358209,0.9433803657893307
OTPSX,down,5,72,0.3169827581858471,0.5555555555555556,1.5970104426363074
OTPSX,up,5,252,0.08231595932450059,0.5515873015873016,0.8299282498055246
PHPIX,down,1,2985,0.08014300598600303,0.4968174204355109,1.7480701649973558
PHPIX,up,1,3140,0.0021244003144270393,0.4735668789808917,1.5565394476561554
PHPIX,down,2,1340,0.10612747703969554,0.514179104477612,1.8166395355169662
PHPIX,up,2,1486,0.006807398274704593,0.4838492597577389,1.5186834200802861
PHPIX,down,3,586,0.09034576804262143,0.48293515358361777,2.0050860356332976
PHPIX,up,3,719,-0.005600739971463707,0.48400556328233657,1.536455215704463
PHPIX,down,4,274,0.14650308121506744,0.5072992700729927,2.2336059248154583
PHPIX,up,4,348,-0.07001971364313456,0.4511494252873563,1.5205219525334708
PHPIX,down,5,127,0.4482570587834891,0.5669291338582677,2.7202815782978926
PHPIX,up,5,157,-0.09926153549013315,0.445859872611465,1.3112198932222943
PHPSX,down,1,2939,0.07518548710979495,0.4937053419530453,1.7294415069783706
PHPSX,up,1,3078,0.0002089726622367561,0.47205977907732294,1.5321373208175413
PHPSX,down,2,1315,0.10595216190455024,0.5125475285171103,1.8161707710346606
PHPSX,up,2,1452,0.01064519761309902,0.4800275482093664,1.4851540957245186
PHPSX,down,3,575,0.09873931976947478,0.4834782608695652,2.004229376447213
PHPSX,up,3,697,0.008614426076084715,0.48923959827833574,1.5114805607452932
PHPSX,down,4,268,0.1674230595826501,0.5074626865671642,2.2349662635432455
PHPSX,up,4,341,-0.04728332606484923,0.4633431085043988,1.5036340196471887
PHPSX,down,5,122,0.49527172766358596,0.5819672131147541,2.7231488106483117
PHPSX,up,5,158,-0.05151465266169445,0.4620253164556962,1.369279898842794
PMPIX,down,1,2895,0.16248945177340446,0.510880829015544,3.6935481053336563
PMPIX,up,1,2961,-0.005939010582849808,0.46808510638297873,3.3417224245888137
PMPIX,down,2,1325,0.23107456841214383,0.5147169811320754,3.8037950810415184
PMPIX,up,2,1385,-0.06225738113914541,0.45703971119133574,3.215684856178624
PMPIX,down,3,608,0.2458285725810565,0.5328947368421053,4.102697781898303
PMPIX,up,3,633,-0.12578869402163056,0.43759873617693523,3.156289385426374
PMPIX,down,4,268,0.4036112930702159,0.5298507462686567,4.5460714966316065
PMPIX,up,4,277,-0.20656533729625945,0.41155234657039713,3.013767749953528
PMPIX,down,5,120,0.8941661890287956,0.5583333333333333,5.531909493466522
PMPIX,up,5,114,0.002762423848287519,0.4473684210526316,2.9172041824227577
PMPSX,down,1,2894,0.15874089893904028,0.5110573600552868,3.6918116687708102
PMPSX,up,1,2959,0.0189668385796662,0.4684014869888476,3.462839184347653
PMPSX,down,2,1327,0.20863597150321456,0.5109269027882442,3.794335490431836
PMPSX,up,2,1385,-0.053836635194542994,0.46064981949458483,3.226394336869123
PMPSX,down,3,610,0.23629972550209674,0.5262295081967213,4.089878275540654
PMPSX,up,3,638,-0.13304788939733914,0.44043887147335425,3.1927928937566024
PMPSX,down,4,269,0.38066796470893716,0.5315985130111525,4.530674420435605
PMPSX,up,4,281,-0.2187784041221289,0.4199288256227758,3.091291792085095
PMPSX,down,5,121,0.888655232150212,0.5619834710743802,5.5091187165450455
PMPSX,up,5,118,0.02512773315314867,0.4576271186440678,2.9373519190435973
RDPIX,down,1,2529,0.010029390884564239,0.4918940292605773,0.4855908363537927
RDPIX,up,1,2610,-0.004600519846758449,0.4578544061302682,0.4506345345032024
RDPIX,down,2,1121,0.028797668888610604,0.5129348795718108,0.498770122771373
RDPIX,up,2,1194,0.001451785033386232,0.4623115577889447,0.4253395985558635
RDPIX,down,3,472,0.053180086051177196,0.5508474576271186,0.4825571038595226
RDPIX,up,3,551,-0.01677246950233294,0.4482758620689655,0.43169760503509375
RDPIX,down,4,184,0.04991626432359641,0.5652173913043478,0.5066881806066107
RDPIX,up,4,247,-0.025535689050262832,0.4574898785425101,0.43356386438566324
RDPIX,down,5,70,0.08200875363063773,0.6142857142857143,0.4431682698863631
RDPIX,up,5,113,-0.07940980570329707,0.39823008849557523,0.4514693883350408
RDPSX,down,1,2546,0.007679741252537279,0.48860958366064416,0.47837375515301983
RDPSX,up,1,2584,-0.010019533808548624,0.451625386996904,0.4482982711948333
RDPSX,down,2,1147,0.023904881440649468,0.5074106364428945,0.497477531056819
RDPSX,up,2,1166,0.0008716690844497676,0.4631217838765009,0.4257861248243181
RDPSX,down,3,492,0.051259150785263406,0.5365853658536586,0.48037939669477947
RDPSX,up,3,539,-0.014971550324459139,0.4397031539888683,0.42744280759789227
RDPSX,down,4,196,0.056608788981691326,0.5612244897959183,0.5013467348641729
RDPSX,up,4,237,-0.025683822578715272,0.45569620253164556,0.42841807123510633
RDPSX,down,5,76,0.08369357895594184,0.631578947368421,0.4425369833984042
RDPSX,up,5,108,-0.08072610669356915,0.39814814814814814,0.45564691523480105
REPIX,down,1,2905,0.14822017773934856,0.519104991394148,2.7755383225005303
REPIX,up,1,3311,-0.024036350912333176,0.5034732709151314,2.2434943894500625
REPIX,down,2,1279,0.1217574772234787,0.509773260359656,2.8875225681642807
REPIX,up,2,1667,-0.07348599746509427,0.5038992201559688,1.9274909334608559
REPIX,down,3,575,0.12372949659341291,0.5078260869565218,3.2446808845600894
REPIX,up,3,840,-0.03232813119161768,0.49166666666666664,1.7291051770244785
REPIX,down,4,256,0.24082404168693577,0.5078125,3.707323858965796
REPIX,up,4,413,0.006217371261531931,0.4745762711864407,1.4458250011794114
REPIX,down,5,113,0.612456119600558,0.5309734513274337,4.746571512100205
REPIX,up,5,196,-0.09289485410062226,0.4387755102040816,1.486355059370367
REPSX,down,1,2907,0.1484048844868963,0.5190918472652218,2.7715159725835776
REPSX,up,1,3319,-0.024532535834074883,0.5037661946369388,2.2450909886659445
REPSX,down,2,1275,0.12333068731606933,0.5098039215686274,2.8834675630025095
REPSX,up,2,1672,-0.06781554160862098,0.5053827751196173,1.9277963807352223
REPSX,down,3,573,0.11830738176007997,0.5043630017452007,3.2412999388312915
REPSX,up,3,845,-0.011260579326694078,0.49467455621301776,1.738258943430807
REPSX,down,4,257,0.27200427886444006,0.5097276264591439,3.683380435529848
REPSX,up,4,418,0.007627049921832265,0.4784688995215311,1.5692728316178932
REPSX,down,5,113,0.6167997845053053,0.5132743362831859,4.7504611800151055
REPSX,up,5,200,-0.11089168508212602,0.435,1.6827045412526898
RRPIX,down,1,2978,-0.0035257095428757653,0.47313633310946945,1.2271777317567178
RRPIX,up,1,2751,-0.03123084334413231,0.43656852053798617,1.1855756026667863
RRPIX,down,2,1409,0.030649712341563592,0.49680624556423,1.247587168725463
RRPIX,up,2,1201,-0.08485514591946595,0.4196502914238135,1.1907849862455553
RRPIX,down,3,640,0.03940099839266535,0.496875,1.2808885138472406
RRPIX,up,3,504,-0.16238405519085106,0.4027777777777778,1.2079082866310462
RRPIX,down,4,291,0.06299946663657102,0.5085910652920962,1.315374005093859
RRPIX,up,4,203,-0.24909327705414475,0.3891625615763547,1.2087972550333856
RRPIX,down,5,128,0.036113096536174456,0.484375,1.2789334540174149
RRPIX,up,5,79,-0.3515642277460588,0.35443037974683544,1.1750959407104349
RRPSX,down,1,2967,-0.0019374800811485732,0.4711830131445905,1.223328984159824
RRPSX,up,1,2741,-0.03565181627438914,0.43560744253921924,1.1836805449210313
RRPSX,down,2,1401,0.023367463248062097,0.49321912919343325,1.2401597168318133
RRPSX,up,2,1194,-0.08661231255630794,0.4187604690117253,1.1901813331847897
RRPSX,down,3,631,0.03446078980469698,0.4928684627575277,1.2793720908263961
RRPSX,up,3,500,-0.17402726832934365,0.394,1.2034765717340563
RRPSX,down,4,281,0.10329512232164162,0.5231316725978647,1.3168971203046418
RRPSX,up,4,197,-0.2621562103507287,0.3756345177664975,1.2053746638739955
RRPSX,down,5,116,0.05656483361656163,0.49137931034482757,1.285193481721407
RRPSX,up,5,74,-0.3474419750632935,0.35135135135135137,1.1863004664210937
RTPIX,down,1,2609,0.0010104687412078955,0.4630126485243388,0.49623227705999806
RTPIX,up,1,2467,-0.02267869712019898,0.4292663153627888,0.47365598285345084
RTPIX,down,2,1193,0.02067474664564755,0.4953897736797988,0.5315816180286443
RTPIX,up,2,1059,-0.042739861620014086,0.4258734655335222,0.4768565624695183
RTPIX,down,3,508,0.04112858113140643,0.5098425196850394,0.5322348707994161
RTPIX,up,3,451,-0.07308737147312455,0.4079822616407982,0.49488071085383695
RTPIX,down,4,205,0.04391959852716565,0.5219512195121951,0.5762359874285533
RTPIX,up,4,184,-0.06883820920654174,0.41304347826086957,0.46753477767979085
RTPIX,down,5,78,0.052516404911763834,0.5512820512820513,0.5751411972782134
RTPIX,up,5,76,-0.12932970914275668,0.34210526315789475,0.4140586541098951
RTPSX,down,1,2631,0.0017084949570759362,0.46332193082478146,0.4834229489939338
RTPSX,up,1,2444,-0.026878374446265504,0.4251227495908347,0.4751399947063143
RTPSX,down,2,1203,0.017761627424158252,0.485453034081463,0.5061720959894215
RTPSX,up,2,1039,-0.04739812651288695,0.41867179980750724,0.4804634775150361
RTPSX,down,3,517,0.03469090611116185,0.5106382978723404,0.5256702117627903
RTPSX,up,3,435,-0.07659472863596464,0.4,0.497764019777979
RTPSX,down,4,207,0.03860682885512135,0.5410628019323671,0.569397020161415
RTPSX,up,4,174,-0.08346620743993345,0.3850574712643678,0.47168479476770714
RTPSX,down,5,74,0.058582233753584054,0.581081081081081,0.5862412268472822
RTPSX,up,5,67,-0.15484784227940152,0.31343283582089554,0.40869798434708593
SGPIX,down,1,2812,0.08828616539159685,0.5316500711237553,1.475562961756404
SGPIX,up,1,3173,0.02017564058131114,0.4944847147809644,1.2920187771628824
SGPIX,down,2,1221,0.07958885106608274,0.5397215397215397,1.569637880896617
SGPIX,up,2,1567,-0.0013643875393340677,0.46713465220165923,1.2200630394772678
SGPIX,down,3,525,0.1697992060610861,0.5676190476190476,1.6562072841730662
SGPIX,up,3,731,-0.04173814315851976,0.45690834473324216,1.1950439179459966
SGPIX,down,4,213,0.21657596639271895,0.596244131455399,1.8005695972506368
SGPIX,up,4,334,-0.06616750150242835,0.4251497005988024,1.1113760009297224
SGPIX,down,5,81,0.472408767837321,0.654320987654321,1.8184588506897865
SGPIX,up,5,142,-0.11911761231868365,0.4295774647887324,1.2088610883888407
SGPSX,down,1,2819,0.08028974406173109,0.5282014898900319,1.4747669211134664
SGPSX,up,1,3165,0.018010582454057213,0.49415481832543445,1.292943633980731
SGPSX,down,2,1238,0.06492041202071784,0.531502423263328,1.5644755831397776
SGPSX,up,2,1562,-0.005670575886495056,0.4667093469910371,1.222777474259849
SGPSX,down,3,540,0.15125611826893787,0.5537037037037037,1.6518000913218667
SGPSX,up,3,728,-0.04983601892459292,0.45604395604395603,1.1954727274042398
SGPSX,down,4,223,0.2094337458176338,0.5874439461883408,1.8000551058530732
SGPSX,up,4,332,-0.06717891610630573,0.43373493975903615,1.1255602077818356
SGPSX,down,5,85,0.4559603581126215,0.6470588235294118,1.8438549776157005
SGPSX,up,5,144,-0.12315696284899112,0.4375,1.2277572949872646
SHPIX,down,1,3053,0.015285669357016253,0.45856534556174255,1.6682452550050861
SHPIX,up,1,2671,-0.10609888511714428,0.4305503556720329,1.58346122866533
SHPIX,down,2,1469,0.012168363033848025,0.4649421375085092,1.8456641183111198
SHPIX,up,2,1150,-0.0815178084276096,0.42086956521739133,1.6977148404965399
SHPIX,down,3,695,-0.049525478486308616,0.4489208633093525,1.334408294299594
SHPIX,up,3,484,-0.17561258746033928,0.40082644628099173,1.765334041020522
SHPIX,down,4,332,-0.04167367170214694,0.4397590361445783,1.3424137897695463
SHPIX,up,4,194,-0.1479228973394886,0.3917525773195876,2.0033970837946176
SHPIX,down,5,156,0.0732226468653657,0.4807692307692308,1.152644580637029
SHPIX,up,5,76,-0.4486647543387575,0.35526315789473684,2.268317652830098
SHPSX,down,1,3058,0.02928248575575056,0.4587965990843689,1.894987329396107
SHPSX,up,1,2665,-0.10911211916246676,0.42626641651031894,1.5830078718049856
SHPSX,down,2,1477,0.012543081913946569,0.46242383209207855,1.8456697588277386
SHPSX,up,2,1136,-0.07730372583780293,0.4225352112676056,1.704278279070647
SHPSX,down,3,698,0.012278272744469512,0.44412607449856734,2.314958423125164
SHPSX,up,3,480,-0.17092074667361293,0.39791666666666664,1.7692765568195985
SHPSX,down,4,333,-0.05668606079639897,0.42042042042042044,1.341375317473392
SHPSX,up,4,191,-0.1500744231540751,0.38219895287958117,2.008819973647671
SHPSX,down,5,159,0.0691400662310258,0.4528301886792453,1.1441474931990556
SHPSX,up,5,73,-0.4342910548001179,0.3698630136986301,2.301637638893728
SLPIX,down,1,2800,0.0940140298975336,0.5285714285714286,1.56862898034059
SLPIX,up,1,3177,0.006496945372984845,0.49606547056971984,1.3396917417639689
SLPIX,down,2,1226,0.09562884164302904,0.5481239804241436,1.7000645943217916
SLPIX,up,2,1574,0.007839415391329612,0.48284625158831,1.2307942100589229
SLPIX,down,3,525,0.2040609336917646,0.5695238095238095,1.8005334840192495
SLPIX,up,3,759,0.017288302384827335,0.4769433465085639,1.2152831542692843
SLPIX,down,4,215,0.2696767316866541,0.6093023255813953,2.082140988659897
SLPIX,up,4,362,0.0011943224080951296,0.46685082872928174,1.0763394263747152
SLPIX,down,5,82,0.5329766739909615,0.6585365853658537,2.228947914740847
SLPIX,up,5,169,-0.04765664835908817,0.4556213017751479,1.1280194565210362
SLPSX,down,1,2809,0.09616887571094561,0.5300818796724813,1.5623495520624684
SLPSX,up,1,3167,-0.0005053894098311323,0.49289548468582256,1.340987159234651
SLPSX,down,2,1232,0.09049113853842163,0.5478896103896104,1.690125872424467
SLPSX,up,2,1559,0.005586495124243283,0.4804361770365619,1.2312873271092644
SLPSX,down,3,526,0.20619434422315883,0.5722433460076045,1.8029066054808942
SLPSX,up,3,748,0.026353125703786177,0.4799465240641711,1.2196617976919983
SLPSX,down,4,214,0.2113602349414589,0.602803738317757,1.981187547255937
SLPSX,up,4,359,0.009405846135133634,0.47075208913649025,1.0779364642345965
SLPSX,down,5,83,0.5307079257697863,0.6626506024096386,2.213395657456775
SLPSX,up,5,169,-0.0413839675402891,0.44970414201183434,1.1222231168773211
SMPIX,down,1,2839,0.21585433161531953,0.5128566396618528,3.2140347593965526
SMPIX,up,1,3211,0.038392073307111335,0.5098100280286515,2.9024152033960697
SMPIX,down,2,1271,0.3435667147261687,0.5310778914240756,3.3326063659868543
SMPIX,up,2,1635,0.045619881433135556,0.5278287461773701,2.877408787210013
SMPIX,down,3,548,0.44067695966110004,0.5346715328467153,3.2442254397269847
SMPIX,up,3,861,0.024285072700303258,0.5296167247386759,3.089188948213476
SMPIX,down,4,235,0.5566181214153393,0.5404255319148936,3.2896235754338057
SMPIX,up,4,455,-0.09027882434182695,0.5186813186813187,3.3969330377271194
SMPIX,down,5,98,0.8693665092776156,0.5816326530612245,3.3427431164476578
SMPIX,up,5,236,-0.2327139746683548,0.5084745762711864,3.9627471001261
SMPSX,down,1,2837,0.19840788206889984,0.5107507930912936,3.209762849407223
SMPSX,up,1,3202,0.01905131250457333,0.5074953154278576,2.904266245752073
SMPSX,down,2,1278,0.2984461306677814,0.5242566510172144,3.324477114851763
SMPSX,up,2,1623,0.025361390606852226,0.5218730745532963,2.8931347224680954
SMPSX,down,3,558,0.34574031069111966,0.525089605734767,3.2181580993997985
SMPSX,up,3,845,-0.007262494375881491,0.5171597633136095,3.1353831860796184
SMPSX,down,4,239,0.4547983910278568,0.5313807531380753,3.398450192849685
SMPSX,up,4,436,-0.10143696806129471,0.5068807339449541,3.4638901466494123
SMPSX,down,5,100,0.8172298272345176,0.57,3.45421725741181
SMPSX,up,5,221,-0.28936984285850254,0.502262443438914,4.0436381389106355
SNPIX,down,1,2673,-0.00418168964002801,0.45342312008978675,1.642656256347483
SNPIX,up,1,2423,-0.09782707661958147,0.4523318200577796,2.002962231784656
SNPIX,down,2,1327,0.009937466759417965,0.4468726450640543,1.584065950287353
SNPIX,up,2,1095,-0.08750871559016879,0.4593607305936073,2.1023765789423545
SNPIX,down,3,655,0.006474147082349543,0.4396946564885496,1.4954540406835128
SNPIX,up,3,503,-0.07842355370278728,0.441351888667992,1.9884244212357682
SNPIX,down,4,324,-0.028438758696346024,0.43209876543209874,1.4182729452775729
SNPIX,up,4,222,-0.057459776021527444,0.44594594594594594,2.2203327482227393
SNPIX,down,5,160,0.04026143551479354,0.4875,1.491076316159177
SNPIX,up,5,99,0.0070159127004702435,0.4444444444444444,2.6040430596189488
SNPSX,down,1,2668,-0.010227348896729823,0.4535232383808096,1.649995619267638
