ticker,condition,full_std,full_avg_std,std,avg_std,std_ratio,avgstd_ratio,std_ratio_band
SGPIX,GDX_up_SPY_down_XLF_down,1.7505364556264944,0.190137241335026,1.3860953153070557,0.0319892443120718,1.262926464215562,5.943786589021542,1.0-1.5x
SGPIX,GDX_up_SPY_down_UUP_down,1.8362293651849,0.2127281010858786,1.3860953153070557,0.0319892443120718,1.3247497087010414,6.6499883214059325,1.0-1.5x
SGPIX,GDX_up_XLC_down_XLK_down,1.6026632644587755,0.1315603069464919,1.3860953153070557,0.0319892443120718,1.1562431867131335,4.112641913733639,1.0-1.5x
SGPSX,GDX_up_SPY_down_XLK_down,1.551780328048017,0.1987112016205892,1.392227569334066,0.0288802959440763,1.1146024990657732,6.880511266414057,1.0-1.5x
SGPSX,combo_XLK_down__ext_usd_gold_ratio_le-1,1.8489398371790384,0.2245047520046735,1.392227569334066,0.0288802959440763,1.3280442636712246,7.77363059019214,1.0-1.5x
SGPSX,GDX_up_LQD_up_XLK_down,1.5550435066023316,0.1469093398169984,1.392227569334066,0.0288802959440763,1.1169463533509425,5.086836371118673,1.0-1.5x
SLPIX,GDX_up_XLF_down_XLK_down,1.546301788592592,0.2074139689259213,1.4828560581986567,0.0269985674623819,1.0427861693271887,7.682406454154236,1.0-1.5x
SLPSX,GDX_up_XLF_down_XLK_down,1.5922703455734224,0.2081883777202855,1.4813099304760098,0.0242369749515563,1.074906954185986,8.589701401944856,1.0-1.5x
SMPIX,GLD_up_XLF_down_XLK_down,3.930579332926087,0.235190786649505,3.1317038249055487,0.0297282189333479,1.2550929310962642,7.911364861003415,1.0-1.5x
SMPIX,QQQ_down_SLV_down_XLV_down,1.8098489787683,0.1769941372439682,3.1317038249055487,0.0297282189333479,0.5779119226968676,5.953741717282075,0.5-1.0x
SMPIX,FXY_up_HYG_up_XLU_up,2.80412496167196,0.1233558161205925,3.1317038249055487,0.0297282189333479,0.8953991560030526,4.149451953282576,0.5-1.0x
SMPSX,combo_ext_vix_5dchg_up__self_down,4.085675161812422,0.2069957685623093,3.138157681263965,0.0288155694943399,1.3019343120345765,7.183469637931967,1.0-1.5x
SMPSX,FXY_up_TIP_up,3.261307264256338,0.1337434946490516,3.138157681263965,0.0288155694943399,1.0392426370821404,4.6413621870399675,1.0-1.5x
SMPSX,combo_XLV_down__ext_usd_gold_ratio_down,2.186352030683885,0.1420000165577466,3.138157681263965,0.0288155694943399,0.6966992269818901,4.927892075346245,0.5-1.0x
SNPIX,QQQ_up_XLC_up_XLV_up,1.9497064016799792,0.1900663518017513,1.8405018802797104,-0.0202499270237252,1.0593340993401608,-9.38602650661733,1.0-1.5x
SNPSX,SPY_up_XLC_up_XLK_up,1.730963982496451,0.2434654048335629,1.8398423954729124,-0.0218831688225106,0.9408218805891385,-11.125692389811338,0.5-1.0x
SPPIX,GLD_up_XLE_up_XLV_down,2.175989445323616,0.1317436645161987,2.427054239792549,-0.0197388511038607,0.8965557545634446,-6.674332960059216,0.5-1.0x
SPPSX,GLD_up_XLE_up_XLV_down,2.180035750750844,0.1327487554621107,2.4264207334930603,-0.0211450084283987,0.8984574359503094,-6.27801856460001,0.5-1.0x
SVPIX,GDX_up_SPY_down_XLK_down,1.566643216733791,0.1930951126019596,1.5040011418757593,0.0277323948298136,1.0416502841080997,6.962799779353115,1.0-1.5x
SVPIX,GDX_up_SPY_down,1.572098740467305,0.1940504358164567,1.5040011418757593,0.0277323948298136,1.0452776242620507,6.997247695602673,1.0-1.5x
