ticker,condition,horizon,source,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,EEM_up,1,single_scan,0.4304234714816338,413,0.6537530266343826,0.5067629200897883,206,0.6456310679611651,True
BLUEBOX GLOBAL TECHNOLOGY FUND A ACC USD,EEM_up,1,single_scan,0.21493793624969992,417,0.5827338129496403,0.1455211958173875,210,0.5476190476190477,False
BLUEBOX GLOBAL TECHNOLOGY FUND CLASS C ACC USD,EEM_up,1,single_scan,0.2120566874638927,417,0.5827338129496403,0.14269143695827166,210,0.5476190476190477,False
BNY MELLON GLOBAL LEADERS FUND B ACC USD,EEM_up,1,single_scan,0.11637868579993157,814,0.5712530712530712,0.09783786368082009,209,0.5885167464114832,False
BOWMOOR GLOBAL ALPHA FUND PC D USD,EEM_up,1,single_scan,-0.04199109220964839,253,0.48616600790513836,-0.015766554020598306,194,0.4793814432989691,False
BOWMOOR GLOBAL ALPHA PC PTG I USD ACC USD,EEM_up,1,single_scan,-0.022048449305041552,221,0.4796380090497738,-0.019367941123369866,193,0.47668393782383417,False
BOWMOOR GLOBAL ALPHA PC PTG K USD ACC USD,EEM_up,1,single_scan,0.022637696896738578,199,0.48743718592964824,0.01933976716652824,180,0.48333333333333334,False
DIMENSIONAL GLOBAL TARGETED VALUE FUND USD ACC USD,EEM_up,1,single_scan,0.006752909529270959,828,0.533816425120773,0.05028965966501874,213,0.5539906103286385,False
DVAM GLOBAL EQUITY INCOME USD A2 INC USD,EEM_up,1,single_scan,0.10454653130240098,857,0.574095682613769,0.14917637591151114,207,0.5797101449275363,False
GAM STAR GLOBAL BALANCED A USD ACC USD,EEM_up,1,single_scan,0.0815975916941731,878,0.5535307517084282,0.03693782119385628,209,0.5167464114832536,False
GUINNESS AM GLOBAL INNOVATORS Y ACC USD,EEM_up,1,single_scan,0.10375917886540253,873,0.5509736540664376,0.0904644224863155,209,0.5741626794258373,False
GUINNESS GLOBAL ENERGY Y INC USD,EEM_up,1,single_scan,0.06572928909131508,688,0.5508720930232558,0.08524228848999259,209,0.5645933014354066,False
GUINNESS GLOBAL QUALITY MID CAP C ACC USD,EEM_up,1,single_scan,0.12033300261328976,602,0.5581395348837209,0.1438508709557096,209,0.5933014354066986,False
HSBC GLOBAL FUNDS ICAV US EQUITY INDEX BC ACC USD,EEM_up,1,single_scan,0.08478171631143144,760,0.5605263157894737,0.03907572979556185,213,0.5586854460093896,False
HSBC GLOBAL INDIA FIX INC ACC USD USD,EEM_up,1,single_scan,0.04153170226909706,377,0.5464190981432361,0.0671324822975763,186,0.553763440860215,False
IFSL ARBION GLOBAL OPPORTUNITIES USD ACC USD,EEM_up,1,single_scan,0.2860822103504073,546,0.7271062271062271,0.3440880573700452,214,0.7242990654205608,True
INVESCO GLOBAL HEALTH CARE INNOVATION A USD USD,EEM_up,1,single_scan,0.19280059337082503,449,0.6080178173719376,0.13672302504013914,211,0.5497630331753555,False
INVESCO GLOBAL HEALTH CARE INNOVATION FUND C AD USD,EEM_up,1,single_scan,0.19523987175763088,450,0.6088888888888889,0.13929845644473426,211,0.5497630331753555,False
JANUS HENDERSON GLOBAL TECHNOLOGY AND INNOVATION FUND H2 USD ACC USD,EEM_up,1,single_scan,0.06993138516526029,1173,0.5694799658994032,0.11173795085484105,220,0.6045454545454545,False
JANUS HENDERSON HORIZON GLOBAL PROPERTY EQUITIES FUND A2 USD USD,EEM_up,1,single_scan,0.2641219126710016,444,0.6171171171171171,0.23172187772119038,211,0.6350710900473934,True
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,EEM_up,1,single_scan,0.36678856432657514,416,0.6802884615384616,0.30605864119812565,216,0.6388888888888888,True
JUPITER GLOBAL FIXED INCOME FUND L USD ACC USD,EEM_up,1,single_scan,0.05674884965763623,806,0.5719602977667494,0.0987903932248617,210,0.6238095238095238,False
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,EEM_up,1,single_scan,0.32157589297583966,877,0.6761687571265679,0.19483918850692092,211,0.6161137440758294,False
M&G (LUX) GLOBAL TARGET RETURN FUND C H ACC USD,EEM_up,1,single_scan,0.05054421851219104,380,0.6026315789473684,0.03915593449928437,208,0.5769230769230769,False
MOMENTUM GLOBAL GROWTH FUND CLASS A USD,EEM_up,1,single_scan,0.2049672456225253,436,0.6720183486238532,0.2562519849961382,206,0.6990291262135923,True
NINETY-ONE GLOBAL ST UK ALPHA I USD ACC USD,EEM_up,1,single_scan,0.10194894328770336,426,0.5422535211267606,0.14410069494660444,208,0.5576923076923077,False
NOMURA GLOBAL HIGH CONVICTION I USD USD,EEM_up,1,single_scan,0.12609530462468707,851,0.6827262044653349,0.09399534371148097,209,0.6794258373205742,False
NSF SICAV WEALTH DEFENDER GLOBAL EQUITY FUND C USD ACC USD,EEM_up,1,single_scan,0.09814239063396446,235,0.574468085106383,0.08656721787438128,208,0.5625,False
PGIM JENNISON GLOBAL EQUITY OPPORTUNITIES I ACC USD,EEM_up,1,single_scan,0.09529927790768347,873,0.5589919816723941,-0.010604212579350422,210,0.5523809523809524,False
PICTET-GLOBAL ENVIRONMENTAL OPPORTUNITIES HP ACC USD,EEM_up,1,single_scan,0.24695837632310982,428,0.5981308411214953,0.2619857987503306,211,0.5687203791469194,True
PIMCO GIS GLOBAL INV GRADE CREDIT INST INC USD USD,EEM_up,1,single_scan,0.03135133122010394,911,0.531284302963776,0.03217763494778041,219,0.54337899543379,False
POLAR CAPITAL GLOBAL TECH FD USD,EEM_up,1,single_scan,0.18940215516117231,868,0.6002304147465438,0.3098184678213262,208,0.625,False
RANMORE GLOBAL EQUITY FUND INST USD ACC USD,EEM_up,1,single_scan,0.19573267860839416,333,0.6216216216216216,0.20934621241970433,210,0.6190476190476191,False
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,EEM_up,1,single_scan,0.24926089115672118,787,0.590851334180432,0.397038566867647,185,0.7027027027027027,True
SCHRODER ISF GLOBAL CITIES A ACC USD,EEM_up,1,single_scan,0.23744293971740815,454,0.579295154185022,0.18495843401247167,216,0.5648148148148148,False
UBAM GLOBAL EQUITY IC ACC USD,EEM_up,1,single_scan,0.12782166751940258,391,0.5856777493606138,0.05130641905503652,208,0.5721153846153846,False
VONTOBEL FUND II DUFF & PHELPS GLOBAL LISTED INFRASTRUCTURE B ACC USD,EEM_up,1,single_scan,0.10511987305677964,450,0.5711111111111111,0.11791965692569174,210,0.5666666666666667,False
FIRST EAGLE AMUNDI INTERNATIONAL AU USD ACC USD,EEM_up,1,single_scan,0.1513198932914511,454,0.6211453744493393,0.16776376464392692,210,0.6476190476190476,False
CT AMERICAN SELECT AU USD ACC USD,EEM_up,2,single_scan,0.0676635376809618,391,0.5549872122762148,-0.023248786784471755,201,0.5074626865671642,False
PACIFIC NORTH AMERICAN OPPORTUNITIES R3 USD,EEM_up,2,single_scan,-0.0018373732412653315,296,0.527027027027027,-0.04073041912291678,198,0.4898989898989899,False
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,EEM_up,2,single_scan,0.19809064064722579,403,0.684863523573201,0.21625959107025758,205,0.6926829268292682,False
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,EEM_up,2,single_scan,0.4054018198195491,358,0.6787709497206704,0.4398291086292774,204,0.6764705882352942,True
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,EEM_up,2,single_scan,0.3382069362164066,363,0.6639118457300276,0.32972270407606175,202,0.6336633663366337,True
ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD,EEM_up,2,single_scan,0.14313106993915764,402,0.6368159203980099,0.119113292407396,202,0.6237623762376238,False
ARTISAN GLOBAL OPPORTUNITIES FUND A ACC USD,EEM_up,2,single_scan,0.05377836547285741,1405,0.5893238434163701,-0.019711914231057583,220,0.5272727272727272,False
BLACKROCK (LUX) SA GLOBAL ALLOCATION A2 USD ACC USD,EEM_up,2,single_scan,0.042113430700605615,3007,0.5899567675424011,0.009639502545073137,220,0.5363636363636364,False
BLACKROCK (LUX) SA GLOBAL EVENT DRIVEN D2 USD ACC USD,EEM_up,2,single_scan,0.0416143157837906,366,0.6311475409836066,0.035498868374295105,204,0.6176470588235294,False
BLACKROCK (LUX) SA GLOBAL MULTI-ASSET INCOME A2 USD ACC USD,EEM_up,2,single_scan,0.13935991627252908,359,0.6880222841225627,0.15115224048843398,204,0.6813725490196079,False
BLACKROCK GLOBAL DYNAMIC HIGH INCOME FUND D6 USD,EEM_up,2,single_scan,0.11132341387020316,368,0.7038043478260869,0.08843240097069295,204,0.6666666666666666,False
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,EEM_up,2,single_scan,0.24122746424862562,353,0.6288951841359773,0.2845220095861825,199,0.6582914572864321,True
BLUEBOX GLOBAL TECHNOLOGY FUND A ACC USD,EEM_up,2,single_scan,0.12079674905021168,383,0.5900783289817232,0.04900924558669968,202,0.5594059405940595,False
BLUEBOX GLOBAL TECHNOLOGY FUND CLASS C ACC USD,EEM_up,2,single_scan,0.11710163854553689,381,0.5853018372703412,0.046334558854133207,202,0.5544554455445545,False
BNY MELLON GLOBAL LEADERS FUND B ACC USD,EEM_up,2,single_scan,0.07878963196668537,779,0.582798459563543,0.017470356351032536,201,0.5671641791044776,False
BOWMOOR GLOBAL ALPHA FUND PC D USD,EEM_up,2,single_scan,-0.027535269537393173,248,0.5443548387096774,-0.07597268362049264,200,0.51,False
BOWMOOR GLOBAL ALPHA PC PTG I USD ACC USD,EEM_up,2,single_scan,-0.04872157362566828,218,0.5229357798165137,-0.07254909921763818,198,0.51010101010101,False
BOWMOOR GLOBAL ALPHA PC PTG K USD ACC USD,EEM_up,2,single_scan,-0.04241904981880262,212,0.5330188679245284,-0.06964827349224248,199,0.5125628140703518,False
DIMENSIONAL GLOBAL TARGETED VALUE FUND USD ACC USD,EEM_up,2,single_scan,0.05541717082661697,865,0.545664739884393,0.005681451134285311,210,0.5380952380952381,False
DVAM GLOBAL EQUITY INCOME USD A2 INC USD,EEM_up,2,single_scan,0.08252823379643481,812,0.5874384236453202,0.08585870117300269,196,0.6020408163265306,False
GAM STAR GLOBAL BALANCED A USD ACC USD,EEM_up,2,single_scan,0.060644814140385875,801,0.5805243445692884,0.056783599985316395,202,0.5841584158415841,False
GUINNESS AM GLOBAL INNOVATORS Y ACC USD,EEM_up,2,single_scan,0.08219415662773229,837,0.5818399044205496,0.017685225513466674,201,0.5422885572139303,False
GUINNESS GLOBAL ENERGY Y INC USD,EEM_up,2,single_scan,0.02624056260371258,607,0.5485996705107083,0.12290124648032036,201,0.5771144278606966,False
GUINNESS GLOBAL QUALITY MID CAP C ACC USD,EEM_up,2,single_scan,0.0011209219113945883,305,0.5245901639344263,0.03151836578709981,201,0.5472636815920398,False
HSBC GLOBAL FUNDS ICAV US EQUITY INDEX BC ACC USD,EEM_up,2,single_scan,0.06861233425073672,756,0.5978835978835979,0.0011150235091010134,210,0.5476190476190477,False
HSBC GLOBAL INDIA FIX INC ACC USD USD,EEM_up,2,single_scan,0.015929869139133038,310,0.535483870967742,0.020517784655485784,165,0.5272727272727272,False
IFSL ARBION GLOBAL OPPORTUNITIES USD ACC USD,EEM_up,2,single_scan,0.18201198599702986,532,0.7293233082706767,0.17903547387921032,211,0.6919431279620853,False
INVESCO GLOBAL HEALTH CARE INNOVATION A USD USD,EEM_up,2,single_scan,0.09926069845331843,418,0.583732057416268,0.06875007672386618,204,0.553921568627451,False
INVESCO GLOBAL HEALTH CARE INNOVATION FUND C AD USD,EEM_up,2,single_scan,0.10263052010080655,421,0.5866983372921615,0.07117549878947155,204,0.553921568627451,False
JANUS HENDERSON GLOBAL TECHNOLOGY AND INNOVATION FUND H2 USD ACC USD,EEM_up,2,single_scan,0.07982643537312065,1173,0.5967604433077579,0.03387897064283268,220,0.5545454545454546,False
JANUS HENDERSON HORIZON GLOBAL PROPERTY EQUITIES FUND A2 USD USD,EEM_up,2,single_scan,0.10277051132184584,411,0.5571776155717761,0.09103843502236215,205,0.5463414634146342,False
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,EEM_up,2,single_scan,0.18302709465938022,350,0.6228571428571429,0.12358651700277096,214,0.6074766355140186,False
JUPITER GLOBAL FIXED INCOME FUND L USD ACC USD,EEM_up,2,single_scan,0.05027514358279895,436,0.6490825688073395,0.05359732281701407,202,0.6534653465346535,False
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,EEM_up,2,single_scan,0.16314394923179118,842,0.6353919239904988,0.08767053039537727,203,0.6157635467980296,False
MOMENTUM GLOBAL GROWTH FUND CLASS A USD,EEM_up,2,single_scan,0.11665602964404649,403,0.6327543424317618,0.14652911478978028,199,0.6633165829145728,False
NINETY-ONE GLOBAL ST UK ALPHA I USD ACC USD,EEM_up,2,single_scan,0.04375436235617637,380,0.5263157894736842,0.07853701931224971,202,0.5445544554455446,False
NOMURA GLOBAL HIGH CONVICTION I USD USD,EEM_up,2,single_scan,0.09293920700900687,771,0.6472114137483788,0.04850287395493428,201,0.5920398009950248,False
NSF SICAV WEALTH DEFENDER GLOBAL EQUITY FUND C USD ACC USD,EEM_up,2,single_scan,0.05328007109559028,222,0.5720720720720721,0.033306518866882205,200,0.56,False
PGIM JENNISON GLOBAL EQUITY OPPORTUNITIES I ACC USD,EEM_up,2,single_scan,0.05882317448426363,830,0.5674698795180723,-0.11125005258391812,202,0.4900990099009901,False
PICTET-GLOBAL ENVIRONMENTAL OPPORTUNITIES HP ACC USD,EEM_up,2,single_scan,0.12643359592737016,382,0.5916230366492147,0.09903691449511788,205,0.5609756097560976,False
PIMCO GIS GLOBAL INV GRADE CREDIT INST INC USD USD,EEM_up,2,single_scan,0.03110529623751114,387,0.6020671834625323,0.01673173499883342,218,0.5963302752293578,False
POLAR CAPITAL GLOBAL TECH FD USD,EEM_up,2,single_scan,0.13150607968268635,829,0.6079613992762364,0.1306653184866422,200,0.605,False
RANMORE GLOBAL EQUITY FUND INST USD ACC USD,EEM_up,2,single_scan,0.1404097790771135,316,0.6012658227848101,0.13925232135849983,202,0.599009900990099,False
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,EEM_up,2,single_scan,0.22013657318388918,759,0.6482213438735178,0.35955260049414595,180,0.7666666666666667,True
SCHRODER ISF GLOBAL CITIES A ACC USD,EEM_up,2,single_scan,0.12367412584614632,426,0.568075117370892,0.08854970540998687,214,0.5747663551401869,False
UBAM GLOBAL EQUITY IC ACC USD,EEM_up,2,single_scan,0.09319741404641772,398,0.5829145728643216,-0.019666949483091233,198,0.5454545454545454,False
VONTOBEL FUND II DUFF & PHELPS GLOBAL LISTED INFRASTRUCTURE B ACC USD,EEM_up,2,single_scan,0.06247221627955354,424,0.5566037735849056,0.08966858992038095,203,0.5665024630541872,False
FIRST EAGLE AMUNDI INTERNATIONAL AU USD ACC USD,EEM_up,2,single_scan,0.08681734201954619,430,0.6116279069767442,0.10000361820052087,203,0.6305418719211823,False
CT AMERICAN SELECT AU USD ACC USD,EEM_up,3,single_scan,0.04872334404290736,323,0.5758513931888545,-0.011405858629886545,194,0.520618556701031,False
PACIFIC NORTH AMERICAN OPPORTUNITIES R3 USD,EEM_up,3,single_scan,0.005626831540904236,282,0.5319148936170213,-0.039537033331061386,191,0.5130890052356021,False
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,EEM_up,3,single_scan,0.13158644349190954,375,0.656,0.1351908650396698,199,0.6482412060301508,False
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,EEM_up,3,single_scan,0.26660367757846193,318,0.6666666666666666,0.2464619813580955,197,0.6395939086294417,True
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,EEM_up,3,single_scan,0.2342682556816246,325,0.6061538461538462,0.2112410867778474,195,0.5948717948717949,True
ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD,EEM_up,3,single_scan,0.09158947244235185,370,0.6378378378378379,0.05247506461824859,196,0.6020408163265306,False
ARTISAN GLOBAL OPPORTUNITIES FUND A ACC USD,EEM_up,3,single_scan,0.05331797824274483,1405,0.595729537366548,-0.009069819266263263,220,0.5318181818181819,False
BLACKROCK (LUX) SA GLOBAL ALLOCATION A2 USD ACC USD,EEM_up,3,single_scan,0.03969948933638528,3007,0.6015962753574992,0.023326514503965366,220,0.5681818181818182,False
BLACKROCK (LUX) SA GLOBAL EVENT DRIVEN D2 USD ACC USD,EEM_up,3,single_scan,0.028035062980718818,285,0.5824561403508772,0.02440724743061924,168,0.5833333333333334,False
BLACKROCK (LUX) SA GLOBAL MULTI-ASSET INCOME A2 USD ACC USD,EEM_up,3,single_scan,0.10259293541799233,305,0.6491803278688525,0.10251953564960511,197,0.6091370558375635,False
BLACKROCK GLOBAL DYNAMIC HIGH INCOME FUND D6 USD,EEM_up,3,single_scan,0.0843253905764358,319,0.6802507836990596,0.06612766085623965,197,0.6395939086294417,False
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,EEM_up,3,single_scan,0.1698464289942177,302,0.6357615894039735,0.18813999064869552,191,0.6178010471204188,False
BLUEBOX GLOBAL TECHNOLOGY FUND A ACC USD,EEM_up,3,single_scan,0.10869318381965744,349,0.5787965616045845,0.04634595332600923,193,0.5595854922279793,False
BLUEBOX GLOBAL TECHNOLOGY FUND CLASS C ACC USD,EEM_up,3,single_scan,0.10589148728726103,349,0.5702005730659025,0.04358796804782559,193,0.5492227979274611,False
BNY MELLON GLOBAL LEADERS FUND B ACC USD,EEM_up,3,single_scan,0.05995182136927928,747,0.5809906291834003,0.007672064970813794,194,0.5463917525773195,False
BOWMOOR GLOBAL ALPHA FUND PC D USD,EEM_up,3,single_scan,0.013704201997677233,232,0.5775862068965517,-0.02493291921794059,195,0.5487179487179488,False
BOWMOOR GLOBAL ALPHA PC PTG I USD ACC USD,EEM_up,3,single_scan,0.009610389823650624,203,0.5665024630541872,-0.011584646842557571,192,0.546875,False
BOWMOOR GLOBAL ALPHA PC PTG K USD ACC USD,EEM_up,3,single_scan,0.0042154722981786776,199,0.5628140703517588,-0.008979944370789368,194,0.5515463917525774,False
DIMENSIONAL GLOBAL TARGETED VALUE FUND USD ACC USD,EEM_up,3,single_scan,0.04663491105034067,840,0.5845238095238096,0.010606799166228573,207,0.6135265700483091,False
DVAM GLOBAL EQUITY INCOME USD A2 INC USD,EEM_up,3,single_scan,0.06824553559932924,766,0.5848563968668408,0.058065330527527735,189,0.5608465608465608,False
GAM STAR GLOBAL BALANCED A USD ACC USD,EEM_up,3,single_scan,0.0504761924950365,814,0.5872235872235873,0.03953825574022346,196,0.576530612244898,False
GUINNESS AM GLOBAL INNOVATORS Y ACC USD,EEM_up,3,single_scan,0.07636046423327787,799,0.5844806007509387,0.01849082116958521,195,0.558974358974359,False
GUINNESS GLOBAL ENERGY Y INC USD,EEM_up,3,single_scan,0.10849355768658611,799,0.5757196495619524,0.13182842804221448,195,0.6410256410256411,False
GUINNESS GLOBAL QUALITY MID CAP C ACC USD,EEM_up,3,single_scan,0.026637095364620132,438,0.5730593607305936,0.022425890247125168,195,0.6,False
HSBC GLOBAL FUNDS ICAV US EQUITY INDEX BC ACC USD,EEM_up,3,single_scan,0.0591448344073052,735,0.5972789115646259,0.010740448521401786,206,0.5728155339805825,False
HSBC GLOBAL INDIA FIX INC ACC USD USD,EEM_up,3,single_scan,0.00045578093593935204,39,0.46153846153846156,,0,,False
IFSL ARBION GLOBAL OPPORTUNITIES USD ACC USD,EEM_up,3,single_scan,0.13080951530557347,493,0.7079107505070994,0.11802580404843305,208,0.6586538461538461,False
INVESCO GLOBAL HEALTH CARE INNOVATION A USD USD,EEM_up,3,single_scan,0.061593258879437555,392,0.5510204081632653,0.009544129729731484,197,0.5076142131979695,False
INVESCO GLOBAL HEALTH CARE INNOVATION FUND C AD USD,EEM_up,3,single_scan,0.06575943110311244,395,0.5544303797468354,0.011930741219012332,197,0.5076142131979695,False
JANUS HENDERSON GLOBAL TECHNOLOGY AND INNOVATION FUND H2 USD ACC USD,EEM_up,3,single_scan,0.08055553780658366,1173,0.5933503836317136,0.0777729746229941,220,0.5863636363636363,False
JANUS HENDERSON HORIZON GLOBAL PROPERTY EQUITIES FUND A2 USD USD,EEM_up,3,single_scan,0.05843268204688792,384,0.5598958333333334,0.04187751212211055,199,0.5477386934673367,False
JPMORGAN GLOBAL GROWTH FUND A USD ACC USD,EEM_up,3,single_scan,0.10360527368744585,300,0.6033333333333334,0.07307659135326904,212,0.5707547169811321,False
JUPITER GLOBAL FIXED INCOME FUND L USD ACC USD,EEM_up,3,single_scan,0.07982342747477968,46,0.7391304347826086,,0,,False
LINDSELL TRAIN LTD GLOBAL EQUITY C USD,EEM_up,3,single_scan,0.11108476177540047,803,0.6151930261519303,0.03492504808348896,197,0.5431472081218274,False
MOMENTUM GLOBAL GROWTH FUND CLASS A USD,EEM_up,3,single_scan,0.08761599131968165,364,0.6401098901098901,0.0975252261704317,188,0.6382978723404256,False
NINETY-ONE GLOBAL ST UK ALPHA I USD ACC USD,EEM_up,3,single_scan,0.0375262017563883,383,0.5404699738903395,0.025558612632172514,196,0.5102040816326531,False
NOMURA GLOBAL HIGH CONVICTION I USD USD,EEM_up,3,single_scan,0.06677649535683089,722,0.6218836565096952,0.03492532811339275,194,0.5824742268041238,False
NSF SICAV WEALTH DEFENDER GLOBAL EQUITY FUND C USD ACC USD,EEM_up,3,single_scan,0.02714225321693766,207,0.5603864734299517,0.013825247817000348,191,0.5445026178010471,False
PGIM JENNISON GLOBAL EQUITY OPPORTUNITIES I ACC USD,EEM_up,3,single_scan,0.05607931290228182,793,0.5788146279949559,-0.08381218051817128,195,0.5230769230769231,False
PICTET-GLOBAL ENVIRONMENTAL OPPORTUNITIES HP ACC USD,EEM_up,3,single_scan,0.06987946051716593,296,0.5777027027027027,0.06317996266257701,198,0.5505050505050505,False
POLAR CAPITAL GLOBAL TECH FD USD,EEM_up,3,single_scan,0.12022907373938316,786,0.6081424936386769,0.14386070538306603,193,0.5906735751295337,False
RANMORE GLOBAL EQUITY FUND INST USD ACC USD,EEM_up,3,single_scan,0.10864694261943207,303,0.6105610561056105,0.08612802614044561,196,0.5714285714285714,False
SCHRODER INTL SEL GLOBAL GOLD A USD ACC USD,EEM_up,3,single_scan,0.13884373860102475,719,0.6383866481223922,0.2218037463129215,172,0.7034883720930233,False
SCHRODER ISF GLOBAL CITIES A ACC USD,EEM_up,3,single_scan,0.08554421024537097,405,0.5728395061728395,0.05337566672743509,212,0.5377358490566038,False
UBAM GLOBAL EQUITY IC ACC USD,EEM_up,3,single_scan,0.07365778200968214,361,0.5734072022160664,-0.014217917323017472,187,0.5401069518716578,False
VONTOBEL FUND II DUFF & PHELPS GLOBAL LISTED INFRASTRUCTURE B ACC USD,EEM_up,3,single_scan,0.03319523153202971,346,0.5346820809248555,0.06201817892773395,194,0.5515463917525774,False
FIRST EAGLE AMUNDI INTERNATIONAL AU USD ACC USD,EEM_up,3,single_scan,0.06758845330231562,403,0.6203473945409429,0.066849956079237,195,0.6512820512820513,False
CT AMERICAN SELECT AU USD ACC USD,EEM_down,1,single_scan,0.09908684228564188,159,0.5345911949685535,0.7500556391266443,7,0.7142857142857143,False
PACIFIC NORTH AMERICAN OPPORTUNITIES R3 USD,EEM_down,1,single_scan,0.08218171758012117,246,0.5040650406504065,0.09196926126814838,156,0.5,False
ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD,EEM_down,1,single_scan,-0.310486005375134,394,0.3096446700507614,-0.3122357304162509,174,0.3218390804597701,False
ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD,EEM_down,1,single_scan,-0.6628785752005542,379,0.3245382585751979,-0.8551863477589312,173,0.31213872832369943,False
ALLIANZ GLOBAL CYBER SECURITY AT ACC USD,EEM_down,1,single_scan,-0.4753356548173304,381,0.4068241469816273,-0.5765182141856264,173,0.3872832369942196,False
ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD,EEM_down,1,single_scan,-0.21503332301948141,393,0.40966921119592875,-0.29216692990871673,174,0.40804597701149425,False
ARTISAN GLOBAL OPPORTUNITIES FUND A ACC USD,EEM_down,1,single_scan,0.026053337722097662,359,0.5125348189415042,,0,,False
BLACKROCK (LUX) SA GLOBAL ALLOCATION A2 USD ACC USD,EEM_down,1,single_scan,-0.04424055068555259,81,0.41975308641975306,,0,,False
BLACKROCK (LUX) SA GLOBAL EVENT DRIVEN D2 USD ACC USD,EEM_down,1,single_scan,-0.03269824738298005,358,0.4664804469273743,-0.01183609352034867,173,0.48554913294797686,False
BLACKROCK (LUX) SA GLOBAL MULTI-ASSET INCOME A2 USD ACC USD,EEM_down,1,single_scan,-0.18491977398255538,352,0.35511363636363635,-0.1919072297954237,173,0.45664739884393063,False
BLACKROCK GLOBAL DYNAMIC HIGH INCOME FUND D6 USD,EEM_down,1,single_scan,-0.11613412156173987,352,0.35795454545454547,-0.11558231001778192,172,0.38372093023255816,False
BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD,EEM_down,1,single_scan,-0.3350579727469049,355,0.39436619718309857,-0.3138295204040543,172,0.45930232558139533,False
BLUEBOX GLOBAL TECHNOLOGY FUND A ACC USD,EEM_down,1,single_scan,0.12318904115401696,184,0.5108695652173914,0.28430088769865486,56,0.5357142857142857,False
BLUEBOX GLOBAL TECHNOLOGY FUND CLASS C ACC USD,EEM_down,1,single_scan,0.12011366416856702,184,0.5108695652173914,0.28107344293632347,56,0.5357142857142857,False
