ticker,condition,horizon,source,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass,abs_full_avg,fund_name
IE00BYQG5606,SPY_big_up,1,single_scan,2.051519534148788,170,0.9058823529411765,1.7920325255743488,40,0.925,True,2.051519534148788,BAILLIE GIFFORD WO LONG TERM GLOBAL GROWTH B ACC USD
IE00BYV6MS67,QQQ_big_up,1,single_scan,0.2415495187241482,299,0.5752508361204013,0.24787059131033978,76,0.5789473684210527,True,0.2415495187241482,PGIM JENNISON GLOBAL EQUITY OPPORTUNITIES I ACC USD
IE00BYW8MG91,XLF_big_up,1,single_scan,0.2401114950956076,251,0.6533864541832669,0.317141832263143,56,0.6964285714285714,True,0.2401114950956076,RUSSELL OLD MUTUAL VALUE GLOBAL EQUITY E ACC USD
IE00BYZ09279,QQQ_big_up,1,single_scan,0.23341828505634288,301,0.6013289036544851,0.366721632627597,75,0.6666666666666666,True,0.23341828505634288,HEPTAGON FUND WCM GLOBAL EQTY A ACC USD
LU0050427557,IWM_big_up,1,single_scan,0.4528055004532907,161,0.6086956521739131,0.7677147357015369,87,0.7241379310344828,True,0.4528055004532907,FIDELITY FUNDS LATIN AMERICA A USD DIS NAV USD
LU0061474960,SPY_big_up,1,single_scan,1.1422858172979966,163,0.9631901840490797,0.8035792856297416,40,0.875,True,1.1422858172979966,CT GLOBAL FOCUS AU USD USD
LU0070992663,QQQ_big_up,1,single_scan,1.061959642146469,135,0.8444444444444444,1.1159084645368254,79,0.810126582278481,True,1.061959642146469,JANUS HENDERSON HORIZON GLOBAL TECHNOLOGY LEADERS FUND A2 USD USD
LU0094547139,QQQ_big_up,1,single_scan,0.9779437353603134,139,0.9424460431654677,1.0054469647777553,79,0.9367088607594937,True,0.9779437353603134,ABRDN SICAV I - GLOBAL SUSTAINABLE AND RESPONSIBLE INVESTMENT EQUITY A ACC USD USD
LU0100598878,QQQ_big_up,1,single_scan,1.6072239779215356,140,0.9,1.8198211520445375,79,0.8481012658227848,True,1.6072239779215356,INVESCO GLOBAL CONSUMER TRENDS C USD USD
LU0106255481,QQQ_big_up,1,single_scan,0.24913246050320312,142,0.6338028169014085,0.2721212565579719,80,0.6,True,0.24913246050320312,SCHRODER INV MGMT QEP GLOBAL CORE C ACC USD
LU0129459060,QQQ_big_up,1,single_scan,0.6760739341368692,131,0.8473282442748091,0.6558193867922206,81,0.8148148148148148,True,0.6760739341368692,JPMORGAN ASSET MGM AMERICA EQUITY C USD ACC USD
LU0130103749,QQQ_big_up,1,single_scan,0.26667918492954656,142,0.6408450704225352,0.31925731475486724,79,0.6835443037974683,True,0.26667918492954656,NATIXIS INTL (LUX) HARRIS ASSOCS GLOBAL EQUITY I ACC USD
LU0176160306,QQQ_big_up,1,single_scan,0.3991751830052536,122,0.7377049180327869,0.39436010704558166,79,0.7088607594936709,True,0.3991751830052536,MORGAN STANLEY GLOBAL BRANDS C USD
LU0209137388,IWM_big_up,1,single_scan,0.5150914261476085,152,0.7236842105263158,0.5159769236388332,84,0.75,True,0.5150914261476085,JANUS HENDERSON HORIZON GLOBAL PROPERTY EQUITIES FUND A2 USD USD
LU0209137628,IWM_big_up,1,single_scan,0.5193548087777625,152,0.7171052631578947,0.5190325140817703,84,0.7380952380952381,True,0.5193548087777625,JANUS HENDERSON HORIZON GLOBAL PROPERTY EQUITIES FUND I2 USD USD
LU0209158467,QQQ_big_up,1,single_scan,1.061959642146469,135,0.8444444444444444,1.1159084645368254,79,0.810126582278481,True,1.061959642146469,JANUS HENDERSON HORIZON GLOBAL TECHNOLOGY LEADERS FUND A1 USD USD
LU0210528500,QQQ_big_up,1,single_scan,0.6723853490124949,126,0.8492063492063492,0.6532655107461312,81,0.8148148148148148,True,0.6723853490124949,JPMORGAN AMERICA EQUITY A USD USD
LU0210533765,QQQ_big_up,1,single_scan,0.8179371112596305,125,0.84,0.7890680773958864,81,0.8148148148148148,True,0.8179371112596305,JPMORGAN GLOBAL GROWTH FUND A USD ACC USD
