ticker,fund_group,condition,n,up_n,down_n,p_up,p_down,avg_up,avg_down,expected,decision,predicted_return
UGPSX,inverse,TLT_big_up,555,300,243,0.5405405405405406,0.43783783783783786,3.4463360311666746,-3.4579541385677515,0.34886117779826725,no_trade,
HCPIX,long,FXY_big_up,246,146,96,0.5934959349593496,0.3902439024390244,1.7437236413106294,-1.7590979774586026,0.34841563331433356,predict_up,1.7437236413106294
CNPSX,inverse,FXY_big_up,246,139,105,0.5650406504065041,0.4268292682926829,1.7328252454477195,-1.4784813855083743,0.34805757576769797,predict_up,1.7328252454477195
URPSX,inverse,XLV_big_down,899,383,498,0.42602892102335926,0.5539488320355951,2.340145644749184,-2.427139529448729,-0.34754138345553903,predict_down,-2.427139529448729
OTPIX,long,XLF_big_down,1130,620,455,0.5486725663716814,0.4026548672566372,1.764415509279826,-1.5443956081942856,0.34622797701335595,no_trade,
HCPSX,inverse,FXY_big_up,246,147,97,0.5975609756097561,0.3943089430894309,1.7322643751816746,-1.747178663021311,0.34620541804324817,predict_up,1.7322643751816746
UOPIX,ultra_long,TLT_big_up,630,372,244,0.5904761904761905,0.3873015873015873,2.2941533886834833,-2.604991116393112,0.34572575903227987,predict_up,2.2941533886834833
URPIX,ultra_long,XLV_big_down,899,379,498,0.42157953281423804,0.5539488320355951,2.3684294233683754,-2.425017189611773,-0.3448540700445481,predict_down,-2.425017189611773
UKPSX,inverse,XLU_big_down,711,317,379,0.44585091420534456,0.5330520393811533,2.648173817929757,-2.86079598585433,-0.3442624168144278,no_trade,
UCPSX,inverse,IWM_big_down,1081,473,590,0.4375578168362627,0.545790934320074,2.817579901448744,-2.886431176183191,-0.3425338580599691,no_trade,
BMPIX,long,FXY_big_up,246,146,100,0.5934959349593496,0.4065040650406504,2.6170228428323394,-2.9782378544683232,0.3425266244174358,predict_up,2.6170228428323394
UAPIX,ultra_long,TLT_big_up,630,357,269,0.5666666666666667,0.42698412698412697,2.710136167162741,-2.796599533287524,0.34164021781389636,predict_up,2.710136167162741
UKPIX,ultra_long,XLU_big_down,711,316,381,0.4444444444444444,0.5358649789029536,2.6582765780503155,-2.842113306530259,-0.3415327301323895,no_trade,
UCPIX,ultra_long,IWM_big_down,1081,475,588,0.43940795559666973,0.543940795559667,2.8149532695526163,-2.9005781230786685,-0.34082991057610007,no_trade,
SRPSX,inverse,XLV_big_down,622,262,331,0.4212218649517685,0.5321543408360129,1.560129203812077,-1.875359642987962,-0.34082024184927856,no_trade,
REPSX,inverse,XLK_big_down,1227,666,548,0.5427872860635696,0.44661776691116545,2.1244921893779205,-1.819186460250299,0.34066635526367645,no_trade,
REPIX,long,XLK_big_down,1227,668,550,0.5444172779136104,0.4482477587612062,2.122019103338955,-1.81808430315161,0.34031164979383555,no_trade,
SRPIX,long,XLV_big_down,622,270,333,0.4340836012861736,0.5353697749196141,1.5232980376931675,-1.86683992884364,-0.3382109744819564,no_trade,
UAPSX,inverse,TLT_big_up,630,357,270,0.5666666666666667,0.42857142857142855,2.7040192483329095,-2.786333944012858,0.3381344551926617,predict_up,2.7040192483329095
BMPSX,inverse,FXY_big_up,246,146,100,0.5934959349593496,0.4065040650406504,2.6123904236631272,-2.9838412146221285,0.33749951379107196,predict_up,2.6123904236631272
UOPSX,inverse,TLT_big_up,630,373,241,0.5920634920634921,0.3825396825396825,2.272615238385791,-2.6355817399145716,0.3373179120610927,predict_up,2.272615238385791
UUPIX,ultra_long,TLT_big_up,576,321,254,0.5572916666666666,0.4409722222222222,2.854867599185486,-2.843815535064507,0.3369502663752711,predict_up,2.854867599185486
UHPSX,inverse,XLK_big_down,772,352,411,0.45595854922279794,0.5323834196891192,3.667120122376543,-3.773552598051207,-0.3369220657027238,no_trade,
USPSX,inverse,XLK_big_down,1334,593,722,0.444527736131934,0.5412293853073463,3.271553269114914,-3.3074456938653642,-0.33579063147349986,no_trade,
UKPIX,ultra_long,XLK_big_down,847,371,466,0.4380165289256198,0.5501770956316411,2.766970252800275,-2.811394180101113,-0.33478597891170764,predict_down,-2.811394180101113
UUPSX,inverse,TLT_big_up,576,321,255,0.5572916666666666,0.4427083333333333,2.8498322684404167,-2.835531200346629,0.33287448277948484,predict_up,2.8498322684404167
UAPIX,ultra_long,XLF_big_down,1158,642,514,0.5544041450777202,0.4438687392055268,2.953785352426215,-2.941126828391366,0.3321165858933232,predict_up,2.953785352426215
BIPIX,long,TLT_big_up,630,363,261,0.5761904761904761,0.4142857142857143,1.9758708349905623,-1.9469222965743593,0.33189586300899393,predict_up,1.9758708349905623
USPIX,ultra_long,XLK_big_down,1334,592,723,0.44377811094452774,0.5419790104947526,3.279235123658412,-3.2974050359283273,-0.33187155005277436,no_trade,
UAPIX,ultra_long,SPY_big_down,900,479,420,0.5322222222222223,0.4666666666666667,3.1509578875569466,-2.88410850117181,0.33109250849735256,no_trade,
BTCFX,long,EEM_big_up,211,88,122,0.41706161137440756,0.5781990521327014,2.4119619348968993,-2.3122085490556947,-0.3309800602552966,predict_down,-2.3122085490556947
UHPIX,ultra_long,XLK_big_down,772,351,411,0.45466321243523317,0.5323834196891192,3.6820208126236507,-3.765756778747232,-0.3307470606660763,no_trade,
ULPIX,ultra_long,XLV_big_down,899,501,389,0.557285873192436,0.43270300333704115,2.3971389401006427,-2.322975773217082,0.3307330736473602,predict_up,2.3971389401006427
SRPIX,long,XLK_big_down,861,373,458,0.4332171893147503,0.5319396051103368,1.4422077636359583,-1.7943226104553054,-0.32968206707586245,no_trade,
SLPIX,long,FXY_big_up,246,146,99,0.5934959349593496,0.4024390243902439,1.6480762363055974,-1.6137636817127388,0.3286850650855937,predict_up,1.6480762363055974
UAPSX,inverse,XLF_big_down,1158,640,515,0.5526770293609672,0.44473229706390327,2.9579479016972194,-2.9382376425299896,0.32806068323253523,predict_up,2.9579479016972194
UAPSX,inverse,SPY_big_down,900,478,420,0.5311111111111111,0.4666666666666667,3.153613976386248,-2.8862765743081846,0.3279903550035434,no_trade,
UVPSX,inverse,XLE_big_down,1126,498,598,0.4422735346358792,0.5310834813499112,2.9360627915506248,-3.061911380789828,-0.32758768696279383,no_trade,
BIPSX,inverse,TLT_big_up,630,363,260,0.5761904761904761,0.4126984126984127,1.973383782090022,-1.9626354530678145,0.3270684049222956,predict_up,1.973383782090022
UWPSX,inverse,XLU_big_down,766,315,417,0.4112271540469974,0.5443864229765013,2.1589709239096875,-2.231042137949692,-0.32672158027868164,no_trade,
UKPSX,inverse,XLF_big_down,872,373,488,0.42775229357798167,0.5596330275229358,2.997669858782682,-2.874822788292826,-0.32658562312036543,predict_down,-2.874822788292826
UKPSX,inverse,XLK_big_down,847,371,465,0.4380165289256198,0.5489964580873672,2.7671046674198116,-2.8018549275771507,-0.32617084971738486,no_trade,
SLPSX,inverse,FXY_big_up,246,147,98,0.5975609756097561,0.3983739837398374,1.6336979701326502,-1.6340359003033749,0.3252767617063775,predict_up,1.6336979701326502
SRPSX,inverse,QQQ_big_down,835,355,446,0.4251497005988024,0.5341317365269461,1.5151897120840407,-1.8127571633241641,-0.32406867910508136,no_trade,
ULPSX,inverse,XLV_big_down,899,501,392,0.557285873192436,0.4360400444938821,2.392071397340438,-2.3144196591378416,0.3238879462575366,predict_up,2.392071397340438
UWPIX,ultra_long,XLU_big_down,766,322,416,0.42036553524804177,0.5430809399477807,2.1092405389964832,-2.228490138235001,-0.3235984907948996,no_trade,
SRPIX,long,QQQ_big_down,835,360,448,0.4311377245508982,0.5365269461077844,1.502351820580018,-1.810056874269378,-0.3234237416333832,no_trade,
UKPIX,ultra_long,XLF_big_down,872,375,490,0.43004587155963303,0.5619266055045872,2.987129791178967,-2.859231186378268,-0.3220752404050904,predict_down,-2.859231186378268
USPSX,inverse,XLE_big_down,1524,658,844,0.431758530183727,0.5538057742782152,2.8436702531367986,-2.795862810804762,-0.32058607989186766,predict_down,-2.795862810804762
UVPIX,ultra_long,XLE_big_down,1126,501,602,0.44493783303730017,0.5346358792184724,2.9193583726299486,-3.0288600280445044,-0.32040425594599253,no_trade,
UXPSX,inverse,XLK_big_down,847,368,467,0.4344746162927981,0.551357733175915,2.3922775800492424,-2.4652197765408554,-0.3198341041162435,predict_down,-2.4652197765408554
FNPIX,long,SPY_big_down,875,467,399,0.5337142857142857,0.456,2.640385139189247,-2.3907884053804356,0.31901175571952534,no_trade,
UXPIX,ultra_long,XLK_big_down,847,365,466,0.4309327036599764,0.5501770956316411,2.4134702899745304,-2.4697854863557143,-0.31877612845461534,predict_down,-2.4697854863557143
UUPIX,ultra_long,QQQ_big_down,818,457,356,0.558679706601467,0.4352078239608802,3.1470601570866577,-3.31157862834024,0.31697371650302836,predict_up,3.1470601570866577
FNPSX,inverse,SPY_big_down,875,466,398,0.5325714285714286,0.45485714285714285,2.641977690663193,-2.3983076251288016,0.31615447891175447,no_trade,
USPIX,ultra_long,XLE_big_down,1524,659,841,0.43241469816272965,0.5518372703412073,2.8413381645979214,-2.7991984283538955,-0.31606563502335694,predict_down,-2.7991984283538955
UJPIX,ultra_long,SPY_big_down,900,484,405,0.5377777777777778,0.45,3.047145640203577,-2.939959934608085,0.315705240380285,no_trade,
UCPSX,inverse,TLT_big_up,603,256,335,0.42454394693200664,0.5555555555555556,2.8724943177050903,-2.762542943722486,-0.315246004667545,predict_down,-2.762542943722486
UUPSX,inverse,QQQ_big_down,818,456,357,0.5574572127139364,0.43643031784841074,3.1505488804027633,-3.302509962936415,0.31498072456645465,predict_up,3.1505488804027633
UOPIX,ultra_long,XLK_big_down,1334,711,593,0.532983508245877,0.444527736131934,3.3283177166166142,-3.284648472563094,0.3138211036615424,no_trade,
UAPIX,ultra_long,XLK_big_down,1261,676,583,0.5360824742268041,0.4623314829500397,2.82253552676407,-2.594821376131772,0.3134442139632736,no_trade,
UCPIX,ultra_long,TLT_big_up,603,256,336,0.42454394693200664,0.5572139303482587,2.874397119504402,-2.7518511438348834,-0.31306189342519747,predict_down,-2.7518511438348834
UXPSX,inverse,XLF_big_down,872,373,493,0.42775229357798167,0.5653669724770642,2.745145560984625,-2.6305408332191442,-0.3129785969378132,predict_down,-2.6305408332191442
URPSX,inverse,SPY_big_down,983,434,531,0.44150559511698884,0.5401831129196337,2.4478595395248313,-2.5765359751335084,-0.31105754083633386,no_trade,
UXPIX,ultra_long,XLF_big_down,872,373,491,0.42775229357798167,0.5630733944954128,2.7486078256758004,-2.639691481865775,-0.3106167415355755,predict_down,-2.639691481865775
URPIX,ultra_long,SPY_big_down,983,434,531,0.44150559511698884,0.5401831129196337,2.4482873490300205,-2.5758033398694233,-0.3104729033485604,no_trade,
ETHFX,long,QQQ_up,201,89,112,0.4427860696517413,0.5572139303482587,3.1608236127729588,-3.0688481058077755,-0.3104362503168035,predict_down,-3.0688481058077755
UAPSX,inverse,XLK_big_down,1261,675,584,0.535289452815226,0.4631245043616178,2.8223104880924734,-2.592746827309351,0.3099884475128935,no_trade,
UNPIX,ultra_long,XLK_big_down,847,467,371,0.551357733175915,0.4380165289256198,2.458802747180356,-2.38884036355027,0.3093283448123686,predict_up,2.458802747180356
UCPSX,inverse,EEM_big_down,1130,487,620,0.43097345132743364,0.5486725663716814,2.720956543703522,-2.700304665573918,-0.3089230582939941,no_trade,
USPSX,inverse,GLD_big_down,700,301,387,0.43,0.5528571428571428,2.1997006827258154,-2.26911161405833,-0.30862327020014724,predict_down,-2.26911161405833
UJPSX,inverse,SPY_big_down,900,485,403,0.5388888888888889,0.4477777777777778,3.034938263369595,-2.964669800816921,0.3079812533389271,no_trade,
REPSX,inverse,XLF_big_down,1125,622,497,0.5528888888888889,0.44177777777777777,2.370111759072082,-2.2693000211574534,0.3078821365578495,predict_up,2.370111759072082
REPIX,long,XLF_big_down,1125,622,495,0.5528888888888889,0.44,2.375376270544864,-2.285542753243491,0.3076803354874466,predict_up,2.375376270544864
UWPSX,inverse,SPY_big_down,689,292,370,0.42380261248185774,0.5370101596516691,2.3998377074243207,-2.4618923517204396,-0.305003714903717,no_trade,
UCPIX,ultra_long,EEM_big_down,1130,488,620,0.431858407079646,0.5486725663716814,2.7241262009307516,-2.6991859165116905,-0.304532462108886,no_trade,
UNPSX,inverse,XLK_big_down,847,466,369,0.5501770956316411,0.43565525383707204,2.458378305936933,-2.405882548442112,0.3044080639804857,predict_up,2.458378305936933
BKPIX,long,EEM_big_down,1152,614,527,0.5329861111111112,0.4574652777777778,2.6406943582211015,-2.412738127149009,0.30370949908005984,no_trade,
USPIX,ultra_long,GLD_big_down,700,301,385,0.43,0.55,2.2052471112608942,-2.2740902611985017,-0.3024933858169912,predict_down,-2.2740902611985017
UJPIX,ultra_long,XLU_big_down,967,513,439,0.5305067218200621,0.45398138572905894,2.846693605785031,-2.6611614418364136,0.30207233381751325,no_trade,
UNPIX,ultra_long,XLF_big_down,872,490,375,0.5619266055045872,0.43004587155963303,2.640683756790736,-2.7489182220489945,0.3017095270173023,predict_up,2.640683756790736
SOPSX,inverse,XLV_big_down,738,306,413,0.4146341463414634,0.559620596205962,1.3856560422441253,-1.565481154203247,-0.301535186665635,predict_down,-1.565481154203247
REPSX,inverse,QQQ_big_down,1194,638,546,0.5343383584589615,0.457286432160804,2.1632882026304547,-1.8700158602264945,0.30079498626010387,no_trade,
UXPSX,inverse,QQQ_big_down,818,359,450,0.4388753056234719,0.5501222493887531,2.4584096811976752,-2.50747538653012,-0.3004826997415506,predict_down,-2.50747538653012
SVPIX,long,FXY_big_up,246,144,100,0.5853658536585366,0.4065040650406504,1.6350406187191635,-1.615310489376439,0.30046666730860033,predict_up,1.6350406187191635
BKPSX,inverse,EEM_big_down,1152,613,527,0.5321180555555556,0.4574652777777778,2.6445922512183855,-2.419508306901423,0.3003942467533163,no_trade,
UWPIX,ultra_long,SPY_big_down,689,296,366,0.4296081277213353,0.5312046444121916,2.3703734073212557,-2.4815942038637195,-0.2999026851190559,no_trade,
OTPSX,inverse,XLV_big_down,827,449,331,0.5429262394195888,0.40024183796856105,1.687912680473087,-1.5403624087590129,0.299894602458504,no_trade,
REPIX,long,QQQ_big_down,1194,639,548,0.535175879396985,0.45896147403685095,2.1631407832860194,-1.8692201149758474,0.2997607516859314,no_trade,
UXPIX,ultra_long,QQQ_big_down,818,357,450,0.43643031784841074,0.5501222493887531,2.4749406694601004,-2.507955656499728,-0.2995430640924473,predict_down,-2.507955656499728
ULPIX,ultra_long,SPY_big_down,981,534,437,0.5443425076452599,0.4454638124362895,2.5468913687892534,-2.440662095118758,0.29915459262646665,no_trade,
SMPIX,long,TLT_big_up,630,338,254,0.5365079365079365,0.4031746031746032,2.620827399513117,-2.7458583433304553,0.29903435211031437,no_trade,
IDPSX,inverse,FXY_big_up,246,146,95,0.5934959349593496,0.3861788617886179,2.0600146182745314,-2.3918796347961475,0.298916947001819,predict_up,2.0600146182745314
LGPSX,inverse,FXY_big_up,246,149,88,0.6056910569105691,0.35772357723577236,1.382312843241411,-1.5069780789204157,0.29817293779664084,predict_up,1.382312843241411
UHPSX,inverse,QQQ_big_down,741,335,397,0.45209176788124156,0.5357624831309041,3.845658254301339,-3.8011182121427027,-0.29790609315749583,no_trade,
IDPIX,long,FXY_big_up,246,147,96,0.5975609756097561,0.3902439024390244,2.046563701064553,-2.370458332884739,0.29788969146160327,predict_up,2.046563701064553
LGPIX,long,FXY_big_up,246,150,91,0.6097560975609756,0.3699186991869919,1.373369372443328,-1.4585314069102644,0.29788230828319157,predict_up,1.373369372443328
BLPIX,long,FXY_big_up,246,145,97,0.5894308943089431,0.3943089430894309,1.3927403744606497,-1.3276519477398911,0.29741916815457226,predict_up,1.3927403744606497
USPSX,inverse,QQQ_big_down,1298,589,691,0.45377503852080125,0.5323574730354391,3.3012944993271085,-3.372135168883726,-0.2971363186402064,no_trade,
SOPIX,long,XLV_big_down,738,308,412,0.4173441734417344,0.5582655826558266,1.3793340893243433,-1.5633888433157839,-0.29712913812222935,predict_down,-1.5633888433157839
UDPIX,ultra_long,SPY_big_down,781,430,341,0.5505761843790012,0.43661971830985913,2.4286330076341573,-2.382198245580678,0.2970327676564362,predict_up,2.4286330076341573
UNPSX,inverse,XLF_big_down,872,490,375,0.5619266055045872,0.43004587155963303,2.6329343439707142,-2.752286918788434,0.2959062316513612,predict_up,2.6329343439707142
UVPSX,inverse,IWM_big_down,986,432,529,0.4381338742393509,0.5365111561866126,3.1705970541445367,-3.1401376670635166,-0.29557291935716057,no_trade,
BLPSX,inverse,FXY_big_up,246,145,97,0.5894308943089431,0.3943089430894309,1.3880519543462124,-1.3262014175670451,0.29522762551299775,predict_up,1.3880519543462124
SVPSX,inverse,FXY_big_up,246,144,102,0.5853658536585366,0.4146341463414634,1.6308687722449062,-1.5906661026579623,0.29511040948030204,predict_up,1.6308687722449062
REPIX,long,EEM_big_down,1152,626,523,0.5434027777777778,0.4539930555555556,2.2597586915731394,-2.0548976879619967,0.2950498698964071,no_trade,
UJPSX,inverse,XLU_big_down,967,514,439,0.531540847983454,0.45398138572905894,2.836733225538453,-2.6722391886157784,0.2946927343582606,no_trade,
UOPIX,ultra_long,GLD_big_down,700,380,300,0.5428571428571428,0.42857142857142855,2.287035224627768,-2.209437610605418,0.29463157453846645,no_trade,
SRPSX,inverse,XLF_big_down,882,357,490,0.40476190476190477,0.5555555555555556,1.8197382503727222,-1.8558314317851876,-0.294456741713923,predict_down,-1.8558314317851876
UWPSX,inverse,XLF_big_down,919,367,517,0.39934711643090315,0.5625680087051143,2.3686831807768307,-2.204822178736104,-0.29443562465883477,predict_down,-2.204822178736104
USPIX,ultra_long,QQQ_big_down,1298,588,692,0.4530046224961479,0.5331278890600925,3.308142564857048,-3.362849641537063,-0.29422505686263734,no_trade,
UDPSX,inverse,SPY_big_down,781,427,342,0.5467349551856594,0.4379001280409731,2.4413804596893995,-2.3763792241334816,0.2941712696974683,no_trade,
BRPSX,inverse,FXY_big_up,246,97,145,0.3943089430894309,0.5894308943089431,1.326524453866035,-1.385880971835217,-0.2938206052483783,predict_down,-1.385880971835217
UHPIX,ultra_long,QQQ_big_down,741,333,397,0.4493927125506073,0.5357624831309041,3.8684677788231308,-3.7932418852927343,-0.2938154630406384,no_trade,
URPIX,ultra_long,TLT_big_up,630,255,356,0.40476190476190477,0.5650793650793651,2.1672854916809317,-2.0701664399273647,-0.2925737337071497,predict_down,-2.0701664399273647
LVPIX,long,FXY_big_up,246,149,95,0.6056910569105691,0.3861788617886179,1.3711821669805229,-1.3931741879691109,0.2924983537521641,predict_up,1.3711821669805229
REPSX,inverse,EEM_big_down,1152,624,524,0.5416666666666666,0.4548611111111111,2.2625446430712253,-2.051963014556821,0.2921868382366929,no_trade,
UGPSX,inverse,XLK_big_down,772,410,356,0.5310880829015544,0.46113989637305697,3.712307099348191,-3.6419166299583305,0.29212900319636326,no_trade,
ULPSX,inverse,SPY_big_down,981,535,439,0.545361875637105,0.4475025484199796,2.537895506860726,-2.440297674447013,0.29203202557415875,no_trade,
URPSX,inverse,TLT_big_up,630,259,354,0.4111111111111111,0.5619047619047619,2.124450963173794,-2.07350955239413,-0.2917294953738247,predict_down,-2.07350955239413
SRPIX,long,XLF_big_down,882,364,486,0.4126984126984127,0.5510204081632653,1.7920132941712015,-1.8704813983573665,-0.29111238154576274,predict_down,-1.8704813983573665
BIPIX,long,XLV_big_down,827,453,368,0.5477629987908101,0.4449818621523579,2.373721447784409,-2.267828870030717,0.2910940649033052,no_trade,
UOPIX,ultra_long,XLE_big_down,1524,827,655,0.5426509186351706,0.42979002624671914,2.8268589375287045,-2.8922923555889906,0.2909191918802164,no_trade,
UUPIX,ultra_long,XLE_big_down,1126,605,509,0.5373001776198935,0.45204262877442275,3.0023847879022454,-2.927142574848808,0.28998865549095476,no_trade,
UJPIX,ultra_long,XLF_big_down,1158,635,508,0.5483592400690847,0.4386873920552677,2.8627742553049997,-2.917840760416058,0.28980876150890933,no_trade,
LVPSX,inverse,FXY_big_up,246,149,96,0.6056910569105691,0.3902439024390244,1.3681642878779499,-1.3813196112116524,0.2896333179573004,predict_up,1.3681642878779499
FNPIX,long,XLF_big_down,1125,628,485,0.5582222222222222,0.4311111111111111,2.426863549094608,-2.470765251113663,0.2895548107033666,predict_up,2.426863549094608
UNPIX,ultra_long,QQQ_big_down,818,448,361,0.5476772616136919,0.441320293398533,2.512669118682401,-2.4623721227167206,0.28943695460755436,no_trade,
UVPIX,ultra_long,IWM_big_down,986,433,533,0.43914807302231235,0.5405679513184585,3.1638878131297754,-3.1049780579848885,-0.28903639129893827,no_trade,
UOPSX,inverse,GLD_big_down,700,377,303,0.5385714285714286,0.4328571428571429,2.30734546563416,-2.204603723486519,0.2883918747538044,no_trade,
USPSX,inverse,IWM_big_down,1311,580,712,0.4424103737604882,0.5430968726163234,2.9824460443792655,-2.9603047335349237,-0.2882671735597955,no_trade,
BRPIX,long,FXY_big_up,246,94,143,0.3821138211382114,0.5813008130081301,1.3679640508996675,-1.394592435158598,-0.2879597457037026,predict_down,-1.394592435158598
UAPIX,ultra_long,EEM_big_down,1152,637,511,0.5529513888888888,0.4435763888888889,2.641208279295846,-2.644071441090154,0.2876121245784592,predict_up,2.641208279295846
UDPIX,ultra_long,XLF_big_down,1016,585,423,0.5757874015748031,0.41633858267716534,2.177732655974596,-2.3216866403467744,0.2873033020457214,predict_up,2.177732655974596
INPIX,long,XLF_big_down,1125,611,491,0.5431111111111111,0.43644444444444447,2.748339196761831,-2.761941874534719,0.2872193678443837,no_trade,
UWPIX,ultra_long,XLF_big_down,919,373,513,0.4058759521218716,0.558215451577802,2.3417928542717084,-2.2150180635565975,-0.28597990420150965,predict_down,-2.2150180635565975
USPIX,ultra_long,IWM_big_down,1311,579,711,0.4416475972540046,0.5423340961098398,2.9901796080708505,-2.960691309203444,-0.2850782057746962,no_trade,
UDPSX,inverse,XLF_big_down,1016,579,421,0.5698818897637795,0.41437007874015747,2.1978631157278814,-2.33548427603528,0.2847675824759748,predict_up,2.1978631157278814
UJPIX,ultra_long,XLK_big_down,1261,684,564,0.542426645519429,0.44726407613005553,2.7796414154761604,-2.7352554796622286,0.2843700536528126,no_trade,
UUPSX,inverse,XLE_big_down,1126,603,511,0.5355239786856127,0.45381882770870335,3.006316168759451,-2.9212964030023922,0.2842150868807516,no_trade,
UNPSX,inverse,QQQ_big_down,818,448,359,0.5476772616136919,0.4388753056234719,2.506776060103776,-2.480860504104113,0.28411583612850244,no_trade,
UAPSX,inverse,EEM_big_down,1152,637,510,0.5529513888888888,0.4427083333333333,2.6377981277785643,-2.653177605231661,0.28399030271423437,predict_up,2.6377981277785643
UJPSX,inverse,XLF_big_down,1158,634,506,0.5474956822107081,0.4369602763385147,2.8612343020266455,-2.935312374496659,0.283898519852836,no_trade,
RRPSX,inverse,FXY_big_down,222,94,122,0.42342342342342343,0.5495495495495496,1.1162693781587036,-1.376491372018022,-0.2837956118886513,no_trade,
FNPSX,inverse,XLF_big_down,1125,626,483,0.5564444444444444,0.42933333333333334,2.4278041262692236,-2.485752511318228,0.2837217067358488,predict_up,2.4278041262692236
BIPSX,inverse,XLV_big_down,827,454,368,0.5489721886336155,0.4449818621523579,2.3623409160908952,-2.277183080767996,0.2835542952631733,no_trade,
SRPSX,inverse,TLT_big_up,582,222,330,0.38144329896907214,0.5670103092783505,1.5133911638210555,-1.5178082043443892,-0.28333998121198306,predict_down,-1.5178082043443892
UCPSX,inverse,XLE_big_down,1225,542,660,0.4424489795918367,0.5387755102040817,2.673059323168167,-2.72031654591851,-0.28294756501964907,no_trade,
UOPSX,inverse,XLE_big_down,1524,826,656,0.541994750656168,0.4304461942257218,2.8341152380204298,-2.91241245893067,0.28243872279944554,no_trade,
SRPIX,long,TLT_big_up,582,226,332,0.38831615120274915,0.570446735395189,1.4931533370291814,-1.510836742958221,-0.28203633074490453,predict_down,-1.510836742958221
ULPIX,ultra_long,TLT_big_up,630,356,264,0.5650793650793651,0.41904761904761906,2.0394118197382487,-2.079539185866219,0.2810035916795788,predict_up,2.0394118197382487
UJPIX,ultra_long,QQQ_big_down,1232,677,540,0.549512987012987,0.4383116883116883,2.7189402424395688,-2.7698550338208605,0.2800331378801327,no_trade,
UCPIX,ultra_long,XLE_big_down,1225,544,660,0.4440816326530612,0.5387755102040817,2.6699469978006625,-2.720153951986251,-0.2798779114345838,no_trade,
UJPSX,inverse,XLK_big_down,1261,687,561,0.5448057097541633,0.44488501189532115,2.763262965144772,-2.7565703938220434,0.27908458851728185,no_trade,
RRPIX,long,FXY_big_down,222,94,122,0.42342342342342343,0.5495495495495496,1.116114866191674,-1.363818996505272,-0.27689693761993633,no_trade,
FNPIX,long,TLT_big_up,630,367,259,0.5825396825396826,0.4111111111111111,2.0524298227316757,-2.235187421539336,0.2767114329584712,predict_up,2.0524298227316757
UVPSX,inverse,EEM_big_down,1040,456,560,0.43846153846153846,0.5384615384615384,3.1311570720159025,-3.0620580632891947,-0.2759085486564397,no_trade,
ULPSX,inverse,TLT_big_up,630,356,266,0.5650793650793651,0.4222222222222222,2.0306165854228855,-2.067976038945519,0.2743140921445065,predict_up,2.0306165854228855
GVPIX,long,FXY_big_down,222,126,95,0.5675675675675675,0.42792792792792794,1.3173669746506884,-1.106239122608639,0.2743041538656125,predict_up,1.3173669746506884
UJPSX,inverse,QQQ_big_down,1232,679,538,0.5511363636363636,0.4366883116883117,2.707119424786561,-2.788812079542557,0.27415031707482085,predict_up,2.707119424786561
SOPSX,inverse,SPY_big_down,787,338,431,0.42947903430749684,0.5476493011435832,1.4473531780506885,-1.6339026795131824,-0.27319781536092635,no_trade,
FNPSX,inverse,TLT_big_up,630,365,257,0.5793650793650794,0.40793650793650793,2.055275780336724,-2.2530900247226744,0.2716373388399636,predict_up,2.055275780336724
INPSX,inverse,XLF_big_down,1125,604,488,0.5368888888888889,0.43377777777777776,2.7640539261189994,-2.7949910076445774,0.2715848530180638,no_trade,
GVPSX,inverse,FXY_big_down,222,125,95,0.5630630630630631,0.42792792792792794,1.3231587166674184,-1.1074221565141107,0.2711249311467874,predict_up,1.3231587166674184
SOPIX,long,SPY_big_down,787,338,430,0.42947903430749684,0.5463786531130876,1.449279542838114,-1.632299636832607,-0.2694184985498583,no_trade,
UVPIX,ultra_long,EEM_big_down,1040,456,564,0.43846153846153846,0.5423076923076923,3.1368566146697425,-3.031579715575655,-0.2686580223992952,no_trade,
UOPIX,ultra_long,IWM_big_down,1311,699,578,0.5331807780320366,0.440884820747521,2.9935704494061985,-3.0110715403506,0.2685784849826743,no_trade,
UKPIX,ultra_long,XLV_down,2368,1038,1288,0.43834459459459457,0.543918918918919,2.277039512200863,-2.322616833924824,-0.26518727551971166,no_trade,
USPSX,inverse,SLV_big_down,1163,518,628,0.4453998280309544,0.5399828030954428,2.126684226595214,-2.244606432785506,-0.26482408461992835,no_trade,
UWPSX,inverse,QQQ_big_down,897,356,491,0.39687848383500557,0.5473801560758083,2.1881143947065818,-2.0698420384407767,-0.26457493462528237,no_trade,
URPSX,inverse,XLF_big_down,1241,527,690,0.4246575342465753,0.5560032232070911,2.440037604209763,-2.3393186775952644,-0.26448837237887785,predict_down,-2.3393186775952644
UAPIX,ultra_long,IWM_big_down,1311,706,604,0.5385202135774219,0.4607170099160946,2.8172300055144097,-2.7196656210121306,0.264139091382034,no_trade,
UKPSX,inverse,XLV_down,2368,1037,1282,0.4379222972972973,0.5413851351351351,2.277188706556454,-2.3295465490283394,-0.26395016349463174,no_trade,
USPIX,ultra_long,SLV_big_down,1163,522,627,0.4488392089423904,0.5391229578675838,2.1171456450047588,-2.2481934959088874,-0.26179475085330023,no_trade,
UKPIX,ultra_long,SPY_down,2315,997,1276,0.4306695464362851,0.5511879049676026,2.3739919633757935,-2.329843899104866,-0.2617757355387228,predict_down,-2.329843899104866
